qid,label_en,description_en,instance_of_uuid,instance_of,sex_uuid,sex,occupation_uuid,occupation,occupation_ref1_hash,occupation_ref1_referenceUrl,occupation_ref1_retrieved_nodeId,occupation_ref1_retrieved_val,occupation_ref1_retrieved_prec,birthdate_uuid,birthdate_nodeId,birthdate_val,birthdate_prec,birthdate_ref1_hash,birthdate_ref1_referenceUrl,birthdate_ref1_retrieved_nodeId,birthdate_ref1_retrieved_val,birthdate_ref1_retrieved_prec,birthplace_uuid,birthplace,birthplace_ref1_hash,birthplace_ref1_referenceUrl,birthplace_ref1_retrieved_nodeId,birthplace_ref1_retrieved_val,birthplace_ref1_retrieved_prec,deathdate_uuid,deathdate_nodeId,deathdate_val,deathdate_prec,deathdate_ref1_hash,deathdate_ref1_referenceUrl,deathdate_ref1_retrieved_nodeId,deathdate_ref1_retrieved_val,deathdate_ref1_retrieved_prec,deathplace_uuid,deathplace,deathplace_ref1_hash,deathplace_ref1_referenceUrl,deathplace_ref1_retrieved_nodeId,deathplace_ref1_retrieved_val,deathplace_ref1_retrieved_prec,works_in_collection_uuid,works_in_collection,works_in_collection_ref1_hash,works_in_collection_ref1_referenceUrl,works_in_collection_ref1_retrieved_nodeId,works_in_collection_ref1_retrieved_val,works_in_collection_ref1_retrieved_prec,citizenship_country_uuid,citizenship_country,citizenship_country_ref1_hash,citizenship_country_ref1_referenceUrl,citizenship_country_ref1_retrieved_nodeId,citizenship_country_ref1_retrieved_val,citizenship_country_ref1_retrieved_prec,ulan_uuid,ulan,ulan_ref1_hash,ulan_ref1_retrieved_nodeId,ulan_ref1_retrieved_val,ulan_ref1_retrieved_prec
Q105090238,Rafael Tur Costa,Spanish drawer,4FF7A4A4-A7C7-4AE4-9655-9AF3BE58D8D6,Q5,3DECA241-95DF-4C03-82E8-722CCE036DD0,Q6581097,DD232AA5-01D9-4BFF-AAF3-D5FAC3B6096B,Q15296811,,,,,,AFF7F4BA-B50F-4718-BB45-3AEF010FB105,fd5d3423-1307-4a59-a188-c3bcbd78d789,1927-00-00T00:00:00Z,9,,,,,,1DEC3B68-AF0D-40E5-A3B0-C0F386495D01,Q24009589,,,,,,,,,,,,,,,,,,,,,,D7327BA3-9733-49B9-80B3-7505DE0DEB6C,Q18563658,2c81b8ff1a1ae0b563d902fbec07a3b2fa61b549,https://library.artstor.org/#/collection/100140247,bf9ca326-87ca-4c42-8122-6441422bccf3,2021-01-27T00:00:00Z,11,E75CE388-4A1B-4EE4-9A6B-2B2828AE011A,Q29,,,,,,,,,,,
Q105090241,Rolph Blakstad,printmaker,1DFAB016-8D73-4293-90D7-EB882867DA80,Q5,8BDF3D64-F494-4DB6-A50B-E5023BC23BAA,Q6581097,16F9BDC6-6FE9-4B44-B0F1-23A86D608EF7,Q11569986,,,,,,8D99A832-CB47-430D-9F6A-787C33D00219,59e40194-c3a4-490a-88db-f88673215721,1929-00-00T00:00:00Z,9,,,,,,C5B3FFB5-3F59-43D1-A490-B764810501D8,Q24639,,,,,,,,,,,,,,,,,,,,,,DC526B4F-2C9B-49CA-8624-0AA9B9367B23,Q18563658,2c81b8ff1a1ae0b563d902fbec07a3b2fa61b549,https://library.artstor.org/#/collection/100140247,2481a59c-4ae8-4fcd-9793-2afd084a350e,2021-01-27T00:00:00Z,11,F3470402-CC52-4F99-9EEA-4D10EE5DB52F,Q16,,,,,,,,,,,
Q105090244,Joseph Schwarz,American painter,A07FF0F0-43E4-40C9-A589-89ABA5BBC14F,Q5,C33366D5-EE15-4119-A3BC-6D13BD93B245,Q6581097,48951F0C-5ADB-433F-9FF8-567EF4AE4C02,Q1028181,,,,,,C682206E-6843-421B-98BA-CCEE791057B5,78614254-ab89-4f6e-8e27-a6e49913e0fe,1929-00-00T00:00:00Z,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1544B7FC-D08C-4089-A36E-05FE76303CB1,Q18563658,2c81b8ff1a1ae0b563d902fbec07a3b2fa61b549,https://library.artstor.org/#/collection/100140247,b7b2ecc6-40d7-419e-bed4-012f198f7cff,2021-01-27T00:00:00Z,11,B76F4E68-1AF2-4D36-AA88-5B5DB87F5FF2,Q30,,,,,,D88252F9-ADC0-4275-BAB1-6E7E2B368176,500087117,41fa5e38cea39b08b7ee3108d6e14b606c385cce,7164f32d-f75f-4e6c-ad60-c56c455ee257,2021-01-27T00:00:00Z,11
Q105090247,Heiner Stackelhaus,German book artist,A0E957CD-47FB-4780-99CF-407E7F48F828,Q5,451AF1B0-3943-4645-BD2C-19C6A32F44F4,Q6581097,7A8B76BE-FAE4-482A-BE1F-AE42F2A4FCC8,Q56884373,,,,,,4E140BF0-29A7-4B53-B501-136A39327215,041b2e0c-931e-44ac-9460-9bccd90cb047,1930-00-00T00:00:00Z,9,,,,,,,,,,,,,E349993E-3036-4395-8BCD-A8228222FE6E,4b732308-f620-4562-b561-013f526a224b,2002-00-00T00:00:00Z,9,,,,,,,,,,,,,8239BA59-A284-4EB5-9310-D4697F2E3C9B,Q18563658,2c81b8ff1a1ae0b563d902fbec07a3b2fa61b549,https://library.artstor.org/#/collection/100140247,9ddfe1e2-55fe-4ac5-8733-70ecddd56831,2021-01-27T00:00:00Z,11,0D7D881A-1BB2-484A-811E-AC73B61320CC,Q183,,,,,,,,,,,
Q105090252,William Loy,American printmaker,80CD2B1C-9ABC-451D-8B4D-875045EA20B5,Q5,B3287584-3765-44CE-8179-B9E7B88BFAF2,Q6581097,3A8F6F13-2AE1-4CEA-94F6-D07D20A38ABB,Q11569986,,,,,,F5CCA3AF-2EE8-4F9E-AE8D-5AF9522F0680,0c356ceb-2364-4c71-a5a9-3d3fd08a3b19,1930-00-00T00:00:00Z,9,,,,,,,,,,,,,9D574248-33BB-432C-BF72-8F3C25D12202,3c7eb6f6-5439-4612-8133-43d69a652f76,2008-00-00T00:00:00Z,9,,,,,,,,,,,,,20499C8E-6C3C-4C98-9EEF-CD640DCD0394,Q18563658,2c81b8ff1a1ae0b563d902fbec07a3b2fa61b549,https://library.artstor.org/#/collection/100140247,16ad6cd5-e777-4f5c-a655-2ece1edd3a76,2021-01-27T00:00:00Z,11,DDE7BFCA-44F8-4838-BC5C-03BD6B4B50FD,Q30,,,,,,,,,,,
Q105090256,Matthew Carone,American painter,C0A050A8-40AB-48DE-8D41-A4F688E3884E,Q5,8084102D-B133-4938-B5C7-6D800B6E07A3,Q6581097,12402461-B0FE-4D43-A904-3A454B1C1000,Q1028181,,,,,,2822A1D0-493C-4ECF-A4A7-70E30E6C5186,8c8f4dcb-d68f-4dfb-91db-8f077a8b5d12,1930-00-00T00:00:00Z,9,,,,,,887AFB10-C15E-4FE4-9B98-551E103F15C3,Q1408,,,,,,,,,,,,,,,,,,,,,,1E0E81FF-FB83-429A-B8FA-616B8176E3B7,Q18563658,2c81b8ff1a1ae0b563d902fbec07a3b2fa61b549,https://library.artstor.org/#/collection/100140247,043e430f-9309-49f0-97f4-59f86205b1e1,2021-01-27T00:00:00Z,11,EA5DCAB6-95C9-425A-988A-B56E6FD788FD,Q30,,,,,,,,,,,
Q105090259,Paul Lancaster,American painter,1BDB75FC-43D8-4376-B79B-C8F54785F2EA,Q5,3ECBC112-320A-42BB-BD5C-A6071F9314D6,Q6581097,E138F2A9-1420-420C-AF62-A827919CD81E,Q1028181,,,,,,BF177A8C-D0AB-4010-9722-B7A249E45123,6e64de89-7cd3-4d12-99b8-bc83eecc0088,1930-00-00T00:00:00Z,9,,,,,,100953A7-78CC-44FB-AC6B-50761ADF291C,Q1509,,,,,,,,,,,,,,,,,,,,,,F93E9128-EF64-4809-9ACE-20E53632B09E,Q18563658,2c81b8ff1a1ae0b563d902fbec07a3b2fa61b549,https://library.artstor.org/#/collection/100140247,ae75dfdb-0112-4bf3-a0af-377be5c07a11,2021-01-27T00:00:00Z,11,2BE23EF9-E77B-4D6D-B051-67A71763DD8A,Q30,,,,,,,,,,,
Q105090263,Robert Hauser,printmaker,57082720-D60E-4464-B2FF-0489C56A0438,Q5,5988CBB8-8562-485E-8D63-E63757277F11,Q6581097,7F66775A-4CA7-4825-9F34-FC53ADD2BBD9,Q11569986,,,,,,61F375CC-E6C8-4634-AD60-DD287E0B05D4,40eb09e0-82b0-437a-bd6d-d3c740b9527e,1930-00-00T00:00:00Z,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6EBC6205-EC6D-4C29-8379-7C8D5150A5FA,Q18563658,2c81b8ff1a1ae0b563d902fbec07a3b2fa61b549,https://library.artstor.org/#/collection/100140247,0e8524ed-abdc-4064-a2ae-862ec04bd298,2021-01-27T00:00:00Z,11,,,,,,,,,,,,,
Q105090267,Thomas Zvi Wilson,American painter,F8DC4573-1678-4361-ABDB-41A2D46EE8EB,Q5,FEE842BE-E4FB-4950-B804-F87049DF4C4F,Q6581097,A1AA7408-FF36-46A6-AACD-ECDBAC81C90B,Q1028181,,,,,,B6AC4A56-A109-4FBD-B329-71EBD8DDC5A1,b0495752-48d7-4493-80c7-bb8fc84d11d4,1931-00-00T00:00:00Z,9,,,,,,,,,,,,,B91E739D-52EC-4462-B98F-5EEB63843C49,d16eb1c3-df3e-490b-90ab-61da1670cbab,2012-00-00T00:00:00Z,9,,,,,,,,,,,,,4A96B536-07A9-4FD4-8629-5E7B83F440BF,Q18563658,2c81b8ff1a1ae0b563d902fbec07a3b2fa61b549,https://library.artstor.org/#/collection/100140247,002ce85b-c7b1-4295-8e12-5930f1823a24,2021-01-27T00:00:00Z,11,ED05D20A-03B6-4311-951C-803D3959F521,Q30,,,,,,,,,,,
Q105090271,Alfred J. Pounders,American painter,D9F83667-CC63-4E18-9120-F66FAEFFEAA9,Q5,9260F8FA-8083-4D79-B2E1-3F794027BD2F,Q6581097,5205E1D3-CAAE-45CA-A18E-BC5EF03DBCA9,Q1028181,,,,,,58DEC70B-030E-4B98-9B41-6DF4953E5818,ab0e9191-487a-4af6-bb34-629a5ff1ad3b,1931-00-00T00:00:00Z,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0F6BE160-867A-44CB-8A1B-85F7A9219A49,Q18563658,2c81b8ff1a1ae0b563d902fbec07a3b2fa61b549,https://library.artstor.org/#/collection/100140247,a7a687bb-195d-4027-a20d-b2d10a85dde3,2021-01-27T00:00:00Z,11,4023A4E0-483E-476B-817D-757439648420,Q30,,,,,,,,,,,
Q105090274,Alfonso Gomez Bonifacio,Spanish printmaker,572F0C3D-ECAE-40AF-B8F5-B2F4CEE72210,Q5,57D0D35A-8CC6-45EA-A9D9-16C5FE673311,Q6581097,36B834D2-C95E-4FA6-82D1-C4EBC84742F9,Q11569986,,,,,,445600D3-5F54-4E63-8CD3-7682327EEC30,eea58921-ec11-43a4-a342-fcd9b6c91fe2,1933-00-00T00:00:00Z,9,,,,,,,,,,,,,B39C13E8-1C15-4630-836C-2194B06AADA3,84462cfa-a063-4b56-aa68-d73306a8bb50,2011-00-00T00:00:00Z,9,,,,,,,,,,,,,86071732-7FBF-42E6-ACEF-CEDFED3A295F,Q18563658,2c81b8ff1a1ae0b563d902fbec07a3b2fa61b549,https://library.artstor.org/#/collection/100140247,b32a030d-75ab-4311-b573-933b1913b7bb,2021-01-27T00:00:00Z,11,,,,,,,,,,,,,
Q105090277,Giorgio Pagliari,printmaker,137D8281-9991-4CF4-87C0-45BD1D0640C5,Q5,,,F0A5ED9F-4F67-48C2-AF8F-B2F2DFE0C944,Q11569986,,,,,,22E4AB19-B171-47C3-89A9-C74D08A0C847,9c6b4ca4-76c0-44fe-91a3-fe53d2119d3f,1933-00-00T00:00:00Z,9,,,,,,E27CAEF8-79BB-4630-944A-1946E7B2CE7B,Q220,,,,,,B47E2749-E21D-47D6-B64E-AE11B62FE45B,35672048-3573-43c8-b162-b8ae3b2e6e90,2015-00-00T00:00:00Z,9,,,,,,C3311751-7762-4082-BCE8-6BBD03130D98,Q52631,,,,,,D181EBB7-FE2C-4629-B1EA-11A4A2597823,Q18563658,2c81b8ff1a1ae0b563d902fbec07a3b2fa61b549,https://library.artstor.org/#/collection/100140247,9d8c5215-94f4-4929-9374-bf037754243f,2021-01-27T00:00:00Z,11,,,,,,,,,,,,,
Q105090280,Claire Bush,painter,7C9DE9BE-6753-4390-AF83-979AFAFB41F2,Q5,A4B45C88-557C-404A-A7CB-6D2DFC8F9C19,Q6581072,52BC3EFF-CD66-430C-95F9-49689BAF603E,Q1028181,,,,,,75645DC1-6EB8-49AC-BA82-2F5CBD217165,06e2a5b2-cb12-4ede-8750-173944032077,1933-00-00T00:00:00Z,9,,,,,,743BA697-D4B1-47CC-85BA-7DFBCA79E1C5,Q16898647,,,,,,,,,,,,,,,,,,,,,,5CF1A2C3-E211-4AC2-BDF7-5710E1E3B618,Q18563658,2c81b8ff1a1ae0b563d902fbec07a3b2fa61b549,https://library.artstor.org/#/collection/100140247,57489755-8b6d-4e7f-b479-c8335e05fa69,2021-01-27T00:00:00Z,11,8F7921CF-E578-4300-BC2D-7D58F69020B7,Q30,,,,,,,,,,,
Q105090283,Eric Rutherford,"British printmaker, active from 1963",7F138EDA-7EE7-40A3-BE8B-C8B4B12D55C6,Q5,29D4CE47-DD8D-4973-AB8E-6ECA52C05988,Q6581097,C61EE028-C189-429B-BE3A-F5C0E135923A,Q11569986,,,,,,6685368C-A0F8-403E-94C0-CB9C6D509B1B,f806090f-fece-4796-9897-910240a2fd66,1933-00-00T00:00:00Z,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C4744F24-ACBE-4477-8FF2-1057322D1C06,Q18563658,2c81b8ff1a1ae0b563d902fbec07a3b2fa61b549,https://library.artstor.org/#/collection/100140247,a669a841-64d2-4425-8c36-a15f5d04f516,2021-01-27T00:00:00Z,11,FA703925-6AFB-40CE-B645-C1A1A32336AD,Q145,,,,,,7E2BC41A-98B8-4C85-AC85-8F8ACAC92385,500003217,41fa5e38cea39b08b7ee3108d6e14b606c385cce,25db315a-93dc-4c01-9c7f-539764619ab8,2021-01-27T00:00:00Z,11
Q105090286,Willow Legge,book artist,C0D66BA4-B306-403F-B7D9-9B8FA205439D,Q5,437503B7-0FCB-4809-9C45-C6A09DE1581C,Q6581072,6F4636BF-2B33-4B5A-9C5B-22EB1D3CA1F8,Q56884373,,,,,,FE9C9D21-ED27-4336-9B79-F1DC670AA041,c8a50635-4d00-46fe-b9f0-3dae0cbe5848,1934-00-00T00:00:00Z,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A85AFEE9-5B33-4F6D-93BC-DD9AECE69FE9,Q18563658,2c81b8ff1a1ae0b563d902fbec07a3b2fa61b549,https://library.artstor.org/#/collection/100140247,651efbb2-b341-4dd1-9f0f-92909e3fdd7d,2021-01-27T00:00:00Z,11,,,,,,,,,,,,,
Q105090289,Patricia Jean Burg,Canadian artist,6EE31D77-6FD1-4EA5-9760-DA6E4AC3A406,Q5,B1737EC4-075F-4F42-A607-F8EF430497A2,Q6581072,5DE204B8-B52E-4642-8D09-E0A4F69839BA,Q11569986,,,,,,976FD31C-018F-4713-BE92-E106E75871B4,7d22c865-0867-496f-a2bb-0b9f7ce19414,1934-00-00T00:00:00Z,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6D0A3334-0A20-4C8A-8AAA-147CE9B07FD4,Q18563658,2c81b8ff1a1ae0b563d902fbec07a3b2fa61b549,https://library.artstor.org/#/collection/100140247,222d8a23-a72b-4430-a20b-23154a540dcc,2021-01-27T00:00:00Z,11,EE7873BF-1CA8-469C-A708-34D1D807B426,Q16,,,,,,F4CEF2CB-2087-4CB9-8AF1-D3A4622A0330,500064860,41fa5e38cea39b08b7ee3108d6e14b606c385cce,ca40ecc5-222e-4777-9b0c-bfa6ecd30e93,2021-01-27T00:00:00Z,11
Q105090291,Lawrence Anthony,sculptor,74B6C998-6617-46DC-B0DC-8A6E7F2EDC7E,Q5,8EBD0F9E-8C32-4CCD-A857-6252AE723D55,Q6581097,712F2F71-1649-451F-9DC3-AEAFDF997E15,Q1281618,,,,,,A0B815FC-B2CD-44F6-8A9E-A3887690D791,2a517318-a168-486c-9939-fcdd362e360b,1934-00-00T00:00:00Z,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,B71CC8AF-2C44-4C69-9C50-C22B2CC3EF6A,Q18563658,2c81b8ff1a1ae0b563d902fbec07a3b2fa61b549,https://library.artstor.org/#/collection/100140247,fec5a211-618d-41b8-8d9a-80096e39aea4,2021-01-27T00:00:00Z,11,,,,,,,,,,,,,
Q105090293,Victor Huggins,American printmaker,BCDB96A7-7EE4-43D4-B1BE-E5451D801264,Q5,06F9F4ED-D81A-46B6-9BF5-CADD5C1679C2,Q6581097,0BD62FF2-B188-472F-A75B-05C16DEEAD43,Q11569986,,,,,,BAB02F8F-BE6C-4BCB-B058-F93FD5D4D43D,eaa9690e-28c3-4488-aeb5-99c8aa0e1fe4,1936-00-00T00:00:00Z,9,,,,,,7BEB5D6A-EF83-42C8-BD4B-4BC451F94597,Q49229,,,,,,4FC6C8F2-72BC-41D3-A8BB-E29EDF80D2C4,47e3108b-2086-45ac-b8a9-4f02391bce22,2007-00-00T00:00:00Z,9,,,,,,,,,,,,,EDEED185-A4DC-4E70-8719-461B0E924854,Q18563658,2c81b8ff1a1ae0b563d902fbec07a3b2fa61b549,https://library.artstor.org/#/collection/100140247,221feb42-9d9c-4cc1-9c96-4f0a81d158fc,2021-01-27T00:00:00Z,11,E7F5E318-701D-4BCB-BC85-457B561ADCDC,Q30,,,,,,,,,,,
Q105090297,John Gwinn,American drawer,DD0E38BA-EEB3-45B4-91F0-A50B67C473FE,Q5,92E8923A-09E7-4FB2-9751-A0EF648A3F34,Q6581097,AA1A0DC8-7A5A-4209-9FB5-BF4CDBDA2C1B,Q15296811,,,,,,68B9EB5C-E984-412B-A5C6-69A30D319F20,8c63a17c-33eb-4a47-8b3a-4c28623730c0,1936-00-00T00:00:00Z,9,,,,,,8326F717-9074-4D6C-8D8A-C58EEDBCC8F4,Q1400,,,,,,,,,,,,,,,,,,,,,,B2B40D81-81A4-46A1-AC31-29D350B52234,Q18563658,2c81b8ff1a1ae0b563d902fbec07a3b2fa61b549,https://library.artstor.org/#/collection/100140247,23d01713-62fa-456b-8af2-bfe03907b12e,2021-01-27T00:00:00Z,11,B05174DF-1E54-4311-9842-CAFC51F9C94B,Q30,,,,,,,,,,,
Q105090302,Henk van Putten,Dutch sculptor,DCDBCB07-6B54-451B-93FA-B5FF02FBE150,Q5,6098E168-47E6-42FE-9867-0BE89671EA16,Q6581097,C2E7D57D-5B42-4BF1-877C-A80392856768,Q11569986,,,,,,D12938B5-1E48-4B5F-895A-FB4F36189637,d161facb-60b3-4eac-b12f-472f843dd91c,1936-00-00T00:00:00Z,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,03565294-8DB6-4C87-8D3A-EE93E39977D7,Q18563658,2c81b8ff1a1ae0b563d902fbec07a3b2fa61b549,https://library.artstor.org/#/collection/100140247,99033b46-ea8e-4f42-bce0-1388454f9fd2,2021-01-27T00:00:00Z,11,05CF461D-B344-44E9-ADA4-9B77C74254DE,Q55,,,,,,1BE61A7C-0DD8-4508-AE53-9133F0F582B1,500058012,41fa5e38cea39b08b7ee3108d6e14b606c385cce,b36e37d5-c131-4b29-906c-e5b81da94336,2021-01-27T00:00:00Z,11
Q105090305,Don Cameron,printmaker,58E67B71-A699-4C87-913E-95A92C764AF7,Q5,A00F5730-3DD5-4B39-8F8C-0C4CC5EC768E,Q6581097,765EDBE2-E847-481C-BDEE-619B425DF8BD,Q11569986,,,,,,819D04F0-370A-4DC0-8B84-F36E7CC05309,58438650-771d-46b3-a08b-b789866aad3a,1936-00-00T00:00:00Z,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DB1FFA7B-5910-4D04-82DE-17156473E973,Q18563658,2c81b8ff1a1ae0b563d902fbec07a3b2fa61b549,https://library.artstor.org/#/collection/100140247,4591761a-d23b-4db6-945f-e3c0bf070944,2021-01-27T00:00:00Z,11,,,,,,,,,,,,,
Q105090308,Ferran Teixidor,Spanish painter,9934A489-0707-4721-B894-1EDBB0276CD6,Q5,40092A12-4F6F-4B82-B9D6-8887CFEAD09A,Q6581097,F955111F-60AE-4FDA-8ED5-4FF3379BD6C4,Q11569986,,,,,,9BEE9DAB-FF5C-49BB-96A2-A2A39B9F712C,2f973044-8f7d-4503-8e02-dda93b2048d0,1936-00-00T00:00:00Z,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C74FBACA-20D9-498C-A338-7334C89E57B0,Q18563658,2c81b8ff1a1ae0b563d902fbec07a3b2fa61b549,https://library.artstor.org/#/collection/100140247,cab76822-373b-4546-9bb7-6346b4907687,2021-01-27T00:00:00Z,11,76281AA5-F36F-490C-8BD0-9B39B3860457,Q29,,,,,,,,,,,
Q105090310,Robert Quijada,American artist,EF43F79C-A731-49A0-8531-A05824E6C1AE,Q5,6769CE29-5C41-4FB1-9841-0272B79F6B7E,Q6581097,561D5F82-E590-413A-8945-8E421F4E4F98,Q1028181,,,,,,B3659106-C33A-4DEC-BBA1-E18B044FCB64,fdef30cd-21eb-41a9-a6e5-38ae076ad01e,1937-00-00T00:00:00Z,9,,,,,,,,,,,,,E9346B43-C163-4BF1-AC6A-CB923F7528C2,320d3880-313e-4c89-988c-b1bff9eeee0b,1994-00-00T00:00:00Z,9,,,,,,,,,,,,,179D8C60-6E05-493F-9E11-10FA822E66D4,Q18563658,2c81b8ff1a1ae0b563d902fbec07a3b2fa61b549,https://library.artstor.org/#/collection/100140247,d69e4d34-b985-4c81-afb8-ac5d37f1f9e9,2021-01-27T00:00:00Z,11,C5598FF1-930A-4691-9892-2ADAF4080C01,Q30,,,,,,9085AAFC-A9F3-42A8-8BE5-AD57EFA5D635,500096712,41fa5e38cea39b08b7ee3108d6e14b606c385cce,fd434483-53ba-4151-95c0-863749b53b1e,2021-01-27T00:00:00Z,11
Q105090313,Oscar Magnan,Cuban printmaker,B4DB9187-24F1-464D-B50A-042E05C1B140,Q5,8D8A8CDD-6D82-4E9C-84B6-36FDE6770FC4,Q6581097,E6C65941-ECF8-4E2B-9C4F-B9A038CE158B,Q11569986,,,,,,11F3FD88-4D5D-4510-92E7-EA4530B97D7A,9d1b0344-b211-458e-9b0a-63579597057d,1937-00-00T00:00:00Z,9,,,,,,D67CC3F4-ED8E-47A1-A1F0-C627CF773030,Q190005,,,,,,,,,,,,,,,,,,,,,,26E796EB-9AEC-4F27-BFB1-8A1B144A7094,Q18563658,2c81b8ff1a1ae0b563d902fbec07a3b2fa61b549,https://library.artstor.org/#/collection/100140247,564978b2-9236-4951-8589-2b10f94253c8,2021-01-27T00:00:00Z,11,EE493325-73B9-4496-B92A-FA09B96FE24F,Q241,,,,,,,,,,,
Q105090317,Jean Wall Penland,American painter and etcher,D2C9E02A-EF46-4358-A609-C0359D3848F9,Q5,B938E88E-B3C2-4EA0-9D11-1158037F72F5,Q6581072,631FF781-5618-4A61-B0B1-F5B65B723B56,Q1028181,,,,,,3D426FE8-1E20-4E02-9B7D-79892D4ABFA0,00ed906e-0a76-43dc-a756-41c749846600,1938-00-00T00:00:00Z,9,,,,,,,,,,,,,6C954658-D384-43C2-83FB-320C08BEF922,d65e05b3-f8b4-459a-967e-a4c1da9a0951,2019-00-00T00:00:00Z,9,,,,,,,,,,,,,B79DD8AA-6288-4193-8820-894B9F96518A,Q18563658,2c81b8ff1a1ae0b563d902fbec07a3b2fa61b549,https://library.artstor.org/#/collection/100140247,5d4793ae-9b64-4856-bb67-ded493bb5f34,2021-01-27T00:00:00Z,11,9E5E9167-2838-4C9A-A967-F0C80DBD908E,Q30,,,,,,,,,,,
Q105090320,Michael Garman,sculptor,F841DD76-3A81-4539-8EED-C36C6B98726C,Q5,CC0CA167-BD8F-42E8-BA7A-A98DA2A29AA6,Q6581097,AA472930-B1D6-44F0-8694-F0293D75B792,Q1281618,,,,,,CB57334D-026D-4765-8E50-242B39072A6A,afa1dfbb-56ff-478f-ac08-ff132882e9f1,1938-00-00T00:00:00Z,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,410A74B0-D96E-4C64-8F9D-E5691EF74FC7,Q18563658,2c81b8ff1a1ae0b563d902fbec07a3b2fa61b549,https://library.artstor.org/#/collection/100140247,728294e8-be51-48d5-aad4-62de43b55c95,2021-01-27T00:00:00Z,11,,,,,,,,,,,,,
Q105090323,Adolf Schlosser,Austrian Spanish printmaker,26F6795C-DF2B-4887-917A-37ED4B3C555F,Q5,9E009DD8-1697-4E6D-8CC4-15AD5728DF40,Q6581097,6249D69A-2AEC-4D8B-AEE2-E032544FD0B0,Q11569986,,,,,,9CFCE040-4145-4DC0-B045-C01CE388032F,d79bdf80-f5c9-40ad-a367-3b1e347cc45f,1939-00-00T00:00:00Z,9,,,,,,,,,,,,,F1B6CB5F-D8C5-47D6-86E0-C2585E844349,e341526c-5b34-4963-ac84-f2d60516e555,2004-00-00T00:00:00Z,9,,,,,,,,,,,,,38CF9159-D50F-425A-952D-68EEBCF7D24C,Q18563658,2c81b8ff1a1ae0b563d902fbec07a3b2fa61b549,https://library.artstor.org/#/collection/100140247,87b35a78-8ab7-41bc-8c35-126afb978b68,2021-01-27T00:00:00Z,11,,,,,,,,,,,,,
Q105090326,Clover Vail,American painter,89A0A037-6E90-45A4-A745-6BE8CB27FF3E,Q5,08B18AAF-9019-40D8-A964-F3F5E9C7C0EE,Q6581097,AAC39896-2550-4612-96D0-5DA1198B4781,Q11569986,,,,,,1BE2FF94-C9D8-46A5-A95D-74094710C6BF,f8206e56-7333-4d79-b915-e9e9a0f0c306,1939-00-00T00:00:00Z,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,376899CD-4D27-4D7C-A874-D3AA3DCA392E,Q18563658,2c81b8ff1a1ae0b563d902fbec07a3b2fa61b549,https://library.artstor.org/#/collection/100140247,93f4cb36-4a52-42a2-953f-0f980727eb8a,2021-01-27T00:00:00Z,11,2A505A7E-30E3-48F1-8C46-E88472E11918,Q30,,,,,,D03A3693-B6EE-4D05-8017-5DFF720BD737,500330786,41fa5e38cea39b08b7ee3108d6e14b606c385cce,fcead4a1-968e-4738-896c-d2bfd2173f43,2021-01-27T00:00:00Z,11
Q105090329,Rainer Pfnür,German artist,1F4FE878-0DE8-4BED-BCAD-610AA7B69400,Q5,4F84A8F7-49BF-43C7-8F44-1477C857C056,Q6581097,A9794CDD-3C9A-4956-8277-872364E901D8,Q11569986,,,,,,A71334B9-9E67-4400-A4AB-A1F785A78412,cfc7af5d-d200-44a7-8cb2-230cce2cf326,1939-00-00T00:00:00Z,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9BC780FA-D766-4605-A837-1C79F59C5615,Q18563658,2c81b8ff1a1ae0b563d902fbec07a3b2fa61b549,https://library.artstor.org/#/collection/100140247,9ae07ccf-fc4d-4504-98e0-91f0c29c58e6,2021-01-27T00:00:00Z,11,7AC4EAA1-CF4A-4F0E-9ECB-BD78328BE1C2,Q183,,,,,,3EAD39A8-3B99-4D9F-93B6-588377335B3D,500104132,41fa5e38cea39b08b7ee3108d6e14b606c385cce,7376381b-008a-42eb-b486-c5ced9f89f84,2021-01-27T00:00:00Z,11
