accession_number,description,score,rel_left_x,rel_right_x,rel_top_y,rel_bottom_y,abs_left_x,abs_right_x,abs_top_y,abs_bottom_y
1979.0302P,Person,0.7182114,0.54140955,0.682015,0.38192114,0.63768655,703,886,382,637
1979.0302P,Animal,0.7146313,0.6512567,0.9670176,0.48684502,0.9734822,846,1256,486,973
1979.0302P,Animal,0.6579638,0.18022388,0.27937093,0.018895404,0.19374193,234,363,19,194
1979.0302P,Animal,0.64243436,0.041271802,0.16922538,0.041354045,0.18646252,54,220,41,186
1979.0302P,Person,0.6350409,0.13652976,0.27858514,0.45115456,0.7945388,177,362,451,794
1979.0302P,Person,0.6204582,0.7166803,0.92196614,0.26848674,0.7316346,931,1198,268,731
1979.0302P,Person,0.61688125,0.017422097,0.09839491,0.6492563,0.79578453,23,128,649,795
1979.0302P,Person,0.57850665,0.083225705,0.17640753,0.62708586,0.7964751,108,229,626,796
1979.0302P,Person,0.536299,0.29263884,0.43072832,0.46303117,0.85694236,380,560,463,856
1979.0304P,Hat,0.56087565,0.006141244,0.9822805,0.0,0.98964316,9,1468,0,990
1979.0316P,Person,0.75438803,0.07245491,0.96829146,0.18964754,0.98659307,72,968,223,1160
1979.0316P,Clothing,0.5425323,0.3201166,0.93423843,0.5933501,0.95518965,320,934,698,1123
1979.0321P,Person,0.58487356,0.58717376,0.95911425,0.18587036,0.91345423,587,958,233,1145
1979.0321P,Packaged goods,0.5600988,0.0028383534,0.9973958,4.8154034e-06,0.98679906,3,996,0,1237
1979.0321P,Person,0.533586,0.36636958,0.67116266,0.31176236,0.91088283,366,670,391,1142
1979.0322P,Person,0.59910905,0.7183214,0.9937997,0.6143456,0.8886199,718,994,907,1312
1979.0322P,Person,0.5477003,0.031403385,0.7862895,0.018900577,0.9815399,31,786,28,1450
1979.0324P,Person,0.62652224,0.110743426,0.29241744,0.35332677,0.9246371,135,356,353,924
1979.0324P,Person,0.60376704,0.24655849,0.4818454,0.30733752,0.9046429,300,586,307,904
1979.0324P,Person,0.5852741,0.045956165,0.1791238,0.5983382,0.97562796,56,218,598,975
