qid,label_en,author_string_uuid,author_string,author_string_series_ordinal,author_string_ref1_hash,author_string_ref1_referenceUrl,author_string_ref1_stated_in,author_string_ref1_retrieved_nodeId,author_string_ref1_retrieved_val,author_string_ref1_retrieved_prec
Q117228984,The Ashgate research companion to world Methodism,E44458DB-EA16-4A86-B4FE-0E5297CAC35D,Marti Wellings,3,6c612d361d34f6f4c33dbd04b7df59c2a02ce750,,Q114403967,5ae17a65-c01e-4a7a-aac7-0f86b19c3f6c,2023-03-21T00:00:00Z,11
Q117228995,"The Everything Martin Luther King, Jr. Book",5724D4E9-1227-4A0E-98B5-FF0CC6D32546,Jessica McElrath,,6c612d361d34f6f4c33dbd04b7df59c2a02ce750,,Q114403967,977f5ed1-a69e-467a-bd7d-cd904ca2f37d,2023-03-21T00:00:00Z,11
Q117229046,The Syriac world,8AC16174-14C8-4766-B8F4-AD438B7F7ACD,Daniel King,,6c612d361d34f6f4c33dbd04b7df59c2a02ce750,,Q114403967,e973b45f-471d-4cb3-b9cd-53e41bfa40db,2023-03-21T00:00:00Z,11
Q117229109,Worship as community drama: introduction to liturgy evaluation,6B04830A-C940-486C-BDD0-F4BB88FEFB01,Pierre Hegy,,6c612d361d34f6f4c33dbd04b7df59c2a02ce750,,Q114403967,f44c9ecc-8999-400e-accc-b7a273da62d6,2023-03-21T00:00:00Z,11
Q117229999,HarvardX’s early Christianity: the letters of Paul: a retrospective on online teaching and learning,94769FAF-3497-408A-994F-42E93666A5F0,Alessandra Marguerat,1,6c612d361d34f6f4c33dbd04b7df59c2a02ce750,,Q114403967,d23b4674-67f9-4893-8984-33dca7f71d47,2023-03-21T00:00:00Z,11
Q117230031,The effect of child care on employment tardiness and absences for mothers: does marital status matter?,390466EA-E59E-455B-A683-A76A605E80B7,Mia Smith Bynum,2,6c612d361d34f6f4c33dbd04b7df59c2a02ce750,,Q114403967,8f659bd2-ff81-4e66-8c60-ec06601e0fe4,2023-03-21T00:00:00Z,11
Q117230050,"Foreword for: Converging horizons:  essays in religion, psychology, and caregiving",C19097B1-1CF3-40D6-8C2E-B389A438385A,Allan Hugh Cole,2,6c612d361d34f6f4c33dbd04b7df59c2a02ce750,,Q114403967,235a164e-ade6-4f03-8344-aec0bd22f9de,2023-03-21T00:00:00Z,11
Q117233835,Persepolis Fortification Aramaic Tablet Seal 0002 and the Keeping of Horses,6E5EF99B-3117-4BAC-B3F4-1D433519689C,Elspeth R Dusinberre,,6c612d361d34f6f4c33dbd04b7df59c2a02ce750,,Q114403967,bfb12a14-d25f-4c52-8575-292dbe511008,2023-03-21T00:00:00Z,11
Q117233894,Global economy and the globalization of theological education,D74BD36B-FBD4-4369-B0F9-FF9B2F2B6A6B,Itumeleng J Mosala,2,6c612d361d34f6f4c33dbd04b7df59c2a02ce750,,Q114403967,afea2ea5-342a-488e-aee2-78436995b40a,2023-03-21T00:00:00Z,11
Q117233904,"Foreword, Graced vulnerability",A60DE307-C083-4603-B07C-55A1AD976E2A,David Hadley Jensen,1,6c612d361d34f6f4c33dbd04b7df59c2a02ce750,,Q114403967,88b737bf-17fd-43e3-a70f-98e0263c3863,2023-03-21T00:00:00Z,11
Q117233905,A liberating spirituality: Evaluating theological education at a black graduate school,2B8B2484-9B7C-4DB1-9E66-3F8B35796CF9,H R Marbury,,6c612d361d34f6f4c33dbd04b7df59c2a02ce750,,Q114403967,3c42628e-21d6-4b43-a2d1-b5472ead2a04,2023-03-21T00:00:00Z,11
Q117233926,"Foreword, Hopes and fears",BA5765F9-05EA-4320-8C59-1F57F22EC323,Bromleigh McCleneghan,1,6c612d361d34f6f4c33dbd04b7df59c2a02ce750,,Q114403967,bbac7af6-9af9-4e33-9abf-a01dc0afc9a7,2023-03-21T00:00:00Z,11
Q117233926,"Foreword, Hopes and fears",C51CDEB2-99FF-4423-B3E2-1461555FEB50,Lee Hull Moses,3,6c612d361d34f6f4c33dbd04b7df59c2a02ce750,,Q114403967,d2067503-4ddd-4812-8c31-976bdb82f803,2023-03-21T00:00:00Z,11
Q117235334,Two views on mothering :  becoming a mother and birthing and mothering as powerful rites of passage,4D6D13BB-47CC-47DE-9522-0523A74F22FD,Carolyn W Treadway,1,6c612d361d34f6f4c33dbd04b7df59c2a02ce750,,Q114403967,34c16671-0f3f-4564-aeb7-84c8c4df6d95,2023-03-21T00:00:00Z,11
Q117235334,Two views on mothering :  becoming a mother and birthing and mothering as powerful rites of passage,D6A25A09-9BA0-4583-BF98-3FFD678BFA98,Jeanne Stevenson Moessner,3,6c612d361d34f6f4c33dbd04b7df59c2a02ce750,,Q114403967,b9f17e55-cffa-4e96-9958-91b29ba38adf,2023-03-21T00:00:00Z,11
Q117235417,Foreword to: More than money: portraits of transformative stewardship,665B78BE-964F-4228-9106-50C1F575D1CD,Patrick H McNamara,1,6c612d361d34f6f4c33dbd04b7df59c2a02ce750,,Q114403967,1f35cebd-f3cb-4cce-b340-98d45327c045,2023-03-21T00:00:00Z,11
Q117235440,"Archaeology, Greco-Roman",48AA46D6-F3F1-46E0-A0A6-89BB09B79FFE,Sarah F Porter,2,6c612d361d34f6f4c33dbd04b7df59c2a02ce750,,Q114403967,f4cb9eb8-c97c-447c-b732-b4cc7598212c,2023-03-21T00:00:00Z,11
