accession_number,description,score,rel_left_x,rel_right_x,rel_top_y,rel_bottom_y,abs_left_x,abs_right_x,abs_top_y,abs_bottom_y
1979.0955P,Clothing,0.7241258,0.3971523,0.8448463,0.2616327,0.80847573,397,844,331,1024
1979.0955P,Person,0.72318393,0.099781714,0.42148146,0.18624012,0.7998859,100,421,236,1013
1979.0955P,Clothing,0.7129957,0.100563146,0.40908864,0.19700788,0.81113046,100,409,250,1028
1979.0955P,Person,0.6832275,0.4008797,0.8445435,0.21881835,0.80476594,400,844,277,1020
1979.0955P,Luggage & bags,0.5152155,0.33161786,0.4831927,0.56808156,0.6947498,331,483,720,880
1979.0958P,Animal,0.6954603,0.19947545,0.62132126,0.24431092,0.80594045,199,621,299,985
1979.0958P,Person,0.65262014,0.51663625,0.73129845,0.28820205,0.6391315,517,731,352,781
1979.0959P,Person,0.7468847,0.20810205,0.72703743,0.27077404,0.653803,208,727,379,915
1979.0959P,Picture frame,0.50364494,0.039369818,0.91691154,0.056042228,0.90484434,39,917,78,1267
1979.1001P,Bronze sculpture,0.8275784,0.070525385,0.9172289,0.022894569,0.92681503,71,917,44,1783
1979.1005P,Packaged goods,0.70390034,0.067316666,0.9364608,0.10493774,0.8282897,67,936,157,1242
1979.1011P,Sculpture,0.8084556,0.17284207,0.8098112,0.06674402,0.926878,173,810,100,1390
1979.1013p,Sculpture,0.76995623,0.13039729,0.79596055,0.08257727,0.9947621,130,796,110,1326
1979.1014P,Sculpture,0.8146885,0.07086838,0.9250989,0.12651762,0.8260555,71,925,190,1239
1979.1018P,Food,0.71659905,0.13812432,0.8738984,0.2271796,0.7099342,138,874,303,946
1979.1019P,Animal,0.6810659,0.1632395,0.7417874,0.2795456,0.8365106,218,989,280,837
1979.1026P,Food,0.73032653,0.13912423,0.8477703,0.093524255,0.9457424,209,1272,94,946
1979.1028P,Belt,0.6308942,0.026723824,0.9059345,0.11494371,0.86474967,36,1208,115,865
1979.1030P,Vase,0.53694993,0.2734377,0.7822406,0.20674263,0.845166,364,1043,207,845
1979.1031P,Packaged goods,0.56117445,0.18692662,0.8493731,0.20413147,0.86249727,249,1132,204,862
