accession_number,description,score,rel_left_x,rel_right_x,rel_top_y,rel_bottom_y,abs_left_x,abs_right_x,abs_top_y,abs_bottom_y
2005.001c,Packaged goods,0.6387955,0.037778832,0.9786606,0.011519782,0.9964819,38,979,15,1316
2005.001d,Packaged goods,0.56933576,0.009388372,0.9815858,0.03074305,0.95534134,10,1080,31,955
2005.001e,Packaged goods,0.72034264,0.0394504,0.96105534,0.010884565,0.98019785,39,960,15,1326
2005.001f,Person,0.71143,0.47388807,0.8646281,0.2162532,0.82484657,473,864,223,850
2005.001f,Hat,0.694691,0.030669749,0.95290136,0.04634832,0.9448232,31,952,48,973
2005.003,Person,0.50023,0.5625012,0.81713057,0.21199046,0.42397526,820,1191,212,424
2005.004,Packaged goods,0.76070833,0.04137986,0.94578165,0.04967894,0.9651356,26,587,104,2027
2005.004,Scarf,0.5073549,0.17625396,0.8346679,0.1906293,0.8335219,109,518,400,1750
2005.005,Picture frame,0.730721,0.08592095,0.9027292,0.078783624,0.8873275,86,903,103,1164
2005.006,Poster,0.8821183,0.12549312,0.87099284,0.06922121,0.93326473,45,314,33,441
2005.007,Picture frame,0.5929092,0.07540339,0.9340668,0.1319293,0.87855023,75,933,173,1153
2005.008,Poster,0.79275846,0.17574233,0.8140971,0.069199726,0.9432091,63,293,33,446
2005.009,Packaged goods,0.6325029,0.26184338,0.71356934,0.098493576,0.89928144,262,714,129,1180
2005.011,Rugby ball,0.6786117,0.04022458,0.5390945,0.55988616,0.79531294,14,194,392,558
2005.011,Ball,0.5410364,0.0452669,0.547278,0.56603974,0.7947645,16,197,397,557
2005.011,Person,0.5407587,0.015850456,0.2103674,0.3408687,0.6031383,6,76,239,423
2005.012,Picture frame,0.88999486,0.25366423,0.7413785,0.07268055,0.9167324,253,741,95,1203
2005.013,Person,0.6534376,0.6140909,0.8610003,0.33173445,0.6778758,806,1130,332,678
2005.013,Person,0.6461574,0.14037402,0.3929885,0.3301982,0.6922648,184,516,330,692
2005.013,Painting,0.56184685,0.06064296,0.9149067,0.27657792,0.71547645,80,1200,277,715
2005.014,Poster,0.78955346,0.016307035,0.981885,0.05823906,0.9379621,6,353,55,888
2005.015,Poster,0.8963127,0.16462235,0.8438979,0.09605814,0.926605,59,304,45,438
2005.016,Poster,0.8946207,0.07757627,0.9279473,0.03029302,0.96414524,28,334,26,823
2005.017,Poster,0.6317382,0.0480261,0.961068,0.028274355,0.89969796,21,418,36,1134
2005.017,Building,0.60082865,0.2743286,0.76326054,0.2537279,0.81689376,119,332,320,1029
2005.019,Poster,0.7887169,0.04853311,0.95678234,0.048172016,0.9581189,28,551,12,244
2005.019,Person,0.5213653,0.087930895,0.3731651,0.19623123,0.8780312,51,215,50,224
2005.020,Poster,0.8167188,0.05860123,0.9360386,0.041147176,0.9538374,15,234,24,549
2005.021,Animal,0.71105886,0.39517626,0.6262154,0.09325156,0.3995043,142,225,52,224
2005.021,Poster,0.59978783,0.010977187,0.97646856,0.0025353099,0.98330635,4,352,1,552
2005.022,Scarf,0.5096531,0.042689055,0.964476,0.01901686,0.9564002,43,964,28,1391
2005.023,Car,0.7554273,0.11847518,0.88038,0.31200287,0.63565046,60,444,91,186
2005.024,Poster,0.779542,0.033195756,0.9756592,0.023369865,0.9624047,17,492,9,372
2005.024,Animal,0.60272795,0.24943507,0.80510926,0.2613218,0.5838854,126,406,101,226
2005.025,Poster,0.7974988,0.040715452,0.98032385,0.014032085,0.9770751,9,219,7,492
2005.026,Animal,0.8171449,0.23835869,0.8181281,0.15219061,0.8589687,86,295,100,564
2005.027,Person,0.69803494,0.26160747,0.8661886,0.22807823,0.8861341,94,312,108,419
2005.027,Poster,0.5794382,0.06999683,0.91891414,0.08077792,0.9208196,25,331,38,436
2005.031e,Animal,0.6498956,0.14625584,0.85067075,0.3407319,0.7832868,146,851,393,904
2005.031e,Packaged goods,0.5306079,0.0031482335,0.99250203,0.016520698,0.9973958,3,993,19,1151
2005.031f,Animal,0.7478839,0.24638629,0.81907064,0.2596613,0.7561515,246,819,301,876
2005.031h,Animal,0.5787939,0.13217692,0.23118979,0.67231876,0.77868587,132,231,780,903
2005.031h,Pillow,0.5469794,0.0421909,0.97481465,0.035975907,0.9716037,42,974,42,1127
2005.031j,Lighting,0.51508373,0.034504864,0.9611097,0.064073935,0.94566655,35,961,74,1096
2005.036,Packaged goods,0.5499878,0.0963012,0.9251585,0.03690659,0.9503295,96,925,67,1737
2005.037,Packaged goods,0.5522298,0.08728349,0.88809437,0.040991448,0.9561146,87,888,75,1738
2005.038,Animal,0.66709924,0.60007256,0.81705546,0.045470346,0.13942744,599,816,56,173
2005.038,Animal,0.59391516,0.60682654,0.7833614,0.089036725,0.22364333,606,783,110,277
2005.038,Shoe,0.5750931,0.1189709,0.88141346,0.5508295,0.8858337,119,881,683,1098
2005.038,Person,0.50710565,0.606989,0.8172081,0.05048946,0.23008795,606,816,63,285
2005.039,Luggage & bags,0.6364592,0.0,0.9950394,0.0053650136,0.91563445,0,994,7,1150
2005.040,Animal,0.6717027,0.24217682,0.5204528,0.6627071,0.93553036,242,520,850,1200
2005.040,Luggage & bags,0.6706466,0.01660901,0.9973958,0.0456571,0.94874054,17,997,59,1217
2005.040,Animal,0.6616529,0.005913895,0.27223888,0.7294838,0.92658204,6,272,936,1189
2005.040,Animal,0.5811093,0.35748532,0.6177624,0.15739235,0.54823667,357,618,202,703
2005.040,Animal,0.56769097,0.5634238,0.9897492,0.6660717,0.9356021,563,990,855,1200
2005.041,Pillow,0.6139021,0.019198984,0.9973959,0.036143795,0.87570375,19,997,46,1119
2005.041,Animal,0.58148783,0.11367773,0.8232057,0.42223263,0.8318391,114,823,540,1063
2005.042,Animal,0.69401956,0.66178614,0.9896931,0.29004627,0.61631805,661,989,370,787
2005.042,Animal,0.6934758,0.0034977216,0.32869926,0.1291168,0.449797,3,328,165,574
2005.042,Animal,0.6928806,0.2184906,0.5774269,0.31002572,0.56474084,218,577,396,721
