act_id,flickr_id,license,new_license,url
54892,6019739713,by-nc-nd/2.0/,,http://www.flickr.com/photos/sallypayne/6019739713/
54893,6020236964,by-nc-nd/2.0/,,http://www.flickr.com/photos/sallypayne/6020236964/
54894,1424190396,by/2.0/,,http://www.flickr.com/photos/cloudsoup/1424190396/
54895,2747201190,by-nc/2.0/,,http://www.flickr.com/photos/jamesstringer/2747201190/
54897,3210123241,by-sa/2.0/,,http://www.flickr.com/photos/90982314@N00/3210123241/
54898,3537830633,by/2.0/,,http://www.flickr.com/photos/herry/3537830633/
54899,2652744641,by-sa/2.0/,,http://www.flickr.com/photos/stevecadman/2652744641/
54900,4947065261,,,http://www.flickr.com/photos/52325611@N05/4947065261/
54901,4040236955,by-nc-nd/2.0/,,http://www.flickr.com/photos/pixelhut/4040236955/
54902,3718800134,by-nc/2.0/,,http://www.flickr.com/photos/tim_ellis/3718800134/
54903,2653556438,by-sa/2.0/,,http://www.flickr.com/photos/stevecadman/2653556438/
54904,2989153812,by/2.0/,,http://www.flickr.com/photos/herry/2989153812/
54905,3210123241,by-sa/2.0/,,http://www.flickr.com/photos/90982314@N00/3210123241/
54906,3210123241,by-sa/2.0/,,http://www.flickr.com/photos/90982314@N00/3210123241/
54907,2426416488,by-nc-nd/2.0/,,http://www.flickr.com/photos/dgeezer/2426416488/
54912,2646933603,All Rights Reserved,by/2.0/,http://www.flickr.com/photos/mariya_umama_wethemba_monastery/2646933603/
54913,2739440150,"[{'date_change': 1218121644, 'old_license': 'Attribution-NonCommercial License', 'old_license_url': 'https://creativecommons.org/licenses/by-nc/2.0/', 'new_license': 'Attribution License', 'new_license_url': 'https://creativecommons.org/licenses/by/2.0/'}, {'date_change': 1343219967, 'old_license': 'Attribution License', 'old_license_url': 'https://creativecommons.org/licenses/by/2.0/', 'new_license': 'Attribution-NonCommercial License', 'new_license_url': 'https://creativecommons.org/licenses/by-nc/2.0/'}]",,http://www.flickr.com/photos/porcherie/2739440150/
54914,4392547462,All Rights Reserved,by-nc-sa/2.0/,http://www.flickr.com/photos/jcsewell/4392547462/
54917,5526396388,,,http://www.flickr.com/photos/feargal/5526396388/
54924,3972631077,by-nc-nd/2.0/,,http://www.flickr.com/photos/wallyg/3972631077/
54925,3166517854,by-nc-sa/2.0/,,http://www.flickr.com/photos/marcofantoni84/3166517854/
54927,2337441318,All Rights Reserved,by-nd/2.0/,http://www.flickr.com/photos/wolfgangfoto/2337441318/
54959,56844310,by-nc/2.0/,,http://www.flickr.com/photos/olaer/56844310/
54960,3125356380,All Rights Reserved,by-nc-sa/2.0/,http://www.flickr.com/photos/33547524@N03/3125356380/
54961,2955789880,by-nc-nd/2.0/,,http://www.flickr.com/photos/spdl_n1/2955789880/
54962,284666536,,,http://www.flickr.com/photos/lauren_pressley/284666536/
54963,5224693,by-nc-sa/2.0/,,http://www.flickr.com/photos/taniwha/5224693/
54964,3100071849,by/2.0/,,http://www.flickr.com/photos/howieluvzus/3100071849/
54965,2628057856,by-nc/2.0/,,http://www.flickr.com/photos/toddhiestand/2628057856/
54966,3052412472,by-nc-nd/2.0/,,http://www.flickr.com/photos/swolfie/3052412472/
54967,363731256,by-nd/2.0/,,http://www.flickr.com/photos/simonyyz/363731256/
54968,3432315300,by-nc-sa/2.0/,,http://www.flickr.com/photos/musicaymas/3432315300/
54969,4081925516,by-nc-nd/2.0/,All Rights Reserved,http://www.flickr.com/photos/lenarpoetry/4081925516/
54970,3531652379,by-nc-nd/2.0/,by-sa/2.0/,http://www.flickr.com/photos/mik_krakow/3531652379/
54975,4042891641,All Rights Reserved,by/2.0/,http://www.flickr.com/photos/28312776@N02/4042891641/
54976,3913720858,by-nc-nd/2.0/,,http://www.flickr.com/photos/allyhook/3913720858/
54977,5815103193,by-nc-nd/2.0/,,http://www.flickr.com/photos/rowanbank/5815103193/
57602,14902888760,,,https://www.flickr.com/photos/tinaleggio/14902888760/ - Tina Leggio
55021,5765705109,,,http://www.flickr.com/photos/feargal/5765705109/
55022,4268689312,by-nc-sa/2.0/,,http://www.flickr.com/photos/pelegrino/4268689312/
55023,5120336436,,,http://www.flickr.com/photos/stephencuyos/5120336436/
55024,3530640841,by-nc-nd/2.0/,,http://www.flickr.com/photos/stephenpoff/3530640841/ - CC BY-NC-ND 2.0
55040,2380630611,"[{'date_change': 1325070129, 'old_license': 'Attribution-NonCommercial-ShareAlike License', 'old_license_url': 'https://creativecommons.org/licenses/by-nc-sa/2.0/', 'new_license': 'All Rights Reserved', 'new_license_url': ''}, {'date_change': 1325070206, 'old_license': 'All Rights Reserved', 'old_license_url': '', 'new_license': 'Attribution-NonCommercial-ShareAlike License', 'new_license_url': 'https://creativecommons.org/licenses/by-nc-sa/2.0/'}]",,http://www.flickr.com/photos/alighieridante/2380630611/
55041,3431564553,,,http://www.flickr.com/photos/batigolix/3431564553/
55042,704598375,by-sa/2.0/,All Rights Reserved,http://www.flickr.com/photos/lifeontheedge/704598375/
55043,4112017153,"[{'date_change': 1258479970, 'old_license': 'All Rights Reserved', 'old_license_url': '', 'new_license': 'Attribution-NonCommercial-ShareAlike License', 'new_license_url': 'https://creativecommons.org/licenses/by-nc-sa/2.0/'}, {'date_change': 1258834724, 'old_license': 'Attribution-NonCommercial-ShareAlike License', 'old_license_url': 'https://creativecommons.org/licenses/by-nc-sa/2.0/', 'new_license': 'Attribution-NonCommercial-ShareAlike License', 'new_license_url': 'https://creativecommons.org/licenses/by-nc-sa/2.0/'}, {'date_change': 1258928694, 'old_license': 'Attribution-NonCommercial-ShareAlike License', 'old_license_url': 'https://creativecommons.org/licenses/by-nc-sa/2.0/', 'new_license': 'Attribution-NonCommercial-ShareAlike License', 'new_license_url': 'https://creativecommons.org/licenses/by-nc-sa/2.0/'}, {'date_change': 1259088352, 'old_license': 'Attribution-NonCommercial-ShareAlike License', 'old_license_url': 'https://creativecommons.org/licenses/by-nc-sa/2.0/', 'new_license': 'Attribution-NonCommercial-ShareAlike License', 'new_license_url': 'https://creativecommons.org/licenses/by-nc-sa/2.0/'}, {'date_change': 1259101025, 'old_license': 'Attribution-NonCommercial-ShareAlike License', 'old_license_url': 'https://creativecommons.org/licenses/by-nc-sa/2.0/', 'new_license': 'Attribution-NonCommercial-ShareAlike License', 'new_license_url': 'https://creativecommons.org/licenses/by-nc-sa/2.0/'}]",,http://www.flickr.com/photos/oxfordshire_church_photos/4112017153/
55044,6438340829,All Rights Reserved,by-nc-nd/2.0/,http://www.flickr.com/photos/oxfordshire_church_photos/6438340829/
55050,6320379429,,,http://www.flickr.com/photos/profzucker/6320379429/
55051,6269660656,All Rights Reserved,by-nc-nd/2.0/,http://www.flickr.com/photos/oxfordshire_church_photos/6269660656/
55052,6327065468,"[{'date_change': 1320786605, 'old_license': 'All Rights Reserved', 'old_license_url': '', 'new_license': 'Attribution-NonCommercial-NoDerivs License', 'new_license_url': 'https://creativecommons.org/licenses/by-nc-nd/2.0/'}, {'date_change': 1321373072, 'old_license': 'Attribution-NonCommercial-NoDerivs License', 'old_license_url': 'https://creativecommons.org/licenses/by-nc-nd/2.0/', 'new_license': 'Attribution-NonCommercial-NoDerivs License', 'new_license_url': 'https://creativecommons.org/licenses/by-nc-nd/2.0/'}, {'date_change': 1322604703, 'old_license': 'Attribution-NonCommercial-NoDerivs License', 'old_license_url': 'https://creativecommons.org/licenses/by-nc-nd/2.0/', 'new_license': 'Attribution-NonCommercial-NoDerivs License', 'new_license_url': 'https://creativecommons.org/licenses/by-nc-nd/2.0/'}, {'date_change': 1322776597, 'old_license': 'Attribution-NonCommercial-NoDerivs License', 'old_license_url': 'https://creativecommons.org/licenses/by-nc-nd/2.0/', 'new_license': 'Attribution-NonCommercial-NoDerivs License', 'new_license_url': 'https://creativecommons.org/licenses/by-nc-nd/2.0/'}]",,http://www.flickr.com/photos/oxfordshire_church_photos/6327065468/
55053,6218045171,"[{'date_change': 1317937005, 'old_license': 'All Rights Reserved', 'old_license_url': '', 'new_license': 'Attribution-NonCommercial-NoDerivs License', 'new_license_url': 'https://creativecommons.org/licenses/by-nc-nd/2.0/'}, {'date_change': 1322604706, 'old_license': 'Attribution-NonCommercial-NoDerivs License', 'old_license_url': 'https://creativecommons.org/licenses/by-nc-nd/2.0/', 'new_license': 'Attribution-NonCommercial-NoDerivs License', 'new_license_url': 'https://creativecommons.org/licenses/by-nc-nd/2.0/'}, {'date_change': 1322776600, 'old_license': 'Attribution-NonCommercial-NoDerivs License', 'old_license_url': 'https://creativecommons.org/licenses/by-nc-nd/2.0/', 'new_license': 'Attribution-NonCommercial-NoDerivs License', 'new_license_url': 'https://creativecommons.org/licenses/by-nc-nd/2.0/'}]",,http://www.flickr.com/photos/oxfordshire_church_photos/6218045171/
55054,6206469893,"[{'date_change': 1317640255, 'old_license': 'All Rights Reserved', 'old_license_url': '', 'new_license': 'Attribution-NonCommercial-NoDerivs License', 'new_license_url': 'https://creativecommons.org/licenses/by-nc-nd/2.0/'}, {'date_change': 1317934666, 'old_license': 'Attribution-NonCommercial-NoDerivs License', 'old_license_url': 'https://creativecommons.org/licenses/by-nc-nd/2.0/', 'new_license': 'Attribution-NonCommercial-NoDerivs License', 'new_license_url': 'https://creativecommons.org/licenses/by-nc-nd/2.0/'}, {'date_change': 1317937005, 'old_license': 'Attribution-NonCommercial-NoDerivs License', 'old_license_url': 'https://creativecommons.org/licenses/by-nc-nd/2.0/', 'new_license': 'Attribution-NonCommercial-NoDerivs License', 'new_license_url': 'https://creativecommons.org/licenses/by-nc-nd/2.0/'}, {'date_change': 1322604705, 'old_license': 'Attribution-NonCommercial-NoDerivs License', 'old_license_url': 'https://creativecommons.org/licenses/by-nc-nd/2.0/', 'new_license': 'Attribution-NonCommercial-NoDerivs License', 'new_license_url': 'https://creativecommons.org/licenses/by-nc-nd/2.0/'}, {'date_change': 1322776600, 'old_license': 'Attribution-NonCommercial-NoDerivs License', 'old_license_url': 'https://creativecommons.org/licenses/by-nc-nd/2.0/', 'new_license': 'Attribution-NonCommercial-NoDerivs License', 'new_license_url': 'https://creativecommons.org/licenses/by-nc-nd/2.0/'}]",,http://www.flickr.com/photos/oxfordshire_church_photos/6206469893/
55055,6206469893,"[{'date_change': 1317640255, 'old_license': 'All Rights Reserved', 'old_license_url': '', 'new_license': 'Attribution-NonCommercial-NoDerivs License', 'new_license_url': 'https://creativecommons.org/licenses/by-nc-nd/2.0/'}, {'date_change': 1317934666, 'old_license': 'Attribution-NonCommercial-NoDerivs License', 'old_license_url': 'https://creativecommons.org/licenses/by-nc-nd/2.0/', 'new_license': 'Attribution-NonCommercial-NoDerivs License', 'new_license_url': 'https://creativecommons.org/licenses/by-nc-nd/2.0/'}, {'date_change': 1317937005, 'old_license': 'Attribution-NonCommercial-NoDerivs License', 'old_license_url': 'https://creativecommons.org/licenses/by-nc-nd/2.0/', 'new_license': 'Attribution-NonCommercial-NoDerivs License', 'new_license_url': 'https://creativecommons.org/licenses/by-nc-nd/2.0/'}, {'date_change': 1322604705, 'old_license': 'Attribution-NonCommercial-NoDerivs License', 'old_license_url': 'https://creativecommons.org/licenses/by-nc-nd/2.0/', 'new_license': 'Attribution-NonCommercial-NoDerivs License', 'new_license_url': 'https://creativecommons.org/licenses/by-nc-nd/2.0/'}, {'date_change': 1322776600, 'old_license': 'Attribution-NonCommercial-NoDerivs License', 'old_license_url': 'https://creativecommons.org/licenses/by-nc-nd/2.0/', 'new_license': 'Attribution-NonCommercial-NoDerivs License', 'new_license_url': 'https://creativecommons.org/licenses/by-nc-nd/2.0/'}]",,http://www.flickr.com/photos/oxfordshire_church_photos/6206469893/
55056,6013008884,by-sa/2.0/,,http://www.flickr.com/photos/t0mweb/6013008884/
55057,6305836611,"[{'date_change': 1408894056, 'old_license': 'Attribution-NoDerivs License', 'old_license_url': 'https://creativecommons.org/licenses/by-nd/2.0/', 'new_license': 'All Rights Reserved', 'new_license_url': ''}, {'date_change': 1408894057, 'old_license': 'Attribution-NoDerivs License', 'old_license_url': 'https://creativecommons.org/licenses/by-nd/2.0/', 'new_license': 'All Rights Reserved', 'new_license_url': ''}]",,http://www.flickr.com/photos/chicagogeek/6305836611/
55058,6221624293,,,http://www.flickr.com/photos/jburzynski68/6221624293/
55059,6335749211,,,http://www.flickr.com/photos/69705352@N04/6335749211/
55060,3972632149,by-nc-nd/2.0/,,http://www.flickr.com/photos/wallyg/3972632149/
55061,3972632763,by-nc-nd/2.0/,,http://www.flickr.com/photos/wallyg/3972632763/
55062,3315801920,"[{'date_change': 1235801565, 'old_license': 'All Rights Reserved', 'old_license_url': '', 'new_license': 'Attribution-ShareAlike License', 'new_license_url': 'https://creativecommons.org/licenses/by-sa/2.0/'}, {'date_change': 1235804338, 'old_license': 'Attribution-ShareAlike License', 'old_license_url': 'https://creativecommons.org/licenses/by-sa/2.0/', 'new_license': 'Attribution-ShareAlike License', 'new_license_url': 'https://creativecommons.org/licenses/by-sa/2.0/'}]",,http://www.flickr.com/photos/aloyisus/3315801920/
55063,3309757895,All Rights Reserved,by/2.0/,http://www.flickr.com/photos/kadewegirl/3309757895/ - CC BY 2.0
55064,4069012408,All Rights Reserved,by/2.0/,http://www.flickr.com/photos/x1brett/4069012408/
55065,3776506223,by-nc/2.0/,,http://www.flickr.com/photos/peterjr1961/3776506223/
55066,3510441680,by/2.0/,,http://www.flickr.com/photos/3059349393/3510441680/
55067,3303328319,All Rights Reserved,by/2.0/,http://www.flickr.com/photos/obsessivephotography/3303328319/
55068,3486256288,"[{'date_change': 1241162543, 'old_license': 'All Rights Reserved', 'old_license_url': '', 'new_license': 'Attribution-NonCommercial-ShareAlike License', 'new_license_url': 'https://creativecommons.org/licenses/by-nc-sa/2.0/'}, {'date_change': 1314522678, 'old_license': 'Attribution-NonCommercial-ShareAlike License', 'old_license_url': 'https://creativecommons.org/licenses/by-nc-sa/2.0/', 'new_license': 'Attribution-NonCommercial-NoDerivs License', 'new_license_url': 'https://creativecommons.org/licenses/by-nc-nd/2.0/'}, {'date_change': 1321303082, 'old_license': 'Attribution-NonCommercial-NoDerivs License', 'old_license_url': 'https://creativecommons.org/licenses/by-nc-nd/2.0/', 'new_license': 'Attribution-NonCommercial-NoDerivs License', 'new_license_url': 'https://creativecommons.org/licenses/by-nc-nd/2.0/'}, {'date_change': 1323638695, 'old_license': 'Attribution-NonCommercial-NoDerivs License', 'old_license_url': 'https://creativecommons.org/licenses/by-nc-nd/2.0/', 'new_license': 'Attribution-NonCommercial-NoDerivs License', 'new_license_url': 'https://creativecommons.org/licenses/by-nc-nd/2.0/'}, {'date_change': 1325183612, 'old_license': 'Attribution-NonCommercial-NoDerivs License', 'old_license_url': 'https://creativecommons.org/licenses/by-nc-nd/2.0/', 'new_license': 'Attribution-NonCommercial-NoDerivs License', 'new_license_url': 'https://creativecommons.org/licenses/by-nc-nd/2.0/'}]",,http://www.flickr.com/photos/oxfordshire_church_photos/3486256288/
55070,4622629147,by-nc-sa/2.0/,,http://www.flickr.com/photos/pelegrino/4622629147/
55071,4455148104,by-nc/2.0/,,http://www.flickr.com/photos/librarygeek/4455148104/
55072,4455148104,by-nc/2.0/,,http://www.flickr.com/photos/librarygeek/4455148104/
55073,2841227269,"[{'date_change': 1221058153, 'old_license': 'All Rights Reserved', 'old_license_url': '', 'new_license': 'Attribution License', 'new_license_url': 'https://creativecommons.org/licenses/by/2.0/'}, {'date_change': 1221342857, 'old_license': 'Attribution License', 'old_license_url': 'https://creativecommons.org/licenses/by/2.0/', 'new_license': 'Attribution License', 'new_license_url': 'https://creativecommons.org/licenses/by/2.0/'}, {'date_change': 1222545235, 'old_license': 'Attribution License', 'old_license_url': 'https://creativecommons.org/licenses/by/2.0/', 'new_license': 'Attribution License', 'new_license_url': 'https://creativecommons.org/licenses/by/2.0/'}]",,http://www.flickr.com/photos/nostri-imago/2841227269/
55077,30991132,by-nc-nd/2.0/,,http://www.flickr.com/photos/trandem/30991132/
55078,5809960569,by-nc/2.0/,,http://www.flickr.com/photos/travfotos/5809960569/
55080,5718143722,,,http://www.flickr.com/photos/seriykotik/5718143722/
55081,2266875557,by-nc-sa/2.0/,,http://www.flickr.com/photos/isg-online/2266875557/
55082,5642722163,by/2.0/,,http://www.flickr.com/photos/yarra64/5642722163/
55083,2147554690,by-nc-nd/2.0/,,http://www.flickr.com/photos/wallyg/2147554690/
55084,2198696668,by-nc/2.0/,,http://www.flickr.com/photos/sacred_destinations/2198696668/
55085,5394920298,by-nc/2.0/,,http://www.flickr.com/photos/peterjr1961/5394920298/
55086,2826384286,by-nc-nd/2.0/,,http://www.flickr.com/photos/mspsfamily/2826384286/
55087,4568995028,"[{'date_change': 1273223421, 'old_license': 'All Rights Reserved', 'old_license_url': '', 'new_license': 'Attribution-NonCommercial License', 'new_license_url': 'https://creativecommons.org/licenses/by-nc/2.0/'}, {'date_change': 1441070959, 'old_license': 'Attribution-NonCommercial License', 'old_license_url': 'https://creativecommons.org/licenses/by-nc/2.0/', 'new_license': 'All Rights Reserved', 'new_license_url': ''}, {'date_change': 1444002719, 'old_license': 'All Rights Reserved', 'old_license_url': '', 'new_license': 'All Rights Reserved', 'new_license_url': ''}, {'date_change': 1446577487, 'old_license': 'All Rights Reserved', 'old_license_url': '', 'new_license': 'Attribution-NonCommercial-NoDerivs License', 'new_license_url': 'https://creativecommons.org/licenses/by-nc-nd/2.0/'}, {'date_change': 1447000633, 'old_license': 'Attribution-NonCommercial-NoDerivs License', 'old_license_url': 'https://creativecommons.org/licenses/by-nc-nd/2.0/', 'new_license': 'Attribution-NonCommercial-NoDerivs License', 'new_license_url': 'https://creativecommons.org/licenses/by-nc-nd/2.0/'}, {'date_change': 1449963326, 'old_license': 'Attribution-NonCommercial-NoDerivs License', 'old_license_url': 'https://creativecommons.org/licenses/by-nc-nd/2.0/', 'new_license': 'Attribution-NonCommercial-NoDerivs License', 'new_license_url': 'https://creativecommons.org/licenses/by-nc-nd/2.0/'}]",,http://www.flickr.com/photos/rsadler/4568995028/
55088,5890153488,by-nc/2.0/,,http://www.flickr.com/photos/peterjr1961/5890153488/
55089,3256511533,by-nd/2.0/,,http://www.flickr.com/photos/mikemcholm/3256511533/
55091,6125560766,by-nc-sa/2.0/,,http://www.flickr.com/photos/ryanaward/6125560766/
55092,5932436107,by-nc-nd/2.0/,,http://www.flickr.com/photos/paullew/5932436107/
55093,2560817138,by-nc/2.0/,,http://www.flickr.com/photos/sacred_destinations/2560817138/
55094,4124100780,by-nc/2.0/,,http://www.flickr.com/photos/peterjr1961/4124100780/
55095,2127559217,by-nc/2.0/,,http://www.flickr.com/photos/andrew_suzanne/2127559217/
55096,3579545354,by-nc/2.0/,,http://www.flickr.com/photos/peterjr1961/3579545354/
55098,3115837155,by-nc/2.0/,,http://www.flickr.com/photos/sacred_destinations/3115837155/
55099,3973282044,by-nc-nd/2.0/,,http://www.flickr.com/photos/wallyg/3973282044/
55100,3972582773,by-nc-nd/2.0/,,http://www.flickr.com/photos/wallyg/3972582773 - CC BY-NC-ND 2.0
55101,3115837155,by-nc/2.0/,,http://www.flickr.com/photos/sacred_destinations/3115837155/
55102,3114703011,by-nc/2.0/,,http://www.flickr.com/photos/sacred_destinations/3114703011/
55103,2257197369,by-nc/2.0/,,http://www.flickr.com/photos/sacred_destinations/2257197369/
55104,5394903626,by-nc/2.0/,,http://www.flickr.com/photos/peterjr1961/5394903626/
55105,5940503570,,,http://www.flickr.com/photos/mararie/5940503570/
55106,4836309278,"[{'date_change': 1280507646, 'old_license': 'All Rights Reserved', 'old_license_url': '', 'new_license': 'Attribution-NonCommercial-ShareAlike License', 'new_license_url': 'https://creativecommons.org/licenses/by-nc-sa/2.0/'}, {'date_change': 1290804395, 'old_license': 'Attribution-NonCommercial-ShareAlike License', 'old_license_url': 'https://creativecommons.org/licenses/by-nc-sa/2.0/', 'new_license': 'Attribution-NonCommercial-NoDerivs License', 'new_license_url': 'https://creativecommons.org/licenses/by-nc-nd/2.0/'}, {'date_change': 1291055417, 'old_license': 'Attribution-NonCommercial-NoDerivs License', 'old_license_url': 'https://creativecommons.org/licenses/by-nc-nd/2.0/', 'new_license': 'Attribution-NonCommercial-NoDerivs License', 'new_license_url': 'https://creativecommons.org/licenses/by-nc-nd/2.0/'}]",,http://www.flickr.com/photos/asianartsandiego/4836309278/
55107,3115837155,by-nc/2.0/,,http://www.flickr.com/photos/sacred_destinations/3115837155/
55108,3115837155,by-nc/2.0/,,http://www.flickr.com/photos/sacred_destinations/3115837155/
55109,5538869359,by-nc-nd/2.0/,,http://www.flickr.com/photos/paullew/5538869359/
55110,370845044,by-nc/2.0/,,http://www.flickr.com/photos/paullew/370845044/
55111,5096153455,,,http://www.flickr.com/photos/feargal/5096153455/
55112,5832163763,by-nc-nd/2.0/,,http://www.flickr.com/photos/waltjabsco/5832163763/
55113,3442639488,"[{'date_change': 1276721002, 'old_license': 'All Rights Reserved', 'old_license_url': '', 'new_license': 'Attribution-ShareAlike License', 'new_license_url': 'https://creativecommons.org/licenses/by-sa/2.0/'}, {'date_change': 1276755333, 'old_license': 'Attribution-ShareAlike License', 'old_license_url': 'https://creativecommons.org/licenses/by-sa/2.0/', 'new_license': 'Attribution-NoDerivs License', 'new_license_url': 'https://creativecommons.org/licenses/by-nd/2.0/'}]",,http://www.flickr.com/photos/religione20/3442639488/
55121,6109688784,by-nc/2.0/,,http://www.flickr.com/photos/overton_cat/6109688784/
55122,5543976354,by-nc/2.0/,,http://www.flickr.com/photos/rocor/5543976354/
55123,5741246105,by-sa/2.0/,,http://www.flickr.com/photos/frted/5741246105/
55124,5096148585,,,http://www.flickr.com/photos/feargal/5096148585/ - CC BY-NC-ND 2.0
55184,,,,http://www.flickr.com/photos/frted/
56609,6331516045,by-nc-nd/2.0/,,https://www.flickr.com/photos/cookwood/6331516045 - Liz Castro
55147,5326888909,by-nc-sa/2.0/,,http://www.flickr.com/photos/stephenr/5326888909/
55149,3002860833,All Rights Reserved,by/2.0/,http://www.flickr.com/photos/turinboy/3002860833/
55150,128881004,by-nc-sa/2.0/,,http://www.flickr.com/photos/mberry/128881004/
55151,3886108669,All Rights Reserved,,http://www.flickr.com/photos/mariposita79/3886108669/
55152,7186824,by-nc-sa/2.0/,,http://www.flickr.com/photos/taniwha/7186824/
55153,6044127841,All Rights Reserved,by-nc/2.0/,http://www.flickr.com/photos/26145336@N08/6044127841/
55154,2626992252,by-nc-nd/2.0/,,http://www.flickr.com/photos/sarowen/2626992252/
55155,6106313472,by-nc-nd/2.0/,,http://www.flickr.com/photos/simonvarwell/6106313472/
55156,5709533172,by-nc-nd/2.0/,,http://www.flickr.com/photos/paullew/5709533172/
55157,2325880511,by/2.0/,,http://www.flickr.com/photos/mamjodh/2325880511/
55169,490964845,by-nc-sa/2.0/,by/2.0/,http://www.flickr.com/photos/oxfordshire_church_photos/490964845/
55170,2130384348,,,http://www.flickr.com/photos/sin_agua/2130384348/
55171,5658062870,by-nc-sa/2.0/,,http://www.flickr.com/photos/niznoz/5658062870/
55172,2375947713,All Rights Reserved,by/2.0/,http://www.flickr.com/photos/grafixer/2375947713/
55173,2799182537,,,http://www.flickr.com/photos/luccawithcheese/2799182537/
55174,2880057636,by-nc-sa/2.0/,,http://www.flickr.com/photos/19779889@N00/2880057636/
55182,5428424499,"[{'date_change': 1303143423, 'old_license': 'All Rights Reserved', 'old_license_url': '', 'new_license': 'Attribution-NonCommercial-ShareAlike License', 'new_license_url': 'https://creativecommons.org/licenses/by-nc-sa/2.0/'}, {'date_change': 1307213223, 'old_license': 'Attribution-NonCommercial-ShareAlike License', 'old_license_url': 'https://creativecommons.org/licenses/by-nc-sa/2.0/', 'new_license': 'Attribution-NonCommercial-ShareAlike License', 'new_license_url': 'https://creativecommons.org/licenses/by-nc-sa/2.0/'}, {'date_change': 1307641234, 'old_license': 'Attribution-NonCommercial-ShareAlike License', 'old_license_url': 'https://creativecommons.org/licenses/by-nc-sa/2.0/', 'new_license': 'Attribution-NonCommercial-ShareAlike License', 'new_license_url': 'https://creativecommons.org/licenses/by-nc-sa/2.0/'}, {'date_change': 1308675776, 'old_license': 'Attribution-NonCommercial-ShareAlike License', 'old_license_url': 'https://creativecommons.org/licenses/by-nc-sa/2.0/', 'new_license': 'Attribution-NonCommercial-ShareAlike License', 'new_license_url': 'https://creativecommons.org/licenses/by-nc-sa/2.0/'}, {'date_change': 1309537410, 'old_license': 'Attribution-NonCommercial-ShareAlike License', 'old_license_url': 'https://creativecommons.org/licenses/by-nc-sa/2.0/', 'new_license': 'Attribution-NonCommercial-ShareAlike License', 'new_license_url': 'https://creativecommons.org/licenses/by-nc-sa/2.0/'}, {'date_change': 1435074156, 'old_license': 'Attribution-NonCommercial-ShareAlike License', 'old_license_url': 'https://creativecommons.org/licenses/by-nc-sa/2.0/', 'new_license': 'Attribution-ShareAlike License', 'new_license_url': 'https://creativecommons.org/licenses/by-sa/2.0/'}, {'date_change': 1450369651, 'old_license': 'Attribution-ShareAlike License', 'old_license_url': 'https://creativecommons.org/licenses/by-sa/2.0/', 'new_license': 'Public Domain Dedication (CC0)', 'new_license_url': 'https://creativecommons.org/publicdomain/zero/1.0/'}, {'date_change': 1603299772, 'old_license': 'Public Domain Dedication (CC0)', 'old_license_url': 'https://creativecommons.org/publicdomain/zero/1.0/', 'new_license': 'Public Domain Dedication (CC0)', 'new_license_url': 'https://creativecommons.org/publicdomain/zero/1.0/'}, {'date_change': 1603302599, 'old_license': 'Public Domain Dedication (CC0)', 'old_license_url': 'https://creativecommons.org/publicdomain/zero/1.0/', 'new_license': 'Public Domain Dedication (CC0)', 'new_license_url': 'https://creativecommons.org/publicdomain/zero/1.0/'}]",,http://www.flickr.com/photos/medmss/5428424499/
