qid,label_en,description_en,instance_of_uuid,instance_of,doi_uuid,doi,doi_ref1_hash,doi_ref1_referenceUrl,doi_ref1_retrieved_nodeId,doi_ref1_retrieved_val,doi_ref1_retrieved_prec,pmid_uuid,pmid,pmid_ref1_hash,pmid_ref1_referenceUrl,pmid_ref1_retrieved_nodeId,pmid_ref1_retrieved_val,pmid_ref1_retrieved_prec,published_uuid,published_nodeId,published_val,published_prec,published_ref1_hash,published_ref1_referenceUrl,published_ref1_retrieved_nodeId,published_ref1_retrieved_val,published_ref1_retrieved_prec,title_en_uuid,title_en,title_en_ref1_hash,title_en_ref1_referenceUrl,title_en_ref1_retrieved_nodeId,title_en_ref1_retrieved_val,title_en_ref1_retrieved_prec,journal_uuid,journal,journal_ref1_hash,journal_ref1_referenceUrl,journal_ref1_retrieved_nodeId,journal_ref1_retrieved_val,journal_ref1_retrieved_prec,volume_uuid,volume,volume_ref1_hash,volume_ref1_referenceUrl,volume_ref1_retrieved_nodeId,volume_ref1_retrieved_val,volume_ref1_retrieved_prec,page_uuid,page,page_ref1_hash,page_ref1_referenceUrl,page_ref1_retrieved_nodeId,page_ref1_retrieved_val,page_ref1_retrieved_prec,issue_uuid,issue,issue_ref1_hash,issue_ref1_referenceUrl,issue_ref1_retrieved_nodeId,issue_ref1_retrieved_val,issue_ref1_retrieved_prec,isbn10_uuid,isbn10,isbn10_ref1_hash,isbn10_ref1_referenceUrl,isbn10_ref1_retrieved_nodeId,isbn10_ref1_retrieved_val,isbn10_ref1_retrieved_prec,isbn13_uuid,isbn13,isbn13_ref1_hash,isbn13_ref1_referenceUrl,isbn13_ref1_retrieved_nodeId,isbn13_ref1_retrieved_val,isbn13_ref1_retrieved_prec,publisher_uuid,publisher,publisher_ref1_hash,publisher_ref1_referenceUrl,publisher_ref1_retrieved_nodeId,publisher_ref1_retrieved_val,publisher_ref1_retrieved_prec
Q111725118,The Oxford Handbook of the Historical Books of the Hebrew Bible,book,AE1DF2DD-9A0D-472A-8B31-1089685EB5FE,Q3331189,03CC7738-C6FD-401D-BCCF-25A424E2FD64,10.1093/OXFORDHB/9780190261160.001.0001,39adbd64867028209d6f8edc386a0c35ef6fe3d9,http://doi.org/10.1093/OXFORDHB/9780190261160.001.0001,f831f3e4-14b4-4450-b17b-a752e30d9a7b,2022-04-25T00:00:00Z,11,,,,,,,,41B98E67-EDEA-4F7F-BDCA-76DBFD336514,63b0fdc2-4222-450c-ac96-f665e177f2a1,2020-11-10T00:00:00Z,11,39adbd64867028209d6f8edc386a0c35ef6fe3d9,http://doi.org/10.1093/OXFORDHB/9780190261160.001.0001,7c243d4f-7b14-45e1-b1ea-c1b316828de2,2022-04-25T00:00:00Z,11,9D45EFA8-D3CB-4581-81C3-0A41806D9F84,The Oxford Handbook of the Historical Books of the Hebrew Bible,39adbd64867028209d6f8edc386a0c35ef6fe3d9,http://doi.org/10.1093/OXFORDHB/9780190261160.001.0001,8920eef7-aeee-4460-9e22-76cc7211d89a,2022-04-25T00:00:00Z,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C1A37E59-09CE-49DC-A152-3BD16091F340,9780190261160,39adbd64867028209d6f8edc386a0c35ef6fe3d9,http://doi.org/10.1093/OXFORDHB/9780190261160.001.0001,66f59aba-cc15-498e-974e-b53411eb1883,2022-04-25T00:00:00Z,11,9996CB6C-074D-4B6C-B2EA-0C2E8BEE3C49,Q217595,39adbd64867028209d6f8edc386a0c35ef6fe3d9,http://doi.org/10.1093/OXFORDHB/9780190261160.001.0001,2a12db26-b10c-4198-97cc-d486a1558437,2022-04-25T00:00:00Z,11
Q111725119,Evagrius and His Legacy,monograph,5AD800C7-9CB1-4A6A-BB65-F5E99ADF184B,Q193495,F45D6A15-DC15-416F-B938-C3CEBBD843D4,10.2307/J.CTVPJ7DSK,ea1c9816139afed564244fe234f1b72b09458004,http://doi.org/10.2307/J.CTVPJ7DSK,f310331e-5265-43f2-96b4-a51e53a7e8c1,2022-04-25T00:00:00Z,11,,,,,,,,1E989068-9BF1-490C-8CCF-65237634719B,d0ba563f-d851-4146-9f25-b85b8aaaadd6,2019-09-19T00:00:00Z,11,ea1c9816139afed564244fe234f1b72b09458004,http://doi.org/10.2307/J.CTVPJ7DSK,e1813c05-8cea-4634-8f31-bcab51cbe4f2,2022-04-25T00:00:00Z,11,5C9019BF-F5C3-41B2-8A23-FACACDA9F1F3,Evagrius and His Legacy,ea1c9816139afed564244fe234f1b72b09458004,http://doi.org/10.2307/J.CTVPJ7DSK,e42d82b1-4cfb-40e6-9de2-8274e43db786,2022-04-25T00:00:00Z,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64AC858B-DD76-4EFF-8F54-F8D5A7EA518F,9780268024000,ea1c9816139afed564244fe234f1b72b09458004,http://doi.org/10.2307/J.CTVPJ7DSK,6f5ce8ab-8eff-4f97-a4bf-437d80556dd2,2022-04-25T00:00:00Z,11,FB420CD1-A376-480B-9C37-EEB4E7DA0A89,Q3551356,ea1c9816139afed564244fe234f1b72b09458004,http://doi.org/10.2307/J.CTVPJ7DSK,c9584aab-f116-424e-a5be-8812b8e8418a,2022-04-25T00:00:00Z,11
Q111725120,Malphono w-Rabo d-Malphone Studies in Honor of Sebastian P. Brock,book,B5595B51-A4D2-49D6-A23E-B3747F611D8C,Q3331189,E267D135-C4BA-437B-BED5-D8B1633A6501,10.31826/9781463214814,9da700d22e5e819648ec9f8b669281aec7ad0a81,http://doi.org/10.31826/9781463214814,b43d45d9-c08c-4df0-a66b-44c0c64f1220,2022-04-25T00:00:00Z,11,,,,,,,,7A2C2047-0788-411C-B824-C0ED37A18A5A,668c4f0d-43e3-4f57-a174-576f53c83a66,2019-04-29T00:00:00Z,11,9da700d22e5e819648ec9f8b669281aec7ad0a81,http://doi.org/10.31826/9781463214814,5f600c39-9ada-46db-866c-a649cc09d026,2022-04-25T00:00:00Z,11,FB9B2B95-95A2-448E-874E-AE0C005CFF1A,Malphono w-Rabo d-Malphone Studies in Honor of Sebastian P. Brock,9da700d22e5e819648ec9f8b669281aec7ad0a81,http://doi.org/10.31826/9781463214814,3f551773-8e53-459d-933f-c9b422fea39d,2022-04-25T00:00:00Z,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6490CC25-1F51-4FA2-A981-D9213B93FE65,9781463214814,9da700d22e5e819648ec9f8b669281aec7ad0a81,http://doi.org/10.31826/9781463214814,d440e384-dcc4-412b-87ad-9544f18bda89,2022-04-25T00:00:00Z,11,0ED56786-813E-4D51-9E1B-AD969F6B9DEB,Q5586280,9da700d22e5e819648ec9f8b669281aec7ad0a81,http://doi.org/10.31826/9781463214814,69eb061f-d532-47f7-ac59-029aff8bbe4e,2022-04-25T00:00:00Z,11
Q111725122,Ecological Solidarities Mobilizing Faith and Justice for an Entangled World,monograph,FF500800-933F-46C3-8C7E-1B2D5953A308,Q193495,21A33549-56CA-4B11-BA01-92EB0FD3EE6D,10.5325/J.CTV14GP64T,0f9084a2eb17f11823f58ac0c5ff2004f8e3d6fc,http://doi.org/10.5325/J.CTV14GP64T,402886e0-2ab9-47ae-9da1-300116635f78,2022-04-25T00:00:00Z,11,,,,,,,,ACA3F1FE-5540-4FC2-AA76-339AA4C86CFF,805d4d62-a6bd-4a4f-85d7-d16a4a5c3913,2020-08-20T00:00:00Z,11,0f9084a2eb17f11823f58ac0c5ff2004f8e3d6fc,http://doi.org/10.5325/J.CTV14GP64T,def412bc-6132-4249-aae6-41a69a610415,2022-04-25T00:00:00Z,11,1D482F8F-5577-4A36-9E89-204987A9F4C6,Ecological Solidarities Mobilizing Faith and Justice for an Entangled World,0f9084a2eb17f11823f58ac0c5ff2004f8e3d6fc,http://doi.org/10.5325/J.CTV14GP64T,92ae1618-4bfb-4273-9a4a-9deab1244371,2022-04-25T00:00:00Z,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BFD41DAF-BB84-4873-B934-9E37673FB053,9780271085593,0f9084a2eb17f11823f58ac0c5ff2004f8e3d6fc,http://doi.org/10.5325/J.CTV14GP64T,118029a6-6cec-4c9f-83fb-f61af79ef98f,2022-04-25T00:00:00Z,11,E28EEB34-3234-4E98-A77C-B7CDA3A4AFFB,Q7163300,0f9084a2eb17f11823f58ac0c5ff2004f8e3d6fc,http://doi.org/10.5325/J.CTV14GP64T,ad070647-c025-490b-b74b-a32154d7569d,2022-04-25T00:00:00Z,11
Q111725125,The Oxford Handbook of Postcolonial Biblical Criticism,book,34DBAC4D-60E4-4683-ACE2-083176AF536D,Q3331189,4591986F-90CF-402A-A65E-A9101A3F5FB9,10.1093/OXFORDHB/9780190888459.001.0001,925d6e3fb2031f3cfd498372e4439d64356623dc,http://doi.org/10.1093/OXFORDHB/9780190888459.001.0001,e84fac6f-126c-437b-a8e1-cabd5a34c6fd,2022-04-25T00:00:00Z,11,,,,,,,,90385650-C775-4A36-AC9F-7206FADB0A3D,c07ed2d1-1a33-4d9e-95b5-7c76a07f9f9f,2018-11-08T00:00:00Z,11,925d6e3fb2031f3cfd498372e4439d64356623dc,http://doi.org/10.1093/OXFORDHB/9780190888459.001.0001,e2df47af-9035-48bb-987b-6efd77090ae8,2022-04-25T00:00:00Z,11,761AA42C-619B-4EC3-842B-526C182EA9ED,The Oxford Handbook of Postcolonial Biblical Criticism,925d6e3fb2031f3cfd498372e4439d64356623dc,http://doi.org/10.1093/OXFORDHB/9780190888459.001.0001,1d0edf22-71cf-4ea6-9f61-a044943dda8d,2022-04-25T00:00:00Z,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19E65594-DE21-4D78-B54B-CC08D51A204E,9780190888459,925d6e3fb2031f3cfd498372e4439d64356623dc,http://doi.org/10.1093/OXFORDHB/9780190888459.001.0001,962cbaa8-531c-401f-bfb5-92bcd74d9d79,2022-04-25T00:00:00Z,11,F8D031B7-A801-4398-AC35-A07685B5380E,Q217595,925d6e3fb2031f3cfd498372e4439d64356623dc,http://doi.org/10.1093/OXFORDHB/9780190888459.001.0001,5020c570-8556-464f-8bc6-cb03c8d8b675,2022-04-25T00:00:00Z,11
Q111725127,T&amp;T Clark Handbook of Christian Theology and Climate Change,monograph,38B60E94-2002-465E-AFE2-4E7464C386F0,Q193495,EEF8B2B8-E60B-4B23-831F-F523738BB00C,10.5040/9780567675187,56a35b5130e6ddb95dd1776c83d9b6a0fcfb0d3e,http://doi.org/10.5040/9780567675187,f43f7447-c9b6-4435-b1ef-b21d7760608d,2022-04-25T00:00:00Z,11,,,,,,,,8B8C8B4F-C4D6-4AF7-AE14-BA002B9DC220,b04aad94-117b-4156-a87c-c11536688a45,2020-01-07T00:00:00Z,11,56a35b5130e6ddb95dd1776c83d9b6a0fcfb0d3e,http://doi.org/10.5040/9780567675187,db83ef30-a3af-42b1-bb4c-5c055c2f1106,2022-04-25T00:00:00Z,11,4F833DBF-40EE-4BA9-A1C9-1D3BB6FBDB51,T&T Clark Handbook of Christian Theology and Climate Change,56a35b5130e6ddb95dd1776c83d9b6a0fcfb0d3e,http://doi.org/10.5040/9780567675187,100a7e77-b6f8-4fd9-a385-e93c87b51798,2022-04-25T00:00:00Z,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,258DAD26-3A8C-4401-B898-160A9C100328,9780567675156,56a35b5130e6ddb95dd1776c83d9b6a0fcfb0d3e,http://doi.org/10.5040/9780567675187,2e4e8005-8e8c-425a-b73b-a3d248c2b9f0,2022-04-25T00:00:00Z,11,93159EF7-4AC9-498F-B3FB-686292EFB803,Q7667718,56a35b5130e6ddb95dd1776c83d9b6a0fcfb0d3e,http://doi.org/10.5040/9780567675187,a3133c1e-0a78-47cd-af72-ca59fbce0f6a,2022-04-25T00:00:00Z,11
Q111725128,Theology and Civil Society,monograph,FE26EB70-E815-4A6B-BA85-DFA33D156DB9,Q193495,3FB3320D-2CA1-4C62-8EDC-48AAEE3A4F69,10.4324/9781315209456,afc8d1e86784235f4a8cf04aa285655ec0ee05e1,http://doi.org/10.4324/9781315209456,cb1fc57d-07ad-4dee-b99f-9a63dd7b6a7b,2022-04-25T00:00:00Z,11,,,,,,,,41C0E2D0-588D-453D-A3C8-306113F988E8,18ff00ac-8e37-414a-b69f-f69bfa8e172e,2018-02-02T00:00:00Z,11,afc8d1e86784235f4a8cf04aa285655ec0ee05e1,http://doi.org/10.4324/9781315209456,69f5e007-8d8c-49e6-ad67-05cc928543e5,2022-04-25T00:00:00Z,11,FCF4E02D-C43E-46C7-B27A-30F524BD0C25,Theology and Civil Society,afc8d1e86784235f4a8cf04aa285655ec0ee05e1,http://doi.org/10.4324/9781315209456,b3e8ae0c-987a-4e0f-9095-718175e0bc22,2022-04-25T00:00:00Z,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,71CFC620-AAD2-4D44-9F8D-8CF04F6E8377,9781315209456,afc8d1e86784235f4a8cf04aa285655ec0ee05e1,http://doi.org/10.4324/9781315209456,669f0aa0-0b8f-4cbb-864f-67b6cf3d0a76,2022-04-25T00:00:00Z,11,BD3C1735-9201-4950-A6E6-34D64D0F35C9,Q1508259,afc8d1e86784235f4a8cf04aa285655ec0ee05e1,http://doi.org/10.4324/9781315209456,8f67fdf7-31cc-4dce-ad45-100611f4c0d1,2022-04-25T00:00:00Z,11
Q111725131,"Theological Perspectives for Life, Liberty, and the Pursuit of Happiness Public Intellectuals for the Twenty-First Century",book,43FE1D13-B564-4166-9987-FA82F16C46DA,Q3331189,BCE7C2FD-8D92-4C95-84EC-7137EFB39555,10.1057/9781137372215,8a045dfc86e99fe6f59315faefd2037749e721f5,http://doi.org/10.1057/9781137372215,093c9cce-0e48-499d-9731-cea416540894,2022-04-25T00:00:00Z,11,,,,,,,,C2BC110D-D467-4166-9665-08F312CD80C0,fd1a67fc-c668-434e-b8e3-44e106dee58c,2013-11-15T00:00:00Z,11,8a045dfc86e99fe6f59315faefd2037749e721f5,http://doi.org/10.1057/9781137372215,db23d01c-2ced-47ad-b8d7-884501907f56,2022-04-25T00:00:00Z,11,C595D8D9-9075-45E9-8662-2E106BBDCB2D,"Theological Perspectives for Life, Liberty, and the Pursuit of Happiness Public Intellectuals for the Twenty-First Century",8a045dfc86e99fe6f59315faefd2037749e721f5,http://doi.org/10.1057/9781137372215,d8b9f735-5837-4fbd-a646-a4a4c1ccecbb,2022-04-25T00:00:00Z,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DE9D3223-699B-4C43-B7DC-F015BA9F1A57,9781137372222,8a045dfc86e99fe6f59315faefd2037749e721f5,http://doi.org/10.1057/9781137372215,e97cfa47-d6f1-4762-8e26-0f2366bf1e38,2022-04-25T00:00:00Z,11,B7813C5D-517D-4A82-A904-85AA6C821497,Q1076074,8a045dfc86e99fe6f59315faefd2037749e721f5,http://doi.org/10.1057/9781137372215,98fb8477-6526-445b-bc09-b2114461b1e7,2022-04-25T00:00:00Z,11
Q111725133,Postcolonialism and the Hebrew Bible The Next Step,monograph,2CD5D738-5BA0-47BC-A468-CBD20957C8B4,Q193495,65BFA161-8CD1-4D61-A2BE-3B114908CB3A,10.2307/J.CTT1B7X69M,10d4a789926500f99725ae4535e91f3b29d53d3b,http://doi.org/10.2307/J.CTT1B7X69M,53e10d1b-82c7-4619-8e02-645710a7c7a7,2022-04-25T00:00:00Z,11,,,,,,,,D203570B-339C-4270-917C-FE7411EB81EB,747c7868-4dfe-4e16-a2a8-eaf59ccfd447,2017-09-13T00:00:00Z,11,10d4a789926500f99725ae4535e91f3b29d53d3b,http://doi.org/10.2307/J.CTT1B7X69M,ea3fbba3-2266-46b4-9c5e-5433d27f4315,2022-04-25T00:00:00Z,11,6A41C875-61D4-465B-8871-0C5ED5CD641A,Postcolonialism and the Hebrew Bible The Next Step,10d4a789926500f99725ae4535e91f3b29d53d3b,http://doi.org/10.2307/J.CTT1B7X69M,74b36e61-80af-4024-a5b4-fb9a187e38a0,2022-04-25T00:00:00Z,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19909D35-FD8D-4E7B-9C37-60B6847A18A2,9781589837720,10d4a789926500f99725ae4535e91f3b29d53d3b,http://doi.org/10.2307/J.CTT1B7X69M,9903312e-87e4-4fd3-9e39-8ad02f211aef,2022-04-25T00:00:00Z,11,25D0AF19-6703-4AE6-AB42-0BC806D6EA82,Q100324324,10d4a789926500f99725ae4535e91f3b29d53d3b,http://doi.org/10.2307/J.CTT1B7X69M,ac886c2b-dbd5-4ef6-8573-8c1344372913,2022-04-25T00:00:00Z,11
Q111725135,"Common Goods Economy, Ecology, and Political Theology",monograph,EEA17921-49AC-4B0D-9986-F889952B0E9C,Q193495,01278C48-7A4A-4459-AB49-0BF513E88CC4,10.2307/J.CTT17T74QS,87a33933be29e08034bea6c738e0503cd028d0ed,http://doi.org/10.2307/J.CTT17T74QS,7a99f31a-ce3e-484a-85f7-0ef3e59bccda,2022-04-25T00:00:00Z,11,,,,,,,,151188FB-D53C-4E3F-9216-AA07BC652253,1834ee7b-55cc-4f94-9994-ab16242d3c2a,2018-05-25T00:00:00Z,11,87a33933be29e08034bea6c738e0503cd028d0ed,http://doi.org/10.2307/J.CTT17T74QS,d9de3a20-6409-4a47-b3c2-8793d62adc84,2022-04-25T00:00:00Z,11,87260935-07F8-4DAB-B294-3035C5D111EC,"Common Goods Economy, Ecology, and Political Theology",87a33933be29e08034bea6c738e0503cd028d0ed,http://doi.org/10.2307/J.CTT17T74QS,d682c4a2-cb9c-4135-8816-8a161abd05f7,2022-04-25T00:00:00Z,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BB850F98-9250-4E05-B4D7-D8F8D2030CEA,9780823268467,87a33933be29e08034bea6c738e0503cd028d0ed,http://doi.org/10.2307/J.CTT17T74QS,b0a2615b-6f0a-4724-a02d-7adb028ab2b6,2022-04-25T00:00:00Z,11,CCC844ED-5390-4769-A834-1E7ACC5B5722,Q3077116,87a33933be29e08034bea6c738e0503cd028d0ed,http://doi.org/10.2307/J.CTT17T74QS,1df8faa8-d8a8-4814-8fda-756ecbea5d1d,2022-04-25T00:00:00Z,11
Q111725136,Encyclopedia of Activism and Social Justice,encyclopedia,60A7B57D-42DB-49E5-A023-A686F3F639CD,Q5292,148DDF95-18C7-411F-8976-C0E13911444C,10.4135/9781412956215,ad5b09a2e457f1d091b334ca3422eba40a69c835,http://doi.org/10.4135/9781412956215,41d51307-a2b7-485a-bf8c-44b816bead97,2022-04-25T00:00:00Z,11,,,,,,,,9DEFE120-2094-469F-B184-AA30A0A56330,49f8a97d-197e-4330-92a8-bb0de36824bb,2013-03-13T00:00:00Z,11,ad5b09a2e457f1d091b334ca3422eba40a69c835,http://doi.org/10.4135/9781412956215,7a4a2fe8-7824-462d-9870-1201045c0cd9,2022-04-25T00:00:00Z,11,FC9599C8-5D2A-441F-A601-9BB9B1B96975,Encyclopedia of Activism and Social Justice,ad5b09a2e457f1d091b334ca3422eba40a69c835,http://doi.org/10.4135/9781412956215,22e1a9ea-6270-4f4b-8650-1ddc40844b65,2022-04-25T00:00:00Z,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17DDD4E9-DF8E-4191-8582-39CE06E4CD0D,9781412918121,ad5b09a2e457f1d091b334ca3422eba40a69c835,http://doi.org/10.4135/9781412956215,7dbdec71-9719-4e2f-8fc4-7edc33742b55,2022-04-25T00:00:00Z,11,5E1711EF-EACC-472C-9B2B-C8AC15502882,Q251266,ad5b09a2e457f1d091b334ca3422eba40a69c835,http://doi.org/10.4135/9781412956215,9ef647a7-b771-49f2-8d3e-dca2a5703151,2022-04-25T00:00:00Z,11
Q111725138,Constructive Theology A Contemporary Approach to Classical Themes,monograph,2497A28F-28F4-4E22-8085-9E27AA39A9E2,Q193495,A14C2108-BB5F-4C69-983D-069F9EACEAB6,10.2307/J.CTV1HQDHMW,9a2415412f89418e026a4f1c3cdbc0b5b4128053,http://doi.org/10.2307/J.CTV1HQDHMW,64481c63-cda2-4b06-af85-24b986d4e26b,2022-04-25T00:00:00Z,11,,,,,,,,AC4DB832-9DCF-4DC4-A760-B155766A8400,3333e769-6c43-44e3-bc79-10a1b3049466,2021-03-12T00:00:00Z,11,9a2415412f89418e026a4f1c3cdbc0b5b4128053,http://doi.org/10.2307/J.CTV1HQDHMW,4b58928a-3e42-4536-a365-7ff122bfb4b3,2022-04-25T00:00:00Z,11,BA089D9A-A6C1-4B82-A844-285328FDC052,Constructive Theology A Contemporary Approach to Classical Themes,9a2415412f89418e026a4f1c3cdbc0b5b4128053,http://doi.org/10.2307/J.CTV1HQDHMW,4c803606-484a-40eb-873a-f906db91bba6,2022-04-25T00:00:00Z,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7E331FED-93BE-4F9D-BD31-E889E12C78F8,9781451416299,9a2415412f89418e026a4f1c3cdbc0b5b4128053,http://doi.org/10.2307/J.CTV1HQDHMW,e0500890-8483-4144-b85b-27feb7a1aab9,2022-04-25T00:00:00Z,11,A37B6E46-A972-4FB8-9B24-6B3D09118C37,Q89377628,9a2415412f89418e026a4f1c3cdbc0b5b4128053,http://doi.org/10.2307/J.CTV1HQDHMW,a345bf0d-c2a9-47c1-8e95-be0528761064,2022-04-25T00:00:00Z,11
Q111725139,Interfigural Readings of the Gospel of John,monograph,B953B187-4337-4954-848E-54B77F703F57,Q193495,FB344167-F22C-447D-BA43-B7559530DEBD,10.2307/J.CTVRS8Z3V,4a47cf485a9cb9d567781be59a915a3a8eb23be4,http://doi.org/10.2307/J.CTVRS8Z3V,d68617b6-7fb6-405e-8bd2-51c1e8a1b2e7,2022-04-25T00:00:00Z,11,,,,,,,,3FD4EA85-640F-48E5-BF7C-D30AC17D48AD,ae034fa7-949a-4dff-8c8e-487994b364d1,2019-11-20T00:00:00Z,11,4a47cf485a9cb9d567781be59a915a3a8eb23be4,http://doi.org/10.2307/J.CTVRS8Z3V,75d9924f-c069-4999-b037-311bf474f870,2022-04-25T00:00:00Z,11,FF418AB5-FF3D-4A89-B3B4-E9DBFD3B6A37,Interfigural Readings of the Gospel of John,4a47cf485a9cb9d567781be59a915a3a8eb23be4,http://doi.org/10.2307/J.CTVRS8Z3V,7f779368-d263-47ec-90dd-70f8e00a9add,2022-04-25T00:00:00Z,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,B8BAFDB7-C22C-414B-9347-F89FC36732D9,9780884144021,4a47cf485a9cb9d567781be59a915a3a8eb23be4,http://doi.org/10.2307/J.CTVRS8Z3V,01d9b2f7-740e-4396-be1e-068bf3d88f9c,2022-04-25T00:00:00Z,11,C160CD4A-97D8-4516-BC84-63AA87682075,Q100324324,4a47cf485a9cb9d567781be59a915a3a8eb23be4,http://doi.org/10.2307/J.CTVRS8Z3V,e2f00e2a-0bbc-4023-87ba-625f81ec72cc,2022-04-25T00:00:00Z,11
Q111725140,Bible and Transformation The Promise of Intercultural Bible Reading,monograph,FB895B6C-476A-4204-84E3-18EC2A8FE522,Q193495,0B11B87D-6278-49CB-BBE0-3BEFBF94D526,10.2307/J.CTT18Z4H3G,a83b82f10531b055554bfc90c432ec79ea146018,http://doi.org/10.2307/J.CTT18Z4H3G,0e4933a3-d2ba-489b-bb5b-c10772518cea,2022-04-25T00:00:00Z,11,,,,,,,,1D0C5DBF-E22F-4E2D-B5EC-7D4D69E7D536,59cf4211-e7c3-451a-a651-1e28020b1fbc,2017-09-07T00:00:00Z,11,a83b82f10531b055554bfc90c432ec79ea146018,http://doi.org/10.2307/J.CTT18Z4H3G,df7bf473-5bc9-484f-befe-64d2f901d649,2022-04-25T00:00:00Z,11,688DD143-804F-4B44-9813-4E4B0F3DC616,Bible and Transformation The Promise of Intercultural Bible Reading,a83b82f10531b055554bfc90c432ec79ea146018,http://doi.org/10.2307/J.CTT18Z4H3G,534f33e5-4799-42e8-b140-706d49f6e32b,2022-04-25T00:00:00Z,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4692F70E-01BD-48C7-8F10-C512B69AD93E,9781628371079,a83b82f10531b055554bfc90c432ec79ea146018,http://doi.org/10.2307/J.CTT18Z4H3G,8410612f-bc94-4f6f-914f-f3a757d1743f,2022-04-25T00:00:00Z,11,0C7E3268-BAF1-4EDD-9C6E-3C3EB74D3A98,Q100324324,a83b82f10531b055554bfc90c432ec79ea146018,http://doi.org/10.2307/J.CTT18Z4H3G,9d915d66-71bc-4814-a860-15206002ec11,2022-04-25T00:00:00Z,11
Q111725141,Methods for Matthew,book,A1B74089-907B-45EE-B456-831860C9759A,Q3331189,9558F491-8B7D-4AF5-BF9E-A3C76F43DCD3,10.1017/CBO9780511627118,0fda650e50f134a4844e0a6574540cb623ebba80,http://doi.org/10.1017/CBO9780511627118,7322f255-fc11-4181-b7bc-1c4224140358,2022-04-25T00:00:00Z,11,,,,,,,,2085A2F6-E9C3-4851-8D1F-6308CAC486FA,484f0398-466f-400d-9cce-a12fab78e534,2010-01-29T00:00:00Z,11,0fda650e50f134a4844e0a6574540cb623ebba80,http://doi.org/10.1017/CBO9780511627118,3add7263-5ee7-49d0-a1b9-8f1320d0a0e8,2022-04-25T00:00:00Z,11,C7DA3D78-7D1D-4FD6-BEDF-28B635489ACA,Methods for Matthew,0fda650e50f134a4844e0a6574540cb623ebba80,http://doi.org/10.1017/CBO9780511627118,4a9fb40f-6a0b-4ff8-b630-cec5cbea643c,2022-04-25T00:00:00Z,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,809B510E-D216-4C04-8E4D-9144BAE00FD4,9780511627118,0fda650e50f134a4844e0a6574540cb623ebba80,http://doi.org/10.1017/CBO9780511627118,61fc14a0-1d45-4e6b-a99d-315aca718760,2022-04-25T00:00:00Z,11,C4EE17D5-1F3D-457B-861B-F4618AEA4292,Q912887,0fda650e50f134a4844e0a6574540cb623ebba80,http://doi.org/10.1017/CBO9780511627118,86003410-8b7d-40f4-b4ae-1eb8df9c73c4,2022-04-25T00:00:00Z,11
Q111725142,The Cambridge Companion to the Hebrew Bible and Ethics,book,4DE0CBBC-0534-42E8-AA14-865071913C3B,Q3331189,79A70E3D-C85D-406B-9D56-0F3CB0F0A228,10.1017/9781108562072,1709fae365ad6e7aa73c772e3097848c53303ee9,http://doi.org/10.1017/9781108562072,7789d450-344a-44ee-99df-7af18c722707,2022-04-25T00:00:00Z,11,,,,,,,,8ECD1765-BC28-4B72-AA88-DD0B43A1C837,917ce019-e468-4e69-acbe-4827ecae185f,2021-02-05T00:00:00Z,11,1709fae365ad6e7aa73c772e3097848c53303ee9,http://doi.org/10.1017/9781108562072,4158e20f-188c-4ebb-ba22-4756871d0f29,2022-04-25T00:00:00Z,11,74758EE5-DC2B-4461-AE81-87482AB119DA,The Cambridge Companion to the Hebrew Bible and Ethics,1709fae365ad6e7aa73c772e3097848c53303ee9,http://doi.org/10.1017/9781108562072,d204f5e6-0192-49df-aabb-ddfed264a49e,2022-04-25T00:00:00Z,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1990A15F-44C7-497D-8C8D-D5FFDA7C2A1C,9781108562072,1709fae365ad6e7aa73c772e3097848c53303ee9,http://doi.org/10.1017/9781108562072,77017ff5-719e-47ba-956d-7d314a9fd5c3,2022-04-25T00:00:00Z,11,E1296AB5-064E-4748-85DF-B75F694D0862,Q912887,1709fae365ad6e7aa73c772e3097848c53303ee9,http://doi.org/10.1017/9781108562072,309ad95d-4866-47bc-9e3c-646a5c649836,2022-04-25T00:00:00Z,11
