qid,label_en,description_en,instance_of_uuid,instance_of,instance_of_ref1_hash,instance_of_ref1_referenceUrl,instance_of_ref1_retrieved_nodeId,instance_of_ref1_retrieved_val,instance_of_ref1_retrieved_prec,country_uuid,country,country_ref1_hash,country_ref1_referenceUrl,country_ref1_retrieved_nodeId,country_ref1_retrieved_val,country_ref1_retrieved_prec,location_uuid,location,location_ref1_hash,location_ref1_referenceUrl,location_ref1_retrieved_nodeId,location_ref1_retrieved_val,location_ref1_retrieved_prec,title_en_uuid,title_en,title_en_ref1_hash,title_en_ref1_referenceUrl,title_en_ref1_retrieved_nodeId,title_en_ref1_retrieved_val,title_en_ref1_retrieved_prec,start_time_uuid,start_time_nodeId,start_time_val,start_time_prec,start_time_ref1_hash,start_time_ref1_referenceUrl,start_time_ref1_retrieved_nodeId,start_time_ref1_retrieved_val,start_time_ref1_retrieved_prec,end_time_uuid,end_time_nodeId,end_time_val,end_time_prec,end_time_ref1_hash,end_time_ref1_referenceUrl,end_time_ref1_retrieved_nodeId,end_time_ref1_retrieved_val,end_time_ref1_retrieved_prec,described_at_uuid,described_at,described_at_lang_of_work,described_at_ref1_hash,described_at_ref1_referenceUrl,described_at_ref1_retrieved_nodeId,described_at_ref1_retrieved_val,described_at_ref1_retrieved_prec
,Reflections of War: Selections from the Vanderbilt University Fine Arts Gallery Collection,art exhibition at Vanderbilt University Fine Arts Gallery 2011,,Q667276,,https://www.facebook.com/events/vanderbilt-fine-arts-gallery-cohen-memorial-hall-1220-21st-avenue-southnashville/opening-reception-reflections-of-war/987636751249073/,,2022-10-11,,,Q30,,https://www.facebook.com/events/vanderbilt-fine-arts-gallery-cohen-memorial-hall-1220-21st-avenue-southnashville/opening-reception-reflections-of-war/987636751249073/,,2022-10-11,,,Q18563658,,https://www.facebook.com/events/vanderbilt-fine-arts-gallery-cohen-memorial-hall-1220-21st-avenue-southnashville/opening-reception-reflections-of-war/987636751249073/,,2022-10-11,,,Reflections of War: Selections from the Vanderbilt University Fine Arts Gallery Collection,,https://www.facebook.com/events/vanderbilt-fine-arts-gallery-cohen-memorial-hall-1220-21st-avenue-southnashville/opening-reception-reflections-of-war/987636751249073/,,2022-10-11,,,,2011-03-14,,,https://www.facebook.com/events/vanderbilt-fine-arts-gallery-cohen-memorial-hall-1220-21st-avenue-southnashville/opening-reception-reflections-of-war/987636751249073/,,2022-10-11,,,,2011-05-13,,,https://www.facebook.com/events/vanderbilt-fine-arts-gallery-cohen-memorial-hall-1220-21st-avenue-southnashville/opening-reception-reflections-of-war/987636751249073/,,2022-10-11,,,https://www.facebook.com/events/vanderbilt-fine-arts-gallery-cohen-memorial-hall-1220-21st-avenue-southnashville/opening-reception-reflections-of-war/987636751249073/,Q1860,,,,2022-10-11,
,Bestia contra Bestia/Beast vs. Beast: Photographs by Jose Luis Raymond,art exhibition at Vanderbilt University Fine Arts Gallery 2011,,Q667276,,https://vanderbiltvrc.wordpress.com/2011/02/16/art-review-wide-angle-photography-and-its-influence-on-contemporary-art-and-bestia-contra-bestiabeast-vs-beast-photographs-by-jose-luis-raymond-at-the-vanderbilt-university-fine-arts-galle/,,2022-10-11,,,Q30,,https://vanderbiltvrc.wordpress.com/2011/02/16/art-review-wide-angle-photography-and-its-influence-on-contemporary-art-and-bestia-contra-bestiabeast-vs-beast-photographs-by-jose-luis-raymond-at-the-vanderbilt-university-fine-arts-galle/,,2022-10-11,,,Q18563658,,https://vanderbiltvrc.wordpress.com/2011/02/16/art-review-wide-angle-photography-and-its-influence-on-contemporary-art-and-bestia-contra-bestiabeast-vs-beast-photographs-by-jose-luis-raymond-at-the-vanderbilt-university-fine-arts-galle/,,2022-10-11,,,Bestia contra Bestia/Beast vs. Beast: Photographs by Jose Luis Raymond,,https://vanderbiltvrc.wordpress.com/2011/02/16/art-review-wide-angle-photography-and-its-influence-on-contemporary-art-and-bestia-contra-bestiabeast-vs-beast-photographs-by-jose-luis-raymond-at-the-vanderbilt-university-fine-arts-galle/,,2022-10-11,,,,2011-01-13,,,https://vanderbiltvrc.wordpress.com/2011/02/16/art-review-wide-angle-photography-and-its-influence-on-contemporary-art-and-bestia-contra-bestiabeast-vs-beast-photographs-by-jose-luis-raymond-at-the-vanderbilt-university-fine-arts-galle/,,2022-10-11,,,,2011-03-17,,,https://vanderbiltvrc.wordpress.com/2011/02/16/art-review-wide-angle-photography-and-its-influence-on-contemporary-art-and-bestia-contra-bestiabeast-vs-beast-photographs-by-jose-luis-raymond-at-the-vanderbilt-university-fine-arts-galle/,,2022-10-11,,,https://vanderbiltvrc.wordpress.com/2011/02/16/art-review-wide-angle-photography-and-its-influence-on-contemporary-art-and-bestia-contra-bestiabeast-vs-beast-photographs-by-jose-luis-raymond-at-the-vanderbilt-university-fine-arts-galle/,Q1860,,,,2022-10-11,
,Wide Angle: Photography and its Influence on Contemporary Art - A Selection from the Vanderbilt University Fine Arts Gallery Collection,art exhibition at Vanderbilt University Fine Arts Gallery 2011,,Q667276,,https://www.gerhard-richter.com/en/exhibitions/wide-angle-photography-and-its-influence-on-contemporar-2928,,2022-10-11,,,Q30,,https://www.gerhard-richter.com/en/exhibitions/wide-angle-photography-and-its-influence-on-contemporar-2928,,2022-10-11,,,Q18563658,,https://www.gerhard-richter.com/en/exhibitions/wide-angle-photography-and-its-influence-on-contemporar-2928,,2022-10-11,,,Wide Angle: Photography and its Influence on Contemporary Art - A Selection from the Vanderbilt University Fine Arts Gallery Collection,,https://www.gerhard-richter.com/en/exhibitions/wide-angle-photography-and-its-influence-on-contemporar-2928,,2022-10-11,,,,2011-01-13,,,https://www.gerhard-richter.com/en/exhibitions/wide-angle-photography-and-its-influence-on-contemporar-2928,,2022-10-11,,,,2011-02-27,,,https://www.gerhard-richter.com/en/exhibitions/wide-angle-photography-and-its-influence-on-contemporar-2928,,2022-10-11,,,https://www.gerhard-richter.com/en/exhibitions/wide-angle-photography-and-its-influence-on-contemporar-2928,Q1860,,,,2022-10-11,
,Five Centuries of Drawing,art exhibition at Vanderbilt University Fine Arts Gallery 2010,,Q667276,,https://nashvillearts.com/2010/06/spotlight-vanderbilt-showcases-five-centuries-of-drawing/,,2022-10-11,,,Q30,,https://nashvillearts.com/2010/06/spotlight-vanderbilt-showcases-five-centuries-of-drawing/,,2022-10-11,,,Q18563658,,https://nashvillearts.com/2010/06/spotlight-vanderbilt-showcases-five-centuries-of-drawing/,,2022-10-11,,,Five Centuries of Drawing,,https://nashvillearts.com/2010/06/spotlight-vanderbilt-showcases-five-centuries-of-drawing/,,2022-10-11,,,,2010-06-11,,,https://nashvillearts.com/2010/06/spotlight-vanderbilt-showcases-five-centuries-of-drawing/,,2022-10-11,,,,2010-09-23,,,https://nashvillearts.com/2010/06/spotlight-vanderbilt-showcases-five-centuries-of-drawing/,,2022-10-11,,,https://nashvillearts.com/2010/06/spotlight-vanderbilt-showcases-five-centuries-of-drawing/,Q1860,,,,2022-10-11,
,Eye & Mind: A Legacy of Art Collecting at Vanderbilt University,art exhibition at Vanderbilt University Fine Arts Gallery 2009,,Q667276,,http://peterfoolen.blogspot.com/2009/11/vanderbilt-fine-arts-gallery-nashville.html,,2022-10-11,,,Q30,,http://peterfoolen.blogspot.com/2009/11/vanderbilt-fine-arts-gallery-nashville.html,,2022-10-11,,,Q18563658,,http://peterfoolen.blogspot.com/2009/11/vanderbilt-fine-arts-gallery-nashville.html,,2022-10-11,,,Eye & Mind: A Legacy of Art Collecting at Vanderbilt University,,http://peterfoolen.blogspot.com/2009/11/vanderbilt-fine-arts-gallery-nashville.html,,2022-10-11,,,,2009-10-01,,,http://peterfoolen.blogspot.com/2009/11/vanderbilt-fine-arts-gallery-nashville.html,,2022-10-11,,,,2009-12-17,,,http://peterfoolen.blogspot.com/2009/11/vanderbilt-fine-arts-gallery-nashville.html,,2022-10-11,,,http://peterfoolen.blogspot.com/2009/11/vanderbilt-fine-arts-gallery-nashville.html,Q1860,,,,2022-10-11,
,Views From The Collection III,art exhibition at Vanderbilt University Fine Arts Gallery 2009,,Q667276,,https://ahnca.org/images/NewsLetter/2009-Spring.pdf,,2022-10-11,,,Q30,,https://ahnca.org/images/NewsLetter/2009-Spring.pdf,,2022-10-11,,,Q18563658,,https://ahnca.org/images/NewsLetter/2009-Spring.pdf,,2022-10-11,,,Views From The Collection III,,https://ahnca.org/images/NewsLetter/2009-Spring.pdf,,2022-10-11,,,,2009-04-03,,,https://ahnca.org/images/NewsLetter/2009-Spring.pdf,,2022-10-11,,,,2009-06-30,,,https://ahnca.org/images/NewsLetter/2009-Spring.pdf,,2022-10-11,,,https://ahnca.org/images/NewsLetter/2009-Spring.pdf,Q1860,,,,2022-10-11,
,The Printed Page: Selections from the Anna C. Hoyt Collection,art exhibition at Vanderbilt University Fine Arts Gallery 2009,,Q667276,,https://www.nashvillescene.com/arts_culture/i-the-printed-page-i-at-vanderbilt-fine-arts-gallery/article_63d87e83-5168-5a08-8255-53c9da0aa349.html,,2022-10-11,,,Q30,,https://www.nashvillescene.com/arts_culture/i-the-printed-page-i-at-vanderbilt-fine-arts-gallery/article_63d87e83-5168-5a08-8255-53c9da0aa349.html,,2022-10-11,,,Q18563658,,https://www.nashvillescene.com/arts_culture/i-the-printed-page-i-at-vanderbilt-fine-arts-gallery/article_63d87e83-5168-5a08-8255-53c9da0aa349.html,,2022-10-11,,,The Printed Page: Selections from the Anna C. Hoyt Collection,,https://www.nashvillescene.com/arts_culture/i-the-printed-page-i-at-vanderbilt-fine-arts-gallery/article_63d87e83-5168-5a08-8255-53c9da0aa349.html,,2022-10-11,,,,2009-03-12,,,https://www.nashvillescene.com/arts_culture/i-the-printed-page-i-at-vanderbilt-fine-arts-gallery/article_63d87e83-5168-5a08-8255-53c9da0aa349.html,,2022-10-11,,,,2009-05-08,,,https://www.nashvillescene.com/arts_culture/i-the-printed-page-i-at-vanderbilt-fine-arts-gallery/article_63d87e83-5168-5a08-8255-53c9da0aa349.html,,2022-10-11,,,https://www.nashvillescene.com/arts_culture/i-the-printed-page-i-at-vanderbilt-fine-arts-gallery/article_63d87e83-5168-5a08-8255-53c9da0aa349.html,Q1860,,,,2022-10-11,
,Harmony Korine: Pigxote,art exhibition at Vanderbilt University Fine Arts Gallery 2009,,Q667276,,https://www.nashvillescene.com/arts_culture/harmony-korines-i-pigxote-i-at-vanderbilt/article_20ce8420-c925-5570-be19-ac690536f0d4.html,,2022-10-11,,,Q30,,https://www.nashvillescene.com/arts_culture/harmony-korines-i-pigxote-i-at-vanderbilt/article_20ce8420-c925-5570-be19-ac690536f0d4.html,,2022-10-11,,,Q18563658,,https://www.nashvillescene.com/arts_culture/harmony-korines-i-pigxote-i-at-vanderbilt/article_20ce8420-c925-5570-be19-ac690536f0d4.html,,2022-10-11,,,Harmony Korine: Pigxote,,https://www.nashvillescene.com/arts_culture/harmony-korines-i-pigxote-i-at-vanderbilt/article_20ce8420-c925-5570-be19-ac690536f0d4.html,,2022-10-11,,,,2009-01-08,,,https://www.nashvillescene.com/arts_culture/harmony-korines-i-pigxote-i-at-vanderbilt/article_20ce8420-c925-5570-be19-ac690536f0d4.html,,2022-10-11,,,,2009-02-26,,,https://www.nashvillescene.com/arts_culture/harmony-korines-i-pigxote-i-at-vanderbilt/article_20ce8420-c925-5570-be19-ac690536f0d4.html,,2022-10-11,,,https://www.nashvillescene.com/arts_culture/harmony-korines-i-pigxote-i-at-vanderbilt/article_20ce8420-c925-5570-be19-ac690536f0d4.html,Q1860,,,,2022-10-11,
,"Line Up, Strip Down, Fade Out: Polaroid Photographs and Videos by Andy Warhol, Grant Worth, and David Horvitz",art exhibition at Vanderbilt University Fine Arts Gallery 2008,,Q667276,,https://www.nashvillescene.com/arts_culture/line-up-strip-down-fade-out-polaroid-photographs-and-videos-by-andy-warhol-grant-worth/article_81bec80f-0b24-5a93-9821-b6b2acc907da.html,,2022-10-11,,,Q30,,https://www.nashvillescene.com/arts_culture/line-up-strip-down-fade-out-polaroid-photographs-and-videos-by-andy-warhol-grant-worth/article_81bec80f-0b24-5a93-9821-b6b2acc907da.html,,2022-10-11,,,Q18563658,,https://www.nashvillescene.com/arts_culture/line-up-strip-down-fade-out-polaroid-photographs-and-videos-by-andy-warhol-grant-worth/article_81bec80f-0b24-5a93-9821-b6b2acc907da.html,,2022-10-11,,,"Line Up, Strip Down, Fade Out: Polaroid Photographs and Videos by Andy Warhol, Grant Worth, and David Horvitz",,https://www.nashvillescene.com/arts_culture/line-up-strip-down-fade-out-polaroid-photographs-and-videos-by-andy-warhol-grant-worth/article_81bec80f-0b24-5a93-9821-b6b2acc907da.html,,2022-10-11,,,,2008-08-28,,,https://www.nashvillescene.com/arts_culture/line-up-strip-down-fade-out-polaroid-photographs-and-videos-by-andy-warhol-grant-worth/article_81bec80f-0b24-5a93-9821-b6b2acc907da.html,,2022-10-11,,,,2008-10-10,,,https://www.nashvillescene.com/arts_culture/line-up-strip-down-fade-out-polaroid-photographs-and-videos-by-andy-warhol-grant-worth/article_81bec80f-0b24-5a93-9821-b6b2acc907da.html,,2022-10-11,,,https://www.nashvillescene.com/arts_culture/line-up-strip-down-fade-out-polaroid-photographs-and-videos-by-andy-warhol-grant-worth/article_81bec80f-0b24-5a93-9821-b6b2acc907da.html,Q1860,,,,2022-10-11,
,More than One: New Contemporary Prints and Multiples from the Vanderbilt Fine Arts Collection,art exhibition at Vanderbilt University Fine Arts Gallery 2007,,Q667276,,https://news.vanderbilt.edu/2007/10/03/vanderbilt-symposium-looks-at-relationship-between-words-and-images-art-critic-arthur-danto-speaks-on-oct-25-58454/,,2022-10-11,,,Q30,,https://news.vanderbilt.edu/2007/10/03/vanderbilt-symposium-looks-at-relationship-between-words-and-images-art-critic-arthur-danto-speaks-on-oct-25-58454/,,2022-10-11,,,Q18563658,,https://news.vanderbilt.edu/2007/10/03/vanderbilt-symposium-looks-at-relationship-between-words-and-images-art-critic-arthur-danto-speaks-on-oct-25-58454/,,2022-10-11,,,More than One: New Contemporary Prints and Multiples from the Vanderbilt Fine Arts Collection,,https://news.vanderbilt.edu/2007/10/03/vanderbilt-symposium-looks-at-relationship-between-words-and-images-art-critic-arthur-danto-speaks-on-oct-25-58454/,,2022-10-11,,,,2007-10-04,,,https://news.vanderbilt.edu/2007/10/03/vanderbilt-symposium-looks-at-relationship-between-words-and-images-art-critic-arthur-danto-speaks-on-oct-25-58454/,,2022-10-11,,,,2007-12-07,,,https://news.vanderbilt.edu/2007/10/03/vanderbilt-symposium-looks-at-relationship-between-words-and-images-art-critic-arthur-danto-speaks-on-oct-25-58454/,,2022-10-11,,,https://news.vanderbilt.edu/2007/10/03/vanderbilt-symposium-looks-at-relationship-between-words-and-images-art-critic-arthur-danto-speaks-on-oct-25-58454/,Q1860,,,,2022-10-11,
,Beauty and Power: Chinese Art from the Vanderbilt University Fine Arts Collection,art exhibition at Vanderbilt University Fine Arts Gallery 2007,,Q667276,,https://fristartmuseum.org/article/news-detail-contemporary-chinese-photography-on-view-at-frist-center/,,2022-10-11,,,Q30,,https://fristartmuseum.org/article/news-detail-contemporary-chinese-photography-on-view-at-frist-center/,,2022-10-11,,,Q18563658,,https://fristartmuseum.org/article/news-detail-contemporary-chinese-photography-on-view-at-frist-center/,,2022-10-11,,,Beauty and Power: Chinese Art from the Vanderbilt University Fine Arts Collection,,https://fristartmuseum.org/article/news-detail-contemporary-chinese-photography-on-view-at-frist-center/,,2022-10-11,,,,2007-06-21,,,https://fristartmuseum.org/article/news-detail-contemporary-chinese-photography-on-view-at-frist-center/,,2022-10-11,,,,2007-09-22,,,https://fristartmuseum.org/article/news-detail-contemporary-chinese-photography-on-view-at-frist-center/,,2022-10-11,,,https://fristartmuseum.org/article/news-detail-contemporary-chinese-photography-on-view-at-frist-center/,Q1860,,,,2022-10-11,
,Views from the Collection I,art exhibition at Vanderbilt University Fine Arts Gallery 2006,,Q667276,,https://www.nashvillescene.com/arts_culture/our-critics-picks/article_73dd2b52-ceaa-54cc-b0f1-492981156843.html,,2022-10-11,,,Q30,,https://www.nashvillescene.com/arts_culture/our-critics-picks/article_73dd2b52-ceaa-54cc-b0f1-492981156843.html,,2022-10-11,,,Q18563658,,https://www.nashvillescene.com/arts_culture/our-critics-picks/article_73dd2b52-ceaa-54cc-b0f1-492981156843.html,,2022-10-11,,,Views from the Collection I,,https://www.nashvillescene.com/arts_culture/our-critics-picks/article_73dd2b52-ceaa-54cc-b0f1-492981156843.html,,2022-10-11,,,,2006-08-17,,,https://www.nashvillescene.com/arts_culture/our-critics-picks/article_73dd2b52-ceaa-54cc-b0f1-492981156843.html,,2022-10-11,,,,2006-10-01,,,https://www.nashvillescene.com/arts_culture/our-critics-picks/article_73dd2b52-ceaa-54cc-b0f1-492981156843.html,,2022-10-11,,,https://www.nashvillescene.com/arts_culture/our-critics-picks/article_73dd2b52-ceaa-54cc-b0f1-492981156843.html,Q1860,,,,2022-10-11,
,Light & Shadow: The Chiaroscuro Woodcut,art exhibition at Vanderbilt University Fine Arts Gallery 2005,,Q667276,,http://www.themorris.org/learn/verticalfiles.html,,2022-10-11,,,Q30,,http://www.themorris.org/learn/verticalfiles.html,,2022-10-11,,,Q18563658,,http://www.themorris.org/learn/verticalfiles.html,,2022-10-11,,,Light & Shadow: The Chiaroscuro Woodcut,,http://www.themorris.org/learn/verticalfiles.html,,2022-10-11,,,,2005-06-23,,,http://www.themorris.org/learn/verticalfiles.html,,2022-10-11,,,,2005-08-13,,,http://www.themorris.org/learn/verticalfiles.html,,2022-10-11,,,http://www.themorris.org/learn/verticalfiles.html,Q1860,,,,2022-10-11,
,A Word Made Flesh: Works by Lesley Dill,art exhibition at Vanderbilt University Fine Arts Gallery 2003,,Q667276,,https://arthurrogergallery.com/wp-content/uploads/2011/06/Lesley_Dill_bio.pdf,,2022-10-11,,,Q30,,https://arthurrogergallery.com/wp-content/uploads/2011/06/Lesley_Dill_bio.pdf,,2022-10-11,,,Q18563658,,https://arthurrogergallery.com/wp-content/uploads/2011/06/Lesley_Dill_bio.pdf,,2022-10-11,,,A Word Made Flesh: Works by Lesley Dill,,https://arthurrogergallery.com/wp-content/uploads/2011/06/Lesley_Dill_bio.pdf,,2022-10-11,,,,2003-03-29,,,https://arthurrogergallery.com/wp-content/uploads/2011/06/Lesley_Dill_bio.pdf,,2022-10-11,,,,2003-06-05,,,https://arthurrogergallery.com/wp-content/uploads/2011/06/Lesley_Dill_bio.pdf,,2022-10-11,,,https://arthurrogergallery.com/wp-content/uploads/2011/06/Lesley_Dill_bio.pdf,Q1860,,,,2022-10-11,
,The Allegorical Impulse,art exhibition at Vanderbilt University Fine Arts Gallery 2002,,Q667276,,https://library.artstor.org/#/public/26753913,,2022-10-11,,,Q30,,https://library.artstor.org/#/public/26753913,,2022-10-11,,,Q18563658,,https://library.artstor.org/#/public/26753913,,2022-10-11,,,The Allegorical Impulse,,https://library.artstor.org/#/public/26753913,,2022-10-11,,,,2002-10-17,,,https://library.artstor.org/#/public/26753913,,2022-10-11,,,,2002-12-05,,,https://library.artstor.org/#/public/26753913,,2022-10-11,,,https://library.artstor.org/#/public/26753913,Q1860,,,,2022-10-11,
,Disturbing Allegories: New Graphics by Kara Walker,art exhibition at Vanderbilt University Fine Arts Gallery 2001,,Q667276,,https://tfaoi.org/aa/2aa/2aa535.htm,,2022-10-11,,,Q30,,https://tfaoi.org/aa/2aa/2aa535.htm,,2022-10-11,,,Q18563658,,https://tfaoi.org/aa/2aa/2aa535.htm,,2022-10-11,,,Disturbing Allegories: New Graphics by Kara Walker,,https://tfaoi.org/aa/2aa/2aa535.htm,,2022-10-11,,,,2001-02-08,,,https://tfaoi.org/aa/2aa/2aa535.htm,,2022-10-11,,,,2001-03-22,,,https://tfaoi.org/aa/2aa/2aa535.htm,,2022-10-11,,,https://tfaoi.org/aa/2aa/2aa535.htm,Q1860,,,,2022-10-11,
,Face Value: The Portrait and the Formulation of Identity in Art,art exhibition at Vanderbilt University Fine Arts Gallery 2000,,Q667276,,http://randalllavender.com/about,,2022-10-11,,,Q30,,http://randalllavender.com/about,,2022-10-11,,,Q18563658,,http://randalllavender.com/about,,2022-10-11,,,Face Value: The Portrait and the Formulation of Identity in Art,,http://randalllavender.com/about,,2022-10-11,,,,2000-10-26,,,http://randalllavender.com/about,,2022-10-11,,,,2000-12-08,,,http://randalllavender.com/about,,2022-10-11,,,http://randalllavender.com/about,Q1860,,,,2022-10-11,
,Heaven & Earth: The Figure in Religious and Secular Art,art exhibition at Vanderbilt University Fine Arts Gallery 2000,,Q667276,,https://www.nashvillescene.com/arts_culture/body-of-work/article_adfe8903-6289-5082-b60e-02a312d100a9.html,,2022-10-11,,,Q30,,https://www.nashvillescene.com/arts_culture/body-of-work/article_adfe8903-6289-5082-b60e-02a312d100a9.html,,2022-10-11,,,Q18563658,,https://www.nashvillescene.com/arts_culture/body-of-work/article_adfe8903-6289-5082-b60e-02a312d100a9.html,,2022-10-11,,,Heaven & Earth: The Figure in Religious and Secular Art,,https://www.nashvillescene.com/arts_culture/body-of-work/article_adfe8903-6289-5082-b60e-02a312d100a9.html,,2022-10-11,,,,2000-03-25,,,https://www.nashvillescene.com/arts_culture/body-of-work/article_adfe8903-6289-5082-b60e-02a312d100a9.html,,2022-10-11,,,,2000-05-12,,,https://www.nashvillescene.com/arts_culture/body-of-work/article_adfe8903-6289-5082-b60e-02a312d100a9.html,,2022-10-11,,,https://www.nashvillescene.com/arts_culture/body-of-work/article_adfe8903-6289-5082-b60e-02a312d100a9.html,Q1860,,,,2022-10-11,
,"Ron Adams, Master Printmaker: A Survey of Work, 1984-1999",art exhibition at Vanderbilt University Fine Arts Gallery 2000,,Q667276,,http://www.studiopassport.com/assets/James_Rutherford_CV_1_18_19.pdf,,2022-10-11,,,Q30,,http://www.studiopassport.com/assets/James_Rutherford_CV_1_18_19.pdf,,2022-10-11,,,Q18563658,,http://www.studiopassport.com/assets/James_Rutherford_CV_1_18_19.pdf,,2022-10-11,,,"Ron Adams, Master Printmaker: A Survey of Work, 1984-1999",,http://www.studiopassport.com/assets/James_Rutherford_CV_1_18_19.pdf,,2022-10-11,,,,2000-02-10,,,http://www.studiopassport.com/assets/James_Rutherford_CV_1_18_19.pdf,,2022-10-11,,,,2000-03-19,,,http://www.studiopassport.com/assets/James_Rutherford_CV_1_18_19.pdf,,2022-10-11,,,http://www.studiopassport.com/assets/James_Rutherford_CV_1_18_19.pdf,Q1860,,,,2022-10-11,
,Light & Dark: The Fantastic World of Werner Wildner,art exhibition at Vanderbilt University Fine Arts Gallery 1999,,Q667276,,https://tfaoi.org/aa/1aa/1aa254.htm,,2022-10-11,,,Q30,,https://tfaoi.org/aa/1aa/1aa254.htm,,2022-10-11,,,Q18563658,,https://tfaoi.org/aa/1aa/1aa254.htm,,2022-10-11,,,Light & Dark: The Fantastic World of Werner Wildner,,https://tfaoi.org/aa/1aa/1aa254.htm,,2022-10-11,,,,1999-10-28,,,https://tfaoi.org/aa/1aa/1aa254.htm,,2022-10-11,,,,1999-12-17,,,https://tfaoi.org/aa/1aa/1aa254.htm,,2022-10-11,,,https://tfaoi.org/aa/1aa/1aa254.htm,Q1860,,,,2022-10-11,
,"The Satirical Eye: Lithographs by Honoré Daumier, Paul Gavarni & their Contemporaries",art exhibition at Vanderbilt University Fine Arts Gallery 1999,,Q667276,,https://www.nashvillescene.com/arts_culture/fine-lines/article_8e71aaa5-7564-5e09-80ab-e3dced0ecf71.html,,2022-10-11,,,Q30,,https://www.nashvillescene.com/arts_culture/fine-lines/article_8e71aaa5-7564-5e09-80ab-e3dced0ecf71.html,,2022-10-11,,,Q18563658,,https://www.nashvillescene.com/arts_culture/fine-lines/article_8e71aaa5-7564-5e09-80ab-e3dced0ecf71.html,,2022-10-11,,,"The Satirical Eye: Lithographs by Honoré Daumier, Paul Gavarni & their Contemporaries",,https://www.nashvillescene.com/arts_culture/fine-lines/article_8e71aaa5-7564-5e09-80ab-e3dced0ecf71.html,,2022-10-11,,,,1999-09-02,,,https://www.nashvillescene.com/arts_culture/fine-lines/article_8e71aaa5-7564-5e09-80ab-e3dced0ecf71.html,,2022-10-11,,,,1999-10-17,,,https://www.nashvillescene.com/arts_culture/fine-lines/article_8e71aaa5-7564-5e09-80ab-e3dced0ecf71.html,,2022-10-11,,,https://www.nashvillescene.com/arts_culture/fine-lines/article_8e71aaa5-7564-5e09-80ab-e3dced0ecf71.html,Q1860,,,,2022-10-11,
,"ADGFAD: Contemporary Graphic Arts from the Graphic Designers, Art Directors and Illustrators Association of Spain",art exhibition at Vanderbilt University Fine Arts Gallery 1999,,Q667276,,https://www.nashvillescene.com/arts_culture/heating-up/article_e9b79e50-be6b-559f-9bf1-d3dfccb6a6c2.html,,2022-10-11,,,Q30,,https://www.nashvillescene.com/arts_culture/heating-up/article_e9b79e50-be6b-559f-9bf1-d3dfccb6a6c2.html,,2022-10-11,,,Q18563658,,https://www.nashvillescene.com/arts_culture/heating-up/article_e9b79e50-be6b-559f-9bf1-d3dfccb6a6c2.html,,2022-10-11,,,"ADGFAD: Contemporary Graphic Arts from the Graphic Designers, Art Directors and Illustrators Association of Spain",,https://www.nashvillescene.com/arts_culture/heating-up/article_e9b79e50-be6b-559f-9bf1-d3dfccb6a6c2.html,,2022-10-11,,,,1999-05-27,,,https://www.nashvillescene.com/arts_culture/heating-up/article_e9b79e50-be6b-559f-9bf1-d3dfccb6a6c2.html,,2022-10-11,,,,1999-08-20,,,https://www.nashvillescene.com/arts_culture/heating-up/article_e9b79e50-be6b-559f-9bf1-d3dfccb6a6c2.html,,2022-10-11,,,https://www.nashvillescene.com/arts_culture/heating-up/article_e9b79e50-be6b-559f-9bf1-d3dfccb6a6c2.html,Q1860,,,,2022-10-11,
,Byzantium: Art & Ritual,art exhibition at Vanderbilt University Fine Arts Gallery 1999,,Q667276,,https://www.nashvillescene.com/arts_culture/closer-to-god/article_daf14875-cab7-59c3-9f99-2643673e3a7d.html,,2022-10-11,,,Q30,,https://www.nashvillescene.com/arts_culture/closer-to-god/article_daf14875-cab7-59c3-9f99-2643673e3a7d.html,,2022-10-11,,,Q18563658,,https://www.nashvillescene.com/arts_culture/closer-to-god/article_daf14875-cab7-59c3-9f99-2643673e3a7d.html,,2022-10-11,,,Byzantium: Art & Ritual,,https://www.nashvillescene.com/arts_culture/closer-to-god/article_daf14875-cab7-59c3-9f99-2643673e3a7d.html,,2022-10-11,,,,1999-02-11,,,https://www.nashvillescene.com/arts_culture/closer-to-god/article_daf14875-cab7-59c3-9f99-2643673e3a7d.html,,2022-10-11,,,,1999-03-21,,,https://www.nashvillescene.com/arts_culture/closer-to-god/article_daf14875-cab7-59c3-9f99-2643673e3a7d.html,,2022-10-11,,,https://www.nashvillescene.com/arts_culture/closer-to-god/article_daf14875-cab7-59c3-9f99-2643673e3a7d.html,Q1860,,,,2022-10-11,
,In High Bohemia: Photographic Portraits of Artists by Carl Van Vechten from the 1930s,art exhibition at Vanderbilt University Fine Arts Gallery 1998,,Q667276,,https://library.artstor.org/#/public/26753864,,2022-10-11,,,Q30,,https://library.artstor.org/#/public/26753864,,2022-10-11,,,Q18563658,,https://library.artstor.org/#/public/26753864,,2022-10-11,,,In High Bohemia: Photographic Portraits of Artists by Carl Van Vechten from the 1930s,,https://library.artstor.org/#/public/26753864,,2022-10-11,,,,1998-10-29,,,https://library.artstor.org/#/public/26753864,,2022-10-11,,,,1998-12-12,,,https://library.artstor.org/#/public/26753864,,2022-10-11,,,https://library.artstor.org/#/public/26753864,Q1860,,,,2022-10-11,
