qid,label_en,description_en,instance_of_uuid,instance_of,instance_of_ref1_hash,instance_of_ref1_referenceUrl,instance_of_ref1_retrieved_nodeId,instance_of_ref1_retrieved_val,instance_of_ref1_retrieved_prec,country_uuid,country,country_ref1_hash,country_ref1_referenceUrl,country_ref1_retrieved_nodeId,country_ref1_retrieved_val,country_ref1_retrieved_prec,location_uuid,location,location_ref1_hash,location_ref1_referenceUrl,location_ref1_retrieved_nodeId,location_ref1_retrieved_val,location_ref1_retrieved_prec,title_en_uuid,title_en,title_en_ref1_hash,title_en_ref1_referenceUrl,title_en_ref1_retrieved_nodeId,title_en_ref1_retrieved_val,title_en_ref1_retrieved_prec,start_time_uuid,start_time_nodeId,start_time_val,start_time_prec,start_time_ref1_hash,start_time_ref1_referenceUrl,start_time_ref1_retrieved_nodeId,start_time_ref1_retrieved_val,start_time_ref1_retrieved_prec,end_time_uuid,end_time_nodeId,end_time_val,end_time_prec,end_time_ref1_hash,end_time_ref1_referenceUrl,end_time_ref1_retrieved_nodeId,end_time_ref1_retrieved_val,end_time_ref1_retrieved_prec,described_at_uuid,described_at,described_at_lang_of_work,described_at_ref1_hash,described_at_ref1_referenceUrl,described_at_ref1_retrieved_nodeId,described_at_ref1_retrieved_val,described_at_ref1_retrieved_prec
,"Line Up, Strip Down, Fade Out: Polaroid Photographs and Videos by Andy Warhol, Grant Worth, and David Horvitz",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2008-08-28,,,,,,,,,2008-10-10,,,,,,,,https://www.nashvillescene.com/arts_culture/line-up-strip-down-fade-out-polaroid-photographs-and-videos-by-andy-warhol-grant-worth/article_81bec80f-0b24-5a93-9821-b6b2acc907da.html,,,,,,
,More than One: New Contemporary Prints and Multiples from the Vanderbilt Fine Arts Collection,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2007-10-04,,,,,,,,,2007-12-07,,,,,,,,https://news.vanderbilt.edu/2007/10/03/vanderbilt-symposium-looks-at-relationship-between-words-and-images-art-critic-arthur-danto-speaks-on-oct-25-58454/,,,,,,
,Beauty and Power: Chinese Art from the Vanderbilt University Fine Arts Collection,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2007-06-21,,,,,,,,,2007-09-22,,,,,,,,https://fristartmuseum.org/article/news-detail-contemporary-chinese-photography-on-view-at-frist-center/,,,,,,
,Views from the Collection I,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2006-08-17,,,,,,,,,2006-10-01,,,,,,,,https://www.nashvillescene.com/arts_culture/our-critics-picks/article_73dd2b52-ceaa-54cc-b0f1-492981156843.html,,,,,,
,Light & Shadow: The Chiaroscuro Woodcut,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2005-06-23,,,,,,,,,2005-08-13,,,,,,,,http://www.themorris.org/learn/verticalfiles.html,,,,,,
,A Word Made Flesh: Works by Lesley Dill,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2003-03-29,,,,,,,,,2003-06-05,,,,,,,,https://arthurrogergallery.com/wp-content/uploads/2011/06/Lesley_Dill_bio.pdf,,,,,,
,The Allegorical Impulse,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2002-10-17,,,,,,,,,2002-12-05,,,,,,,,https://library.artstor.org/#/public/26753913,,,,,,
,Disturbing Allegories: New Graphics by Kara Walker,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2001-02-08,,,,,,,,,2001-03-22,,,,,,,,https://tfaoi.org/aa/2aa/2aa535.htm,,,,,,
,Face Value: The Portrait and the Formulation of Identity in Art,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2000-10-26,,,,,,,,,2000-12-08,,,,,,,,http://randalllavender.com/about,,,,,,
,Heaven & Earth: The Figure in Religious and Secular Art,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2000-03-25,,,,,,,,,2000-05-12,,,,,,,,https://www.nashvillescene.com/arts_culture/body-of-work/article_adfe8903-6289-5082-b60e-02a312d100a9.html,,,,,,
,"Ron Adams, Master Printmaker: A Survey of Work, 1984-1999",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2000-02-10,,,,,,,,,2000-03-19,,,,,,,,http://www.studiopassport.com/assets/James_Rutherford_CV_1_18_19.pdf,,,,,,
,Light & Dark: The Fantastic World of Werner Wildner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1999-10-28,,,,,,,,,1999-12-17,,,,,,,,https://tfaoi.org/aa/1aa/1aa254.htm,,,,,,
,"The Satirical Eye: Lithographs by Honoré Daumier, Paul Gavarni & their Contemporaries",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1999-09-02,,,,,,,,,1999-10-17,,,,,,,,https://www.nashvillescene.com/arts_culture/fine-lines/article_8e71aaa5-7564-5e09-80ab-e3dced0ecf71.html,,,,,,
,"ADGFAD: Contemporary Graphic Arts from the Graphic Designers, Art Directors and Illustrators Association of Spain",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1999-05-27,,,,,,,,,1999-08-20,,,,,,,,https://www.nashvillescene.com/arts_culture/heating-up/article_e9b79e50-be6b-559f-9bf1-d3dfccb6a6c2.html,,,,,,
,Byzantium: Art & Ritual,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1999-02-11,,,,,,,,,1999-03-21,,,,,,,,https://www.nashvillescene.com/arts_culture/closer-to-god/article_daf14875-cab7-59c3-9f99-2643673e3a7d.html,,,,,,
,In High Bohemia: Photographic Portraits of Artists by Carl Van Vechten from the 1930s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1998-10-29,,,,,,,,,1998-12-12,,,,,,,,https://library.artstor.org/#/public/26753864,,,,,,
,Views from the Collection II,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2007,,,,,,,,,2007,,,,,,,,https://library.artstor.org/#/assetprint/26753931,,,,,,
,Inside Out/Outside In: Work by Chris Drury,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2006,,,,,,,,,2006,,,,,,,,http://peterfoolen.blogspot.com/2009/11/vanderbilt-fine-arts-gallery-nashville.html,,,,,,
,Stencil Prints by Sadao Watanabe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1969,,,,,,,,,1969,,,,,,,,,,,,,,
,Sculpture from the Vanderbilt Art Collection,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1982,,,,,,,,,1982,,,,,,,,,,,,,,
,Landis Study Show,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1985,,,,,,,,,1985,,,,,,,,,,,,,,
,"Byzantine Frescoes of the 12th-15th Centuries from Yugoslavia: Copies by Zdenka Zivkovic, Belgrade",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1986,,,,,,,,,1986,,,,,,,,,,,,,,
,Legacy of Asian Art,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1991,,,,,,,,,1993,,,,,,,,,,,,,,
,Abstract Reality,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1993,,,,,,,,,1993,,,,,,,,,,,,,,
,Artists' Books,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1993,,,,,,,,,1993,,,,,,,,,,,,,,
,Belle Pitture: Selections from the Samuel K. Kress Collection of Italian Renaissance Painting,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1994,,,,,,,,,1994,,,,,,,,,,,,,,
,"A Catalan Perspective: Work by Joan Miró, Antoni Tàpies, and Joaquim Gomis",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1995,,,,,,,,,1995,,,,,,,,,,,,,,
,Gifts of Chinese Art from the Collections of Chauncey P. Lowe and Naidine Nelson Herring Swayne,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1999,,,,,,,,,1999,,,,,,,,,,,,,,
,Centennial Acquisitions,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1975-10-01,,,,,,,,,1975-11-12,,,,,,,,,,,,,,
,Aspects of Classicism,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1976-01,,,,,,,,,1976-02,,,,,,,,,,,,,,
,Egypt to Expressionism,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1976-10-18,,,,,,,,,1976-11-05,,,,,,,,,,,,,,
,Centennial Club,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1978-02,,,,,,,,,1978-02,,,,,,,,,,,,,,
,Selections from the Vanderbilt Art Collection,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1978-09,,,,,,,,,1978-10,,,,,,,,,,,,,,
,The British Point of View,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1979-01-15,,,,,,,,,1979-02-09,,,,,,,,,,,,,,
,The Harold P. Stern Collection of the Vanderbilt Art Collection,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1979-04-08,,,,,,,,,1979-08-15,,,,,,,,,,,,,,
,Selections from the Permanent Collection,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1980-11,,,,,,,,,1980-11,,,,,,,,,,,,,,
,Italian Art,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1983-01,,,,,,,,,1983-01,,,,,,,,,,,,,,
,Contemporary West Coast Photographers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1983-02-06,,,,,,,,,1983-03-04,,,,,,,,,,,,,,
,"Gods, Saints, and Rulers",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1992-04-12,,,,,,,,,1992-08-15,,,,,,,,,,,,,,
,The Spirit of France: 500 Years of French Art & Culture,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1993-09-05,,,,,,,,,1993-10-10,,,,,,,,,,,,,,
,Spleen (After Baudelaire),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1994-01-16,,,,,,,,,1994-02-20,,,,,,,,,,,,,,
,On the American Home Front: World War I Posters from the Art Collection of Vanderbilt University,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1994-06-19,,,,,,,,,1994-08-28,,,,,,,,,,,,,,
,Fresh Art: Recent Acquisitions by the Fine Arts Gallery,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1997-01,,,,,,,,,1997-02,,,,,,,,,,,,,,
,Looking East: Highlights of the Vanderbilt University Fine Arts Gallery's Collection of Asian Art,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1997-02-21,,,,,,,,,1997-03-28,,,,,,,,,,,,,,
,Board of Trust Spring Exhibition,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1997-04,,,,,,,,,1997-04,,,,,,,,,,,,,,
,Capital Cultures: Hogarth’s London to Hiroshige’s Edo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1997-04-11,,,,,,,,,1997-06-06,,,,,,,,,,,,,,
,N4Art: Work by Members of the Nashville African-American Arts Association,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1997-11-07,,,,,,,,,1997-12-12,,,,,,,,,,,,,,
,"Summer shall come, and with her all delights: Looking at Nature and the Landscape in Art",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1998-06-18,,,,,,,,,1998-08-22,,,,,,,,,,,,,,
,"Multiplicity: New Directions in Contemporary Printmaking, Artists' Books, and Other Multiples",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1998-09-03,,,,,,,,,1998-10-18,,,,,,,,,,,,,,
