qid,label_en,country_of_origin_uuid,country_of_origin,country_of_origin_ref1_hash,country_of_origin_ref1_statedIn,country_of_origin_ref1_referenceUrl,country_of_origin_ref1_retrieved_nodeId,country_of_origin_ref1_retrieved_val,country_of_origin_ref1_retrieved_prec,inception_uuid,inception_nodeId,inception_val,inception_prec,inception_ref1_hash,inception_ref1_statedIn,inception_ref1_referenceUrl,inception_ref1_retrieved_nodeId,inception_ref1_retrieved_val,inception_ref1_retrieved_prec,discontinued_date_uuid,discontinued_date_nodeId,discontinued_date_val,discontinued_date_prec,discontinued_date_ref1_hash,discontinued_date_ref1_statedIn,discontinued_date_ref1_referenceUrl,discontinued_date_ref1_retrieved_nodeId,discontinued_date_ref1_retrieved_val,discontinued_date_ref1_retrieved_prec,official_website_uuid,official_website,official_website_work_language,official_website_ref1_hash,official_website_ref1_statedIn,official_website_ref1_referenceUrl,official_website_ref1_retrieved_nodeId,official_website_ref1_retrieved_val,official_website_ref1_retrieved_prec,follows_uuid,follows,follows_start_time_nodeId,follows_start_time_val,follows_start_time_prec,follows_ref1_hash,follows_ref1_statedIn,follows_ref1_referenceUrl,follows_ref1_retrieved_nodeId,follows_ref1_retrieved_val,follows_ref1_retrieved_prec,followed_by_uuid,followed_by,followed_by_start_time_nodeId,followed_by_start_time_val,followed_by_start_time_prec,followed_by_ref1_hash,followed_by_ref1_statedIn,followed_by_ref1_referenceUrl,followed_by_ref1_retrieved_nodeId,followed_by_ref1_retrieved_val,followed_by_ref1_retrieved_prec,publication_interval_uuid,publication_interval_nodeId,publication_interval_val,publication_interval_unit,publication_interval_ref1_hash,publication_interval_ref1_statedIn,publication_interval_ref1_referenceUrl,publication_interval_ref1_retrieved_nodeId,publication_interval_ref1_retrieved_val,publication_interval_ref1_retrieved_prec
Q27715950,Koinonia,c46a5c1f-44e9-8113-0a61-17fd1c127525,Q30,,,,,,,cc4804b8-4d4c-8fcd-c653-1918647b0853,9930877c43e09a3dd26a2b4a0d5aa9c8,1989-01-01T00:00:00Z,9,,,,,,,e5740e67-4362-2acd-1e74-0c4fd63f218c,19fb1e607fb895edac44d92bd9141272,2011-01-01T00:00:00Z,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9fa2a251-4364-ae93-aca0-4f9bd48ad5e9,eec7ad2639de82e2e296edc01b4778b7,1,Q577,,,,,,
Q27716433,Soviet studies,d9419b3b-4a86-4217-6def-d11ddaa5d6d9,Q21,,,,,,,3fb5fc44-4537-b4eb-8e3c-01e87a36c9a8,8c394bf125fae01c9c966e4eaed44e46,1949-01-01T00:00:00Z,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18acfa06-4975-2984-e341-290052f5dab5,Q5412087,17c6f9268b93225c363698e76567a8af,1993-01-01T00:00:00Z,9,,,,,,,502168bd-4291-671d-3ac8-b86977104fbe,a8ad7cc3a656b09ce6f988d51b00eb8f,1.2,Q5151,,,,,,
Q27716914,Sh'ma : a journal of Jewish responsibility,48567c06-4f74-87d5-2955-291612dbf0d0,Q30,,,,,,,6b9a3afb-4450-92b8-5f24-005ead084fed,9a581f623d181b3e8160146d1a1c062c,1970-01-01T00:00:00Z,9,,,,,,,,,,,,,,,,,5dd7df12-47fc-a807-77b6-dba3bcfef737,http://shma.com/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2d2487a1-4e13-89d2-9ea7-a80abd77dd5d,a8ad7cc3a656b09ce6f988d51b00eb8f,1.2,Q5151,,,,,,
Q27716917,Christianity and crisis,a2d5e2ac-4f4e-e998-989e-6a8b220e6e94,Q30,,,,,,,9f4f4ab2-4d2e-fe2f-5d8a-0dee079e7d74,31019057564434cce8fbfed1654ce3ca,1941-01-01T00:00:00Z,9,,,,,,,66395c92-4865-ce51-32c5-f753b668b0a9,17c6f9268b93225c363698e76567a8af,1993-01-01T00:00:00Z,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q27716963,U.S. Catholic,2ee2400a-4f76-e2b1-5248-3bd95a57a6d7,Q30,,,,,,,96d07a23-4149-153b-4dd3-dfefbee32bab,21ac5751cd967ef0d428cc109dd83d89,1972-01-01T00:00:00Z,9,,,,,,,,,,,,,,,,,6ef96c09-4db3-5ce3-ca6b-5509a60c3b0d,https://uscatholic.org/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7f5a0c54-41a9-efd7-b09c-0c1525527928,df987bd88716de11cd6c00ad5265736e,1,Q5151,,,,,,
Q27717019,Church and society,9641a6c6-4108-2ad4-df72-1b92792d40a6,Q30,,,,,,,fb482437-4648-5e54-1207-340b5d01a790,9a581f623d181b3e8160146d1a1c062c,1970-01-01T00:00:00Z,9,,,,,,,132c4315-47d0-0b6d-790b-3afcaef542c4,efd690456e471a014e71685683c62024,2006-01-01T00:00:00Z,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,af07c4f4-4023-69c9-c69a-cd0cced63510,4e384a69288cc3945c15af9fe0192463,2,Q5151,,,,,,
Q27717126,Wesleyan theological journal,b95f7084-44f4-7979-bb3d-82d90b0558ab,Q30,,,,,,,6ef368a9-4657-cdc9-706a-627bcaa76353,5b788c4ac8f3dd75227ba8a7e026096c,1966-01-01T00:00:00Z,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2600aeff-44a3-9c88-d1a7-720199158335,363df464f9a59151ba0859fd261cfae6,6,Q5151,,,,,,
Q27717156,Criterion,efdbb945-4499-cd00-6817-9a108f7b5169,Q30,,,,,,,bf8386f1-407c-d648-80c9-1b19c2057f88,b12b6c150efb38264dae90bea52dbd47,1934-01-01T00:00:00Z,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9b5d1ad5-4123-131a-5fad-b869c263e951,363df464f9a59151ba0859fd261cfae6,6,Q5151,,,,,,
Q27717207,Encounter,,,,,,,,,96a18b12-4207-5c07-b4e0-883ae228862e,e7a1cc0168f885d21f8cdcda10d1fb93,1956-01-01T00:00:00Z,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ede39dbc-4293-bede-6d24-ed77b7839023,2833eee66fc9d46671476d479e14b0a6,3,Q5151,,,,,,
Q27717207,Encounter,,,,,,,,,96a18b12-4207-5c07-b4e0-883ae228862e,e7a1cc0168f885d21f8cdcda10d1fb93,1956-01-01T00:00:00Z,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ff664583-4158-4f75-dca0-78dff92a6914,8d78f8c3f267287e111c753eae34f684,4,Q5151,,,,,,
Q27717700,Research in the sociology of health care,f66cd07e-417e-5012-9f93-2ce311569622,Q145,,,,,,,5490ea73-4c66-9b69-1ce6-5a5e2bef9f36,ef979b8df4f4f2ae359ed26952114819,1980-01-01T00:00:00Z,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q27718682,The Western journal of black studies,58b313f8-49e5-4464-f663-fd32cdfa15fb,Q30,,,,,,,6a09cb24-41bb-1a5f-23b5-5055ca30fa2a,749910ebd6c8faae3d32b17def13c5bd,1977-01-01T00:00:00Z,9,,,,,,,,,,,,,,,,,1f7dcdad-4bac-d0a7-f1d0-6bec7764b6b3,https://public.wsu.edu/~wjbs/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3887cdac-435a-fafb-7ac0-ea9505843b70,2833eee66fc9d46671476d479e14b0a6,3,Q5151,,,,,,
Q27719187,Bulletin of the Park Ridge Center,b31fbd15-4b4c-6804-615f-88c4517eff7a,Q30,,,,,,,d2921265-49bd-1b09-0da9-77b37234b2cb,7eca85bb7139467b8a00957d652cc79c,1997-01-01T00:00:00Z,9,,,,,,,dae81cc7-43b9-4143-9c90-b3815a4801dc,d52588577463d86ae0db06ee93765764,2002-01-01T00:00:00Z,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98475991-4184-6f11-e45f-dcef132b2855,4e384a69288cc3945c15af9fe0192463,2,Q5151,,,,,,
Q27719353,Conscience,FC63B00F-B9D6-4B9C-916B-233FCA316EB6,Q30,,,,,,,FA70B51A-B5F1-4D4C-A1E1-0AE96007A4FC,ef979b8df4f4f2ae359ed26952114819,1980-01-01T00:00:00Z,9,,,,,,,,,,,,,,,,,43056798-4379-1491-87a1-398eddb42313,https://consciencemag.org/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,E654B8DA-6E91-4248-B529-F6E3975ACA64,2833eee66fc9d46671476d479e14b0a6,3,Q5151,,,,,,
Q27722157,Simulation in healthcare,,,,,,,,,868ca40a-4412-9c98-ae3a-bf7789016588,efd690456e471a014e71685683c62024,2006-01-01T00:00:00Z,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bc56a5f8-4f1a-4d5b-0e17-b575eb8f2db4,4e384a69288cc3945c15af9fe0192463,2,Q5151,,,,,,
Q27723089,American Baptist quarterly,6226f7c6-43f4-b8d9-c69f-3030688683b6,Q30,,,,,,,b1fc940a-4385-5759-c47f-fb32454ad125,560845b053d80d9ba30cc757808172fd,1938-01-01T00:00:00Z,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6ee4a8b5-4237-4ee8-671d-a19f09e1a28e,2833eee66fc9d46671476d479e14b0a6,3,Q5151,,,,,,
Q27724813,Journal for social action in counseling and psychology,7218769c-49eb-6f39-9272-a7374bdb016e,Q30,,,,,,,070088ee-4af5-4692-2d6f-e9b6d86da069,bf79b4a0ef5c9675e3340ced2c4949b7,2007-01-01T00:00:00Z,9,,,,,,,,,,,,,,,,,313b64f7-409b-31db-bd53-f9e20011ee1d,https://jsacp.tumblr.com/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,846cce8e-478f-6474-76db-fbc85533ea63,363df464f9a59151ba0859fd261cfae6,6,Q5151,,,,,,
Q27724937,The journal of the Interdenominational Theological Center,52d77685-4d8b-7fe5-0f3f-4687487cf1ee,Q30,,,,,,,a1fd8d70-47f6-d2bb-13bd-ec202ca40646,29c6f6c518f8f58997859b2c0ca32ae3,1973-01-01T00:00:00Z,9,,,,,,,,,,,,,,,,,5c7b92a1-4794-80d1-62ff-4912bed59cc5,https://www.itc.edu/academics/degrees-programs/itc-journal/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4ae729cc-460a-da6b-b748-974f88cf576e,363df464f9a59151ba0859fd261cfae6,6,Q5151,,,,,,
Q27725823,International journal of social science studies,,,,,,,,,d1b96d5c-4349-8dd1-d4cc-8701549c4e0c,ac3f54d758c2b8d235d9d0e9fbf2f43a,2013-01-01T00:00:00Z,9,,,,,,,,,,,,,,,,,eb2d3da5-4fd8-0de1-e533-74dcbc5fee10,http://redfame.com/journal/index.php/ijsss,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fd0f8a2d-436e-60bd-4fb0-23c7d08cd549,df987bd88716de11cd6c00ad5265736e,1,Q5151,,,,,,
Q28152794,The Biblical Archaeologist,563efcde-4525-46b3-addc-f2fbda527c05,Q30,,,,,,,217d0700-4392-2f21-aee6-0987578e674a,560845b053d80d9ba30cc757808172fd,1938-01-01T00:00:00Z,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d50dc7e3-483b-bde3-80e6-7b5baefc3d87,Q6984368,566896ed1bc98ce4ec8a459edd4d836a,1998-01-01T00:00:00Z,9,,,,,,,f9ead20a-4a2e-2cff-df43-cf8264c37d76,8d78f8c3f267287e111c753eae34f684,4,Q5151,,,,,,
Q2842807,America,A616E795-AAC4-4737-8DBD-6562F16775D6,Q30,,,,,,,1FBC24DC-6274-4039-AA88-0274A449211F,f9d79ab4ac70f909254e14c46128a7e5,1907-01-01T00:00:00Z,9,,,,,,,,,,,,,,,,,9B722BA6-7B08-47B1-B252-C303FDE7B52E,http://www.americamagazine.org,Q1860,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f140497f-471a-430e-83b7-2a7ff7339d5c,811e20396c4f522624daccbd0842138e,1,Q23387,,,,,,
Q28872485,Revue germanique internationale,,,,,,,,,c183e568-4a53-0607-ef6c-a34fce34213d,6d4a0c802fc82784e8c8bc0e977700ec,1994-01-01T00:00:00Z,9,,,,,,,,,,,,,,,,,c0a42bbb-424f-d6b4-75f2-7f969ab9e644,http://rgi.revues.org/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3ee1e76f-4458-6d38-3f5e-b3d784348a85,363df464f9a59151ba0859fd261cfae6,6,Q5151,,,,,,
Q303410,Concilium,00de0747-4440-8403-4392-174a0060435e,Q21,,,,,,,8E269E47-9157-4252-816F-C73C574AB7DA,aab1da626b78329d692c2ab60c5ebc4d,1964-01-01T00:00:00Z,9,aae78861899249e49ef9a449af9198c564680dc8,,https://www.facebook.com/pg/Concilium-International-Journal-of-Theology-403532689810804/about/,,,,,,,,,,,,,,fe2ec82f-4f83-3687-a978-da6834cb65ad,https://concilium.hymnsam.co.uk/,Q1860,3838f7a466f336d232514ac732f7dd239375b528,,,87d961b9e77e11c0de9ae70f0001e866,2020-09-21T00:00:00Z,11,,,,,,,,,,,,,,,,,,,,,,,81f6a9ab-465c-87d3-c03e-2eda90210c17,f011453e8a63986a49dccdc431d45aaf,2.4,Q5151,,,,,,
Q3074754,Focus,0bc9823e-47cb-5810-68b9-0abda6e32800,Q30,,,,,,,,,,,,,,,,,,,,,,,,,,,872ec9b6-45b0-803d-c2bf-1e0c1cdd9717,https://www.bu.edu/sth/news-media/focus-magazine/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4cf1ecfe-49dd-2953-0476-aec0da7c7458,dc86ac858e81c19d0582fe2e45b33036,12,Q5151,,,,,,
Q3138561,History Today,0AD1DF47-0644-41AC-81D7-FB87B2F39FEF,Q145,,,,,,,EF820710-1C6B-4017-8674-E237AD45EF33,252c8e9664aaae853b47e5f8eca14ef9,1951-01-01T00:00:00Z,9,,,,,,,,,,,,,,,,,F3A9168D-1EAC-4095-A60C-0C8E87658832,http://www.historytoday.com,Q1860,,,,,,,,,,,,,,,,,,,,,,,,,,,,,58ee6948-4dfc-ca32-1e61-7340b35a2206,df987bd88716de11cd6c00ad5265736e,1,Q5151,,,,,,
Q3521429,The Jerusalem Report,11B96172-DA2E-4343-A579-03EF821DED20,Q801,,,,,,,B1ACB8C5-90F6-432E-852C-940FEA25C68F,fe7abd5d6247e9b54048ebb77716143d,1919-01-01T00:00:00Z,9,,,,,,,,,,,,,,,,,FC2B9C22-0074-4FE0-B59C-475D8E6A6F14,http://www.jpost.com/Jerusalem-Report,Q1860,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q3523724,Theological Studies,F587C052-CDC6-4695-B250-329A171608C2,Q21,5684f0c6e66933dafb26b3f932ab13cbeae7bccf,Q1201886,http://mjl.clarivate.com/publist_ah.pdf,,,,62D89716-44DE-45A6-A4D0-9F02BF046C90,77795234fa29db8e368e331463a2a243,1940-01-01T00:00:00Z,9,,,,,,,,,,,,,,,,,9BFAACF1-2785-45DD-AA44-42BB9D9AC334,http://www.ts.mu.edu/,Q1860,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ad0f25cc-4b0a-1a04-6b75-207f9b026b56,2833eee66fc9d46671476d479e14b0a6,3,Q5151,,,,,,
Q3656266,American Imago,818262E7-8608-4D74-AD99-A3AC72E83399,Q30,5684f0c6e66933dafb26b3f932ab13cbeae7bccf,Q1201886,http://mjl.clarivate.com/publist_ah.pdf,,,,AC39846D-7A94-49D6-8D25-22AFA8E4DFF3,1752f26e09b84260808639ef5899e32a,1939-01-01T00:00:00Z,9,,,,,,,,,,,,,,,,,E6B03B4F-437E-4179-BA54-CFC7D81B1DC7,http://www.press.jhu.edu/journals/american_imago/index.html,Q1860,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d7948f61-4559-0da5-7989-034be6520bf1,2833eee66fc9d46671476d479e14b0a6,3,Q5151,,,,,,
Q3669366,Perspectives in Biology and Medicine,E6B1372C-103E-45F2-A424-03AB8EDCBF11,Q30,,,,,,,F25887A7-8E95-4DDF-93B0-D819613FC381,3ce9f606decac48214dd1c61f4d5e37d,1957-01-01T00:00:00Z,9,,,,,,,,,,,,,,,,,AD0E6663-FC44-4AD9-ABF4-F6D0E888ECCC,http://www.press.jhu.edu/journals/perspectives_in_biology_and_medicine/,Q1860,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d4af2d98-420d-b41b-9638-996fabb6dd09,2833eee66fc9d46671476d479e14b0a6,3,Q5151,,,,,,
Q38312865,New Directions for Philanthropic Fundraising,343e9f5d-4e8e-b549-608f-4ab3e323a93a,Q30,,,,,,,4ab9c0ee-464d-db36-4776-02839772bbf7,17c6f9268b93225c363698e76567a8af,1993-01-01T00:00:00Z,9,,,,,,,2498a9aa-4398-8a40-bb91-1876d89de9b1,e9fb92a10cba9810496dcd2069ca7a89,2005-01-01T00:00:00Z,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a70a66f6-4aaf-7032-373b-bf0f102e7aae,2833eee66fc9d46671476d479e14b0a6,3,Q5151,,,,,,
Q389936,The American Historical Review,B10308CD-D085-42C6-8EEF-D29B11E283F6,Q30,5684f0c6e66933dafb26b3f932ab13cbeae7bccf,Q1201886,http://mjl.clarivate.com/publist_ah.pdf,,,,C391F9DA-EDA5-40A6-A114-D55364B8707E,c3c614844ca46ea2139b6e293d8c7bf8,1895-01-01T00:00:00Z,9,,,,,,,,,,,,,,,,,3CE1A323-2665-43B2-9DBC-8DC00F755970,https://academic.oup.com/ahr,Q1860,,,,,,,,,,,,,,,,,,,,,,,,,,,,,577600b6-4fc6-29c1-19d0-c234e4f7ddab,f011453e8a63986a49dccdc431d45aaf,2.4,Q5151,,,,,,
Q4041879,Journal of Biblical Literature,06B6D199-37C6-4F6D-9C29-1EF8345C951A,Q30,5684f0c6e66933dafb26b3f932ab13cbeae7bccf,Q1201886,http://mjl.clarivate.com/publist_ah.pdf,,,,9E69848E-5BE3-4453-B3DE-D4BD6BEBF00C,832019413ee81f00f0bb24872b6a78e4,1881-01-01T00:00:00Z,9,,,,,,,,,,,,,,,,,4B07B9F4-FB00-47F0-AF21-FC6FFDFA4DD2,http://www.sbl-site.org/publications/journals_jbl_noLogin.aspx,Q1860,,,,,,,,,,,,,,,,,,,,,,,,,,,,,87c300b1-4aa0-fc62-b5c2-4a926baeeab6,2833eee66fc9d46671476d479e14b0a6,3,Q5151,,,,,,
Q4041903,The Journal of Theological Studies,31FB5433-128B-449D-A0C7-2CF42EF1B772,Q21,5684f0c6e66933dafb26b3f932ab13cbeae7bccf,Q1201886,http://mjl.clarivate.com/publist_ah.pdf,,,,4E2CA06A-C9AF-4B33-AB04-C8FF3F25F307,677cf0542df57a4ce5d6b64ca1caf7a6,1899-01-01T00:00:00Z,9,,,,,,,,,,,,,,,,,B3FFA2A7-AA31-47E7-B0E6-F936B8C462C1,http://jts.oxfordjournals.org/,Q1860,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55218f23-4ad8-c40b-1fd1-37f317577980,363df464f9a59151ba0859fd261cfae6,6,Q5151,,,,,,
Q4051385,HTS Theological Studies/Teologiese Studies,A1D81162-53F2-411E-8C43-A2A86D73F66F,Q258,5684f0c6e66933dafb26b3f932ab13cbeae7bccf,Q1201886,http://mjl.clarivate.com/publist_ah.pdf,,,,922E1BEE-0076-448B-B198-6EEB892F9095,e42cfd5d93012f5ab5aec5bdc3533cd4,1942-01-01T00:00:00Z,9,,,,,,,,,,,,,,,,,0B2D2798-7675-4E65-8B79-67B2B26449A5,http://www.hts.org.za/index.php/HTS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q4051386,Theology Today,C9D9F005-ED95-47A1-85AA-5DD340335578,Q30,5684f0c6e66933dafb26b3f932ab13cbeae7bccf,Q1201886,http://mjl.clarivate.com/publist_ah.pdf,,,,C81940D7-C3A1-44D7-9AC1-F3F855407840,8e7d50e2492cf05ea45ed8790c1f14a8,1944-01-01T00:00:00Z,9,,,,,,,,,,,,,,,,,2A1FF2DE-665B-4C41-9E2E-DE1BF877B153,http://ttj.sagepub.com,Q1860,,,,,,,,,,,,,,,,,,,,,,,,,,,,,85acb938-4551-13ff-b9af-b5104d201b95,2833eee66fc9d46671476d479e14b0a6,3,Q5151,,,,,,
Q4903105,Bible Review,F47D0A40-04F5-487D-8A2A-F1A2F55FC560,Q30,,,,,,,,,,,,,,,,,,,,,,,,,,,2CBA6650-CFF9-43E1-AD73-01CCD73BDD8B,http://www.bib-arch.org/bible-review.asp,,,,,,,,3551d2ef-4ac5-8060-e9ca-d7124ca76576,Q98073452,b7d2f0cd6078582b7912deb83efe6450,1992-01-01T00:00:00Z,9,,,,,,,,,,,,,,,,,,718bb0c0-4a7a-5bf1-78bf-2a57ec7def52,4e384a69288cc3945c15af9fe0192463,2,Q5151,,,,,,
Q4903257,Biblica,14ECE613-3B77-4B95-AAE6-8D5C85B14678,Q38,5684f0c6e66933dafb26b3f932ab13cbeae7bccf,Q1201886,http://mjl.clarivate.com/publist_ah.pdf,,,,19ED1073-22AF-4C93-B98C-1F0E1C56D645,3d44a90c7b206232517ef00ebce88153,1920-01-01T00:00:00Z,9,,,,,,,,,,,,,,,,,0D95C1BD-EA34-4893-9FC2-83C498D3524C,http://www.bsw.org/Biblica/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q4903261,Biblical Archaeology Review,F32B2B45-3031-4FF0-A6D2-FD3883D778C6,Q30,,,,,,,297268A9-4E4B-4976-8503-25EF6CBCE34B,32ab3709506ccd214afed95ad91cfa87,1975-01-01T00:00:00Z,9,,,,,,,,,,,,,,,,,2DA71483-4011-492C-A967-C522CFD54CF3,http://www.biblicalarchaeology.org/magazine/,Q1860,,,,,,,a3c45754-4660-558f-ae8e-7377f920732d,Q98073452,e9fb92a10cba9810496dcd2069ca7a89,2005-01-01T00:00:00Z,9,,,,,,,,,,,,,,,,,,5b2b11fc-414a-0203-3f0d-99740014ba36,4e384a69288cc3945c15af9fe0192463,2,Q5151,,,,,,
Q4903264,Biblical Interpretation,C88830CA-C0AA-4623-9BD7-F34AF15D9D14,Q55,5684f0c6e66933dafb26b3f932ab13cbeae7bccf,Q1201886,http://mjl.clarivate.com/publist_ah.pdf,,,,D096EC98-24AA-4C4A-9784-E4B3064B09B2,fe99489432ca5572b17f2bd94991f606,1993-01-01T00:00:00Z,9,,,,,,,,,,,,,,,,,F4A0D797-53C4-4536-AACD-CBC744E758B4,http://www.brill.com/biblical-interpretation-0,Q1860,,,,,,,,,,,,,,,,,,,,,,,,,,,,,879553ed-485c-2cf3-ebd7-1693f0c2d877,f011453e8a63986a49dccdc431d45aaf,2.4,Q5151,,,,,,
Q4903269,Biblical Theology Bulletin,c9642be6-4db4-d5a8-4276-6ca07e4837f0,Q21,,,,,,,B2E60311-9340-4ACA-B1D8-5AE5355BD725,0ef0fd4f844f312cea1b328a6a3c419c,1973-01-01T00:00:00Z,9,,,,,,,,,,,,,,,,,DF99414C-50FC-40F9-B8C4-FE4E18BDEC6C,http://www.sagepub.com/journalsProdDesc.nav?prodId=Journal201924,Q1860,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4e4057d7-45b8-fab1-c681-f782a8cb5eb5,2833eee66fc9d46671476d479e14b0a6,3,Q5151,,,,,,
Q4914884,Biography,2BB2E91B-BCFF-4FCE-881D-26DB6F5461C1,Q30,5684f0c6e66933dafb26b3f932ab13cbeae7bccf,Q1201886,http://mjl.clarivate.com/publist_ah.pdf,,,,E303079A-4863-44A7-B0A8-0A6055E0CC98,f7fac8b4b52a719d597b8b12d67e7ba5,1978-01-01T00:00:00Z,9,,,,,,,,,,,,,,,,,F538692F-068F-4691-9FC7-E868BA0F3241,http://www.uhpress.hawaii.edu/journals/bio/,Q1860,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cc565ced-4073-7af0-4f33-cfdca2df7950,2833eee66fc9d46671476d479e14b0a6,3,Q5151,,,,,,
Q4984286,Buddhist-Christian Studies,B5111EA5-A424-4FE2-B0EF-80BBD8776DED,Q30,,,,,,,81AD2B62-DA65-4A23-9E4C-63E59AAE97E9,bcfd24be7ab6e038fc67a2bb23db518a,1981-01-01T00:00:00Z,9,,,,,,,,,,,,,,,,,1C6C3051-94C6-4316-AD4B-3F5A7E8232FE,http://www.uhpress.hawaii.edu/journals/bcs/,Q1860,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9f8da90b-4c23-8ea0-9887-70e96dac886f,eec7ad2639de82e2e296edc01b4778b7,1,Q577,,,,,,
Q5024509,Calvin Theological Journal,d3dd34f2-445e-4743-3edb-52418d6dc6d9,Q30,,,,,,,DD9451EB-3F28-4073-9DB6-6B39DD9E5DA0,c1d37939880882b68dda414079f95a5b,1966-01-01T00:00:00Z,9,,,,,,,,,,,,,,,,,7788E28D-4BA5-4554-9FE2-C0113F3090BB,http://www.calvinseminary.edu/pubs/journal.php,Q1860,,,,,,,,,,,,,,,,,,,,,,,,,,,,,173eb93d-4d1c-e3b4-30cd-ca30414d20ec,363df464f9a59151ba0859fd261cfae6,6,Q5151,,,,,,
Q50426286,Estudos Teológicos,0c361603-4335-862f-7dd5-942651eca368,Q155,,,,,,,c4e23db9-48f6-62bc-2c1a-11dddc0d06c7,5e18c83c88166026dd5e577bb10cc628,1946-01-01T00:00:00Z,9,,,,,,,,,,,,,,,,,83a9a29d-4a01-6929-c233-818658fd80df,http://periodicos.est.edu.br/index.php/estudos_teologicos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e9541eb9-493e-7de6-ff18-03a477e76cf4,2833eee66fc9d46671476d479e14b0a6,3,Q5151,,,,,,
Q50426426,Estudos de Religião,a7344876-4a80-ccb4-f5ed-58ec2b7bf8d4,Q155,,,,,,,44cf9918-4127-2058-fecb-71c43fc9e617,e8f77db64726e19e2d0716c59ff3f15b,1985-01-01T00:00:00Z,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7c48a063-4345-ee78-0cd6-f94e8ac06e72,363df464f9a59151ba0859fd261cfae6,6,Q5151,,,,,,
Q50432461,Nederduitse Gereformeerde Teologiese Tydskrif,240fd27d-4398-1ac2-87f2-803461aca199,Q258,,,,,,,e5f2e159-469d-f51c-5bda-3ea21489b410,1f2f39b788827a68ca51882be5e66e8f,1959-01-01T00:00:00Z,9,,,,,,,,,,,,,,,,,522f3191-4adb-d301-def4-4113e6219c9e,https://ojs.reformedjournals.co.za/index.php/stj,,,,,,,,,,,,,,,,,,,39e5d22b-424a-ccd8-55e6-a9f8eda64999,Q39048954,,,,,,,,,,,,,,,,,,,
Q50434867,XVII-XVIII,,,,,,,,,5349b412-4c66-0034-7fbe-29569a7e82cb,32ab3709506ccd214afed95ad91cfa87,1975-01-01T00:00:00Z,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q50478535,The Covenant Quarterly,9d9d18fa-4721-0e5a-aba5-ab1978f7d306,Q30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c75dc182-4e16-09d1-cdfb-7a12def1124f,2833eee66fc9d46671476d479e14b0a6,3,Q5151,,,,,,
