qid,label_en,description_en,inventory_number_uuid,inventory_number,inventory_number_collection,inventory_number_ref1_hash,inventory_number_ref1_statedIn,inventory_number_ref1_referenceUrl,inventory_number_ref1_retrieved_nodeId,inventory_number_ref1_retrieved_val,inventory_number_ref1_retrieved_prec,title_uuid,title,title_subtitle,title_ref1_hash,title_ref1_statedIn,title_ref1_referenceUrl,title_ref1_retrieved_nodeId,title_ref1_retrieved_val,title_ref1_retrieved_prec,creator_uuid,creator,creator_ref1_hash,creator_ref1_statedIn,creator_ref1_referenceUrl,creator_ref1_retrieved_nodeId,creator_ref1_retrieved_val,creator_ref1_retrieved_prec,instance_of_uuid,instance_of,instance_of_ref1_hash,instance_of_ref1_statedIn,instance_of_ref1_referenceUrl,instance_of_ref1_retrieved_nodeId,instance_of_ref1_retrieved_val,instance_of_ref1_retrieved_prec,inception_uuid,inception_nodeId,inception_val,inception_prec,inception_earliest_date_nodeId,inception_earliest_date_val,inception_earliest_date_prec,inception_latest_date_nodeId,inception_latest_date_val,inception_latest_date_prec,inception_sourcing_circumstances,inception_ref1_hash,inception_ref1_statedIn,inception_ref1_referenceUrl,inception_ref1_retrieved_nodeId,inception_ref1_retrieved_val,inception_ref1_retrieved_prec,country_uuid,country,country_ref1_hash,country_ref1_statedIn,country_ref1_referenceUrl,country_ref1_retrieved_nodeId,country_ref1_retrieved_val,country_ref1_retrieved_prec,country_of_origin_uuid,country_of_origin,country_of_origin_ref1_hash,country_of_origin_ref1_statedIn,country_of_origin_ref1_referenceUrl,country_of_origin_ref1_retrieved_nodeId,country_of_origin_ref1_retrieved_val,country_of_origin_ref1_retrieved_prec,height_uuid,height_nodeId,height_val,height_unit,height_ref1_hash,height_ref1_statedIn,height_ref1_referenceUrl,height_ref1_retrieved_nodeId,height_ref1_retrieved_val,height_ref1_retrieved_prec,width_uuid,width_nodeId,width_val,width_unit,width_ref1_hash,width_ref1_statedIn,width_ref1_referenceUrl,width_ref1_retrieved_nodeId,width_ref1_retrieved_val,width_ref1_retrieved_prec,thickness_uuid,thickness_nodeId,thickness_val,thickness_unit,thickness_ref1_hash,thickness_ref1_statedIn,thickness_ref1_referenceUrl,thickness_ref1_retrieved_nodeId,thickness_ref1_retrieved_val,thickness_ref1_retrieved_prec,diameter_uuid,diameter_nodeId,diameter_val,diameter_unit,diameter_ref1_hash,diameter_ref1_statedIn,diameter_ref1_referenceUrl,diameter_ref1_retrieved_nodeId,diameter_ref1_retrieved_val,diameter_ref1_retrieved_prec,inscription_uuid,inscription,inscription_ref1_hash,inscription_ref1_statedIn,inscription_ref1_referenceUrl,inscription_ref1_retrieved_nodeId,inscription_ref1_retrieved_val,inscription_ref1_retrieved_prec,copyright_status_uuid,copyright_status,copyright_status_applies_to_jurisdiction,copyright_status_determination_method,copyright_status_ref1_hash,copyright_status_ref1_statedIn,copyright_status_ref1_referenceUrl,copyright_status_ref1_retrieved_nodeId,copyright_status_ref1_retrieved_val,copyright_status_ref1_retrieved_prec,image_uuid,image,image_ref1_hash,image_ref1_statedIn,image_ref1_referenceUrl,image_ref1_retrieved_nodeId,image_ref1_retrieved_val,image_ref1_retrieved_prec,collection_uuid,collection,collection_start_time_nodeId,collection_start_time_val,collection_start_time_prec,collection_end_time_nodeId,collection_end_time_val,collection_end_time_prec,collection_ref1_hash,collection_ref1_statedIn,collection_ref1_referenceUrl,collection_ref1_retrieved_nodeId,collection_ref1_retrieved_val,collection_ref1_retrieved_prec,location_uuid,location,location_ref1_hash,location_ref1_statedIn,location_ref1_referenceUrl,location_ref1_retrieved_nodeId,location_ref1_retrieved_val,location_ref1_retrieved_prec
,Antioch coin in irregular ovoid shape,coin by Artist Unknown,,1983.015,Q18563658,,,,,,,,Antioch coin in irregular ovoid shape,,,,,,,,,Q4233718,,,,,,,,Q41207,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,Q218593,,,,,,,,,1.0,Q218593,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Q18563658,,+1983-01-01T00:00:00Z,9,,,,,,,,,,,Q29052,,,,,,
,Antioch Coin in irregular ovoid shape,coin by Artist Unknown,,1983.016,Q18563658,,,,,,,,Antioch Coin in irregular ovoid shape,,,,,,,,,Q4233718,,,,,,,,Q41207,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,Q218593,,,,,,,,,1.0,Q218593,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Q18563658,,+1983-01-01T00:00:00Z,9,,,,,,,,,,,Q29052,,,,,,
,Swingline,painting by Walter Darby Bannard,,1983.018,Q18563658,,,,,,,,Swingline,,,,,,,,,Q7964647,,,,,,,,Q3305213,,,,,,,,,+1980-01-01T00:00:00Z,9,,,,,,,,,,,,,,,Q30,,,,,,,,Q30,,,,,,,,,60.5,Q218593,,,,,,,,,73.5,Q218593,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Q18563658,,+1983-01-01T00:00:00Z,9,,,,,,,,,,,Q29052,,,,,,
,Figure in Aura,sculpture by Olen Bryant,,1983.019,Q18563658,,,,,,,,Figure in Aura,,,,,,,,,,,,,,,,,Q860861,,,,,,,,,+1983-01-01T00:00:00Z,9,,,,,,,,,,,,,,,Q30,,,,,,,,Q30,,,,,,,,,23.25,Q218593,,,,,,,,,13.5,Q218593,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Q18563658,,+1983-01-01T00:00:00Z,9,,,,,,,,,,,Q29052,,,,,,
,St. Jerome,sculpture by Artist Unknown,,1983.020,Q18563658,,,,,,,,St. Jerome,,,,,,,,,Q4233718,,,,,,,,Q860861,,,,,,,,,+1700-01-01T00:00:00Z,7,,,,,,,,,,,,,,,Q55,,,,,,,,Q55,,,,,,,,,11.75,Q218593,,,,,,,,,16.25,Q218593,,,,,,,,,8.25,Q218593,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Q18563658,,+1983-01-01T00:00:00Z,9,,,,,,,,,,,Q29052,,,,,,
,Saint Barbara (reliquary) ,sculpture by Artist Unknown,,1983.021,Q18563658,,,,,,,,Saint Barbara (reliquary) ,,,,,,,,,Q4233718,,,,,,,,Q860861,,,,,,,,,+1650-01-01T00:00:00Z,9,,+1600-01-01T00:00:00Z,9,,+1699-01-01T00:00:00Z,9,Q5727902,,,,,,,,Q142,,,,,,,,Q142,,,,,,,,,36.0,Q218593,,,,,,,,,19.0,Q218593,,,,,,,,,13.5,Q218593,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Q18563658,,+1982-01-01T00:00:00Z,9,,,,,,,,,,,Q29052,,,,,,
,Aura,painting by James W. Boynton,,1984.001,Q18563658,,,,,,,,Aura,,,,,,,,,Q6111358,,,,,,,,Q3305213,,,,,,,,,+1958-01-01T00:00:00Z,9,,,,,,,,,,,,,,,Q30,,,,,,,,Q30,,,,,,,,,58.0,Q218593,,,,,,,,,38.0,Q218593,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Q18563658,,+1984-01-01T00:00:00Z,9,,,,,,,,,,,Q29052,,,,,,
,Journey,painting by Joseph Fiore,,1984.002,Q18563658,,,,,,,,Journey,,,,,,,,,Q23892587,,,,,,,,Q3305213,,,,,,,,,+1959-01-01T00:00:00Z,9,,,,,,,,,,,,,,,Q30,,,,,,,,Q30,,,,,,,,,50.0,Q218593,,,,,,,,,60.0,Q218593,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Q18563658,,+1984-01-01T00:00:00Z,9,,,,,,,,,,,Q29052,,,,,,
,Untitled,painting by Joseph Fiore,,1984.003,Q18563658,,,,,,,,Untitled,,,,,,,,,Q23892587,,,,,,,,Q3305213,,,,,,,,,+1959-01-01T00:00:00Z,9,,,,,,,,,,,,,,,Q30,,,,,,,,Q30,,,,,,,,,43.0,Q218593,,,,,,,,,32.0,Q218593,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Q18563658,,+1984-01-01T00:00:00Z,9,,,,,,,,,,,Q29052,,,,,,
,Untitled,painting by Robert W. Loberg,,1984.004,Q18563658,,,,,,,,Untitled,,,,,,,,,,,,,,,,,Q3305213,,,,,,,,,+1962-01-01T00:00:00Z,9,,,,,,,,,,,,,,,Q30,,,,,,,,Q30,,,,,,,,,72.5,Q218593,,,,,,,,,72.25,Q218593,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Q18563658,,+1984-01-01T00:00:00Z,9,,,,,,,,,,,Q29052,,,,,,
,Untitled,painting by Robert W. Loberg,,1984.005,Q18563658,,,,,,,,Untitled,,,,,,,,,,,,,,,,,Q3305213,,,,,,,,,+1962-01-01T00:00:00Z,9,,,,,,,,,,,,,,,Q30,,,,,,,,Q30,,,,,,,,,72.5,Q218593,,,,,,,,,72.25,Q218593,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Q18563658,,+1984-01-01T00:00:00Z,9,,,,,,,,,,,Q29052,,,,,,
,Untitled,painting by Robert W. Loberg,,1984.006,Q18563658,,,,,,,,Untitled,,,,,,,,,,,,,,,,,Q3305213,,,,,,,,,+1961-01-01T00:00:00Z,9,,,,,,,,,,,,,,,Q30,,,,,,,,Q30,,,,,,,,,72.0,Q218593,,,,,,,,,72.0,Q218593,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Q18563658,,+1984-01-01T00:00:00Z,9,,,,,,,,,,,Q29052,,,,,,
,Torrin,painting by Rudolf Mauke,,1984.007,Q18563658,,,,,,,,Torrin,,,,,,,,,,,,,,,,,Q3305213,,,,,,,,,+1959-01-01T00:00:00Z,9,,,,,,,,,,,,,,,Q183,,,,,,,,Q183,,,,,,,,,63.0,Q218593,,,,,,,,,47.0,Q218593,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Q18563658,,+1984-01-01T00:00:00Z,9,,,,,,,,,,,Q29052,,,,,,
,Amco,painting by Rudolf Mauke,,1984.008,Q18563658,,,,,,,,Amco,,,,,,,,,,,,,,,,,Q3305213,,,,,,,,,+1959-01-01T00:00:00Z,9,,,,,,,,,,,,,,,Q183,,,,,,,,Q183,,,,,,,,,51.0,Q218593,,,,,,,,,34.0,Q218593,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Q18563658,,+1984-01-01T00:00:00Z,9,,,,,,,,,,,Q29052,,,,,,
,Tomco,painting by Rudolf Mauke,,1984.009,Q18563658,,,,,,,,Tomco,,,,,,,,,,,,,,,,,Q3305213,,,,,,,,,+1959-01-01T00:00:00Z,9,,,,,,,,,,,,,,,Q183,,,,,,,,Q183,,,,,,,,,63.0,Q218593,,,,,,,,,47.0,Q218593,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Q18563658,,+1984-01-01T00:00:00Z,9,,,,,,,,,,,Q29052,,,,,,
,The Monks,painting by Emilio Rodríguez Larraín,,1984.010,Q18563658,,,,,,,,The Monks,,,,,,,,,Q21486072,,,,,,,,Q3305213,,,,,,,,,,,,,,,,,,,,,,,,,Q419,,,,,,,,Q419,,,,,,,,,39.25,Q218593,,,,,,,,,39.5,Q218593,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Q18563658,,+1984-01-01T00:00:00Z,9,,,,,,,,,,,Q29052,,,,,,
,a Yuri G,painting by Emilio Rodríguez Larraín,,1984.011,Q18563658,,,,,,,,a Yuri G,,,,,,,,,Q21486072,,,,,,,,Q3305213,,,,,,,,,+1961-01-01T00:00:00Z,9,,,,,,,,,,,,,,,Q419,,,,,,,,Q419,,,,,,,,,39.0,Q218593,,,,,,,,,39.0,Q218593,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Q18563658,,+1984-01-01T00:00:00Z,9,,,,,,,,,,,Q29052,,,,,,
,Number 38,painting by Stanley Jan Twardowicz,,1984.012,Q18563658,,,,,,,,Number 38,,,,,,,,,Q3496871,,,,,,,,Q3305213,,,,,,,,,+1958-01-01T00:00:00Z,9,,,,,,,,,,,,,,,Q30,,,,,,,,Q30,,,,,,,,,58.0,Q218593,,,,,,,,,46.0,Q218593,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Q18563658,,+1984-01-01T00:00:00Z,9,,,,,,,,,,,Q29052,,,,,,
,Homeostasis,painting by Julius Wasserstein,,1984.013,Q18563658,,,,,,,,Homeostasis,,,,,,,,,Q50321227,,,,,,,,Q3305213,,,,,,,,,+1957-01-01T00:00:00Z,9,,,,,,,,,,,,,,,Q30,,,,,,,,Q30,,,,,,,,,93.0,Q218593,,,,,,,,,48.0,Q218593,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Q18563658,,+1984-01-01T00:00:00Z,9,,,,,,,,,,,Q29052,,,,,,
,Black and Etc. #4,painting by Julius Wasserstein,,1984.014,Q18563658,,,,,,,,Black and Etc. #4,,,,,,,,,Q50321227,,,,,,,,Q3305213,,,,,,,,,,,,,,,,,,,,,,,,,Q30,,,,,,,,Q30,,,,,,,,,72.0,Q218593,,,,,,,,,36.0,Q218593,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Q18563658,,+1984-01-01T00:00:00Z,9,,,,,,,,,,,Q29052,,,,,,
,Blue Surge,painting by Louise LeQuire,,1984.015,Q18563658,,,,,,,,Blue Surge,,,,,,,,,,,,,,,,,Q3305213,,,,,,,,,+1975-01-01T00:00:00Z,9,,,,,,,,,,,,,,,Q30,,,,,,,,Q30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Q18563658,,+1984-01-01T00:00:00Z,9,,,,,,,,,,,Q29052,,,,,,
,Blue Pitcher,photograph by Jack Robertson,,1984.016,Q18563658,,,,,,,,Blue Pitcher,,,,,,,,,,,,,,,,,Q125191,,,,,,,,,+1983-01-01T00:00:00Z,9,,,,,,,,,,,,,,,Q30,,,,,,,,Q30,,,,,,,,,8.0,Q218593,,,,,,,,,12.0,Q218593,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Q18563658,,+1984-01-01T00:00:00Z,9,,,,,,,,,,,Q29052,,,,,,
,Burned-Out Window,photograph by Jack Robertson,,1984.017,Q18563658,,,,,,,,Burned-Out Window,,,,,,,,,,,,,,,,,Q125191,,,,,,,,,+1983-01-01T00:00:00Z,9,,,,,,,,,,,,,,,Q30,,,,,,,,Q30,,,,,,,,,7.5,Q218593,,,,,,,,,11.5,Q218593,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Q18563658,,+1984-01-01T00:00:00Z,9,,,,,,,,,,,Q29052,,,,,,
,Icon depicting standing priestly figure,sculpture by Artist Unknown,,1984.018,Q18563658,,,,,,,,Icon depicting standing priestly figure,,,,,,,,,Q4233718,,,,,,,,Q860861,,,,,,,,,,,,,,,,,,,,,,,,,Q159,,,,,,,,Q159,,,,,,,,,6.0,Q218593,,,,,,,,,2.25,Q218593,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Q18563658,,+1984-01-01T00:00:00Z,9,,,,,,,,,,,Q29052,,,,,,
,Landscape with Figures in Boat,drawing by Artist Unknown,,1984.019,Q18563658,,,,,,,,Landscape with Figures in Boat,,,,,,,,,Q4233718,,,,,,,,Q93184,,,,,,,,,,,,,,,,,,,,,,,,,Q1029,,,,,,,,Q1029,,,,,,,,,9.5,Q218593,,,,,,,,,11.75,Q218593,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Q18563658,,+1984-01-01T00:00:00Z,9,,,,,,,,,,,Q29052,,,,,,
,"Purification from Envy (Purgatorio, Canto 13) from Illustrations to Dante's Divine Comedy",image by John Flaxman,,1984.020,Q18563658,,,,,,,,"Purification from Envy (Purgatorio, Canto 13) from Illustrations to Dante's Divine Comedy",,,,,,,,,Q366066,,,,,,,,Q478798,,,,,,,,,+1807-01-01T00:00:00Z,9,,,,,,,,,,,,,,,Q21,,,,,,,,Q21,,,,,,,,,9.0,Q218593,,,,,,,,,13.0,Q218593,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Q18563658,,+1984-01-01T00:00:00Z,9,,,,,,,,,,,Q29052,,,,,,
,"A Conversation with Guido di Brettinoro, (Purgatorio, Canto 14) from Illustrations to Dante's Divine Comedy",image by John Flaxman,,1984.021,Q18563658,,,,,,,,"A Conversation with Guido di Brettinoro, (Purgatorio, Canto 14) from Illustrations to Dante's Divine Comedy",,,,,,,,,Q366066,,,,,,,,Q478798,,,,,,,,,+1807-01-01T00:00:00Z,9,,,,,,,,,,,,,,,Q21,,,,,,,,Q21,,,,,,,,,9.0,Q218593,,,,,,,,,13.0,Q218593,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Q18563658,,+1984-01-01T00:00:00Z,9,,,,,,,,,,,Q29052,,,,,,
,"Dante Discoursing with Cacciaguida (Paradisio, Canto 17) from Illustrations to Dante's Divine Comedy",image by John Flaxman,,1984.022,Q18563658,,,,,,,,"Dante Discoursing with Cacciaguida (Paradisio, Canto 17) from Illustrations to Dante's Divine Comedy",,,,,,,,,Q366066,,,,,,,,Q478798,,,,,,,,,+1807-01-01T00:00:00Z,9,,,,,,,,,,,,,,,Q21,,,,,,,,Q21,,,,,,,,,9.0,Q218593,,,,,,,,,13.0,Q218593,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Q18563658,,+1984-01-01T00:00:00Z,9,,,,,,,,,,,Q29052,,,,,,
,"The Flaming Gulph (Inferno, Canto 26) from Illustrations to Dante's Divine Comedy",image by John Flaxman,,1984.023,Q18563658,,,,,,,,"The Flaming Gulph (Inferno, Canto 26) from Illustrations to Dante's Divine Comedy",,,,,,,,,Q366066,,,,,,,,Q478798,,,,,,,,,+1807-01-01T00:00:00Z,9,,,,,,,,,,,,,,,Q21,,,,,,,,Q21,,,,,,,,,9.0,Q218593,,,,,,,,,13.0,Q218593,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Q18563658,,+1984-01-01T00:00:00Z,9,,,,,,,,,,,Q29052,,,,,,
,"The Vale of Disease (Inferno, Canto 29) from Illustrations to Dante's Divine Comedy",image by John Flaxman,,1984.024,Q18563658,,,,,,,,"The Vale of Disease (Inferno, Canto 29) from Illustrations to Dante's Divine Comedy",,,,,,,,,Q366066,,,,,,,,Q478798,,,,,,,,,+1807-01-01T00:00:00Z,9,,,,,,,,,,,,,,,Q21,,,,,,,,Q21,,,,,,,,,9.0,Q218593,,,,,,,,,13.0,Q218593,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Q18563658,,+1984-01-01T00:00:00Z,9,,,,,,,,,,,Q29052,,,,,,
,Title page to Flaxman's Illustrations to Dante's Divine Comedy,image by John Flaxman,,1984.025,Q18563658,,,,,,,,Title page to Flaxman's Illustrations to Dante's Divine Comedy,,,,,,,,,Q366066,,,,,,,,Q478798,,,,,,,,,+1807-01-01T00:00:00Z,9,,,,,,,,,,,,,,,Q21,,,,,,,,Q21,,,,,,,,,9.0,Q218593,,,,,,,,,13.0,Q218593,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Q18563658,,+1984-01-01T00:00:00Z,9,,,,,,,,,,,Q29052,,,,,,
,The Whitebait Season,drawing by Charles Samuel Keene,,1984.026,Q18563658,,,,,,,,The Whitebait Season,,,,,,,,,Q16866524,,,,,,,,Q93184,,,,,,,,,+1885-01-01T00:00:00Z,9,,,,,,,,,,,,,,,Q21,,,,,,,,Q21,,,,,,,,,13.5,Q218593,,,,,,,,,12.0,Q218593,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Q18563658,,+1984-01-01T00:00:00Z,9,,,,,,,,,,,Q29052,,,,,,
,Classical Woman's Head,drawing by Augustus Welby Northmore Pugin,,1984.027,Q18563658,,,,,,,,Classical Woman's Head,,,,,,,,,Q2871122,,,,,,,,Q93184,,,,,,,,,,,,,,,,,,,,,,,,,Q21,,,,,,,,Q21,,,,,,,,,22.5,Q218593,,,,,,,,,18.0,Q218593,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Q18563658,,+1984-01-01T00:00:00Z,9,,,,,,,,,,,Q29052,,,,,,
,Landscape with Figures,painting by Georges Michel,,1984.028,Q18563658,,,,,,,,Landscape with Figures,,,,,,,,,Q2028017,,,,,,,,Q3305213,,,,,,,,,,,,,,,,,,,,,,,,,Q142,,,,,,,,Q142,,,,,,,,,19.5,Q218593,,,,,,,,,27.5,Q218593,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Q18563658,,+1984-01-01T00:00:00Z,9,,,,,,,,,,,Q29052,,,,,,
,Landscape,painting by Charles François Daubigny,,1984.029,Q18563658,,,,,,,,Landscape,,,,,,,,,Q252357,,,,,,,,Q3305213,,,,,,,,,+1838-01-01T00:00:00Z,9,,,,,,,,,,,,,,,Q142,,,,,,,,Q142,,,,,,,,,10.5,Q218593,,,,,,,,,14.25,Q218593,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Q18563658,,+1984-01-01T00:00:00Z,9,,,,,,,,,,,Q29052,,,,,,
,Landscape with Figures,painting by Théodore Rousseau,,1984.030,Q18563658,,,,,,,,Landscape with Figures,,,,,,,,,Q310025,,,,,,,,Q3305213,,,,,,,,,+1846-01-01T00:00:00Z,9,,+1835-01-01T00:00:00Z,9,,+1857-01-01T00:00:00Z,9,,,,,,,,,Q142,,,,,,,,Q142,,,,,,,,,7.5,Q218593,,,,,,,,,10.0,Q218593,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Q18563658,,+1984-01-01T00:00:00Z,9,,,,,,,,,,,Q29052,,,,,,
,Landscape,painting by Charles Edmond Renault,,1984.031,Q18563658,,,,,,,,Landscape,,,,,,,,,Q52155066,,,,,,,,Q3305213,,,,,,,,,,,,,,,,,,,,,,,,,Q142,,,,,,,,Q142,,,,,,,,,8.25,Q218593,,,,,,,,,15.5,Q218593,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Q18563658,,+1984-01-01T00:00:00Z,9,,,,,,,,,,,Q29052,,,,,,
,Portrait of Edward Bridgen,painting by Benjamin Wilson,,1984.032,Q18563658,,,,,,,,Portrait of Edward Bridgen,,,,,,,,,Q817749,,,,,,,,Q3305213,,,,,,,,,,,,,,,,,,,,,,,,,Q21,,,,,,,,Q21,,,,,,,,,29.25,Q218593,,,,,,,,,25.0,Q218593,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Q18563658,,+1984-01-01T00:00:00Z,9,,,,,,,,,,,Q29052,,,,,,
,Faerie Garden,image by Ruth Leaf,,1984.033,Q18563658,,,,,,,,Faerie Garden,,,,,,,,,Q21151324,,,,,,,,Q478798,,,,,,,,,,,,,,,,,,,,,,,,,Q30,,,,,,,,Q30,,,,,,,,,17.0,Q218593,,,,,,,,,20.75,Q218593,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Q18563658,,+1984-01-01T00:00:00Z,9,,,,,,,,,,,Q29052,,,,,,
,A Street Scene,painting by De La Rue,,1984.034,Q18563658,,,,,,,,A Street Scene,,,,,,,,,,,,,,,,,Q3305213,,,,,,,,,,,,,,,,,,,,,,,,,Q142,,,,,,,,Q142,,,,,,,,,23.75,Q218593,,,,,,,,,19.5,Q218593,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Q18563658,,+1984-01-01T00:00:00Z,9,,,,,,,,,,,Q29052,,,,,,
,F. Léger.  Malerei-Gouache-Tegning 1905-1953.  Charlottenborg,print by Fernand Léger,,1984.035,Q18563658,,,,,,,,F. Léger.  Malerei-Gouache-Tegning 1905-1953.  Charlottenborg,,,,,,,,,Q157183,,,,,,,,Q11060274,,,,,,,,,+1954-01-01T00:00:00Z,9,,,,,,,,,,,,,,,Q142,,,,,,,,Q142,,,,,,,,,34.0,Q218593,,,,,,,,,24.75,Q218593,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Q18563658,,+1984-01-01T00:00:00Z,9,,,,,,,,,,,Q29052,,,,,,
,Head of Avery Handly,sculpture by Thomas Puryear Mims,,1984.036,Q18563658,,,,,,,,Head of Avery Handly,,,,,,,,,,,,,,,,,Q860861,,,,,,,,,,,,,,,,,,,,,,,,,Q30,,,,,,,,Q30,,,,,,,,,11.5,Q218593,,,,,,,,,8.5,Q218593,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Q18563658,,+1984-01-01T00:00:00Z,9,,,,,,,,,,,Q29052,,,,,,
,The Green Umbrella,painting by Avery Handly,,1984.037,Q18563658,,,,,,,,The Green Umbrella,,,,,,,,,,,,,,,,,Q3305213,,,,,,,,,+1072-01-01T00:00:00Z,9,,+1949-01-01T00:00:00Z,9,,+0195-01-01T00:00:00Z,9,,,,,,,,,Q30,,,,,,,,Q30,,,,,,,,,12.5,Q218593,,,,,,,,,10.5,Q218593,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Q18563658,,+1984-01-01T00:00:00Z,9,,,,,,,,,,,Q29052,,,,,,
,There Is No Time,painting by Avery Handly,,1984.038,Q18563658,,,,,,,,There Is No Time,,,,,,,,,,,,,,,,,Q3305213,,,,,,,,,+1950-01-01T00:00:00Z,9,,,,,,,,,,,,,,,Q30,,,,,,,,Q30,,,,,,,,,17.5,Q218593,,,,,,,,,21.5,Q218593,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Q18563658,,+1984-01-01T00:00:00Z,9,,,,,,,,,,,Q29052,,,,,,
,"The Great Screen and Choir, Burgos",print by Albany E. Howarth,,1984.039,Q18563658,,,,,,,,"The Great Screen and Choir, Burgos",,,,,,,,,Q43264278,,,,,,,,Q11060274,,,,,,,,,+1927-01-01T00:00:00Z,9,,,,,,,,,,,,,,,Q21,,,,,,,,Q21,,,,,,,,,28.0,Q218593,,,,,,,,,20.25,Q218593,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Q18563658,,+1984-01-01T00:00:00Z,9,,,,,,,,,,,Q29052,,,,,,
