accession_number,locale,description,rel_left_x,rel_right_x,rel_top_y,rel_bottom_y,abs_left_x,abs_right_x,abs_top_y,abs_bottom_y
1988.001,,HINCISTER,0.86,0.903,0.4103019538188277,0.413854351687389,860,903,462,466
1988.001,,to,0.906,0.913,0.4049733570159858,0.41207815275310833,906,913,456,464
1988.004,en,"ката
хам
ТІАЛЧ-2 ЮV-Пг
student (ruumpu)
50
кратится
ми
единна
Amwn the wat
the who
DLLEZ DOLC
Gamin) е в бо са
овтий Салбані $у побученый
au se srodoutio",0.07517619420516837,0.9068128425998434,0.097,0.991,96,1158,97,991
1988.004,,ката,0.1370399373531715,0.07674236491777604,0.412,0.481,175,98,412,481
1988.004,,хам,0.13155833985904464,0.13860610806577917,0.813,0.823,168,177,813,823
1988.004,,ТІАЛЧ,0.14408770555990602,0.19577133907595928,0.837,0.866,184,250,837,866
1988.004,,-,0.19968676585747847,0.20595144870790916,0.837,0.866,255,263,837,866
1988.004,,2,0.20986687548942834,0.21456538762725136,0.837,0.866,268,274,837,866
1988.004,,ЮV,0.22631166797180893,0.2545027407987471,0.837,0.866,289,325,837,866
1988.004,,-,0.25998433829287393,0.2678151918559123,0.837,0.866,332,342,837,866
1988.004,,Пг,0.26938136256851997,0.2936570086139389,0.837,0.866,344,375,837,866
1988.004,,student,0.08144087705559906,0.1707126076742365,0.874,0.92,104,218,874,920
1988.004,,(,0.18794048551292092,0.22004698512137824,0.877,0.921,240,281,877,921
1988.004,,ruumpu,0.21769772905246673,0.2975724353954581,0.877,0.923,278,380,877,923
1988.004,,),0.2983555207517619,0.32184808144087707,0.879,0.923,381,411,879,923
1988.004,,50,0.17697729052466718,0.206734534064213,0.887,0.913,226,264,887,913
1988.004,,кратится,0.1331245105716523,0.08535630383711824,0.986,0.946,170,109,986,946
1988.004,,ми,0.1519185591229444,0.13782302270947533,0.967,0.949,194,176,967,949
1988.004,,единна,0.370399373531715,0.3069694596711042,0.111,0.13,473,392,111,130
1988.004,,Amwn,0.1793265465935787,0.19890368050117463,0.949,0.968,229,254,949,968
1988.004,,the,0.2192638997650744,0.22709475332811277,0.951,0.968,280,290,951,968
1988.004,,wat,0.23962411902897415,0.2568519968676586,0.951,0.97,306,328,951,970
1988.004,,the,0.20595144870790916,0.2255285826155051,0.973,0.986,263,288,973,986
1988.004,,who,0.2341425215348473,0.25998433829287393,0.973,0.986,299,332,973,986
1988.004,,DLLEZ,0.8566953797963978,0.79796397807361,0.87,0.85,1094,1019,870,850
1988.004,,DOLC,0.7815191855912295,0.7204385277995301,0.869,0.849,998,920,869,849
1988.004,,Gamin,0.620203602192639,0.7188723570869224,0.877,0.925,792,918,877,925
1988.004,,),0.7227877838684417,0.7298355520751761,0.876,0.924,923,932,876,924
1988.004,,е,0.7541111981205951,0.7642913077525451,0.876,0.924,963,976,876,924
1988.004,,в,0.7963978073610023,0.8065779169929522,0.876,0.924,1017,1030,876,924
1988.004,,бо,0.8371182458888019,0.855912294440094,0.875,0.923,1069,1093,875,923
1988.004,,са,0.8707909162098669,0.9068128425998434,0.875,0.923,1112,1158,875,923
1988.004,,овтий,0.7000783085356304,0.7227877838684417,0.955,0.973,894,923,955,973
1988.004,,Салбані,0.7243539545810493,0.7697729052466719,0.954,0.974,925,983,954,974
1988.004,,$,0.7713390759592795,0.7744714173844949,0.955,0.973,985,989,955,973
1988.004,,у,0.7760375880971025,0.7776037588097102,0.956,0.974,991,993,956,974
1988.004,,побученый,0.7823022709475332,0.822239624119029,0.955,0.975,999,1050,955,975
1988.004,,au,0.6985121378230227,0.706342991386061,0.974,0.991,892,902,974,991
1988.004,,se,0.7079091620986687,0.7196554424432263,0.974,0.99,904,919,974,990
1988.004,,srodoutio,0.7220046985121378,0.759592795614722,0.974,0.989,922,970,974,989
1988.005,fr,"L'EDUCATION
Grave dapres le Tableau
& la Marquise
un Lieren schon immer
K
FAIT TOUT
de Fragonard
de Beaumont
We",0.09246309246309246,0.8484848484848485,0.844,0.996,119,1092,844,996
1988.005,,L'EDUCATION,0.13442113442113443,0.2905982905982906,0.849,0.871,173,374,849,871
1988.005,,Grave,0.09324009324009325,0.1554001554001554,0.895,0.922,120,200,895,922
1988.005,,dapres,0.16083916083916083,0.22066822066822067,0.891,0.917,207,284,891,917
1988.005,,le,0.22843822843822845,0.24786324786324787,0.886,0.916,294,319,886,916
1988.005,,Tableau,0.25485625485625485,0.3372183372183372,0.884,0.91,328,434,884,910
1988.005,,&,0.15384615384615385,0.17560217560217561,0.922,0.956,198,226,922,956
1988.005,,la,0.18725718725718726,0.21445221445221446,0.922,0.956,241,276,922,956
1988.005,,Marquise,0.2338772338772339,0.3480963480963481,0.922,0.959,301,448,922,959
1988.005,,un,0.19502719502719504,0.2066822066822067,0.973,0.993,251,266,973,993
1988.005,,Lieren,0.2128982128982129,0.25097125097125095,0.972,0.991,274,323,972,991
1988.005,,schon,0.2533022533022533,0.27972027972027974,0.97,0.989,326,360,970,989
1988.005,,immer,0.32556332556332557,0.35586635586635584,0.966,0.984,419,458,966,984
1988.005,,K,0.5283605283605284,0.5998445998445998,0.875,0.964,680,772,875,964
1988.005,,FAIT,0.7171717171717171,0.7622377622377622,0.847,0.868,923,981,847,868
1988.005,,TOUT,0.7816627816627817,0.8484848484848485,0.847,0.868,1006,1092,847,868
1988.005,,de,0.6588966588966589,0.6899766899766899,0.882,0.917,848,888,882,917
1988.005,,Fragonard,0.7373737373737373,0.8438228438228438,0.885,0.923,949,1086,885,923
1988.005,,de,0.6418026418026418,0.668997668997669,0.918,0.947,826,861,918,947
1988.005,,Beaumont,0.6907536907536908,0.8306138306138307,0.917,0.948,889,1069,917,948
1988.005,,We,0.6682206682206682,0.6899766899766899,0.977,0.986,860,888,977,986
1988.006,en,"THOS, G.MOSES",0.814,0.98,0.9850374064837906,0.99833748960931,814,980,1185,1201
1988.006,,THOS,0.814,0.864,0.9850374064837906,0.99833748960931,814,864,1185,1201
1988.006,,",",0.865,0.87,0.9850374064837906,0.99833748960931,865,870,1185,1201
1988.006,,G.MOSES,0.875,0.98,0.9850374064837906,0.99833748960931,875,980,1185,1201
1988.026,en,"1111
PL.22.
+
lord
Merc
upon us
C.Keene.
London, Published December 1st 1861, by Day & Son, Lith, to the Queen.",0.183,0.913,0.05154639175257732,0.9297680412371134,183,913,80,1443
1988.026,,1111,0.632,0.667,0.07538659793814433,0.08311855670103092,632,667,117,129
1988.026,,PL.22,0.833,0.899,0.05219072164948454,0.06314432989690721,833,899,81,98
1988.026,,.,0.899,0.905,0.05219072164948454,0.06314432989690721,899,905,81,98
1988.026,,+,0.802,0.881,0.30347938144329895,0.3537371134020619,802,881,471,549
1988.026,,lord,0.788,0.878,0.35760309278350516,0.38273195876288657,788,878,555,594
1988.026,,Merc,0.796,0.895,0.3904639175257732,0.4162371134020619,796,895,606,646
1988.026,,upon,0.78,0.842,0.4162371134020619,0.43556701030927836,780,842,646,676
1988.026,,us,0.855,0.89,0.4213917525773196,0.43878865979381443,855,890,654,681
1988.026,,C.Keene,0.827,0.907,0.9001288659793815,0.9097938144329897,827,907,1397,1412
1988.026,,.,0.907,0.913,0.9001288659793815,0.9097938144329897,907,913,1397,1412
1988.026,,London,0.183,0.251,0.9155927835051546,0.9297680412371134,183,251,1421,1443
1988.026,,",",0.248,0.255,0.9155927835051546,0.9291237113402062,248,255,1421,1442
1988.026,,Published,0.26,0.358,0.9155927835051546,0.9291237113402062,260,358,1421,1442
1988.026,,December,0.365,0.457,0.9149484536082474,0.928479381443299,365,457,1420,1441
1988.026,,1st,0.458,0.487,0.9149484536082474,0.928479381443299,458,487,1420,1441
1988.026,,1861,0.485,0.529,0.9143041237113402,0.928479381443299,485,529,1419,1441
1988.026,,",",0.526,0.533,0.9143041237113402,0.9278350515463918,526,533,1419,1440
1988.026,,by,0.537,0.556,0.9143041237113402,0.9278350515463918,537,556,1419,1440
1988.026,,Day,0.562,0.601,0.9143041237113402,0.9278350515463918,562,601,1419,1440
1988.026,,&,0.608,0.622,0.9143041237113402,0.9278350515463918,608,622,1419,1440
1988.026,,Son,0.627,0.661,0.9143041237113402,0.9278350515463918,627,661,1419,1440
1988.026,,",",0.664,0.671,0.9143041237113402,0.9278350515463918,664,671,1419,1440
1988.026,,Lith,0.671,0.713,0.913659793814433,0.9271907216494846,671,713,1418,1439
1988.026,,",",0.709,0.716,0.913659793814433,0.9271907216494846,709,716,1418,1439
