RecordNumber,CopyrightStatement,filename,iri
56887,"https://commons.wikimedia.org/wiki/File:Eglwys_Sant_Twrog,_Maentwrog_St_Twrog%27s_church,_Maentwrog,_Gwynedd,_Cymru,_Wales_27.JPG","Eglwys_Sant_Twrog,_Maentwrog_St_Twrog%27s_church,_Maentwrog,_Gwynedd,_Cymru,_Wales_27.JPG","http://commons.wikimedia.org/wiki/Special:FilePath/Eglwys_Sant_Twrog,_Maentwrog_St_Twrog%27s_church,_Maentwrog,_Gwynedd,_Cymru,_Wales_27.JPG"
58310,https://commons.wikimedia.org/wiki/File:El_Greco_-_St_Joseph_and_the_Christ_Child_-_WGA10536.jpg,El_Greco_-_St_Joseph_and_the_Christ_Child_-_WGA10536.jpg,http://commons.wikimedia.org/wiki/Special:FilePath/El_Greco_-_St_Joseph_and_the_Christ_Child_-_WGA10536.jpg
56286,https://commons.wikimedia.org/wiki/File:El_Greco_-_St._Peter_-_Google_Art_Project.jpg,El_Greco_-_St._Peter_-_Google_Art_Project.jpg,http://commons.wikimedia.org/wiki/Special:FilePath/El_Greco_-_St._Peter_-_Google_Art_Project.jpg
56288,https://commons.wikimedia.org/wiki/File:El_Greco_-_The_Veil_of_St_Veronica_-_WGA10461.jpg,El_Greco_-_The_Veil_of_St_Veronica_-_WGA10461.jpg,http://commons.wikimedia.org/wiki/Special:FilePath/El_Greco_-_The_Veil_of_St_Veronica_-_WGA10461.jpg
56799,https://commons.wikimedia.org/wiki/File:El_Greco_(Domenico_Theotocopuli)_-_Christ_on_the_Cross_-_Google_Art_Project.jpg,El_Greco_(Domenico_Theotocopuli)_-_Christ_on_the_Cross_-_Google_Art_Project.jpg,http://commons.wikimedia.org/wiki/Special:FilePath/El_Greco_(Domenico_Theotocopuli)_-_Christ_on_the_Cross_-_Google_Art_Project.jpg
56719,https://commons.wikimedia.org/wiki/File:El_GRECO_(Domenikos_Theotokopoulos)_-_Annunciation_-_Google_Art_Project.jpg,El_GRECO_(Domenikos_Theotokopoulos)_-_Annunciation_-_Google_Art_Project.jpg,http://commons.wikimedia.org/wiki/Special:FilePath/El_GRECO_(Domenikos_Theotokopoulos)_-_Annunciation_-_Google_Art_Project.jpg
48050,https://commons.wikimedia.org/wiki/File:El_Greco_019.jpg,El_Greco_019.jpg,http://commons.wikimedia.org/wiki/Special:FilePath/El_Greco_019.jpg
58326,https://commons.wikimedia.org/wiki/File:El_Greco_056.jpg,El_Greco_056.jpg,http://commons.wikimedia.org/wiki/Special:FilePath/El_Greco_056.jpg
56671,https://commons.wikimedia.org/wiki/File:Elkanah_and_his_two_wives.jpg,Elkanah_and_his_two_wives.jpg,http://commons.wikimedia.org/wiki/Special:FilePath/Elkanah_and_his_two_wives.jpg
56317,https://commons.wikimedia.org/wiki/File:Else_Berg_A_potter.jpg,Else_Berg_A_potter.jpg,http://commons.wikimedia.org/wiki/Special:FilePath/Else_Berg_A_potter.jpg
57880,https://commons.wikimedia.org/wiki/File:Emancipation-_the_past_and_the_future_(20186657008).jpg,Emancipation-_the_past_and_the_future_(20186657008).jpg,http://commons.wikimedia.org/wiki/Special:FilePath/Emancipation-_the_past_and_the_future_(20186657008).jpg
50257,https://commons.wikimedia.org/wiki/File:Emanuel_de_Witte_-_Keuken_interior_SC220941.jpg,Emanuel_de_Witte_-_Keuken_interior_SC220941.jpg,http://commons.wikimedia.org/wiki/Special:FilePath/Emanuel_de_Witte_-_Keuken_interior_SC220941.jpg
58359,https://commons.wikimedia.org/wiki/File:Entombment_Michelangelo.jpg,Entombment_Michelangelo.jpg,http://commons.wikimedia.org/wiki/Special:FilePath/Entombment_Michelangelo.jpg
56865,https://commons.wikimedia.org/wiki/File:Entry_of_Christ_into_Jerusalem_by_Pieter_Coecke_van_Aelst_Bonnefantenmuseum_1246.jpg,Entry_of_Christ_into_Jerusalem_by_Pieter_Coecke_van_Aelst_Bonnefantenmuseum_1246.jpg,http://commons.wikimedia.org/wiki/Special:FilePath/Entry_of_Christ_into_Jerusalem_by_Pieter_Coecke_van_Aelst_Bonnefantenmuseum_1246.jpg
56480,https://commons.wikimedia.org/wiki/File:Environmental_Disaster_(6983486731).jpg – Alex Proimos,Environmental_Disaster_(6983486731).jpg – Alex Proimos,http://commons.wikimedia.org/wiki/Special:FilePath/Environmental_Disaster_(6983486731).jpg – Alex Proimos
58334,"https://commons.wikimedia.org/wiki/File:Ercole_de%27_Roberti_-_The_Institution_of_the_Eucharist_(National_Gallery,_London).jpg","Ercole_de%27_Roberti_-_The_Institution_of_the_Eucharist_(National_Gallery,_London).jpg","http://commons.wikimedia.org/wiki/Special:FilePath/Ercole_de%27_Roberti_-_The_Institution_of_the_Eucharist_(National_Gallery,_London).jpg"
58055,https://commons.wikimedia.org/wiki/File:Eric_Gill_-_98006_-_The_Resurrection_-_1917.jpg,Eric_Gill_-_98006_-_The_Resurrection_-_1917.jpg,http://commons.wikimedia.org/wiki/Special:FilePath/Eric_Gill_-_98006_-_The_Resurrection_-_1917.jpg
57286,https://commons.wikimedia.org/wiki/File:Escalante-abigail.jpg,Escalante-abigail.jpg,http://commons.wikimedia.org/wiki/Special:FilePath/Escalante-abigail.jpg
57844,https://commons.wikimedia.org/wiki/File:Escultura_de_Jesucristo_crucificado_en_la_Parroquia_de_San_Jacinto.jpg,Escultura_de_Jesucristo_crucificado_en_la_Parroquia_de_San_Jacinto.jpg,http://commons.wikimedia.org/wiki/Special:FilePath/Escultura_de_Jesucristo_crucificado_en_la_Parroquia_de_San_Jacinto.jpg
57758,https://commons.wikimedia.org/wiki/File:Ethiopian_-_Folding_Processional_Icon_in_the_Shape_of_a_Fan_-_Walters_369_-_Open.jpg,Ethiopian_-_Folding_Processional_Icon_in_the_Shape_of_a_Fan_-_Walters_369_-_Open.jpg,http://commons.wikimedia.org/wiki/Special:FilePath/Ethiopian_-_Folding_Processional_Icon_in_the_Shape_of_a_Fan_-_Walters_369_-_Open.jpg
56625,https://commons.wikimedia.org/wiki/File:Ethiopian_-_Right_Diptych_Panel_with_Virgin_and_Child_Flanked_by_Archangels_-_Walters_363_-_Open.jpg,Ethiopian_-_Right_Diptych_Panel_with_Virgin_and_Child_Flanked_by_Archangels_-_Walters_363_-_Open.jpg,http://commons.wikimedia.org/wiki/Special:FilePath/Ethiopian_-_Right_Diptych_Panel_with_Virgin_and_Child_Flanked_by_Archangels_-_Walters_363_-_Open.jpg
57606,https://commons.wikimedia.org/wiki/File:Ethiopian_Church_Painting_(2261217481).jpg,Ethiopian_Church_Painting_(2261217481).jpg,http://commons.wikimedia.org/wiki/Special:FilePath/Ethiopian_Church_Painting_(2261217481).jpg
58097,https://commons.wikimedia.org/wiki/File:Ethiopian_Church_Painting_(2380574067).jpg,Ethiopian_Church_Painting_(2380574067).jpg,http://commons.wikimedia.org/wiki/Special:FilePath/Ethiopian_Church_Painting_(2380574067).jpg
58096,https://commons.wikimedia.org/wiki/File:Ethiopian_Church_Painting_(2381692144).jpg,Ethiopian_Church_Painting_(2381692144).jpg,http://commons.wikimedia.org/wiki/Special:FilePath/Ethiopian_Church_Painting_(2381692144).jpg
57804,https://commons.wikimedia.org/wiki/File:Ethiopian_Manuscript_Painting_(2384744485).jpg,Ethiopian_Manuscript_Painting_(2384744485).jpg,http://commons.wikimedia.org/wiki/Special:FilePath/Ethiopian_Manuscript_Painting_(2384744485).jpg
57852,https://commons.wikimedia.org/wiki/File:Ethiopian_Manuscript_Painting_(2384744485).jpg,Ethiopian_Manuscript_Painting_(2384744485).jpg,http://commons.wikimedia.org/wiki/Special:FilePath/Ethiopian_Manuscript_Painting_(2384744485).jpg
56226,https://commons.wikimedia.org/wiki/File:Ethiopian_painting_of_Ethiopian_Orthodox_choir.png,Ethiopian_painting_of_Ethiopian_Orthodox_choir.png,http://commons.wikimedia.org/wiki/Special:FilePath/Ethiopian_painting_of_Ethiopian_Orthodox_choir.png
57354,https://commons.wikimedia.org/wiki/File:Eug%C3%A8ne_Delacroix_-_Christ_Carried_Down_to_the_Tomb_-_Google_Art_Project.jpg,Eug%C3%A8ne_Delacroix_-_Christ_Carried_Down_to_the_Tomb_-_Google_Art_Project.jpg,http://commons.wikimedia.org/wiki/Special:FilePath/Eug%C3%A8ne_Delacroix_-_Christ_Carried_Down_to_the_Tomb_-_Google_Art_Project.jpg
56575,https://commons.wikimedia.org/wiki/File:Eug%C3%A8ne_Delacroix_-_Christ_on_the_Sea_of_Galilee_-_Google_Art_Project.jpg,Eug%C3%A8ne_Delacroix_-_Christ_on_the_Sea_of_Galilee_-_Google_Art_Project.jpg,http://commons.wikimedia.org/wiki/Special:FilePath/Eug%C3%A8ne_Delacroix_-_Christ_on_the_Sea_of_Galilee_-_Google_Art_Project.jpg
56608,https://commons.wikimedia.org/wiki/File:Eug%C3%A8ne_Laermans_De_voddenrapers_(1914)_12-02-2010_15-07-38.jpg - Paul Hermans,Eug%C3%A8ne_Laermans_De_voddenrapers_(1914)_12-02-2010_15-07-38.jpg - Paul Hermans,http://commons.wikimedia.org/wiki/Special:FilePath/Eug%C3%A8ne_Laermans_De_voddenrapers_(1914)_12-02-2010_15-07-38.jpg - Paul Hermans
56957,"https://commons.wikimedia.org/wiki/File:Eugene_von_GU%C3%89Rard_-_Waterfall_on_the_Clyde_River,_Tasmania_-_Google_Art_Project.jpg","Eugene_von_GU%C3%89Rard_-_Waterfall_on_the_Clyde_River,_Tasmania_-_Google_Art_Project.jpg","http://commons.wikimedia.org/wiki/Special:FilePath/Eugene_von_GU%C3%89Rard_-_Waterfall_on_the_Clyde_River,_Tasmania_-_Google_Art_Project.jpg"
57262,https://commons.wikimedia.org/wiki/File:Evangile_Jean_Grandes_Heures_Anne_de_Bretagne.jpg,Evangile_Jean_Grandes_Heures_Anne_de_Bretagne.jpg,http://commons.wikimedia.org/wiki/Special:FilePath/Evangile_Jean_Grandes_Heures_Anne_de_Bretagne.jpg
57001,https://commons.wikimedia.org/wiki/File:Evans-GrainFields.png,Evans-GrainFields.png,http://commons.wikimedia.org/wiki/Special:FilePath/Evans-GrainFields.png
58142,https://commons.wikimedia.org/wiki/File:Evening_Prayer_(Anna_Ancher).jpg,Evening_Prayer_(Anna_Ancher).jpg,http://commons.wikimedia.org/wiki/Special:FilePath/Evening_Prayer_(Anna_Ancher).jpg
57708,https://commons.wikimedia.org/wiki/File:Every_Man_Also_Gave_Him_a_Piece_of_Money_Butts_set.jpg,Every_Man_Also_Gave_Him_a_Piece_of_Money_Butts_set.jpg,http://commons.wikimedia.org/wiki/Special:FilePath/Every_Man_Also_Gave_Him_a_Piece_of_Money_Butts_set.jpg
51113,https://commons.wikimedia.org/wiki/File:Expulsion_from_Paradise.jpg,Expulsion_from_Paradise.jpg,http://commons.wikimedia.org/wiki/Special:FilePath/Expulsion_from_Paradise.jpg
57870,https://commons.wikimedia.org/wiki/File:Extension_work_among_Negroes_1920_(1921)_(14782828532).jpg,Extension_work_among_Negroes_1920_(1921)_(14782828532).jpg,http://commons.wikimedia.org/wiki/Special:FilePath/Extension_work_among_Negroes_1920_(1921)_(14782828532).jpg
58035,https://commons.wikimedia.org/wiki/File:Ezekiel_Saw_the_Wheel.jpg,Ezekiel_Saw_the_Wheel.jpg,http://commons.wikimedia.org/wiki/Special:FilePath/Ezekiel_Saw_the_Wheel.jpg
57426,"https://commons.wikimedia.org/wiki/File:Ezra_Orion,_Stairs_to_the_Sky_(2531527122).jpg","Ezra_Orion,_Stairs_to_the_Sky_(2531527122).jpg","http://commons.wikimedia.org/wiki/Special:FilePath/Ezra_Orion,_Stairs_to_the_Sky_(2531527122).jpg"
56488,https://commons.wikimedia.org/wiki/File:Faith_and_Charity_MET_ES4850.jpg,Faith_and_Charity_MET_ES4850.jpg,http://commons.wikimedia.org/wiki/Special:FilePath/Faith_and_Charity_MET_ES4850.jpg
57072,https://commons.wikimedia.org/wiki/File:Fanefjord_Rich_man_Lazarus.JPG,Fanefjord_Rich_man_Lazarus.JPG,http://commons.wikimedia.org/wiki/Special:FilePath/Fanefjord_Rich_man_Lazarus.JPG
56402,https://commons.wikimedia.org/wiki/File:Fastentuch_Gurker_Dom_Daemonenaustreibung_30032007.jpg,Fastentuch_Gurker_Dom_Daemonenaustreibung_30032007.jpg,http://commons.wikimedia.org/wiki/Special:FilePath/Fastentuch_Gurker_Dom_Daemonenaustreibung_30032007.jpg
56166,"https://commons.wikimedia.org/wiki/File:Feast_in_the_House_of_Simon,_1608-14_El_Greco.jpg","Feast_in_the_House_of_Simon,_1608-14_El_Greco.jpg","http://commons.wikimedia.org/wiki/Special:FilePath/Feast_in_the_House_of_Simon,_1608-14_El_Greco.jpg"
58103,https://commons.wikimedia.org/wiki/File:Federigo_Rossano_-_Grain_Harvest.jpg,Federigo_Rossano_-_Grain_Harvest.jpg,http://commons.wikimedia.org/wiki/Special:FilePath/Federigo_Rossano_-_Grain_Harvest.jpg
56512,https://commons.wikimedia.org/wiki/File:FEMA_-_38827_-_The_Salvation_Army_feeding_people_returning_to_Galveston_Island.jpg,FEMA_-_38827_-_The_Salvation_Army_feeding_people_returning_to_Galveston_Island.jpg,http://commons.wikimedia.org/wiki/Special:FilePath/FEMA_-_38827_-_The_Salvation_Army_feeding_people_returning_to_Galveston_Island.jpg
57599,https://commons.wikimedia.org/wiki/File:FEMA_-_39022_-_Overview_of_Baptist_Men_mobile_kitchen_and_commodity_point_of_distribution_in_Texas.jpg,FEMA_-_39022_-_Overview_of_Baptist_Men_mobile_kitchen_and_commodity_point_of_distribution_in_Texas.jpg,http://commons.wikimedia.org/wiki/Special:FilePath/FEMA_-_39022_-_Overview_of_Baptist_Men_mobile_kitchen_and_commodity_point_of_distribution_in_Texas.jpg
56699,https://commons.wikimedia.org/wiki/File:FEMA_-_5179_-_Photograph_by_Michael_Rieger_taken_on_07-01-2001_in_Texas.jpg - Michael Rieger,FEMA_-_5179_-_Photograph_by_Michael_Rieger_taken_on_07-01-2001_in_Texas.jpg - Michael Rieger,http://commons.wikimedia.org/wiki/Special:FilePath/FEMA_-_5179_-_Photograph_by_Michael_Rieger_taken_on_07-01-2001_in_Texas.jpg - Michael Rieger
50625,https://commons.wikimedia.org/wiki/File:Ferdinand_Bol_-_Judah_and_Tamar_-_17.3268_-_Museum_of_Fine_Arts.jpg,Ferdinand_Bol_-_Judah_and_Tamar_-_17.3268_-_Museum_of_Fine_Arts.jpg,http://commons.wikimedia.org/wiki/Special:FilePath/Ferdinand_Bol_-_Judah_and_Tamar_-_17.3268_-_Museum_of_Fine_Arts.jpg
57434,https://commons.wikimedia.org/wiki/File:Ferdinand_Georg_Waldm%C3%BCller_-_The_Soup_Kitchen_-_WGA25425.jpg,Ferdinand_Georg_Waldm%C3%BCller_-_The_Soup_Kitchen_-_WGA25425.jpg,http://commons.wikimedia.org/wiki/Special:FilePath/Ferdinand_Georg_Waldm%C3%BCller_-_The_Soup_Kitchen_-_WGA25425.jpg
50943,"https://commons.wikimedia.org/wiki/File:Fetti,_Domenico_-_Saint_Mary_Magdalene_Penitent_-1615.jpg","Fetti,_Domenico_-_Saint_Mary_Magdalene_Penitent_-1615.jpg","http://commons.wikimedia.org/wiki/Special:FilePath/Fetti,_Domenico_-_Saint_Mary_Magdalene_Penitent_-1615.jpg"
58046,https://commons.wikimedia.org/wiki/File:Feuerbach_Mirjam_2.jpg,Feuerbach_Mirjam_2.jpg,http://commons.wikimedia.org/wiki/Special:FilePath/Feuerbach_Mirjam_2.jpg
56836,https://commons.wikimedia.org/wiki/File:Fig_Tree_with_Figs_coming_out_of_the_trunk.jpg,Fig_Tree_with_Figs_coming_out_of_the_trunk.jpg,http://commons.wikimedia.org/wiki/Special:FilePath/Fig_Tree_with_Figs_coming_out_of_the_trunk.jpg
56527,https://commons.wikimedia.org/wiki/File:FiguraTres_Reyes_Magos.jpg - Rjcastillo,FiguraTres_Reyes_Magos.jpg - Rjcastillo,http://commons.wikimedia.org/wiki/Special:FilePath/FiguraTres_Reyes_Magos.jpg - Rjcastillo
56145,https://commons.wikimedia.org/wiki/File:Filioque.JPG,Filioque.JPG,http://commons.wikimedia.org/wiki/Special:FilePath/Filioque.JPG
56959,"https://commons.wikimedia.org/wiki/File:Fine_Art,_War_and_peace_(Honorable_Mention)_141202-F-PO994-001.jpg","Fine_Art,_War_and_peace_(Honorable_Mention)_141202-F-PO994-001.jpg","http://commons.wikimedia.org/wiki/Special:FilePath/Fine_Art,_War_and_peace_(Honorable_Mention)_141202-F-PO994-001.jpg"
50218,https://commons.wikimedia.org/wiki/File:First_Four_Articles_of_the_Creed_tapestry.jpg,First_Four_Articles_of_the_Creed_tapestry.jpg,http://commons.wikimedia.org/wiki/Special:FilePath/First_Four_Articles_of_the_Creed_tapestry.jpg
50219,https://commons.wikimedia.org/wiki/File:First_Four_Articles_of_the_Creed_tapestry.jpg,First_Four_Articles_of_the_Creed_tapestry.jpg,http://commons.wikimedia.org/wiki/Special:FilePath/First_Four_Articles_of_the_Creed_tapestry.jpg
50220,https://commons.wikimedia.org/wiki/File:First_Four_Articles_of_the_Creed_tapestry.jpg,First_Four_Articles_of_the_Creed_tapestry.jpg,http://commons.wikimedia.org/wiki/Special:FilePath/First_Four_Articles_of_the_Creed_tapestry.jpg
50221,https://commons.wikimedia.org/wiki/File:First_Four_Articles_of_the_Creed_tapestry.jpg,First_Four_Articles_of_the_Creed_tapestry.jpg,http://commons.wikimedia.org/wiki/Special:FilePath/First_Four_Articles_of_the_Creed_tapestry.jpg
50222,https://commons.wikimedia.org/wiki/File:First_Four_Articles_of_the_Creed_tapestry.jpg,First_Four_Articles_of_the_Creed_tapestry.jpg,http://commons.wikimedia.org/wiki/Special:FilePath/First_Four_Articles_of_the_Creed_tapestry.jpg
50223,https://commons.wikimedia.org/wiki/File:First_Four_Articles_of_the_Creed_tapestry.jpg,First_Four_Articles_of_the_Creed_tapestry.jpg,http://commons.wikimedia.org/wiki/Special:FilePath/First_Four_Articles_of_the_Creed_tapestry.jpg
50224,https://commons.wikimedia.org/wiki/File:First_Four_Articles_of_the_Creed_tapestry.jpg,First_Four_Articles_of_the_Creed_tapestry.jpg,http://commons.wikimedia.org/wiki/Special:FilePath/First_Four_Articles_of_the_Creed_tapestry.jpg
56128,https://commons.wikimedia.org/wiki/File:Flemish_Denial_of_Saint_Peter.jpg,Flemish_Denial_of_Saint_Peter.jpg,http://commons.wikimedia.org/wiki/Special:FilePath/Flemish_Denial_of_Saint_Peter.jpg
57335,https://commons.wikimedia.org/wiki/File:Florence_Nightingale_as_the_lady_with_the_lamp._Oil_painting_Wellcome_V0017994.jpg,Florence_Nightingale_as_the_lady_with_the_lamp._Oil_painting_Wellcome_V0017994.jpg,http://commons.wikimedia.org/wiki/Special:FilePath/Florence_Nightingale_as_the_lady_with_the_lamp._Oil_painting_Wellcome_V0017994.jpg
56276,https://commons.wikimedia.org/wiki/File:Folio_109v_-_The_Baptism_of_Christ.jpg,Folio_109v_-_The_Baptism_of_Christ.jpg,http://commons.wikimedia.org/wiki/Special:FilePath/Folio_109v_-_The_Baptism_of_Christ.jpg
56401,https://commons.wikimedia.org/wiki/File:Folio_166r_-_The_Exorcism.jpg,Folio_166r_-_The_Exorcism.jpg,http://commons.wikimedia.org/wiki/Special:FilePath/Folio_166r_-_The_Exorcism.jpg
56772,https://commons.wikimedia.org/wiki/File:Folio_28r_-_David_Foresees_the_Preaching_of_the_Apostles.jpg,Folio_28r_-_David_Foresees_the_Preaching_of_the_Apostles.jpg,http://commons.wikimedia.org/wiki/Special:FilePath/Folio_28r_-_David_Foresees_the_Preaching_of_the_Apostles.jpg
56813,"https://commons.wikimedia.org/wiki/File:Fort_Bliss_soldiers,_El_Paso_community_help_feed_homeless_families_on_Thanksgiving_131128-A-JV906-214.jpg","Fort_Bliss_soldiers,_El_Paso_community_help_feed_homeless_families_on_Thanksgiving_131128-A-JV906-214.jpg","http://commons.wikimedia.org/wiki/Special:FilePath/Fort_Bliss_soldiers,_El_Paso_community_help_feed_homeless_families_on_Thanksgiving_131128-A-JV906-214.jpg"
56287,https://commons.wikimedia.org/wiki/File:Four_Men_Kneeling_before_God_-_Google_Art_Project.jpg,Four_Men_Kneeling_before_God_-_Google_Art_Project.jpg,http://commons.wikimedia.org/wiki/Special:FilePath/Four_Men_Kneeling_before_God_-_Google_Art_Project.jpg
56105,https://commons.wikimedia.org/wiki/File:FR-29191_detailcalvaire02.jpg,FR-29191_detailcalvaire02.jpg,http://commons.wikimedia.org/wiki/Special:FilePath/FR-29191_detailcalvaire02.jpg
57235,https://commons.wikimedia.org/wiki/File:Fra_Angelico_-_Christ_the_Judge_-_WGA00679.jpg,Fra_Angelico_-_Christ_the_Judge_-_WGA00679.jpg,http://commons.wikimedia.org/wiki/Special:FilePath/Fra_Angelico_-_Christ_the_Judge_-_WGA00679.jpg
58321,https://commons.wikimedia.org/wiki/File:Fra_Angelico_-_Die_Bergpredigt.jpeg,Fra_Angelico_-_Die_Bergpredigt.jpeg,http://commons.wikimedia.org/wiki/Special:FilePath/Fra_Angelico_-_Die_Bergpredigt.jpeg
56872,https://commons.wikimedia.org/wiki/File:Fra_Angelico_-_Resurrection_of_Christ_and_Women_at_the_Tomb_(Cell_8)_-_WGA00542.jpg,Fra_Angelico_-_Resurrection_of_Christ_and_Women_at_the_Tomb_(Cell_8)_-_WGA00542.jpg,http://commons.wikimedia.org/wiki/Special:FilePath/Fra_Angelico_-_Resurrection_of_Christ_and_Women_at_the_Tomb_(Cell_8)_-_WGA00542.jpg
50336,"https://commons.wikimedia.org/wiki/File:Fra_Angelico_-_Virgin_and_Child_Enthroned_with_Saints_Peter,_Paul_and_George_(%5E),_Four_Angels,_and_a_Donor_-_14.416_-_Museum_of_Fine_Arts.jpg","Fra_Angelico_-_Virgin_and_Child_Enthroned_with_Saints_Peter,_Paul_and_George_(%5E),_Four_Angels,_and_a_Donor_-_14.416_-_Museum_of_Fine_Arts.jpg","http://commons.wikimedia.org/wiki/Special:FilePath/Fra_Angelico_-_Virgin_and_Child_Enthroned_with_Saints_Peter,_Paul_and_George_(%5E),_Four_Angels,_and_a_Donor_-_14.416_-_Museum_of_Fine_Arts.jpg"
57632,"https://commons.wikimedia.org/wiki/File:Fra_bartolomeo,_giobbe.jpg","Fra_bartolomeo,_giobbe.jpg","http://commons.wikimedia.org/wiki/Special:FilePath/Fra_bartolomeo,_giobbe.jpg"
58364,https://commons.wikimedia.org/wiki/File:Fra_Filippo_Lippi_-_Annunciation_-_WGA13231.jpg,Fra_Filippo_Lippi_-_Annunciation_-_WGA13231.jpg,http://commons.wikimedia.org/wiki/Special:FilePath/Fra_Filippo_Lippi_-_Annunciation_-_WGA13231.jpg
50340,"https://commons.wikimedia.org/wiki/File:Francesco_del_Cossa_-_The_Meeting_of_Solomon_and_the_Queen_of_Sheba,_Cherub_Holding_Cornucopias_of_Cherries_(recto_and_verso)_-_17.198_-_Museum_of_Fine_Arts.jpg","Francesco_del_Cossa_-_The_Meeting_of_Solomon_and_the_Queen_of_Sheba,_Cherub_Holding_Cornucopias_of_Cherries_(recto_and_verso)_-_17.198_-_Museum_of_Fine_Arts.jpg","http://commons.wikimedia.org/wiki/Special:FilePath/Francesco_del_Cossa_-_The_Meeting_of_Solomon_and_the_Queen_of_Sheba,_Cherub_Holding_Cornucopias_of_Cherries_(recto_and_verso)_-_17.198_-_Museum_of_Fine_Arts.jpg"
47446,https://commons.wikimedia.org/wiki/File:Francisco_de_Zurbar%C3%A1n_006.jpg,Francisco_de_Zurbar%C3%A1n_006.jpg,http://commons.wikimedia.org/wiki/Special:FilePath/Francisco_de_Zurbar%C3%A1n_006.jpg
58078,https://commons.wikimedia.org/wiki/File:Frank_Bramley_A_Hopeless_Dawn_(detail)_(577399789).jpg,Frank_Bramley_A_Hopeless_Dawn_(detail)_(577399789).jpg,http://commons.wikimedia.org/wiki/Special:FilePath/Frank_Bramley_A_Hopeless_Dawn_(detail)_(577399789).jpg
58070,https://commons.wikimedia.org/wiki/File:Franz_Marc_1914_Animals_in_a_Landscape.jpg,Franz_Marc_1914_Animals_in_a_Landscape.jpg,http://commons.wikimedia.org/wiki/Special:FilePath/Franz_Marc_1914_Animals_in_a_Landscape.jpg
57738,"https://commons.wikimedia.org/wiki/File:Frederick_Etchells_-_Armistice_Day,_Munitions_Centre.jpg","Frederick_Etchells_-_Armistice_Day,_Munitions_Centre.jpg","http://commons.wikimedia.org/wiki/Special:FilePath/Frederick_Etchells_-_Armistice_Day,_Munitions_Centre.jpg"
58150,https://commons.wikimedia.org/wiki/File:Frederick_McCubbin_-_A_ti-tree_glade_-_Google_Art_Project.jpg,Frederick_McCubbin_-_A_ti-tree_glade_-_Google_Art_Project.jpg,http://commons.wikimedia.org/wiki/Special:FilePath/Frederick_McCubbin_-_A_ti-tree_glade_-_Google_Art_Project.jpg
58054,"https://commons.wikimedia.org/wiki/File:French_or_Netherlandish_15th_Century,_Christ_on_the_Cross_with_a_Grape_Vine,_c._1490-1500,_NGA_4018.jpg","French_or_Netherlandish_15th_Century,_Christ_on_the_Cross_with_a_Grape_Vine,_c._1490-1500,_NGA_4018.jpg","http://commons.wikimedia.org/wiki/Special:FilePath/French_or_Netherlandish_15th_Century,_Christ_on_the_Cross_with_a_Grape_Vine,_c._1490-1500,_NGA_4018.jpg"
57007,"https://commons.wikimedia.org/wiki/File:Fresco_painting_above_room_5114_entrance,_Department_of_Justice,_Washington,_D.C_LCCN2010720252.tif","Fresco_painting_above_room_5114_entrance,_Department_of_Justice,_Washington,_D.C_LCCN2010720252.tif","http://commons.wikimedia.org/wiki/Special:FilePath/Fresco_painting_above_room_5114_entrance,_Department_of_Justice,_Washington,_D.C_LCCN2010720252.tif"
58085,https://commons.wikimedia.org/wiki/File:Friend_of_the_Humble_(Supper_at_Emmaus)._1892._L%C3%A9on-Augustin_L'hermitte.jpg,Friend_of_the_Humble_(Supper_at_Emmaus)._1892._L%C3%A9on-Augustin_L'hermitte.jpg,http://commons.wikimedia.org/wiki/Special:FilePath/Friend_of_the_Humble_(Supper_at_Emmaus)._1892._L%C3%A9on-Augustin_L'hermitte.jpg
56747,https://commons.wikimedia.org/wiki/File:Fritz_v_Uhde_Schwerer_Gang_(1).jpg,Fritz_v_Uhde_Schwerer_Gang_(1).jpg,http://commons.wikimedia.org/wiki/Special:FilePath/Fritz_v_Uhde_Schwerer_Gang_(1).jpg
58175,https://commons.wikimedia.org/wiki/File:Fritz_von_Uhde_-_Christus_mit_den_Bauern_(ca.1887-88).jpg,Fritz_von_Uhde_-_Christus_mit_den_Bauern_(ca.1887-88).jpg,http://commons.wikimedia.org/wiki/Special:FilePath/Fritz_von_Uhde_-_Christus_mit_den_Bauern_(ca.1887-88).jpg
56264,https://commons.wikimedia.org/wiki/File:Fritz_von_Uhde_-_Christus_und_Nikodemus_(ca.1886).jpg,Fritz_von_Uhde_-_Christus_und_Nikodemus_(ca.1886).jpg,http://commons.wikimedia.org/wiki/Special:FilePath/Fritz_von_Uhde_-_Christus_und_Nikodemus_(ca.1886).jpg
58167,https://commons.wikimedia.org/wiki/File:Fritz_von_Uhde_-_Der_Gang_nach_Emmaus_(1891).jpg,Fritz_von_Uhde_-_Der_Gang_nach_Emmaus_(1891).jpg,http://commons.wikimedia.org/wiki/Special:FilePath/Fritz_von_Uhde_-_Der_Gang_nach_Emmaus_(1891).jpg
58163,https://commons.wikimedia.org/wiki/File:Fritz_von_Uhde_-_Im_Herbst_(Die_Hirtin_im_Dachauer_Moos).jpg,Fritz_von_Uhde_-_Im_Herbst_(Die_Hirtin_im_Dachauer_Moos).jpg,http://commons.wikimedia.org/wiki/Special:FilePath/Fritz_von_Uhde_-_Im_Herbst_(Die_Hirtin_im_Dachauer_Moos).jpg
