RecordNumber,CopyrightStatement
55581,http://commons.wikimedia.org/wiki/File:Aveiro_March_2012-18.jpg
55582,http://commons.wikimedia.org/wiki/File:Gerard_David_-_Christ_Nailed_to_the_Cross_-_Google_Art_Project.jpg
55583,http://commons.wikimedia.org/wiki/File:Cole_Thomas_The_Cross_and_the_World_Study_for_-The_Pilgrim_of_the_World_at_the_End_of_His_Journey_1846-48.jpg
55585,http://commons.wikimedia.org/wiki/File:Un_incendio_(Goya).jpg
55586,http://commons.wikimedia.org/wiki/File:Gesina_ter_Borch_-_echtelijke_ruzie.jpg
55587,http://commons.wikimedia.org/wiki/File:Burning-of-a-heretic--_Sassetta--Melburn_museum.jpg
55588,http://commons.wikimedia.org/wiki/File:Zion_Fire_Baptized_Holiness_Church_of_God_of_The_Americas_Roxbury_MA.jpg
55589,"http://commons.wikimedia.org/wiki/File:St_Mary,_Yelverton,_Norfolk_-_Porch_window_-_geograph.org.uk_-_1254679.jpg"
55590,http://commons.wikimedia.org/wiki/File:Verg%C3%B3s_Group_-_Saint_Augustine_Disputing_with_the_Heretics_-_Google_Art_Project.jpg
55591,http://commons.wikimedia.org/wiki/File:JuventudOrozcoSICDF.JPG
55592,http://commons.wikimedia.org/wiki/File:Young_prophet_Donatello_OPA_Florence.jpg
55594,http://commons.wikimedia.org/wiki/File:Tihanyi_Gipsy_Woman_with_Child.jpg
55595,http://commons.wikimedia.org/wiki/File:Rothenburg_-_Klingengasse_16_-_Hausspruch.jpg
55596,http://commons.wikimedia.org/wiki/File:WinchesterBibleJeremiah(cover).GIF
55597,http://commons.wikimedia.org/wiki/File:Gda%C5%84sk_aleja_Hallera_17_(detal).JPG
55598,"http://commons.wikimedia.org/wiki/File:Saint-Malo_monument,_Jersey.jpg"
55599,http://commons.wikimedia.org/wiki/File:Peace_Secure-Safe_and_Protected.jpg
55600,http://commons.wikimedia.org/wiki/File:Den_Helder_-_Reli%C3%ABf_%27Redder_met_kind%27_van_Maria_van_Everdingen_bij_het_Reddingsmuseum_op_Willemsoord.jpg
55601,http://commons.wikimedia.org/wiki/File:Flemish_-_Sphinx_-_Walters_54233_-_Profile.jpg
55602,http://commons.wikimedia.org/wiki/File:Alice_Mary_Havers_Belle_of_the_village_1883.jpg
57000,https://commons.wikimedia.org/wiki/File:Reconciliation_Triangle.jpg
56608,https://commons.wikimedia.org/wiki/File:Eug%C3%A8ne_Laermans_De_voddenrapers_(1914)_12-02-2010_15-07-38.jpg
55604,http://commons.wikimedia.org/wiki/File:Wrockwardine_Church_02.jpg
55605,http://commons.wikimedia.org/wiki/File:Les_Contrastes_-_1820_-_Ludwig_Rullmann.jpg
55606,http://commons.wikimedia.org/wiki/File:Vincent_van_Gogh_-_The_Road_Menders_-_Google_Art_Project.jpg
55607,http://commons.wikimedia.org/wiki/File:Wandgemaelde_gustel_stein_finthen_1955.JPG
55608,http://commons.wikimedia.org/wiki/File:Paruzzaro_Chiesa_San_Marcello_Sperindio_Cagnola_Opere_Misericordia_01.jpg
55609,http://commons.wikimedia.org/wiki/File:Aquileia_Basilica_-_Ausgrabungen_Mosaik_10.jpg
55610,http://commons.wikimedia.org/wiki/File:Gustave_Courbet_-_The_Gust_of_Wind_-_Google_Art_Project.jpg
55611,http://commons.wikimedia.org/wiki/File:Gustave_Courbet_(French_-_Grotto_of_Sarrazine_near_Nans-sous-Sainte-Anne_-_Google_Art_Project.jpg
55612,http://commons.wikimedia.org/wiki/File:Vaszary_Rocky_Landscape_c._1920.jpg
55613,"http://commons.wikimedia.org/wiki/File:Francis_Frith_(English_-_Mount_Horeb,_Sinai_-_Google_Art_Project.jpg"
55614,http://commons.wikimedia.org/wiki/File:Tiffany_Education_(center).JPG
55615,http://commons.wikimedia.org/wiki/File:Frederick_Leighton_-_David.jpg
55616,"http://commons.wikimedia.org/wiki/File:%27Silence,_Waterfall_and_Forest%27_by_Arthur_Bowen_Davies,_Dayton_Art_Institute.JPG"
55617,http://commons.wikimedia.org/wiki/File:Manuel_de_Ara%C3%BAjo_Porto-Alegre_-_Great_Tijuca_Waterfall_-_Google_Art_Project.jpg
55618,http://commons.wikimedia.org/wiki/File:Prayer_sculpture_by_Rodin;_back_side.JPG
55619,http://commons.wikimedia.org/wiki/File:Clerestory_window_-_North_Nave_02_-_National_Cathedral_-_DC.JPG
55623,http://commons.wikimedia.org/wiki/File:Christ_Teacheth_Humility.jpg
55624,http://commons.wikimedia.org/wiki/File:Pieter_Bruegel_the_Elder_-_The_Cripples_-_WGA3518.jpg
55625,http://commons.wikimedia.org/wiki/File:Sightless_among_Miracles_Skip_Wallen_Mauritskade_Amsterdam.JPG
55626,http://commons.wikimedia.org/wiki/File:Jules_Bastien-Lepage_The_Blind_Beggar.jpg
55627,http://commons.wikimedia.org/wiki/File:1883_Ivanov_Blinde_anagoria.JPG
55628,http://commons.wikimedia.org/wiki/File:Cawen.jpg
55629,http://commons.wikimedia.org/wiki/File:George_Romney_-_Effects_of_Pride_or_Injustice_-_Google_Art_Project.jpg
55630,http://commons.wikimedia.org/wiki/File:Sacro_Monte_di_Orta_014.JPG
55632,"http://commons.wikimedia.org/wiki/File:On_Arizona_Highway_87,_south_of_Chandler._Maricopa_County,_Arizona._Children_in_a_democracy._A_migra_._._._-_NARA_-_522527.jpg"
55633,http://commons.wikimedia.org/wiki/File:The_1st_Commandment_of_God._I_am_the_Lord_thy_God._You_shall_have_no_other_gods_before_Me..jpg
55634,http://commons.wikimedia.org/wiki/File:Apostasialogo.jpg
55635,http://commons.wikimedia.org/wiki/File:Potter_Trash_in_a_yard%27s_corner.JPG
55636,http://commons.wikimedia.org/wiki/File:Else_Berg_A_potter.jpg
55637,http://commons.wikimedia.org/wiki/File:Dublin_Christ_Church_Cathedral_Passage_to_Synod_Hall_Window_Fruit_of_the_Spirit_2012_09_26.jpg
55638,http://commons.wikimedia.org/wiki/File:Albrecht_D%C3%BCrer_-_Sol_Iustitiae_(Sun_of_Righteousness)_(NGA_1943.3.3484).jpg
55639,"http://commons.wikimedia.org/wiki/File:Claude_Monet,_Water-Lily_Pond_and_Weeping_Willow.JPG"
55713,http://commons.wikimedia.org/wiki/File:Jeremiah_Dictating_His_Prophecy_by_Washington_Allston_1820.jpeg
55714,http://commons.wikimedia.org/wiki/File:Hyperpyron-Michael_VIII_Paleologus-sb2241.jpg
55715,http://commons.wikimedia.org/wiki/File:Spinello_Aretino_013.jpg
55641,http://commons.wikimedia.org/wiki/File:John_Gower_world_Vox_Clamantis.jpg
55642,http://commons.wikimedia.org/wiki/File:Philemon_and_Apphia.jpg
55643,http://commons.wikimedia.org/wiki/File:Onesimus_sign.jpg
55645,http://commons.wikimedia.org/wiki/File:Parreiras-ventania-pinac.jpg
55963,"http://commons.wikimedia.org/wiki/File:Michelangelo,_profeti,_Jeremiah_02.jpg"
55647,http://commons.wikimedia.org/wiki/File:Desolation_Thomas_Cole_1836.jpeg
55648,http://commons.wikimedia.org/wiki/File:Brooklyn_Museum_-_Study_for_Prayer_for_Death_in_the_Desert_-_Elihu_Vedder.jpg
55649,http://commons.wikimedia.org/wiki/File:Monumento_La_Rogativa.jpg
55651,http://commons.wikimedia.org/wiki/File:Mural_at_All_Saints_School_-_geograph.org.uk_-_740300.jpg
55659,http://commons.wikimedia.org/wiki/File:Unfinished_Apartment_Tower_Block_closeup_Sandyford_Dublin_Ireland_Oct2012.JPG
55661,http://commons.wikimedia.org/wiki/File:Interior_convento_3.jpg
55662,http://commons.wikimedia.org/wiki/File:KeurMoussaInt%C3%A9rieur.jpg
55663,http://commons.wikimedia.org/wiki/File:Ethiopian_-_Processional_Cross_-_Walters_542894_-_Side_A.jpg
55664,http://commons.wikimedia.org/wiki/File:Brazen_Serpent_Sculpture.jpg
55665,http://commons.wikimedia.org/wiki/File:Flemish_17th_century_Moses_and_the_Brass_Serpent.jpg
55666,http://commons.wikimedia.org/wiki/File:Heitere_Gebirgslandschaft_by_Paul_Klee_1929.jpeg
55667,http://commons.wikimedia.org/wiki/File:Honthorst_Old_woman_singing.jpg
55668,http://commons.wikimedia.org/wiki/File:Candlelight_Master_Young_Boy_Singing.jpg
55670,http://commons.wikimedia.org/wiki/File:Thomas_Webster_-_A_Village_Choir.jpg
55671,http://commons.wikimedia.org/wiki/File:Brad_Howe_Atlas_Melody.jpg
55672,http://commons.wikimedia.org/wiki/File:Foligno107.jpg
55673,http://commons.wikimedia.org/wiki/File:Disputation.jpg
55674,http://commons.wikimedia.org/wiki/File:BadenerDisputation.jpg
55675,http://commons.wikimedia.org/wiki/File:Wisdom_-_Google_Art_Project.jpg
55676,http://commons.wikimedia.org/wiki/File:Rampton_Parish_Church_Millennium_Banner_-_geograph.org.uk_-_680465.jpg
55677,http://commons.wikimedia.org/wiki/File:Fountain_of_Eternal_Life_crop.jpg
55678,"http://commons.wikimedia.org/wiki/File:Willem_Vrelant_(Flemish,_died_1481,_active_1454_-_1481)_-_The_Savior_of_the_World_-_Google_Art_Project.jpg"
55681,http://commons.wikimedia.org/wiki/File:El_Salvador_killed_more_than_75.000.jpg
55682,http://commons.wikimedia.org/wiki/File:Vincent_van_Gogh_-_Starry_Night_-_Google_Art_Project.jpg
55683,http://commons.wikimedia.org/wiki/File:Dans_om_het_gouden_kalf_Fri_Heil_Koningsplein_Arnhem.jpg
55829,http://commons.wikimedia.org/wiki/File:Procopius_the_Righteous_Praying.jpg
55687,http://commons.wikimedia.org/wiki/File:Deput%C3%A9_%C3%A0_la_Convention_nationale.png
55688,http://commons.wikimedia.org/wiki/File:Bon_pasteur_BnF_Ethiopien_389_fol_1v.jpg
55689,http://commons.wikimedia.org/wiki/File:Balm_of_Gilead_-_98584.jpg
55690,http://commons.wikimedia.org/wiki/File:Augustus_Saint-Gaudens_-_Adams_Memorial_-_Smithsonian.jpg
55691,http://commons.wikimedia.org/wiki/File:%22Accusing_Finger_of_Conscience...God_and_Conscience_Witness_Every_Action...The_Authorities_Ask_That_You_Save_Fats...Reli_-_NARA_-_512560.jpg
55692,http://commons.wikimedia.org/wiki/File:Udine_Palazzo_Patriarcale_-_Laban_2.jpg
55693,http://commons.wikimedia.org/wiki/File:Service-for-the-dead.M.M.jpg
55694,http://commons.wikimedia.org/wiki/File:Wasted_Gallantry_by_Captain_James_Hope.jpg
55695,http://commons.wikimedia.org/wiki/File:Rembrandt_Harmensz._van_Rijn_-_Jeremia_treurend_over_de_verwoesting_van_Jeruzalem_-_Google_Art_Project.jpg
55696,http://commons.wikimedia.org/wiki/File:Mill_Children_in_Macon.jpg
55697,http://commons.wikimedia.org/wiki/File:BonegillaMigrantCampSculpture.JPG
55698,http://commons.wikimedia.org/wiki/File:Dust_Bowl_Oklahoma.jpg
55699,http://commons.wikimedia.org/wiki/File:Motherhood.jpg
55700,http://commons.wikimedia.org/wiki/File:Potlatch_gas.jpg
55701,http://commons.wikimedia.org/wiki/File:Muhammad_ibn_Muhammad_Shakir_Ruzmah-%27i_Nathani_-_Two_Types_of_Mountain_Balm_and_a_Broad_Bean_-_Walters_W659225A_-_Full_Page.jpg
55703,http://commons.wikimedia.org/wiki/File:Apuleius_advises_the_use_of_demons_as_mediators_between_mankind_and_the_gods.jpg
55704,http://commons.wikimedia.org/wiki/File:%22Kakindo_Crucifixion%22_-_NARA_-_558948.tif
55705,http://commons.wikimedia.org/wiki/File:BLW_Stained_Glass_-_Roundel_showing_a_Merchant.jpg
55706,http://commons.wikimedia.org/wiki/File:London_Nomades.jpg
55707,http://commons.wikimedia.org/wiki/File:Arm_und_Reich_(fl%C3%A4misch_17_Jh).jpg
55708,http://commons.wikimedia.org/wiki/File:Smart_Hymn21_Generosity.jpg
55709,http://commons.wikimedia.org/wiki/File:La_Descente_du_Saint-Esprit.jpg
55710,http://commons.wikimedia.org/wiki/File:Jan_Steen_-_Beware_of_Luxury_(%E2%80%9CIn_Weelde_Siet_Toe%E2%80%9D)_-_Google_Art_Project.jpg
55711,http://commons.wikimedia.org/wiki/File:30a_protest_christians_against_greed.jpg
55716,http://commons.wikimedia.org/wiki/File:Where_kings_or_merchants_lament_for_Babylon.jpg
55717,http://commons.wikimedia.org/wiki/File:Ruscheweyh_Bendemann_Babylon.gif
55718,http://commons.wikimedia.org/wiki/File:Heilbronn-Kaethchenhaus-Habacuc.JPG
55719,http://commons.wikimedia.org/wiki/File:Tom_Paine%27s_nightly_pest.jpg
55720,http://commons.wikimedia.org/wiki/File:Hendrick_ter_Brugghen_-_The_Rich_Man_and_the_Poor_Lazarus_-_Google_Art_Project.jpg
55721,http://commons.wikimedia.org/wiki/File:Device_to_Root_out_Evil.jpg
55724,http://commons.wikimedia.org/wiki/File:Circle_of_Juan_de_la_Corte_-_The_Burning_of_Jerusalem_by_Nebuchadnezzar%E2%80%99s_Army_-_Google_Art_Project.jpg
55725,http://commons.wikimedia.org/wiki/File:Nebuchadnezzar_camp_outside_Jerusalem._Famine_in_the_city.jpg
57009,"https://commons.wikimedia.org/wiki/File:Shaw_Butte_School_Mosaic,_2012_-_panoramio.jpg"
55729,http://commons.wikimedia.org/wiki/File:Jesus_sanat_decem_fl%C3%A4misch_17Jh.jpg
55730,http://commons.wikimedia.org/wiki/File:Abraham_van_Dijck_Der_Prophet_Elisa_weist_Naamans_Gaben_zur%C3%BCck_c1655.jpg
55733,http://commons.wikimedia.org/wiki/File:K%C3%B6ln_Dom_J%C3%BCngeres_Bibelfenster90.JPG
55734,https://commons.wikimedia.org/wiki/File:Speculum_Darmstadt_2505_25r.jpg
55735,"http://commons.wikimedia.org/wiki/File:Norman_Rockwell_Mural_(Marion_County,_Oregon_scenic_images)_(marDA0168).jpg"
55736,"http://commons.wikimedia.org/wiki/File:Julia_Margaret_Cameron_(British,_born_India_-_Prayer_and_Praise_-_Google_Art_Project.jpg"
55737,"http://commons.wikimedia.org/wiki/File:The_Rainbow_in_the_Berkshire_Hills_by_George_Inness,_1869.jpg"
55738,http://commons.wikimedia.org/wiki/File:Hugues_Merle_-_The_Scarlet_Letter_-_Walters_37172.jpg
55739,http://commons.wikimedia.org/wiki/File:Thanksgiving_1861_croped.jpg
55740,http://commons.wikimedia.org/wiki/File:Kristuksen_k%C3%A4si_Gallen-Kallela.JPG
55743,http://commons.wikimedia.org/wiki/File:IMG_6849_-_Duomo_-_Menorah_Trivulzio_-_Foto_Giovanni_Dall%27Orto_3-Mar-2007.jpg
55744,http://commons.wikimedia.org/wiki/File:DSC03042_-_Duomo_di_Milano_-_La_Menorah_Trivulzio_-_Foto_di_Giovanni_Dall%27Orto_-_29-1-2007.jpg
55745,"http://commons.wikimedia.org/wiki/File:Traumgesicht,_Albrecht_D%C3%BCrer_dokumentiert_einen_seiner_Albtr%C3%A4ume_(1525).jpg"
55746,http://commons.wikimedia.org/wiki/File:Frederic_Edwin_Church_-_Vision_of_the_Cross_-_Google_Art_Project.jpg
55747,http://commons.wikimedia.org/wiki/File:Plaque_Joel_Louvre_AC864.jpg?uselang=enmoon%20into%20blood
55748,http://commons.wikimedia.org/wiki/File:Jan_Brueghel_the_Elder_-_River_Landscape_-_Google_Art_Project.jpg
55749,http://commons.wikimedia.org/wiki/File:Pieter_Bruegel_the_Elder-_The_Harvesters_-_Google_Art_Project.jpg
55750,http://commons.wikimedia.org/wiki/File:Study-for-Mural_Douglas.jpg
55751,http://commons.wikimedia.org/wiki/File:Saturnino_Herr%C3%A1n_-_The_offering_-_Google_Art_Project.jpg
55752,http://commons.wikimedia.org/wiki/File:SEVEN_SINS_TO_BE_AVOIDED_IN_LIFE.jpg
55754,http://commons.wikimedia.org/wiki/File:Die_Gartenlaube_(1883)_261_(cropped).jpg
55756,http://commons.wikimedia.org/wiki/File:Pearl_Rain.jpg
55757,http://commons.wikimedia.org/wiki/File:Shishkin_DozVDubLesu_114.jpg
55758,http://commons.wikimedia.org/wiki/File:Franz_Marc-In_the_Rain(Im_Regen)_(1912).jpg
55760,"http://commons.wikimedia.org/wiki/File:G._Caillebotte_-_L%27Yerres,_pluie.jpg"
55764,http://commons.wikimedia.org/wiki/File:MillaisThe_Pharisee_and_the_publican_Tate.jpg
55767,http://commons.wikimedia.org/wiki/File:Henry_Dunant_apocalypse_diagram_.JPG
55768,http://commons.wikimedia.org/wiki/File:Rembrandt_227.jpg
55769,http://commons.wikimedia.org/wiki/File:Willem_Drost_The_Vision_of_Daniel_1650.jpg
55770,http://commons.wikimedia.org/wiki/File:Gotthardt_Kuehl_Ein_feste_Burg_ist_unser_Gott_crop_balance.jpg
55771,http://commons.wikimedia.org/wiki/File:Bad_Schussenried_Kloster_Schussenried_choir_stall_128.JPG
55772,http://commons.wikimedia.org/wiki/File:Karlskirche_Frescos_-_Glaube_4.jpg
55775,http://commons.wikimedia.org/wiki/File:BambanChurchjf7866_12.JPG
55776,"http://commons.wikimedia.org/wiki/File:Detail,_Shrine_to_St._Abbo_(3307931322).jpg"
55777,http://commons.wikimedia.org/wiki/File:Chinese_Martyrs_of_1307_Katowice_Panewniki.jpg
55778,http://commons.wikimedia.org/wiki/File:Mariam_Thresia_-_%E0%B4%AE%E0%B4%B1%E0%B4%BF%E0%B4%AF%E0%B4%82_%E0%B4%A4%E0%B5%8D%E0%B4%B0%E0%B5%87%E0%B4%B8%E0%B5%8D%E0%B4%AF_18.JPG
55779,http://commons.wikimedia.org/wiki/File:Giovanni_Maria_Morandi_-_Religieux.jpg
55784,http://commons.wikimedia.org/wiki/File:Zach%C3%A4ustafel_am_Pfarrhaus_Marmagen.jpg
55785,http://commons.wikimedia.org/wiki/File:Cleveland_Anthony_umbrella.jpg
55786,"http://commons.wikimedia.org/wiki/File:Jane_Addams,_1906_by_George_de_Forest_Brush,_(3011183811).jpg"
55788,http://commons.wikimedia.org/wiki/File:PimonenkoNK_PashalZautrRYB.jpg
55789,http://commons.wikimedia.org/wiki/File:Traitdunion_03-2003_Paz_CAH.JPG
55792,http://commons.wikimedia.org/wiki/File:Byzantine_-_Chalice_with_Apostles_Venerating_the_Cross_-_Walters_57636_-_Profile.jpg
55793,http://commons.wikimedia.org/wiki/File:Lecmural.jpg
55794,http://commons.wikimedia.org/wiki/File:Vallarpadam_Bascilica_lighted_up.jpg
55795,http://commons.wikimedia.org/wiki/File:Aulendorf_-_Blumenteppich_zu_Fronleichnam.jpg
55796,http://commons.wikimedia.org/wiki/File:Walk_in_the_lIght.JPG
55797,http://commons.wikimedia.org/wiki/File:BegaPrayer.jpg
55804,"http://commons.wikimedia.org/wiki/File:Duccio,_nativit%C3%A0_tra_i_profeti_isaia_e_giobbe.jpg"
56515,https://commons.wikimedia.org/wiki/File:Edward_Burne-Jones_-_The_Annunciation_-_Google_Art_Project.jpg
55807,https://commons.wikimedia.org/wiki/File:Gerbrand_van_den_Eeckhout_-_Anna_toont_haar_zoon_Samu%C3%ABl_aan_de_priester_Eli.jpg
55871,http://commons.wikimedia.org/wiki/File:Giovanni_Da_Udine_-_Study_of_a_Flying_Sparrow_-_WGA09431.jpg
55811,http://commons.wikimedia.org/wiki/File:Crossing-of-the-red-sea_01.JPG
55812,http://commons.wikimedia.org/wiki/File:Red_sea_passage.jpg
55813,"http://commons.wikimedia.org/wiki/File:Crossing_of_the_Red_Sea_by_the_Jews,_Byzantine_illuminated_manuscript.jpg"
55820,http://commons.wikimedia.org/wiki/File:Monografie_de_la_Cathedrale_de_Chartres_-_Atlas_-_Vitrail_del_arbre_de_Jesse_Feuille_A_-_Chromolithographie.jpg
55821,http://commons.wikimedia.org/wiki/File:Monografie_de_la_Cathedrale_de_Chartres_-_Atlas_-_Vitrail_del_arbre_de_Jesse_Feuille_B_-_Chromolithographie.jpg
55822,http://commons.wikimedia.org/wiki/File:Monografie_de_la_Cathedrale_de_Chartres_-_Atlas_-_Vitrail_del_arbre_de_Jesse_Feuille_C_-_Chromolithographie.jpg
55823,http://commons.wikimedia.org/wiki/File:O%C5%82tarz_Hamburski_02.jpg
55832,http://commons.wikimedia.org/wiki/File:Jesus_wanted_poster.jpg
55833,http://commons.wikimedia.org/wiki/File:William_Hazlitt_memorial.JPG
55834,http://commons.wikimedia.org/wiki/File:It%27s_Time_To_Pray.jpg
55836,http://commons.wikimedia.org/wiki/File:1529_Cranach_Allegorie_auf_Gesetz_und_Gnade_anagoria.JPG
55837,http://commons.wikimedia.org/wiki/File:Paul_Cezanne_-_Morning_View_of_L%27Estaque_Against_the_Sunlight_-_Google_Art_Project.jpg
55839,http://commons.wikimedia.org/wiki/File:Pieter_Brueghel_de_Jonge_-_De_werken_van_barmhartigheid_(KMSKA).jpg
55841,https://commons.wikimedia.org/wiki/File:Knesset_Menorah_Hazon_P5200014.JPG
55842,http://commons.wikimedia.org/wiki/File:First_Lady_Betty_Ford%E2%80%99s_%E2%80%9CBloomer_Flag%E2%80%9D.jpg
55843,http://commons.wikimedia.org/wiki/File:Covenant_Liberman_1976_a.JPG
55844,http://commons.wikimedia.org/wiki/File:Lazarus_Lazaro_Galdiano.jpg
55848,http://commons.wikimedia.org/wiki/File:Church_of_Light.JPG
55849,http://commons.wikimedia.org/wiki/File:Goodwill_clothing_drop-off_bin.jpg
55850,http://commons.wikimedia.org/wiki/File:Jean-Francois_Millet_-_The_Shepherd_-_Google_Art_Project.jpg
55851,http://commons.wikimedia.org/wiki/File:Samuel_Palmer_-_A_Shepherd_and_his_Flock_under_the_Moon_and_Stars_-_Google_Art_Project.jpg
55852,http://commons.wikimedia.org/wiki/File:Eastman_Johnson_-_The_Lord_Is_My_Shepherd_-_Google_Art_Project.jpg
55853,"http://commons.wikimedia.org/wiki/File:William_Blake_-_Songs_of_Innocence_and_of_Experience,_Plate_14,_%22The_Shepherd%22_(Bentley_5)_-_Google_Art_Project.jpg"
55854,http://commons.wikimedia.org/wiki/File:Christ_and_a_Monk_Holding_the_Ends_of_a_Staff_and_Two_Shepherds_with_their_Flock_-_Google_Art_Project.jpg
55855,http://commons.wikimedia.org/wiki/File:S%C3%B6der%C3%A5kra_kyrka04.JPG
55857,http://commons.wikimedia.org/wiki/File:Paolo_Uccello_-_Stoning_of_St_Stephen_-_WGA23196.jpg
55858,http://commons.wikimedia.org/wiki/File:Stoning_of_Saint_Stephen_from_Sant_Joan_de_Bo%C3%AD_-_Google_Art_Project.jpg
55859,"http://commons.wikimedia.org/wiki/File:Vasakyrkan,_close-up_external_art1.JPG"
55862,"http://commons.wikimedia.org/wiki/File:Hans_Memling_,_The_Virgin_Mary_nursing_the_Christ_Child._Oil_and_gold_on_panel,_circular,_(17.4_cm.)_diameter._Christie%27s.jpg"
55863,http://commons.wikimedia.org/wiki/File:John_Everett_Millais_-_Christ_in_the_House_of_His_Parents_(%60The_Carpenter%27s_Shop%27)_-_Google_Art_Project.jpg
55864,http://commons.wikimedia.org/wiki/File:Julbach_St.Anna_-_Fenster_4_Inschrift.jpg
55868,http://commons.wikimedia.org/wiki/File:Bernaerd_van_Orley_-_Altarpiece_of_Saints_Thomas_and_Matthias_-_Google_Art_Project.jpg
55869,http://commons.wikimedia.org/wiki/File:Eastman_Johnson_-_Winnowing_Grain.jpg
55874,http://commons.wikimedia.org/wiki/File:Master_of_Isabella_di_Chiaromonte_-_Initial_D_with_David_in_the_Mire_-_Walters_W32879R_-_Open_Obverse.jpg
55876,http://commons.wikimedia.org/wiki/File:Maitre_Birth_of_Esau_and_Jacob_(detail).jpg
55877,http://commons.wikimedia.org/wiki/File:Esau_and_Jacob.jpg
55878,"http://commons.wikimedia.org/wiki/File:Rensig,_Everhard_-_Esau_Gives_up_his_Birthright;_Jacob_and_Esau_with_the_Bowl_of_Pottage_-_Google_Art_Project.jpg"
55879,http://commons.wikimedia.org/wiki/File:Lorenzo_Ghiberti_-_Esa%C3%BA_e_Jac%C3%B3_-_Porta_do_Para%C3%ADso.jpg
55880,http://commons.wikimedia.org/wiki/File:Matthias_Stom_-_Esau_and_Jacob_-_WGA21805.jpg
55882,http://commons.wikimedia.org/wiki/File:View_near_Oster_Riis%C3%B6er_(JW_Edy_plate_23).jpg
55883,http://commons.wikimedia.org/wiki/File:Honningsv%C3%A5g_2013_06_09_2207_(10318844126).jpg
55884,"http://commons.wikimedia.org/wiki/File:Etiopia_cristiana,_dio_padre_e_patto_di_grazia,_da_gondar,_chiesa_di_abba_antonios,_1690-1710_ca..JPG"
55885,http://commons.wikimedia.org/wiki/File:Malnazar_-_Solomon_Writing_-_Google_Art_Project.jpg
55886,"http://commons.wikimedia.org/wiki/File:Willem_Vrelant_(Flemish,_died_1481,_active_1454_-_1481)_-_Solomon_Praying_to_the_Holy_Spirit_-_Google_Art_Project.jpg"
55887,http://commons.wikimedia.org/wiki/File:Michelangelo_david_solomon.jpg
55888,"http://commons.wikimedia.org/wiki/File:San_pietro_in_vincoli,_monumento_a_giulio_II,_02.JPG"
55889,http://commons.wikimedia.org/wiki/File:Flickr_-_archer10_(Dennis)_-_Guatemala-1682.jpg
55891,http://commons.wikimedia.org/wiki/File:Pearl_of_great_price.jpg
55892,http://commons.wikimedia.org/wiki/File:Helsinki--Saint_Peter.jpg
55903,"http://commons.wikimedia.org/wiki/File:Saint_Anthony_Catholic_Church_(Temperance,_MI)_-_loaves_and_fish_mural.jpg"
55994,http://commons.wikimedia.org/wiki/File:Malczewski_Jacek_Grosz_czynszowy.jpg
55995,http://commons.wikimedia.org/wiki/File:Bernardo_Strozzi_-_The_Tribute_Money_-_Google_Art_Project.jpg
55996,http://commons.wikimedia.org/wiki/File:Brooklyn_Museum_-_The_Tribute_Money_(Le_denier_de_C%C3%A9sar)_-_James_Tissot.jpg
55902,http://commons.wikimedia.org/wiki/File:2013-08-14--Artoklasia_during_Feast_of_the_Dormition_of_the_Virgin_Mary.JPG
55904,"http://commons.wikimedia.org/wiki/File:Henry_Ossawa_Tanner,_The_Disciples_See_Christ_Walking_on_the_Water,_c._1907.jpg"
55961,http://commons.wikimedia.org/wiki/File:Dura_Europos_fresco_Moses_from_river.jpg
55906,http://commons.wikimedia.org/wiki/File:Ilyas_Basim_Khuri_Bazzi_Rahib_-_Jesus_Walks_on_Water_-_Walters_W59241A_-_Full_Page.jpg
55907,http://commons.wikimedia.org/wiki/File:Saint_Pierre_tentant_de_marcher_sur_les_eaux_by_Fran%C3%A7ois_Boucher.jpg
55908,http://commons.wikimedia.org/wiki/File:Joseph_in_the_pit_detail_Verdun_altar.jpg
55909,http://commons.wikimedia.org/wiki/File:Jusuf_zuleykha_005.jpg
58426,"https://commons.wikimedia.org/wiki/File:Spatial_Concept_%27Waiting%27,_cut_canvas_by_Lucio_Fontana,_Tate_Modern_cropped.jpg"
55911,http://commons.wikimedia.org/wiki/File:Jusuf_zuleykha_004.jpg
55912,http://commons.wikimedia.org/wiki/File:Speculum_Darmstadt_2505_48v.jpg
55913,"http://commons.wikimedia.org/wiki/File:Ferenczy,_K%C3%A1roly_-_Joseph_Sold_into_Slavery_by_his_Brothers_(1900).jpg"
56008,http://commons.wikimedia.org/wiki/File:Votive_offering_dedicated_to_the_Lord_of_Mercy_-_Google_Art_Project.jpg
56007,http://commons.wikimedia.org/wiki/File:Her_Secret_Is_Patience_in_Phoenix_Downtown_Civic_Space.jpg
55920,http://commons.wikimedia.org/wiki/File:Folio_164r_-_The_Canaanite_Woman.jpg
55921,http://commons.wikimedia.org/wiki/File:Juan_de_Flandes_-_Christ_and_the_Canaanite_Woman_-_WGA12050.jpg
55922,http://commons.wikimedia.org/wiki/File:Ilyas_Basim_Khuri_Bazzi_Rahib_-_Jesus_and_the_Canaanite_Woman_-_Walters_W59243A_-_Full_Page.jpg
55925,http://commons.wikimedia.org/wiki/File:Entrega_de_las_llaves_a_San_Pedro_(Perugino).jpg
55926,http://commons.wikimedia.org/wiki/File:Sign_for_the_Cross_Keys_-_geograph.org.uk_-_1587505.jpg
