qid,iiif_manifest_uuid,iiif_manifest_old,iiif_manifest_new
Q102964735,75A5BC6B-CA65-48AD-829E-EF571EAAF38C,https://iiif-manifest.library.vanderbilt.edu/gallery/1973/1973.014.tif.json,https://iiif-manifest.library.vanderbilt.edu/gallery/1973/1973.014.json
Q102967175,C9053404-1948-4DB5-8C28-014B51C1224D,https://iiif-manifest.library.vanderbilt.edu/gallery/1979/1979.0905P.tif.json,https://iiif-manifest.library.vanderbilt.edu/gallery/1979/1979.0905P.json
Q102967296,A6FE42E9-99D8-4DC8-82D1-461DB7467A86,https://iiif-manifest.library.vanderbilt.edu/gallery/1984/1984.031.tif.json,https://iiif-manifest.library.vanderbilt.edu/gallery/1984/1984.031.json
Q102968153,EF64400F-FCCE-41BF-8871-AB3A9AEF5A01,https://iiif-manifest.library.vanderbilt.edu/gallery/1979/1979.0026.tif.json,https://iiif-manifest.library.vanderbilt.edu/gallery/1979/1979.0026.json
Q102969141,E1702E5C-9922-4409-B3F7-2E2AA47F5F06,https://iiif-manifest.library.vanderbilt.edu/gallery/1979/1979.0014.tif.json,https://iiif-manifest.library.vanderbilt.edu/gallery/1979/1979.0014.json
Q102969510,86AFFE85-6CF5-4E82-B4BC-CDB5DFECC2C7,https://iiif-manifest.library.vanderbilt.edu/gallery/2001/2001.163ab.json,https://iiif-manifest.library.vanderbilt.edu/gallery/2001/2001.163a_b.json
Q102970665,0440ABF2-F1FC-4379-9B79-A8A73BA0B46C,https://iiif-manifest.library.vanderbilt.edu/gallery/1973/1973.015.tif.json,https://iiif-manifest.library.vanderbilt.edu/gallery/1973/1973.015.json
Q103298529,81670C3D-D824-4629-AA24-D46F4DF196BF,https://iiif-manifest.library.vanderbilt.edu/gallery/1970/1970-010.json,https://iiif-manifest.library.vanderbilt.edu/gallery/1970/1970.010.json
Q103301417,F3239178-FE86-4A39-ACF2-9ED320DA5335,https://iiif-manifest.library.vanderbilt.edu/gallery/1979/1979.0087.alt.tif.json,https://iiif-manifest.library.vanderbilt.edu/gallery/1979/1979.0087.json
Q103304813,EF6FC67C-B2F7-4BBB-86E6-F51F83D158F2,https://iiif-manifest.library.vanderbilt.edu/gallery/1979/1979.0321P_copy.tif.json,https://iiif-manifest.library.vanderbilt.edu/gallery/1979/1979.0321P.json
Q103306985,C750A9A0-F5DC-4201-8697-24672DC88829,https://iiif-manifest.library.vanderbilt.edu/gallery/1991/1991.023.tif.json,https://iiif-manifest.library.vanderbilt.edu/gallery/1991/1991.023.json
Q103312405,172D3646-DADA-4ADB-8615-AF8136397B11,https://iiif-manifest.library.vanderbilt.edu/gallery/1979/1979.0141_2.jpg.json,https://iiif-manifest.library.vanderbilt.edu/gallery/1979/1979.0141.json
Q104031981,5D8D50BB-7BE1-4A95-A78E-84FBC4CC4D43,https://iiif-manifest.library.vanderbilt.edu/gallery/1965/1965.034.tif.json,https://iiif-manifest.library.vanderbilt.edu/gallery/1965/1965.034.json
Q105091898,3A2872AF-EF58-4C92-8DA0-B1F4C2EFAD5E,https://iiif-manifest.library.vanderbilt.edu/gallery/1979/1979.0383P.tif.json,https://iiif-manifest.library.vanderbilt.edu/gallery/1979/1979.0383P.json
Q105092082,E0D7E09E-565D-482E-9F57-A152A547CF70,https://iiif-manifest.library.vanderbilt.edu/gallery/1979/1979.0382P.tif.json,https://iiif-manifest.library.vanderbilt.edu/gallery/1979/1979.0382P.json
Q105092165,B6BC573C-82E1-494F-8170-05132AC84C08,https://iiif-manifest.library.vanderbilt.edu/gallery/1979/1979.0384P.tif.json,https://iiif-manifest.library.vanderbilt.edu/gallery/1979/1979.0384P.json
Q105092338,1C284CBC-ADAB-4FC5-B732-96476E678F53,https://iiif-manifest.library.vanderbilt.edu/gallery/2018/2018.001.tif.json,https://iiif-manifest.library.vanderbilt.edu/gallery/2018/2018.001.json
Q105095855,8C783671-ED1C-4943-8381-2C66A9B54F1E,https://iiif-manifest.library.vanderbilt.edu/gallery/1979/1979.0275P.tif.json,https://iiif-manifest.library.vanderbilt.edu/gallery/1979/1979.0275P.json
Q105095858,1F28BCC5-4843-4D21-A8D2-D26F8E1981ED,https://iiif-manifest.library.vanderbilt.edu/gallery/1979/1979.0274P.tif.json,https://iiif-manifest.library.vanderbilt.edu/gallery/1979/1979.0274P.json
Q105095881,4A57C6B6-8F54-485E-AD2E-7B3E707D8D60,https://iiif-manifest.library.vanderbilt.edu/gallery/1979/1979.0243P.tif.json,https://iiif-manifest.library.vanderbilt.edu/gallery/1979/1979.0243P.json
Q105095890,B49D7F33-AE10-4412-AA09-86711357D171,https://iiif-manifest.library.vanderbilt.edu/gallery/1979/1979.0225P.tif.json,https://iiif-manifest.library.vanderbilt.edu/gallery/1979/1979.0225P.json
Q105095957,A5448197-FEAA-42D6-AC61-C72428A56931,https://iiif-manifest.library.vanderbilt.edu/gallery/1978/1978.134.tif.json,https://iiif-manifest.library.vanderbilt.edu/gallery/1978/1978.134.json
Q105095959,1D48D955-24BC-4133-96CF-64DB361C162E,https://iiif-manifest.library.vanderbilt.edu/gallery/1978/1978.130.tif.json,https://iiif-manifest.library.vanderbilt.edu/gallery/1978/1978.130.json
Q105095961,D302B578-6C8B-459C-8EE0-DE5186A4D7C4,https://iiif-manifest.library.vanderbilt.edu/gallery/1978/1978.120.tif.json,https://iiif-manifest.library.vanderbilt.edu/gallery/1978/1978.120.json
Q105095963,8DC01286-64B5-4742-84C7-184BD7CDDB5C,https://iiif-manifest.library.vanderbilt.edu/gallery/1978/1978.119.tif.json,https://iiif-manifest.library.vanderbilt.edu/gallery/1978/1978.119.json
Q105095967,797199B1-85AA-4E48-B71A-E0B81086C143,https://iiif-manifest.library.vanderbilt.edu/gallery/1978/1978.088.tif.json,https://iiif-manifest.library.vanderbilt.edu/gallery/1978/1978.088.json
Q105095970,9F7E899F-6F7E-4C89-9E9C-B8594AE8787D,https://iiif-manifest.library.vanderbilt.edu/gallery/1978/1978.086.tif.json,https://iiif-manifest.library.vanderbilt.edu/gallery/1978/1978.086.json
Q105095976,A33FD76C-AAC6-49EB-9795-9828D1542B0E,https://iiif-manifest.library.vanderbilt.edu/gallery/1978/1978.055.tif.json,https://iiif-manifest.library.vanderbilt.edu/gallery/1978/1978.055.json
Q105095980,DBBF75F5-3DA3-4ACA-AB84-8690E9DD53E1,https://iiif-manifest.library.vanderbilt.edu/gallery/1978/1978.003.TIF.json,https://iiif-manifest.library.vanderbilt.edu/gallery/1978/1978.003.json
Q105096001,AFA0F656-7B88-49AE-88E6-705322CEAD5E,https://iiif-manifest.library.vanderbilt.edu/gallery/1974/1974.013.jpg.json,https://iiif-manifest.library.vanderbilt.edu/gallery/1974/1974.013.json
Q105096003,43AF69F8-BC42-419C-B7AA-441D0D2B0672,https://iiif-manifest.library.vanderbilt.edu/gallery/1980/1980.036.JPG.json,https://iiif-manifest.library.vanderbilt.edu/gallery/1980/1980.036.json
Q105096005,A01D7786-F008-43EC-9E76-388652F726F8,https://iiif-manifest.library.vanderbilt.edu/gallery/1980/1980.037.JPG.json,https://iiif-manifest.library.vanderbilt.edu/gallery/1980/1980.037.json
Q105096010,24A4443B-EBA2-49DE-A4B4-8FE53A92304B,https://iiif-manifest.library.vanderbilt.edu/gallery/1980/1980.073.JPG.json,https://iiif-manifest.library.vanderbilt.edu/gallery/1980/1980.073.json
Q105096026,D271D483-C131-42EB-8E2A-683DB5ABC218,https://iiif-manifest.library.vanderbilt.edu/gallery/1980/1980.080.jpg.json,https://iiif-manifest.library.vanderbilt.edu/gallery/1980/1980.080.json
Q105096033,8134BAC3-AE9E-4553-81CE-65845ACCC672,https://iiif-manifest.library.vanderbilt.edu/gallery/1980/1980.093.JPG.json,https://iiif-manifest.library.vanderbilt.edu/gallery/1980/1980.093.json
Q105096047,F4BF2314-B1C7-4D47-9785-8A44488416D7,https://iiif-manifest.library.vanderbilt.edu/gallery/1968/1968.006.tif.json,https://iiif-manifest.library.vanderbilt.edu/gallery/1968/1968.006.json
Q105096111,f6d3ae68-4b20-be04-9ceb-0814a319c945,https://iiif-manifest.library.vanderbilt.edu/gallery/1992/1992.253.tif.json,https://iiif-manifest.library.vanderbilt.edu/gallery/1992/1992.253.json
Q106577280,2519D54D-B84A-42C9-990B-6B5D62F134C0,https://iiif-manifest.library.vanderbilt.edu/gallery/1979/1979.0238P.tif.json,https://iiif-manifest.library.vanderbilt.edu/gallery/1979/1979.0238P.json
Q106577291,F11705E6-B7FE-47B0-9CEF-B3522CFE761B,https://iiif-manifest.library.vanderbilt.edu/gallery/1978/1978.106.tif.json,https://iiif-manifest.library.vanderbilt.edu/gallery/1978/1978.106.json
Q106577316,1E8EC8D8-3366-4F28-A6C9-BDDA1F634714,https://iiif-manifest.library.vanderbilt.edu/gallery/1978/1978.142.tif.json,https://iiif-manifest.library.vanderbilt.edu/gallery/1978/1978.142.json
Q106577317,0B4575F1-5DAE-46F8-A575-222AAD07B432,https://iiif-manifest.library.vanderbilt.edu/gallery/1971/1971-022.tiff.json,https://iiif-manifest.library.vanderbilt.edu/gallery/1971/1971.022.json
Q106577335,677CAFE4-47B3-498F-98DB-754ACD1E2E38,https://iiif-manifest.library.vanderbilt.edu/gallery/1978/1978.095.tif.json,https://iiif-manifest.library.vanderbilt.edu/gallery/1978/1978.095.json
Q106577349,76870CB0-5057-4C4E-A7F2-65B5A6BF00D6,https://iiif-manifest.library.vanderbilt.edu/gallery/1983/1983.014.tif.json,https://iiif-manifest.library.vanderbilt.edu/gallery/1983/1983.014.json
Q106577356,4BCCFDAF-5A32-4702-B47D-E92FD944B0D8,https://iiif-manifest.library.vanderbilt.edu/gallery/1978/1978.074.tif.json,https://iiif-manifest.library.vanderbilt.edu/gallery/1978/1978.074.json
Q106577361,55C2B562-D728-4972-9894-150109D75856,https://iiif-manifest.library.vanderbilt.edu/gallery/1978/1978.156.tif.json,https://iiif-manifest.library.vanderbilt.edu/gallery/1978/1978.156.json
Q106577375,AF354342-FDBE-415B-82D5-8EB8CE1B2315,https://iiif-manifest.library.vanderbilt.edu/gallery/1978/1978.145.tif.json,https://iiif-manifest.library.vanderbilt.edu/gallery/1978/1978.145.json
Q106577387,09AD0A7D-EAC8-45AF-A973-28DBB786A089,https://iiif-manifest.library.vanderbilt.edu/gallery/1978/1978.073.2.tif.json,https://iiif-manifest.library.vanderbilt.edu/gallery/1978/1978.073.json
Q106577424,B017E463-0F84-4B81-A164-FF8FA38813E3,https://iiif-manifest.library.vanderbilt.edu/gallery/1978/1978.122.tif.json,https://iiif-manifest.library.vanderbilt.edu/gallery/1978/1978.122.json
Q106577425,D6090588-EC41-4248-93FF-9F70D64C415E,https://iiif-manifest.library.vanderbilt.edu/gallery/1978/1978.097.tif.json,https://iiif-manifest.library.vanderbilt.edu/gallery/1978/1978.097.json
Q106577429,BC881ADA-7562-434D-B538-FD19849999BB,https://iiif-manifest.library.vanderbilt.edu/gallery/1978/1978.121.tif.json,https://iiif-manifest.library.vanderbilt.edu/gallery/1978/1978.121.json
Q106577466,D661D13A-00A0-4813-B0AA-718C3801B5E6,https://iiif-manifest.library.vanderbilt.edu/gallery/1978/1978.159.tif.json,https://iiif-manifest.library.vanderbilt.edu/gallery/1978/1978.159.json
Q94696481,A494852A-0494-4733-9118-2B6D9E8BA637,https://iiif-manifest.library.vanderbilt.edu/gallery/1979/1979.0658P_AfterTreatment.jpg.json,https://iiif-manifest.library.vanderbilt.edu/gallery/1979/1979.0658P.json
Q94696638,2652280F-08B6-494F-8087-ABC3F3A95FBA,https://iiif-manifest.library.vanderbilt.edu/gallery/1979/1979.0656P.tif.json,https://iiif-manifest.library.vanderbilt.edu/gallery/1979/1979.0656P.json
