qid,commons_id,local_identifier,label_en,directory,local_filename,rank,image_name,iiif_manifest,notes
Q103301121,,1970.052,Hercules and the Nemean Lion,1970,1970-052.tif,primary,,https://iiif-manifest.library.vanderbilt.edu/gallery/1970/1970.052.json,
Q102966110,,1979.0890P,"Heumonat, Juillet (July), from a suite of allegorical prints illustrating the months of the year with text in German and French",1979,1979.0890P.tif,primary,,https://iiif-manifest.library.vanderbilt.edu/gallery/1979/1979.0890P.json,
Q103301256,,2007.015,"Holy Family, with angel presenting fruit to the infant Jesus (after Simon Vouet)",2007,2007.015.JPG,primary,,https://iiif-manifest.library.vanderbilt.edu/gallery/2007/2007.015.json,
Q106566841,,1992.085,"Honda Yoshimitsu Discovers the Buddha, Honda Zenko  Perceiving the Buddha Nyorai in a Pond in Naniwa, from the series Yoshitoshi ryakuga",1992,1992.085.tif,primary,,https://iiif-manifest.library.vanderbilt.edu/gallery/1992/1992.085.json,
Q102966169,,1979.0888P,"Hornŭng, Fevrier. (February), from a suite of allegorical prints illustrating the months of the year with text in German and French",1979,1979.0888P.tif,primary,,https://iiif-manifest.library.vanderbilt.edu/gallery/1979/1979.0888P.json,
Q102966195,,1975.041,"Hotel de Ville, Eglise St. Gervais et Pont d' Arcole",1975,1975.041.tif,primary,,https://iiif-manifest.library.vanderbilt.edu/gallery/1975/1975.041.json,
Q102966204,,1972.083,House by a Stream,1972,1972.083.tif,primary,,https://iiif-manifest.library.vanderbilt.edu/gallery/1972/1972.083.json,
Q103301430,,1991.006,illuminated page from a Persian manuscript with calligraphic verse in Farsi,1991,1991.006.tif,primary,,https://iiif-manifest.library.vanderbilt.edu/gallery/1991/1991.006.json,
Q103301452,,1976.011,Illustration for The Memoirs of Jacques Casanova de Seingalt,1976,1976.011.tif,primary,,https://iiif-manifest.library.vanderbilt.edu/gallery/1976/1976.011.json,
Q103301469,,1980.005,Illustration from Ise Monogatari,1980,1980.005.jpg,primary,,https://iiif-manifest.library.vanderbilt.edu/gallery/1980/1980.005.json,
Q103551063,,2007.052,Illustration from La Mottes' Fables,2007,2007.052.jpg,primary,,https://iiif-manifest.library.vanderbilt.edu/gallery/2007/2007.052.json,
Q102966270,,1970.070,Illustration from the Mustard Seed Garden,1970,1970.070.tif,primary,,https://iiif-manifest.library.vanderbilt.edu/gallery/1970/1970.070.json,
Q102966282,,1972.086,Ils se sauvent,1972,1972-086.tif,primary,,https://iiif-manifest.library.vanderbilt.edu/gallery/1972/1972.086.json,
Q102966287,,1972.085,Ils sont vollez,1972,1972-085.tif,primary,,https://iiif-manifest.library.vanderbilt.edu/gallery/1972/1972.085.json,
Q102966303,,2007.009,In Confinement (after the painting by Marten de Vos),2007,2007.009.JPG,primary,,https://iiif-manifest.library.vanderbilt.edu/gallery/2007/2007.009.json,
Q103301561,,1971.061,In Villa Mecenate a Tivoli,1971,1971.061.tif,primary,,https://iiif-manifest.library.vanderbilt.edu/gallery/1971/1971.061.json,
Q106566903,,2011.012a-b,Industry and Idleness: plate 1. The Fellow 'Prentices at their Looms. and Insutry and Idleness: plate 2. The Industrious 'Prentice performing the Duty of a Chairman.,2011,2011.012a-b.tif,primary,,https://iiif-manifest.library.vanderbilt.edu/gallery/2011/2011.012a-b.json,
Q102966355,,2011.012k,Industry and Idleness: plate 11. The Idle 'Prentice Executed at Tyburn,2011,2011.012k.tif,primary,,https://iiif-manifest.library.vanderbilt.edu/gallery/2011/2011.012k.json,
Q102966365,,2011.012l,Industry and Idleness: plate 12. The Industrious 'Prentice Lord Mayor of London,2011,2011.012l.tif,primary,,https://iiif-manifest.library.vanderbilt.edu/gallery/2011/2011.012l.json,
Q106566904,,2011.012c-d,"Industry and Idleness: Plate 3. The Idle 'Prentice at Play in the Church Yard during Divine Service. and Industry and Idleness: Plate 4. The Industrious Prentice A Favourite, and entrusted by his Master.",2011,2011.012c-d.tif,primary,,https://iiif-manifest.library.vanderbilt.edu/gallery/2011/2011.012c-d.json,
Q106566905,,2011.012e-f,"Industry and Idleness: Plate 5. The Idle 'Prentice trun'd away and sent to Sea. and Industry and Idleness: Plate 6. The Industrious 'Prentice out of his Time, Married to the Master's daughter.",2011,2011.012e-f.tif,primary,,https://iiif-manifest.library.vanderbilt.edu/gallery/2011/2011.012e-f.json,
Q106566906,,2011.012g-h,"Industry and Idleness: Plate 7. The Idle 'Prentice return'd from Sea, & In a Garret with a common Prostitute. and Industry and Idleness: Plate 8. The Industrious 'Prentice Grown Rich and Sheriff of London",2011,2011.012g-h.tif,primary,,https://iiif-manifest.library.vanderbilt.edu/gallery/2011/2011.012g-h.json,
Q106566916,,2011.012i-j,"Industry and Idleness: plate 9. The Idle 'Prentice betray'd by his Whore, & taken in a Night Cellar with his Accomplice. and Industry and Idleness: plate 10.",2011,2011.012i-j.tif,primary,,https://iiif-manifest.library.vanderbilt.edu/gallery/2011/2011.012i-j.json,
Q103301645,,1979.1140P,Interchurch World Movement,1979,1979.1140P.tif,primary,,https://iiif-manifest.library.vanderbilt.edu/gallery/1979/1979.1140P.json,
Q102966512,,1972.023,"Ishiyakushi: Ishiyakushi Temple (Ishiyakushi, Ishiyakushi-ji)",1972,1972.023.tif,primary,,https://iiif-manifest.library.vanderbilt.edu/gallery/1972/1972.023.json,
Q102966523,,1979.1239P,It is Twilight Still in Japan; Speed the Dawn,1979,1979.1239P.tif,primary,,https://iiif-manifest.library.vanderbilt.edu/gallery/1979/1979.1239P.json,
Q103301701,,2002.006,Itchy: The appearance of a kept woman of the Kaei era,2002,2002.006.tif,primary,,https://iiif-manifest.library.vanderbilt.edu/gallery/2002/2002.006.json,
Q103301728,,1971.038,J. Catrin,1971,1971.038.tif,primary,,https://iiif-manifest.library.vanderbilt.edu/gallery/1971/1971.038.json,
Q102966567,,1999.172w,"J'ai besoin de quitter Paris-., from Album du Siége",1999,1999.172w.tif,primary,,https://iiif-manifest.library.vanderbilt.edu/gallery/1999/1999.172w.json,
Q103301814,,2007.058,"Jason, after a painting by Salvator Rosa",2007,2007.058.jpg,primary,,https://iiif-manifest.library.vanderbilt.edu/gallery/2007/2007.058.json,
Q102966676,,1999.172p,Je me suis mis dans les volontaires! from Album du Siége,1999,1999.172p.tif,primary,,https://iiif-manifest.library.vanderbilt.edu/gallery/1999/1999.172p.json,
Q103301821,,1956.019,Jean-Pierre Camus,1956,1956.019.tif,primary,,https://iiif-manifest.library.vanderbilt.edu/gallery/1956/1956.019.json,
Q102966689,,1979.0887P,"Jenner, Janvier. (January), from a suite of allegorical prints illustrating the months of the year with text in German and French",1979,1979.0887P.tif,primary,,https://iiif-manifest.library.vanderbilt.edu/gallery/1979/1979.0887P.json,
Q102966715,,1970.048,Jeune Fille à La Chevelure Longue (Young Girl with Long Hair),1970,1970.048.tif,primary,,https://iiif-manifest.library.vanderbilt.edu/gallery/1970/1970.048.json,
Q102966750,,1992.081,"Jō and Uba at Takasago - The Immortal Couple, from the series Yoshitoshi ryakuga (Sketches by Yoshitoshi)",1992,1992.081.jpg,primary,,https://iiif-manifest.library.vanderbilt.edu/gallery/1992/1992.081.json,
Q103301883,,2007.036,"Judith holding the head of Holophernes, after Dominiekîn",2007,2007.036.jpg,primary,,https://iiif-manifest.library.vanderbilt.edu/gallery/2007/2007.036.json,
Q102966763,,1971.029,Juin - On Tond les Moutons,1971,1971-029.tif,primary,,https://iiif-manifest.library.vanderbilt.edu/gallery/1971/1971.029.json,
Q103301896,,2007.016,"Jupiter coaxes his wife, Juno into the marriage bed (after Caracci, Annibale)",2007,2007.016.jpg,primary,,https://iiif-manifest.library.vanderbilt.edu/gallery/2007/2007.016.json,
Q103301901,,1988.029,Kabuki actor (one of three prints forming a triptych),1988,1988.029.tif,primary,,https://iiif-manifest.library.vanderbilt.edu/gallery/1988/1988.029.json,
Q103301905,,1972.043,"Kabuki Actor (possibly Kikugoro III) as Yamagawaya Gonroku, and a Child Actor as Monzai Wakadayu",1972,1972.043.jpg,primary,,https://iiif-manifest.library.vanderbilt.edu/gallery/1972/1972.043.json,
Q105091886,,1995.042,"Kabuki Actor in the Role of a Samurai Confronting a Snake, from the Series entitled ""Portraits of Actors on the Stage"" (reproduction)",1995,1995.042.jpg,primary,,https://iiif-manifest.library.vanderbilt.edu/gallery/1995/1995.042.json,
Q102966798,,1973.010,Kabuki Actors,1973,1973.010.jpg,primary,,https://iiif-manifest.library.vanderbilt.edu/gallery/1973/1973.010.json,
Q103301929,,1956.059,Kanasugi Bridge and Shibaura (Kanasugibashi Shibaura),1956,1956.059.jpg,primary,,https://iiif-manifest.library.vanderbilt.edu/gallery/1956/1956.059.json,
Q102966819,,1996.003,"Kanaya, from ""The Fifty-three Stations of the Tokaido""",1996,1996.003.jpg,primary,,https://iiif-manifest.library.vanderbilt.edu/gallery/1996/1996.003.json,
Q103302053,,1979.1238P,"Keep 'em smiling! Help War Camp Community Service, ""Morale is winning the war""",1979,1979.1238P.tif,primary,,https://iiif-manifest.library.vanderbilt.edu/gallery/1979/1979.1238P.json,
Q103302070,,1995.053a-d,Keinen Kacho Gafu (Picture Album of Flowers and Birds by Keinan),1995,1995.053a-d.tif,primary,,https://iiif-manifest.library.vanderbilt.edu/gallery/1995/1995.053a-d.json,
Q102966954,,1971.070,Knackers,1971,1971-070.tif,primary,,https://iiif-manifest.library.vanderbilt.edu/gallery/1971/1971.070.json,
Q102967085,,1995.070,"Kusatsu, from ""The Fifty-three Stations of the Tokaido""°",1995,1995.070.tif,primary,,https://iiif-manifest.library.vanderbilt.edu/gallery/1995/1995.070.json,
Q102967090,,1970.031,L'Apparition,1970,1970.031.tif,primary,,https://iiif-manifest.library.vanderbilt.edu/gallery/1970/1970.031.json,
Q103302244,,1970.038,"L'Arrêt, Habitant du Marais (from ""Le Plaisirs de la Chasse"")",1970,1970.038.tif,primary,,https://iiif-manifest.library.vanderbilt.edu/gallery/1970/1970.038.json,
Q102967100,,1988.005,"L'Education Fait Tout (Education is the Key to All Success), after Honoré Fragonard",1988,1988.005.tif,primary,,https://iiif-manifest.library.vanderbilt.edu/gallery/1988/1988.005.json,
Q105091892,,1989.039,"L'Elève dessinateur, after Carl van Loo, 1764",1989,1989.039.tif,primary,,https://iiif-manifest.library.vanderbilt.edu/gallery/1989/1989.039.json,
Q102967108,,1999.172f,"L'empire c'est la paix. (The Empire means peace.), from Album du Siége",1999,1999.172f.tif,primary,,https://iiif-manifest.library.vanderbilt.edu/gallery/1999/1999.172f.json,
Q103302261,,1989.011,L'Ete (The Summer),1989,1989.011.tif,primary,,https://iiif-manifest.library.vanderbilt.edu/gallery/1989/1989.011.json,
Q103302266,,2004.006,L'Eventail,2004,2004.006.jpg,primary,,https://iiif-manifest.library.vanderbilt.edu/gallery/2004/2004.006.json,
Q102967115,,1981.005,L'incendie (The Fire) reproduction,1981,1981.005.tif,primary,,https://iiif-manifest.library.vanderbilt.edu/gallery/1981/1981.005.json,
Q102967122,,2002.021,La Astronomie,2002,2002.021.tif,primary,,https://iiif-manifest.library.vanderbilt.edu/gallery/2002/2002.021.json,
Q103302278,,1965.008,La Bonne Faisant son Marché,1965,1965.008.tif,primary,,https://iiif-manifest.library.vanderbilt.edu/gallery/1965/1965.008.json,
Q102967140,,2002.017,La Dialectique,2002,2002.017.tif,primary,,https://iiif-manifest.library.vanderbilt.edu/gallery/2002/2002.017.json,
Q102967181,,2002.020,La Jurisprudence,2002,2002.020.tif,primary,,https://iiif-manifest.library.vanderbilt.edu/gallery/2002/2002.020.json,
Q103302285,,1980.014,La Légende du Bonhomme Misère (The Legend of the Destitute Man),1980,1980.014.tif,primary,,https://iiif-manifest.library.vanderbilt.edu/gallery/1980/1980.014.json,
Q102967188,,1971.053,La Malheureuse Family Calas,1971,1971.053.med.jpg,primary,,https://iiif-manifest.library.vanderbilt.edu/gallery/1971/1971.053.json,
Q103302297,,1972.069,La Marchande de Maree (after P. Wouverman),1972,1972.069.tif,primary,,https://iiif-manifest.library.vanderbilt.edu/gallery/1972/1972.069.json,
Q103302311,,1981.004,La Mort et le Bûcheron (Death and the Woodcutter),1981,1981.004.tif,primary,,https://iiif-manifest.library.vanderbilt.edu/gallery/1981/1981.004.json,
Q103302316,,1969.071,"La mort l'a pris comme il' sortait du lit d'orties  (Death took him as he rose from his bed of nettles), Plate no. 45 from the series, Miserere",1969,1969.071.tif,primary,,https://iiif-manifest.library.vanderbilt.edu/gallery/1969/1969.071.json,
Q103302324,,1972.013,La Normandie (Normandy),1972,1972.013.tif,primary,,https://iiif-manifest.library.vanderbilt.edu/gallery/1972/1972.013.json,
Q102967201,,2002.018,La Physique,2002,2002.018.tif,primary,,https://iiif-manifest.library.vanderbilt.edu/gallery/2002/2002.018.json,
Q102967209,,1970.037,La Plaine Prés Du Lac (The Plains near the Lake),1970,1970.037.tif,primary,,https://iiif-manifest.library.vanderbilt.edu/gallery/1970/1970.037.json,
Q102967218,,2002.019,La Rhétorique,2002,2002.019.tif,primary,,https://iiif-manifest.library.vanderbilt.edu/gallery/2002/2002.019.json,
Q102967223,,1972.084,La Sculpture,1972,1972.084.tif,primary,,https://iiif-manifest.library.vanderbilt.edu/gallery/1972/1972.084.json,
Q102967228,,2002.022,La Théology,2002,2002.022.tif,primary,,https://iiif-manifest.library.vanderbilt.edu/gallery/2002/2002.022.json,
Q105091896,,1979.1174P,Lada (Ryman Auditorium),1979,1979.1174P.tif,primary,,https://iiif-manifest.library.vanderbilt.edu/gallery/1979/1979.1174P.json,
Q102967263,,1999.172i,"Laissez appuyer moa-, from Album du Siége",1999,1999.172i.tif,primary,,https://iiif-manifest.library.vanderbilt.edu/gallery/1999/1999.172i.json,
Q102967766,,2010.004,Landscape,2010,2010.004.tif,primary,,https://iiif-manifest.library.vanderbilt.edu/gallery/2010/2010.004.json,
Q103304452,,1972.036,Last Snow of the Year at Toeizan,1972,1972.036.jpg,primary,,https://iiif-manifest.library.vanderbilt.edu/gallery/1972/1972.036.json,
Q103304464,,2009.002c,"Lazarett (Military Hospital), from the portfolio ""Felixmüller--Holzschnitte.""",2009,2009.002c.jpg,primary,,https://iiif-manifest.library.vanderbilt.edu/gallery/2009/2009.002c.json,
Q103304471,,2004.004,Le Beguin,2004,2004.004.jpg,primary,,https://iiif-manifest.library.vanderbilt.edu/gallery/2004/2004.004.json,
Q106566938,,1999.172dd,"Le Bombardement. Qu’estce que c’est que ça, papa? C’est le dernier bouquet des feux du 15 août.",1999,1999.172dd.tif,primary,,https://iiif-manifest.library.vanderbilt.edu/gallery/1999/1999.172dd.json,
Q102967945,,1970.029,"Le Bouquet (from ""Croquis Parisiens"" by J.K. Huysmans)",1970,1970.029.tif,primary,,https://iiif-manifest.library.vanderbilt.edu/gallery/1970/1970.029.json,
Q103304476,,1979.0370P,Le chapeau épinglé (The Hat Pin),1979,1979.0370P.JPG,primary,,https://iiif-manifest.library.vanderbilt.edu/gallery/1979/1979.0370P.json,
Q102967952,,1999.172t,"Le danger de manger, from Album du Siége",1999,1999.172t.tif,primary,,https://iiif-manifest.library.vanderbilt.edu/gallery/1999/1999.172t.json,
Q103304492,,1971.045,"Le Denicheur de Moineaux, (The Bird Thief)",1971,1971-045.tif,primary,,https://iiif-manifest.library.vanderbilt.edu/gallery/1971/1971.045.json,
Q102967978,,1975.043,Le Louvre et la Seine,1975,1975.043.tif,primary,,https://iiif-manifest.library.vanderbilt.edu/gallery/1975/1975.043.json,
Q102967989,,1999.172ff,"Le revers de la Médaille de Sainte-Hélène. (The reverse side of the Medal of Sainte-Hélène.), from Album du Siége",1999,1999.172ff.tif,primary,,https://iiif-manifest.library.vanderbilt.edu/gallery/1999/1999.172ff.json,
Q103304530,,1965.012,Le Savoir (The Washing Place),1965,1965-012.tif,primary,,https://iiif-manifest.library.vanderbilt.edu/gallery/1965/1965.012.json,
Q103304534,,1957.032,Le Stryge (The Vampire),1957,1957.032.tif,primary,,https://iiif-manifest.library.vanderbilt.edu/gallery/1957/1957.032.json,
Q103304540,,1957.039,Le Veillée (The Sitter),1957,1957.039.jpg,primary,,https://iiif-manifest.library.vanderbilt.edu/gallery/1957/1957.039.json,
Q102968003,,1988.081,Least Bittern,1988,1988.081.tif,primary,,https://iiif-manifest.library.vanderbilt.edu/gallery/1988/1988.081.json,
Q106566940,,1999.172aa,"Les animaux du Jardin des Plantes faisant queue comme tout le monde pour avoir leur viande, from Album du Siége",1999,1999.172aa.tif,primary,,https://iiif-manifest.library.vanderbilt.edu/gallery/1999/1999.172aa.json,
Q102968023,,1999.172n,"Les fuyards se dissimulant, from Album du Siége",1999,1999.172n.tif,primary,,https://iiif-manifest.library.vanderbilt.edu/gallery/1999/1999.172n.json,
Q102968037,,1971.041,Les Plaisirs du Seigneur,1971,1971-041.tif,primary,,https://iiif-manifest.library.vanderbilt.edu/gallery/1971/1971.041.json,
Q102968043,,1999.172m,Les Prussiens m'ont donne un ciagre! from Album du Siége,1999,1999.172m.tif,primary,,https://iiif-manifest.library.vanderbilt.edu/gallery/1999/1999.172m.json,
Q102968055,,1972.087,Leur retour chez eux,1972,1972-087.tif,primary,,https://iiif-manifest.library.vanderbilt.edu/gallery/1972/1972.087.json,
Q103304654,,1979.1240P,"Little Americans, do your bit; Eat oatmeal, corn meal mush-Save the wheat for our soldiers, Leave nothing on your plate",1979,1979.1240P.tif,primary,,https://iiif-manifest.library.vanderbilt.edu/gallery/1979/1979.1240P.json,
Q103304719,,1971.042,Louis Guillaume de Cambrai Ecuyer,1971,1971-042.tif,primary,,https://iiif-manifest.library.vanderbilt.edu/gallery/1971/1971.042.json,
Q102968262,,2007.021,Love (trial proof),2007,2007.021.JPG,primary,,https://iiif-manifest.library.vanderbilt.edu/gallery/2007/2007.021.json,
Q102968302,,1999.172q,"Madame Putois, j'aurais tout de meme jamais, from Album du Siége",1999,1999.172q.tif,primary,,https://iiif-manifest.library.vanderbilt.edu/gallery/1999/1999.172q.json,
Q103304801,,1976.030,"Mädchenkopf (Girl's Head), from Genius, Zeitschrift für werdende und alte Kunst (Magazine for Emerging and Ancient Art), Year 2, no. 1",1976,1976.030.tif,primary,,https://iiif-manifest.library.vanderbilt.edu/gallery/1976/1976.030.json,
Q103304850,,2007.034,"Magnum Gregorium, after Annibale Carracci",2007,2007.034.jpg,primary,,https://iiif-manifest.library.vanderbilt.edu/gallery/2007/2007.034.json,
Q102968316,,1999.172r,"Maintenant j'adore les gens greles, from Album du Siége",1999,1999.172r.tif,primary,,https://iiif-manifest.library.vanderbilt.edu/gallery/1999/1999.172r.json,
Q103304892,,1996.204c,"Man and Devil Filling Sack with Money and Setting Up a Statue of Hope, Allegory of the Misuse of Worldly Property, after Maarten van Heemskerck",1996,1996.204C.tif,primary,,https://iiif-manifest.library.vanderbilt.edu/gallery/1996/1996.204c.json,
Q103304907,,1979.0857P,Man and Woman Conversing,1979,1979.0857P.tif,primary,,https://iiif-manifest.library.vanderbilt.edu/gallery/1979/1979.0857P.json,
Q103304923,,1995.022,Man and Woman Standing at the Entrance to a Shinto Shrine (facsimile),1995,1995.022.jpg,primary,,https://iiif-manifest.library.vanderbilt.edu/gallery/1995/1995.022.json,
Q103304930,,1979.0851P,Man and Woman Talking,1979,1979.0851P.tif,primary,,https://iiif-manifest.library.vanderbilt.edu/gallery/1979/1979.0851P.json,
Q103305063,,2004.024,Marquette,2004,2004.024.tif,primary,,https://iiif-manifest.library.vanderbilt.edu/gallery/2004/2004.024.json,
Q106577374,,1956.052,Martyrdom of Saints Peter and Paul,1956,1956.052.jpg,primary,,https://iiif-manifest.library.vanderbilt.edu/gallery/1956/1956.052.json,
Q102968478,,2007.032,"Massacre of the Innocents, after Jacopo Tintoretto",2007,2007.032.jpg,primary,,https://iiif-manifest.library.vanderbilt.edu/gallery/2007/2007.032.json,
Q103305132,,1976.007,Mater Dolorosa: Ne. De. des Sept Douleurs / Virgen de Dolores/ Die Schmerzhafte Mutter,1976,1976.007.tif,primary,,https://iiif-manifest.library.vanderbilt.edu/gallery/1976/1976.007.json,
Q103305207,,2005.032,Melisande,2005,2005.032.tif,primary,,https://iiif-manifest.library.vanderbilt.edu/gallery/2005/2005.032.json,
Q103305215,,1972.046,Memorial Print of the Kabuki Actor Arashi Rikan at the Age of Fifty,1972,1972.046.tif,primary,,https://iiif-manifest.library.vanderbilt.edu/gallery/1972/1972.046.json,
Q102968568,,1983.003,Minamoto Yoshitsune Parting with his Wife Shizuka at Mt. Yoshino,1983,1983.003.tif,primary,,https://iiif-manifest.library.vanderbilt.edu/gallery/1983/1983.003.json,
Q102968671,,1999.172x,"Modes Parisiennes en prévision-, from Album du Siége",1999,1999.172x.tif,primary,,https://iiif-manifest.library.vanderbilt.edu/gallery/1999/1999.172x.json,
Q102968675,,1999.172b,"Moi, je suis ravitaille!-, from Album du Siége",1999,1999.172b.tif,primary,,https://iiif-manifest.library.vanderbilt.edu/gallery/1999/1999.172b.json,
Q102968680,,1992.084,Momotarō Goes to Devil's Island from the series Yoshitoshi ryakuga (Sketches by Yoshitoshi),1992,1992.084.jpg,primary,,https://iiif-manifest.library.vanderbilt.edu/gallery/1992/1992.084.json,
Q102968687,,2010.005,Mont St. Michel: Interior of the Knights Hall,2010,2010.005.tif,primary,,https://iiif-manifest.library.vanderbilt.edu/gallery/2010/2010.005.json,
Q106577384,,1972.024,Moonlight Evening at Takanawa (Takanawa tsuki no yube),1972,1972.024.jpg,primary,,https://iiif-manifest.library.vanderbilt.edu/gallery/1972/1972.024.json,
Q102968700,,1965.038,Moonrise on the Ternin,1965,1965-038.tif,primary,,https://iiif-manifest.library.vanderbilt.edu/gallery/1965/1965.038.json,
Q103305468,,1969.034,Morning,1969,1969.034.jpg,primary,,https://iiif-manifest.library.vanderbilt.edu/gallery/1969/1969.034.json,
Q103305479,,1970.043,Morning (from The Four Times of Day),1970,1970.043.tif,primary,,https://iiif-manifest.library.vanderbilt.edu/gallery/1970/1970.043.json,
Q102968719,,1979.0915P,Mort de la Madeleine,1979,1979.0915P.tif,primary,,https://iiif-manifest.library.vanderbilt.edu/gallery/1979/1979.0915P.json,
Q103305521,,1988.045,Mother and Child Under Mosquito Netting,1988,1988.045.tif,primary,,https://iiif-manifest.library.vanderbilt.edu/gallery/1988/1988.045.json,
Q102968753,,2004.039,"Mother and Children, Second State",2004,2004.039.tif,primary,,https://iiif-manifest.library.vanderbilt.edu/gallery/2004/2004.039.json,
Q103305531,,1979.0849P,Mother with Two Children,1979,1979.0849P.tif,primary,,https://iiif-manifest.library.vanderbilt.edu/gallery/1979/1979.0849P.json,
Q103551092,,1957.040,Mount Saint Gothard,1957,1957-040.tif,primary,,https://iiif-manifest.library.vanderbilt.edu/gallery/1957/1957.040.json,
Q106577389,,1969.016,"Mount Yoshisaki, from an illustrated Buddhist history",1969,1969.016.jpg,primary,,https://iiif-manifest.library.vanderbilt.edu/gallery/1969/1969.016.json,
Q102968799,,2003.050,Muck Worms,2003,2003.050.tif,primary,,https://iiif-manifest.library.vanderbilt.edu/gallery/2003/2003.050.json,
Q102968807,,2007.051,"Mystic Marriage of St. Katherine, after Titian",2007,2007.051.jpg,primary,,https://iiif-manifest.library.vanderbilt.edu/gallery/2007/2007.051.json,
Q102968842,,1965.030,"Near Elche, Spain",1965,1965-030.tif,primary,,https://iiif-manifest.library.vanderbilt.edu/gallery/1965/1965.030.json,
Q103305849,,1969.037,Night,1969,1969.037.jpg,primary,,https://iiif-manifest.library.vanderbilt.edu/gallery/1969/1969.037.json,
Q103305861,,1979.0719P,"Night, from The Four Times of Day",1979,1979.0719P.tif,primary,,https://iiif-manifest.library.vanderbilt.edu/gallery/1979/1979.0719P.json,
Q102969030,,1977.013,No. 43 (after Claude Lorrain),1977,1977.013.tif,primary,,https://iiif-manifest.library.vanderbilt.edu/gallery/1977/1977.013.json,
Q105091989,,1966.009,"No. A, West Side Row",1966,1966.009.jpg,primary,,https://iiif-manifest.library.vanderbilt.edu/gallery/1966/1966.009.json,
Q103305946,,1969.035,Noon,1969,1969.035.jpg,primary,,https://iiif-manifest.library.vanderbilt.edu/gallery/1969/1969.035.json,
Q106577396,,1957.041,Norham Castle on the Tweed,1957,1957-041.tif,primary,,https://iiif-manifest.library.vanderbilt.edu/gallery/1957/1957.041.json,
Q103305951,,1988.006,North African Scene,1988,1988.006.tif,primary,,https://iiif-manifest.library.vanderbilt.edu/gallery/1988/1988.006.json,
Q103305982,,1972.025,"Noto Province: Waterfall Bay (Noto, Taki no ura)",1972,1972.025.tif,primary,,https://iiif-manifest.library.vanderbilt.edu/gallery/1972/1972.025.json,
Q106566963,,1973.021,"Notre bon allié le Pacha d’Egypte…et la Syrie, Monsieur, la Syrie! Oui, mais le Statu quo Européen",1973,1973.021.tif,primary,,https://iiif-manifest.library.vanderbilt.edu/gallery/1973/1973.021.json,
Q102969081,,1999.172a,Nous ne nous serions - from Album du Siége,1999,1999.172a.tif,primary,,https://iiif-manifest.library.vanderbilt.edu/gallery/1999/1999.172a.json,
Q102969115,,1972.022,"Numazu: Twilight (Numazu, tasogare zu)",1972,1972.022.tif,primary,,https://iiif-manifest.library.vanderbilt.edu/gallery/1972/1972.022.json,
Q102969194,,1996.002,"Odawara, from ""The Fifty-three Stations of the Tokaido""",1996,1996.002.jpg,primary,,https://iiif-manifest.library.vanderbilt.edu/gallery/1996/1996.002.json,
Q102969208,,1965.016,"OH! from Interjections; as published in Le Figaro, March 17, 1839",1965,1965.016.tif,primary,,https://iiif-manifest.library.vanderbilt.edu/gallery/1965/1965.016.json,
Q106566964,,1998.059,"Okabe: The Narrow Ivy-Covered Road at Mt. Utsu (Okabe, Utsu no yama tsuta no hosomichi), from the series Famous Sights of the Fifty-three Stations (Gojūsan tsugi meisho zue)",1998,1998.059.tif,primary,,https://iiif-manifest.library.vanderbilt.edu/gallery/1998/1998.059.json,
Q102969283,,1999.172v,"On aurait pu profiter, from Album du Siége",1999,1999.172v.tif,primary,,https://iiif-manifest.library.vanderbilt.edu/gallery/1999/1999.172v.json,
Q102969309,,1992.096,"Ono no Tōfu Watching a Frog, The Famous Calligrapher, Ono-no-Dofu , Looking at a Frog, from the series Yoshitoshi ryakuga (Sketches by Yoshitoshi)",1992,1992.096.jpg,primary,,https://iiif-manifest.library.vanderbilt.edu/gallery/1992/1992.096.json,
Q103306172,,1956.007,Ornament designs,1956,1956.007.tif,primary,,https://iiif-manifest.library.vanderbilt.edu/gallery/1956/1956.007.json,
Q102969437,,1995.072,"Otsu, from ""The Fifty-three Stations of the Tokaido""",1995,1995.072.tif,primary,,https://iiif-manifest.library.vanderbilt.edu/gallery/1995/1995.072.json,
Q103306223,,1972.074,Page from The Manga,1972,1972.074.tif,primary,,https://iiif-manifest.library.vanderbilt.edu/gallery/1972/1972.074.json,
Q103306293,,1972.082,Palace Garden Scene,1972,1972-082.tif,primary,,https://iiif-manifest.library.vanderbilt.edu/gallery/1972/1972.082.json,
Q102969553,,1975.042,Palais des Beaux-Arts,1975,1975.042.tif,primary,,https://iiif-manifest.library.vanderbilt.edu/gallery/1975/1975.042.json,
Q103306374,,1989.012,Pastorale,1989,1989.012.tif,primary,,https://iiif-manifest.library.vanderbilt.edu/gallery/1989/1989.012.json,
Q103306382,,1957.022,Patene du chalice du Suger,1957,1957.022.jpg,primary,,https://iiif-manifest.library.vanderbilt.edu/gallery/1957/1957.022.json,
Q106567518,,1999.172e,"Pauvre France! Le tronc est foudroyé, mais les racines tiennent bon!, from Album du Siége",1999,1999.172e.tif,primary,,https://iiif-manifest.library.vanderbilt.edu/gallery/1999/1999.172e.json,
Q103306391,,1965.015,"Pauvre Mere (Poor Mother), From Le Monde Dramatique (The Dramatic World)",1965,1965.015.tif,primary,,https://iiif-manifest.library.vanderbilt.edu/gallery/1965/1965.015.json,
