name,accession,kilobytes,height,width,subdir,extension
1979.0299P.tif,1979.0299P,52105,2485,3577,1979,tif
1979.0763P.tif,1979.0763P,81071,4236,3265,1979,tif
1979.0333P.tif,1979.0333P,72362,3980,3102,1979,tif
1979.0676P.jpg,1979.0676P,1415,3264,2448,1979,jpg
1979.0121.jpg,1979.0121,185,315,500,1979,jpg
1979.0524P.jpg,1979.0524P,228,587,360,1979,jpg
1979.0346.tif,1979.0346,14254,2584,1879,1979,tif
1979.0861.jpg,1979.0861,329,429,500,1979,jpg
1979.0875.jpg,1979.0875,290,500,391,1979,jpg
1979.1220P.tif,1979.1220P,182406,4285,3113,1979,tif
1979.0336.jpg,1979.0336,192,385,500,1979,jpg
1979.1014.jpg,1979.1014,2915,5184,3456,1979,jpg
1979.0870P.tif,1979.0870P,4061,1275,1087,1979,tif
1979.0309P.tif,1979.0309P,61183,2340,4461,1979,tif
1979.0087.alt.tif,1979.0087,35653,4221,2881,1979,tif
1979.0959.tif,1979.0959,40751,4412,3151,1979,tif
1979.0866P.tif,1979.0866P,9185,1715,1828,1979,tif
1979.1214P copy.jpg,1979.1214P,2064,4949,3346,1979,jpg
1979.0359P.jpg,1979.0359P,203,460,500,1979,jpg
1979.0030.tif,1979.0030,21128,2990,2409,1979,tif
1979.1118P.jpg,1979.1118P,65,288,350,1979,jpg
1979.0889P.tif,1979.0889P,24734,2353,3588,1979,tif
1979.886P.tif,1979.886P,9553,1546,2109,1979,tif
1979.0929.jpg,1979.0929,245,500,409,1979,jpg
1979.0097.jpg,1979.0097,171,504,400,1979,jpg
1979.1236P.tif,1979.1236P,86221,4682,3142,1979,tif
1979.0427P.tif,1979.0427P,39080,3082,2163,1979,tif
1979.0918.jpg,1979.0918,183,500,378,1979,jpg
1979.1188P.tif,1979.1188P,42999,4726,1552,1979,tif
1979.0924.jpg,1979.0924,171,500,376,1979,jpg
1979.0799P.tif,1979.0799P,144006,3947,2668,1979,tif
1979.0930.jpg,1979.0930,249,500,401,1979,jpg
1979.0703.jpg,1979.0703,267,500,353,1979,jpg
1979.0065.jpg,1979.0065,122,500,317,1979,jpg
1979.0849P.tif,1979.0849P,4240,1350,1064,1979,tif
1979.0071.jpg,1979.0071,190,332,500,1979,jpg
1979.0233P.jpg,1979.0233P,53,360,323,1979,jpg
1979.0029.tif,1979.0029,20781,2958,2395,1979,tif
1979.0721P.tif,1979.0721P,79332,4674,2896,1979,tif
1979.0458P.JPG,1979.0458P,1142,2448,3264,1979,JPG
1979.0371P.tif,1979.0371P,26824,1928,4744,1979,tif
1979.0224P.psd,1979.0224P,1109,0,0,1979,psd
1979.0015.tif,1979.0015,11587,2306,1715,1979,tif
1979.0940.tif,1979.0940,27208,2737,3393,1979,tif
1979.0634P.jpg,1979.0634P,179,379,306,1979,jpg
1979.1025P.JPG,1979.1025P,1213,2448,3264,1979,JPG
1979.0954.tif,1979.0954,39523,4218,3196,1979,tif
1979.1219P.tif,1979.1219P,187110,4510,3034,1979,tif
1979.0737P.tif,1979.0737P,87851,4619,3245,1979,tif
1979.0848Pb.jpg,1979.0848Pb,222,500,387,1979,jpg
1979.0175.tif,1979.0175,61607,3647,2882,1979,tif
1979.0858P.jpg,1979.0858P,292,500,369,1979,jpg
1979.1063P.tif,1979.1063P,104995,5184,3456,1979,tif
1979.0161.tif,1979.0161,82886,3081,4590,1979,tif
1979.0808P.tif,1979.0808P,49652,4832,1753,1979,tif
1979.1208P.JPG,1979.1208P,5501,2442,1515,1979,JPG
1979.0878.jpg,1979.0878,308,500,425,1979,jpg
1979.0419P.JPG,1979.0419P,1371,2448,3264,1979,JPG
1979.0625P.tif,1979.0625P,38917,4143,3206,1979,tif
1979.0275P.tif,1979.0275P,63198,2657,4058,1979,tif
1979.0844.jpg,1979.0844,259,500,383,1979,jpg
1979.0886.jpg,1979.0886,233,367,500,1979,jpg
1979.0462P.JPG,1979.0462P,1068,2448,3264,1979,JPG
1979.1223P.tif,1979.1223P,173521,4403,2882,1979,tif
1979.0879.jpg,1979.0879,312,500,453,1979,jpg
1979.0259P.tif,1979.0259P,7988,1616,1680,1979,tif
1979.0321P copy.tif,1979.0321P,67172,3792,3022,1979,tif
1979.0160.tif,1979.0160,82779,3077,4590,1979,tif
1979.0174.tif,1979.0174,51344,3473,2522,1979,tif
1979.0873P.tif,1979.0873P,4345,1353,1096,1979,tif
1979.0659P.jpg,1979.0659P,132,504,276,1979,jpg
1979.0835P.jpg,1979.0835P,195,874,1152,1979,jpg
1979.0941.tif,1979.0941,27981,2746,3478,1979,tif
1979.0014.tif,1979.0014,23255,2595,3055,1979,tif
1979.0348P copy.jpg,1979.0348P,3371,1500,2048,1979,jpg
1979.0189P.tif,1979.0189P,71959,3172,3870,1979,tif
1979.0028.tif,1979.0028,23896,2539,3208,1979,tif
1979.0865P.tif,1979.0865P,13526,1978,2334,1979,tif
1979.885P.tif,1979.885P,16569,1940,2915,1979,tif
1979.0648P.tif,1979.0648P,47311,3706,4352,1979,tif
1979.0070.jpg,1979.0070,142,500,370,1979,jpg
1979.0702.jpg,1979.0702,205,500,422,1979,jpg
1979.0424P.tif,1979.0424P,30649,3084,1695,1979,tif
1979.0931.jpg,1979.0931,234,500,387,1979,jpg
1979.1235P.tif,1979.1235P,82584,4591,3069,1979,tif
1979.0919.jpg,1979.0919,253,342,500,1979,jpg
1979.0845P.tif,1979.0845P,5607,1560,1220,1979,tif
1979.0933.jpg,1979.0933,204,500,399,1979,jpg
1979.1242P.tif,1979.1242P,78883,4282,3143,1979,tif
1979.0927.jpg,1979.0927,233,500,405,1979,jpg
1979.0072.jpg,1979.0072,161,274,500,1979,jpg
1979.0700.jpg,1979.0700,194,400,500,1979,jpg
1979.0795P.tif,1979.0795P,3595,675,900,1979,tif
1979.1184P.tif,1979.1184P,68796,3961,2963,1979,tif
1979.0404P.tif,1979.0404P,77820,4631,2867,1979,tif
1979.0016.tif,1979.0016,76704,2944,4445,1979,tif
1979.0002.tif,1979.0002,9456,2019,1594,1979,tif
1979.1215P.tif,1979.1215P,214761,4768,3294,1979,tif
1979.0957.tif,1979.0957,40751,4412,3151,1979,tif
1979.0687P.tif,1979.0687P,63254,4765,3398,1979,tif
1979.1245P.jpg,1979.1245P,861,2327,1660,1979,jpg
1979.0943.tif,1979.0943,26067,3378,2631,1979,tif
1979.0842P.jpg,1979.0842P,268,500,405,1979,jpg
1979.0238P.tif,1979.0238P,58696,3527,2839,1979,tif
1979.0804P.tif,1979.0804P,80583,4521,3041,1979,tif
1979.0176.tif,1979.0176,45827,3101,2521,1979,tif
1979.0848Pa.jpg,1979.0848Pa,320,428,500,1979,jpg
1979.0691P.tif,1979.0691P,92739,3217,4918,1979,tif
1979.0384P.tif,1979.0384P,25225,2512,3424,1979,tif
1979.0507P.jpg,1979.0507P,50,751,500,1979,jpg
1979.0853P.tif,1979.0853P,6467,1753,1259,1979,tif
1979.0415P.JPG,1979.0415P,666,2448,3264,1979,JPG
1979.0296P.tif,1979.0296P,33954,2729,2122,1979,tif
1979.1204P.JPG,1979.1204P,4617,2097,1470,1979,JPG
1979.0946P.jpg,1979.0946P,183,500,372,1979,jpg
1979.1192P.tif,1979.1192P,81506,4612,3015,1979,tif
1979.0629P.tif,1979.0629P,74361,3198,3967,1979,tif
1979.0885.jpg,1979.0885,229,333,500,1979,jpg
1979.0186P 2.jpg,1979.0186P,848,1512,2016,1979,jpg
1979.0982P.tif,1979.0982P,97599,3605,4619,1979,tif
1979.1013P.JPG,1979.1013P,1407,2448,3264,1979,JPG
1979.0252P.JPG,1979.0252P,99,480,640,1979,JPG
1979.0602P.JPG,1979.0602P,879,2448,3264,1979,JPG
1979.0652P.tif,1979.0652P,48756,5037,3300,1979,tif
1979.0347P.tif,1979.0347P,41962,3732,2878,1979,tif
1979.0890P.tif,1979.0890P,24734,2353,3588,1979,tif
1979.0193P.tif,1979.0193P,64050,4371,2500,1979,tif
1979.0655P.jpg,1979.0655P,571,855,700,1979,jpg
1979.0177.tif,1979.0177,6929,1921,1231,1979,tif
1979.0255P.tif,1979.0255P,51338,3044,2877,1979,tif
1979.0740P.tif,1979.0740P,63274,4944,3276,1979,tif
1979.0310P.tif,1979.0310P,39909,1841,3698,1979,tif
1979.0356P.jpg,1979.0356P,269,500,372,1979,jpg
1979.0942.tif,1979.0942,28432,2746,3534,1979,tif
1979.0869P.tif,1979.0869P,4063,1265,1096,1979,tif
1979.0956.tif,1979.0956,40751,4412,3151,1979,tif
1979.0643P.jpg,1979.0643P,192,330,800,1979,jpg
1979.0003.tif,1979.0003,25436,3781,2296,1979,tif
1979.0839P.jpg,1979.0839P,274,500,383,1979,jpg
1979.0243P.tif,1979.0243P,61308,2767,3780,1979,tif
1979.0306P.tif,1979.0306P,49004,2614,3198,1979,tif
1979.1239P.tif,1979.1239P,83071,3376,4198,1979,tif
1979.0582P.tif,1979.0582P,104993,5184,3456,1979,tif
1979.0428P.tif,1979.0428P,104994,5184,3456,1979,tif
1979.0701.jpg,1979.0701,164,369,486,1979,jpg
1979.0073.jpg,1979.0073,180,441,360,1979,jpg
1979.0098.jpg,1979.0098,179,335,500,1979,jpg
1979.0926.jpg,1979.0926,227,500,405,1979,jpg
1979.0932.jpg,1979.0932,221,500,406,1979,jpg
1979.0701P.tif,1979.0701P,40640,3262,4250,1979,tif
1979.0351P.tif,1979.0351P,68870,2966,3961,1979,tif
1979.0215P.tif,1979.0215P,48952,2401,3478,1979,tif
1979.0936.jpg,1979.0936,236,500,385,1979,jpg
1979.0922.jpg,1979.0922,228,383,500,1979,jpg
1979.0700P.tif,1979.0700P,31593,2934,3672,1979,tif
1979.0350P.tif,1979.0350P,80751,4434,3107,1979,tif
1979.1238P.tif,1979.1238P,86912,4742,3127,1979,tif
1979.0739.jpg,1979.0739,187,500,384,1979,jpg
1979.0300P.jpg,1979.0300P,93,390,504,1979,jpg
1979.0655P.textClipping,1979.0655P,0,0,0,1979,textClipping
1979.0063.JPG,1979.0063,1460,2448,3264,1979,JPG
1979.0838P.jpg,1979.0838P,137,500,354,1979,jpg
1979.0007.tif,1979.0007,18397,2680,2340,1979,tif
1979.0184P.tif,1979.0184P,55275,4568,2064,1979,tif
1979.0887P.tif,1979.0887P,24734,2353,3588,1979,tif
1979.0868P.tif,1979.0868P,4634,1443,1096,1979,tif
1979.0212P.jpg,1979.0212P,58,288,358,1979,jpg
1979.0642P.jpg,1979.0642P,45,288,346,1979,jpg
1979.0167.tif,1979.0167,90564,3304,4677,1979,tif
1979.0311P.tif,1979.0311P,44767,2497,3058,1979,tif
1979.0891P.tif,1979.0891P,24734,2353,3588,1979,tif
1979.0203P.tif,1979.0203P,70410,3130,3838,1979,tif
1979.0653P.tif,1979.0653P,40504,5026,2748,1979,tif
1979.0195P.jpg,1979.0195P,236,394,500,1979,jpg
1979.0595P.tif,1979.0595P,104995,5184,3456,1979,tif
1979.0103.jpg,1979.0103,797,1512,2016,1979,jpg
1979.0414P.JPG,1979.0414P,987,2448,3264,1979,JPG
1979.0102.jpg,1979.0102,797,1512,2016,1979,jpg
1979.1205P.JPG,1979.1205P,4997,2343,1440,1979,JPG
1979.1193P.tif,1979.1193P,81958,4607,3035,1979,tif
1979.0278P.tif,1979.0278P,59389,2739,3699,1979,tif
1979.0852P.tif,1979.0852P,6730,1771,1297,1979,tif
1979.0917P.tif,1979.0917P,20111,3168,2164,1979,tif
1979.0843.jpg,1979.0843,294,500,415,1979,jpg
1979.0690P.tif,1979.0690P,82810,3288,4297,1979,tif
1979.0385P.tif,1979.0385P,45795,3140,4978,1979,tif
1979.0506P.jpg,1979.0506P,157,500,358,1979,jpg
1979.0628.tif,1979.0628,38714,2737,4828,1979,tif
1979.0940P.tif,1979.0940P,27232,3393,2737,1979,tif
1979.0166.tif,1979.0166,63677,3705,2932,1979,tif
1979.0953.tif,1979.0953,41920,4314,3315,1979,tif
1979.0393P.tif,1979.0393P,104993,5184,3456,1979,tif
1979.1028P.JPG,1979.1028P,942,2448,3264,1979,JPG
1979.0006.tif,1979.0006,41325,4196,3360,1979,tif
1979.0012.tif,1979.0012,110244,3506,5365,1979,tif
1979.1214P.tif,1979.1214P,226432,4949,3346,1979,tif
1979.0956P.tif,1979.0956P,87704,4216,3549,1979,tif
1979.0794P.tif,1979.0794P,3574,680,888,1979,tif
1979.1185P.tif,1979.1185P,68898,3975,2957,1979,tif
1979.0923.jpg,1979.0923,302,420,500,1979,jpg
1979.1243P.tif,1979.1243P,84253,4766,3016,1979,tif
1979.0089.jpg,1979.0089,168,500,329,1979,jpg
1979.0937.jpg,1979.0937,228,500,413,1979,jpg
1979.0848P b.tif,1979.0848P b,21136,3050,2362,1979,tif
1979.0425P.tif,1979.0425P,19468,2457,1351,1979,tif
1979.1234P.tif,1979.1234P,81840,4551,3068,1979,tif
1979.0935.jpg,1979.0935,208,500,383,1979,jpg
1979.884P.tif,1979.884P,6998,1194,1992,1979,tif
1979.0649P.tif,1979.0649P,43438,4048,3658,1979,tif
1979.0074.jpg,1979.0074,241,363,500,1979,jpg
1979.0004.tif,1979.0004,19870,2571,2634,1979,tif
1979.0921P.tif,1979.0921P,15590,2662,1996,1979,tif
1979.0188P.tif,1979.0188P,75230,3155,4068,1979,tif
1979.0864P.tif,1979.0864P,13144,1978,2268,1979,tif
1979.0567P.JPG,1979.0567P,66,480,640,1979,JPG
1979.0951.tif,1979.0951,41695,4334,3282,1979,tif
1979.0872P.tif,1979.0872P,4233,1340,1078,1979,tif
1979.0658P.jpg,1979.0658P,175,504,368,1979,jpg
1979.0608P.tif,1979.0608P,58352,2826,3522,1979,tif
1979.1222P.tif,1979.1222P,194528,4649,3060,1979,tif
1979.0699.jpg,1979.0699,69,387,500,1979,jpg
1979.0869.jpg,1979.0869,335,500,433,1979,jpg
1979.0434P.png,1979.0434P,398,680,388,1979,png
1979.0463P.JPG,1979.0463P,1082,2448,3264,1979,JPG
1979-0206P.tif,1979.0206P,145138,3600,5160,1979,tif
1979.0101.jpg,1979.0101,2324,2100,1388,1979,jpg
1979.0448P.tif,1979.0448P,104994,5184,3456,1979,tif
1979.1209P.JPG,1979.1209P,4538,2190,1356,1979,JPG
1979.0761P.tif,1979.0761P,81014,3336,4143,1979,tif
1979.0093.med.jpg,1979.0093,2267,2100,1370,1979,jpg
1979.0868.jpg,1979.0868,289,500,380,1979,jpg
1979.0331P.tif,1979.0331P,58690,2402,4168,1979,tif
1979.0698.jpg,1979.0698,123,484,341,1979,jpg
1979.0274P.tif,1979.0274P,62169,2647,4007,1979,tif
1979.1032P.JPG,1979.1032P,952,2448,3264,1979,JPG
1979.0809P.tif,1979.0809P,76744,4090,3201,1979,tif
1979.0366P.tif,1979.0366P,47581,2526,3213,1979,tif
1979.0736P.tif,1979.0736P,80152,2823,4844,1979,tif
1979.0159.tif,1979.0159,24988,3009,2831,1979,tif
1979.1127P.tif,1979.1127P,68430,3944,2960,1979,tif
1979.0165.tif,1979.0165,88601,3379,4474,1979,tif
1979.0859P.jpg,1979.0859P,334,500,412,1979,jpg
1979.0171.tif,1979.0171,73342,2992,4182,1979,tif
1979.0389P.tif,1979.0389P,32801,2625,4265,1979,tif
1979.0950.tif,1979.0950,41695,4334,3282,1979,tif
1979.1024P.JPG,1979.1024P,1233,2448,3264,1979,JPG
1979.0944.tif,1979.0944,41695,4334,3282,1979,tif
1979.1218P.tif,1979.1218P,86334,4688,3142,1979,tif
1979.0720P.tif,1979.0720P,78543,3118,4298,1979,tif
1979.0459P.JPG,1979.0459P,1386,2448,3264,1979,JPG
1979.0005.tif,1979.0005,19135,3056,2137,1979,tif
1979.0232P.jpg,1979.0232P,3509,1563,2046,1979,jpg
1979.0377P.jpg,1979.0377P,239,360,554,1979,jpg
1979.0908.jpg,1979.0908,240,500,367,1979,jpg
1979.0934.jpg,1979.0934,237,500,405,1979,jpg
1979.0848P a.tif,1979.0848P a,29212,2919,3412,1979,tif
1979.1189P.tif,1979.1189P,80879,4578,3014,1979,tif
1979.1023P.tif,1979.1023P,104992,3456,5184,1979,tif
1979.0920.jpg,1979.0920,257,500,445,1979,jpg
1979.0652P_noplate.tif,1979.0652P,36607,5037,3300,1979,tif
1979.0953.jpg,1979.0953,166,500,384,1979,jpg
1979.1244P.tif,1979.1244P,77146,4442,2963,1979,tif
1979.0956P.jpg,1979.0956P,310,500,421,1979,jpg
1979.0012.jpg,1979.0012,182,327,500,1979,jpg
1979.1182P.tif,1979.1182P,85424,4596,3171,1979,tif
1979.0793P.tif,1979.0793P,3719,703,894,1979,tif
1979.1012Pd.tif,1979.1012Pd,104996,5184,3456,1979,tif
1979.1213P.tif,1979.1213P,174731,4376,2920,1979,tif
1979.0062.tif,1979.0062,72108,4141,2971,1979,tif
1979.0076.tif,1979.0076,104999,3456,5184,1979,tif
1979.0281P.jpg,1979.0281P,65,477,396,1979,jpg
1979.0027lg.jpg,1979.0027,895,1000,907,1979,jpg
1979.0923.tif,1979.0923,682,431,513,1979,tif
1979.0937.tif,1979.0937,26606,2737,3318,1979,tif
1979.0089.tif,1979.0089,7315,1945,1279,1979,tif
1979.1039P.JPG,1979.1039P,1339,2448,3264,1979,JPG
1979.0894.tif,1979.0894,121,249,369,1979,tif
1979.0697P.tif,1979.0697P,58317,4748,3144,1979,tif
1979.0843.tif,1979.0843,6580,1641,1362,1979,tif
1979.0852P.jpg,1979.0852P,258,500,366,1979,jpg
1979.0382P.tif,1979.0382P,25507,2518,3454,1979,tif
1979.0678P.tif,1979.0678P,76668,4080,3206,1979,tif
1979.0228P.tif,1979.0228P,19661,2905,2306,1979,tif
1979.0506P.TIF,1979.0506P,12818,2470,1768,1979,TIF
1979.1211P_LARGE.tif,1979.1211P,289836,12142,8147,1979,tif
1979.0014 (verso).tif,1979.0014,80082,5643,4844,1979,tif
1979.1202P.JPG,1979.1202P,4144,2143,1374,1979,JPG
1979.0413P.JPG,1979.0413P,1392,2448,3264,1979,JPG
1979.0628.jpg,1979.0628,208,283,500,1979,jpg
1979.1194P.tif,1979.1194P,82233,4627,3032,1979,tif
1979.1229P.tif,1979.1229P,67997,2982,3890,1979,tif
1979.0353P.lg.jpg,1979.0353P,1807,2737,3309,1979,jpg
1979.0911.med.jpg,1979.0911,889,1396,1781,1979,jpg
1979.0098.med.jpg,1979.0098,2405,1324,2100,1979,jpg
1979.1015P.JPG,1979.1015P,1043,2448,3264,1979,JPG
1979.0654P.tif,1979.0654P,22139,3215,2347,1979,tif
1979.0487P.JPG,1979.0487P,265,1583,1440,1979,JPG
1979.0891P.jpg,1979.0891P,34,249,369,1979,jpg
1979.0195P.tif,1979.0195P,80994,3287,4204,1979,tif
1979.0879P.tif,1979.0879P,7553,1687,1528,1979,tif
1979.0653P.jpg,1979.0653P,1949,1829,1000,1979,jpg
1979.0203P.jpg,1979.0203P,236,414,504,1979,jpg
1979.0371.jpg,1979.0371,138,203,500,1979,jpg
1979.0667new.jpg,1979.0667,60,650,550,1979,jpg
1979.1012P.tif,1979.1012P,104995,5184,3456,1979,tif
1979.0316P.tif,1979.0316P,44557,2990,2542,1979,tif
1979.0183P.tif,1979.0183P,69337,4832,2448,1979,tif
1979.0936.tif,1979.0936,26977,2662,3459,1979,tif
1979.0922.tif,1979.0922,22465,2371,3234,1979,tif
1979.0077.tif,1979.0077,104999,5184,3456,1979,tif
1979.1004P.tif,1979.1004P,104993,5184,3456,1979,tif
1979.0750P.tif,1979.0750P,69599,3023,3928,1979,tif
1979.0838P.tif,1979.0838P,20966,3175,2251,1979,tif
1979.0707P.tif,1979.0707P,93793,4970,3220,1979,tif
1979.0409P.jpg,1979.0409P,137,409,360,1979,jpg
1979.0950.jpg,1979.0950,156,500,379,1979,jpg
1979.0944.jpg,1979.0944,157,500,379,1979,jpg
1979.0235P.jpg,1979.0235P,82,335,504,1979,jpg
1979.0665P.jpg,1979.0665P,63,288,421,1979,jpg
1979.0005.jpg,1979.0005,149,500,350,1979,jpg
1979.0370P.JPG,1979.0370P,219,418,305,1979,JPG
1979.1136P.tif,1979.1136P,93619,3217,4965,1979,tif
1979.0075.tif,1979.0075,83865,4280,3343,1979,tif
1979.0398P.tif,1979.0398P,104994,5184,3456,1979,tif
1979.0934.tif,1979.0934,25689,3290,2662,1979,tif
1979.0920.tif,1979.0920,19831,2456,2756,1979,tif
1979.0908.tif,1979.0908,23451,2475,3234,1979,tif
1979.0731P.tif,1979.0731P,86006,3350,4380,1979,tif
1979.0101.tif,1979.0101,22445,3402,2249,1979,tif
1979.0674P.tif,1979.0674P,104996,5184,3456,1979,tif
1979.1035P.JPG,1979.1035P,1158,2448,3264,1979,JPG
1979.1177P.tif,1979.1177P,67960,3945,2939,1979,tif
1979.1198P.tif,1979.1198P,87966,4786,3136,1979,tif
1979.0789P.tif,1979.0789P,12318,1309,1598,1979,tif
1979.0859P.tif,1979.0859P,5359,1485,1224,1979,tif
1979.0223P.jpg,1979.0223P,2800,2561,1969,1979,jpg
1979.0159.jpg,1979.0159,320,500,470,1979,jpg
1979.0366P.jpg,1979.0366P,313,397,504,1979,jpg
1979.0658P.tif,1979.0658P,52408,4946,3613,1979,tif
1979.0464P.JPG,1979.0464P,859,2448,3264,1979,JPG
1979.0164.jpg,1979.0164,2279,2448,3264,1979,jpg
1979.1225P.tif,1979.1225P,185879,4470,3041,1979,tif
1979.1019P.JPG,1979.1019P,894,2448,3264,1979,JPG
1979.0433P.JPG,1979.0433P,715,2448,3264,1979,JPG
1979.0658P_AfterTreatment.jpg,1979.0658P,19229,6094,4433,1979,jpg
1979.0875P.tif,1979.0875P,5477,1546,1209,1979,tif
1979.0249P.tif,1979.0249P,44865,3062,2499,1979,tif
1979.0935.tif,1979.0935,26547,2634,3440,1979,tif
1979.0060.tif,1979.0060,70157,4007,2987,1979,tif
1979.0074.tif,1979.0074,47961,3444,4753,1979,tif
1979.0863P.tif,1979.0863P,15079,1771,2906,1979,tif
1979.884P.jpg,1979.884P,206,300,500,1979,jpg
1979.0649P.jpg,1979.0649P,169,490,442,1979,jpg
1979.0762.jpg,1979.0762,182,500,339,1979,jpg
1979.0921P.jpg,1979.0921P,231,500,375,1979,jpg
1979.0004.jpg,1979.0004,264,488,500,1979,jpg
1979.1233P.tif,1979.1233P,74658,3242,3929,1979,tif
1979.0951.jpg,1979.0951,152,500,379,1979,jpg
1979.1232P.tif,1979.1232P,91588,4832,3234,1979,tif
1979.0589P.tif,1979.0589P,104995,5184,3456,1979,tif
1979.0941.jpg,1979.0941,227,500,395,1979,jpg
1979.0648P_AfterTreatment.TIF,1979.0648P,99030,3825,4417,1979,TIF
1979.0028.jpg,1979.0028,121,396,500,1979,jpg
1979.0014.jpg,1979.0014,240,425,500,1979,jpg
1979.0070.TIF,1979.0070,14157,2554,1889,1979,TIF
1979.0064.tif,1979.0064,80471,4187,3279,1979,tif
1979.0862P.tif,1979.0862P,10258,1603,2184,1979,tif
1979.0648P.jpg,1979.0648P,236,417,490,1979,jpg
1979.0058.tif,1979.0058,94718,4830,3346,1979,tif
1979.1012Pb.tif,1979.1012Pb,104995,5184,3456,1979,tif
1979.0218P.jpg,1979.0218P,65,288,383,1979,jpg
1979.0919.tif,1979.0919,32742,2887,3871,1979,tif
1979.0931.tif,1979.0931,26829,2662,3440,1979,tif
1979.0198P.tif,1979.0198P,77255,3017,4369,1979,tif
1979.0389.jpg,1979.0389,215,500,308,1979,jpg
1979.0874P.tif,1979.0874P,5553,1556,1218,1979,tif
1979.0631P.med.jpg,1979.0631P,2673,1742,2100,1979,jpg
1979.0961P.jpg,1979.0961P,83,363,360,1979,jpg
1979.0376.jpg,1979.0376,179,500,376,1979,jpg
1979.1224P.tif,1979.1224P,184370,4309,3129,1979,tif
1979.1018P.JPG,1979.1018P,1050,2448,3264,1979,JPG
1979.0259P.jpg,1979.0259P,306,478,500,1979,jpg
1979.0659P.tif,1979.0659P,40262,5009,2740,1979,tif
1979.0465P.JPG,1979.0465P,1926,2448,3264,1979,JPG
1979.0858P.tif,1979.0858P,5948,1655,1220,1979,tif
1979.0767P.tif,1979.0767P,81461,4290,3240,1979,tif
1979.0337P.tif,1979.0337P,16645,2541,2232,1979,tif
1979.1199P.tif,1979.1199P,86334,4775,3085,1979,tif
1979.0788P.tif,1979.0788P,16008,1511,1800,1979,tif
1979.0272P.tif,1979.0272P,48180,3090,2660,1979,tif
1979.0380P.lg.jpg,1979.0380P,3010,3403,4978,1979,jpg
1979.0844.tif,1979.0844,6132,1650,1262,1979,tif
1979.1034P.JPG,1979.1034P,1081,2448,3264,1979,JPG
1979.0360P.tif,1979.0360P,59584,2884,3525,1979,tif
1979.0730P.tif,1979.0730P,34470,3084,3815,1979,tif
1979.0225P.tif,1979.0225P,24109,1687,2437,1979,tif
1979.1022P.JPG,1979.1022P,1174,2448,3264,1979,JPG
1979.0930.tif,1979.0930,25744,3309,2653,1979,tif
1979.0326P.jpg,1979.0326P,5506,1458,2400,1979,jpg
1979.0954.alt.tif,1979.0954,41920,4314,3315,1979,tif
1979.1012Pc.tif,1979.1012Pc,104996,5184,3456,1979,tif
1979.0376P.tif,1979.0376P,42476,4391,3300,1979,tif
1979.0849P.jpg,1979.0849P,278,500,394,1979,jpg
1979.0065.tif,1979.0065,54261,5400,3428,1979,tif
1979.0071.TIF,1979.0071,12867,1780,2460,1979,TIF
1979.0234P.jpg,1979.0234P,79,371,540,1979,jpg
1979.0015.jpg,1979.0015,173,443,302,1979,jpg
1979.0029.jpg,1979.0029,140,500,405,1979,jpg
1979.0321P.tif,1979.0321P,67172,3792,3022,1979,tif
1979.0264P.tif,1979.0264P,47619,2734,2971,1979,tif
1979.0940.jpg,1979.0940,240,500,403,1979,jpg
1979.0954.jpg,1979.0954,169,500,384,1979,jpg
1979.0942.jpg,1979.0942,225,500,388,1979,jpg
1979.0956.jpg,1979.0956,147,500,357,1979,jpg
1979.0706P.tif,1979.0706P,85464,4531,3218,1979,tif
1979.0356P.tif,1979.0356P,33142,3896,2900,1979,tif
1979.0839P.tif,1979.0839P,14168,2512,1925,1979,tif
1979.0003.jpg,1979.0003,145,500,304,1979,jpg
1979.0244P.tif,1979.0244P,37547,4021,3187,1979,tif
1979.0073.tif,1979.0073,12583,2320,1846,1979,tif
1979.1005P.tif,1979.1005P,104996,5184,3456,1979,tif
1979.0177.med.jpg,1979.0177,2343,1921,1231,1979,jpg
1979.1012Pa.tif,1979.1012Pa,104995,5184,3456,1979,tif
1979.1140P.tif,1979.1140P,80190,4203,3255,1979,tif
1979.0301P.tif,1979.0301P,48910,3024,2759,1979,tif
1979.0751P.tif,1979.0751P,76578,4190,3118,1979,tif
1979.0926.tif,1979.0926,26556,3346,2709,1979,tif
1979.0098.tif,1979.0098,34158,2793,4171,1979,tif
1979.0932.tif,1979.0932,25026,2634,3243,1979,tif
1979.0982P.jpg,1979.0982P,225,357,464,1979,jpg
1979.0348P 2.jpg,1979.0348P,3371,1500,2048,1979,jpg
1979.0878P.tif,1979.0878P,14544,2418,2053,1979,tif
1979.0652P.jpg,1979.0652P,210,504,330,1979,jpg
1979.0655P.tif,1979.0655P,44173,3034,2483,1979,tif
1979.0193P.jpg,1979.0193P,59,678,394,1979,jpg
1979.0710P.tif,1979.0710P,70768,3114,3877,1979,tif
1979.1228P.tif,1979.1228P,81168,4306,3216,1979,tif
1979.0593P.tif,1979.0593P,104995,5184,3456,1979,tif
1979.0255P.jpg,1979.0255P,53,360,357,1979,jpg
1979.0177.jpg,1979.0177,135,461,295,1979,jpg
1979.0163.jpg,1979.0163,2361,2448,3264,1979,jpg
1979.0985P.tif,1979.0985P,72401,4713,2621,1979,tif
1979.1203P.JPG,1979.1203P,6636,2436,1510,1979,JPG
1979.0412P.JPG,1979.0412P,1602,2448,3264,1979,JPG
