Key,Divinity Faculty,Publication Year,Author,ISBN,ISSN,DOI,Url,Abstract Note,Date,Date Added,Date Modified,Access Date,Pages,Num Pages,Issue,Volume,Number Of Volumes,Journal Abbreviation,Short Title,Series,Series Number,Series Text,Series Title,Publisher,Place,Language,Rights,Type,Archive,Archive Location,Library Catalog,Call Number,Extra,Notes,File Attachments,Link Attachments,Manual Tags,Automatic Tags,Editor,Series Editor,Translator,Contributor,Attorney Agent,Book Author,Cast Member,Commenter,Composer,Cosponsor,Counsel,Interviewer,Producer,Recipient,Reviewed Author,Scriptwriter,Words By,Guest,Number,Edition,Running Time,Scale,Medium,Artwork Size,Filing Date,Application Number,Assignee,Issuing Authority,Country,Meeting Name,Conference Name,Court,References,Reporter,Legal Status,Priority Numbers,Programming Language,Version,System,Code,Code Number,Section,Session,Committee,History,Legislative Body,Item Type,Title,Publication Title
XEESEE36,"Levine, Amy-Jill",1994,"Levine, A.-J.",,0009-4978,,http://search.proquest.com/docview/225852092/91C7E93926084C72PQ/17,Review.,1994-06,11/10/16 16:30,11/10/16 16:31,11/10/16 16:30,1600,,10,31,,,Religion -- Searching the scriptures,,,,,,,English,Copyright American Library Association Jun 1994,,,,ProQuest,,,,,,Book review,Nonfiction; Bible; Feminism; Bibliographies; Publishing And Book Trade; Exegesis & hermeneutics; Essays,,,,,,,,,,,,,,,"Fiorenza, E.S.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,journalArticle,Searching the scriptures: A feminist introduction (v.1) edited by Elizabeth Schussler Fiorenza with Shelly Matthews,Choice
CC683X2T,"Levine, Amy-Jill",1995,"Levine, A.-J.",,0009-4978,,http://search.proquest.com/docview/225806614/91C7E93926084C72PQ/13,Review.,1995-07,11/10/16 16:29,11/10/16 16:30,11/10/16 16:29,1744,,12-Nov,32,,,Religion -- Birth of a worldview,,,,,,,English,Copyright American Library Association Jul 1995,,,,ProQuest,,,,,,Book review,Nonfiction; History; Bibliographies; Publishing And Book Trade; Christianity; Philosophy; Intellectuals,,,,,,,,,,,,,,,"Doran, R.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,journalArticle,Birth of a worldview: Early Christianity in its Jewish and Pagan context by Robert Doran,Choice
PHNH6S2F,"Levine, Amy-Jill",1997,"Levine, A.-J.",,0009-4978,,http://search.proquest.com/docview/225935671/91C7E93926084C72PQ/11,"Levine reviews ""Biblical women unbound: Counter-tales"" by Norma Rosen.",1997-03,11/10/16 16:27,11/10/16 16:27,11/10/16 16:27,1178,,7,34,,,Biblical women unbound,,,,,,,English,Copyright American Library Association Mar 1997,,,,ProQuest,,,,,,,Nonfiction; Bible; Feminism; Bibliographies; Publishing And Book Trade; Exegesis & hermeneutics; Jews,,,,,,,,,,,,,,,"Rosen, R.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,journalArticle,Biblical women unbound: Counter-tales,Choice
EJVHH9KA,"Levine, Amy-Jill",1993,"Levine, A.-J.",,0009-4978,,http://search.proquest.com/docview/225984962/91C7E93926084C72PQ/10,Review.,1993-02,11/10/16 16:25,11/10/16 16:26,11/10/16 16:25,981,,6,30,,,Religion -- Born of a woman,,,,,,,English,Copyright American Library Association Feb 1993,,,,ProQuest,,,,,,,Jesus Christ; Nonfiction; Bibliographies; Publishing And Book Trade; Christianity,,,,,,,,,,,,,,,"Spong, J.S.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,journalArticle,Born of a woman: A bishop rethinks the birth of Jesus by John Shelby Spong,Choice
IEXCBTRT,"Levine, Amy-Jill",1993,"Levine, A.-J.",,0009-4978,,http://search.proquest.com/docview/225916756/91C7E93926084C72PQ/9,Review.,1993-04,11/10/16 16:23,11/10/16 16:24,11/10/16 16:23,1334,,8,30,,,Religion -- The land called holy,,,,,,,English,Copyright American Library Association Apr 1993,,,,ProQuest,,,,,,,Nonfiction; History; Bibliographies; Publishing And Book Trade; Geographic profiles; Sacred texts,,,,,,,,,,,,,,,"Wilken, R.L.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,journalArticle,The land called holy: Palestine in Christian history and thought by Robert L. Wilken,Choice
4I6INK6Z,"Levine, Amy-Jill",1995,"Levine, A.-J.",,0009-4978,,http://search.proquest.com/docview/225811129/91C7E93926084C72PQ/8,Review.,1995-06,11/10/16 16:22,11/10/16 16:22,11/10/16 16:22,1614,,10,32,,,Religion -- Jewish responses to early Christians,,,,,,,English,Copyright American Library Association Jun 1995,,,,ProQuest,,,,,,,Nonfiction; Judaism; History; Bibliographies; Publishing And Book Trade; Christianity; Cultural relations,,,,,,,,,,,,,,,"Setzer, C.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,journalArticle,"Jewish responses to early Christians: History and polemics, 30-150 c.e. by Claudia J. Setzer",Choice
MAKKFF2S,"Levine, Amy-Jill",1994,"Levine, A.-J.",,0009-4978,,http://search.proquest.com/docview/225863664/91C7E93926084C72PQ/7,Review.,1994-11,11/10/16 16:19,11/10/16 16:21,11/10/16 16:19,473,,3,32,,,Religion -- From her cradle to her grave,,,,,,,English,Copyright American Library Association Nov 1994,,,,ProQuest,,,,,,,Women; Nonfiction; Religion; History; Bibliographies; Publishing And Book Trade; Cross Cultural Studies,,,,,,,,,,,,,,,"VanderToorn, K.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,journalArticle,From her cradle to her grave: The role of religion in the life of the Israelite and the Babylonian woman by Karel van der Toorn and translated by Sara J. Denning-Bolle,Choice
EVQBFSWF,"Levine, Amy-Jill",1994,"Levine, A.-J.",,0009-4978,,http://search.proquest.com/docview/225833763/91C7E93926084C72PQ/5,Review.,1994-07,11/10/16 16:16,11/10/16 16:16,11/10/16 16:16,1740,,12-Nov,31,,,Religion -- The death and resurrection of the beloved son,,,,,,,English,Copyright American Library Association Jul 1994,,,,ProQuest,,,,,,,Nonfiction; Judaism; Bibliographies; Publishing And Book Trade; Rites & ceremonies; Christianity; Children & youth; Murders & murder attempts,,,,,,,,,,,,,,,"Levenson, J.D.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,journalArticle,The death and resurrection of the beloved son: The transformation of child sacrifice in Judaism and Christianity by Jon D. Levenson,Choice
MSHFW8DE,"Levine, Amy-Jill",1995,"Levine, A.-J.",,0009-4978,,http://search.proquest.com/docview/225807961/91C7E93926084C72PQ/4,Review.,1995-09,11/10/16 16:14,11/10/16 16:14,11/10/16 16:14,146,,1,33,,,Religion -- Who are the people of God?,,,,,,,English,Copyright American Library Association Sep 1995,,,,ProQuest,,,,,,Book review,Nonfiction; Judaism; Bibliographies; Publishing And Book Trade; Exegesis & hermeneutics; Christianity,,,,,,,,,,,,,,,"Kee, H.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,journalArticle,Who are the people of God?: Early Christian models of community by Howard Clark Kee,Choice
UVJ2MJFH,"Levine, Amy-Jill",1992,"Levine, A.-J.",,0009-4978,,http://search.proquest.com/docview/225943335/91C7E93926084C72PQ/3,Review.,1992-12,11/10/16 16:12,11/10/16 16:13,11/10/16 16:12,637,,4,30,,,,,,,,,,English,Copyright American Library Association Dec 1992,,,,ProQuest,,,,,,Book review,Nonfiction; History; Bibliographies; Publishing And Book Trade; Religious cults,,,,,,,,,,,,,,,"St. Clair, M.J.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,journalArticle,"Millenarian Movements in Historical Context (Garland Reference Library of Social Science, 763) by Michael J. St. Clair",Choice
5C4SFJF8,"Levine, Amy-Jill",1991,"Levine, A.-J.",,0009-4978,,http://search.proquest.com/docview/225920252/91C7E93926084C72PQ/2,Review.,1991-09,11/10/16 16:10,11/10/16 16:11,11/10/16 16:10,122,,1,29,,,Religion -- Jesus' Jewishness,,,,,,,English,Copyright American Library Association Sep 1991,,,,ProQuest,,,,,,,Jesus Christ; Nonfiction; Judaism; Bibliographies; Publishing And Book Trade,,,,,,,,,,,,,,,"Charlesworth, J.H.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,journalArticle,"Jesus' Jewishness: Exploring the Place of Jesus Within Early Judaism edited by James H. Charlesworth (Shared Ground Among Jews and Christians, 2) edited by James H. Charlesworth",Choice
TTTA4BTE,"Levine, Amy-Jill",2014,"Levine, A.-J.",,0009-4978,,http://search.proquest.com/docview/1628571064/abstract/58E4148ECF54555PQ/1,"52-1371 BS580 2013-30925 MARC Schroeder, Joy A. Deborah's daughters: gender politics and biblical interpretation. Oxford, 2014. 359p bibl index afp ISBN 9780199991044 cloth, $74.00",2014-11,11/10/16 16:05,11/10/16 16:06,11/10/16 16:05,465,,3,52,,,Deborah's daughters,,,,,,,English,Copyright American Library Association dba CHOICE Nov 2014,,,,ProQuest,,,,C:\Users\xus12\Zotero\storage\5Z7GM9Z2\Levine - 2014 - Deborah's daughters gender politics and biblical .pdf,,Book review,Nonfiction; Bibliographies; Book Reviews; Publishing And Book Trade; Exegesis & hermeneutics; Old Testament; Biblical Studies,,,,,,,,,,,,,,,"Schroeder, J.A.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,journalArticle,Deborah's daughters: gender politics and biblical interpretation,Choice
9MT54G7Z,"Levine, Amy-Jill",2015,"Levine, A.-J.",,0009-4978,,http://search.proquest.com/docview/1647791261/abstract/3D70E849BE4A4A5DPQ/1,"Adducing sources that include Achaemenid inscriptions and the Elephantine papyri, Fried (Near Eastern studies, Univ. of Michigan) concludes that Ezra was a Persian politico recast by biblical editors as priest and second Moses sent to Israel to teach Torah. The rabbis developed this hagiography; early and medieval Samaritan, Christian, and Muslim anti- Jewish polemicists regarded Ezra as Torah's falsifier. Several scholars today deem Ezra (incorrectly in Fried's view) the inventor of Judaism.",2015-01,11/7/16 18:10,11/7/16 18:11,11/7/16 18:10,820-821,,5,52,,,,,,,,,,English,Copyright American Library Association dba CHOICE Jan 2015,,,,ProQuest,,,,C:\Users\xus12\Zotero\storage\8GAGFJXE\Levine - 2015 - Ezra and the law in history and tradition.pdf,,,Nonfiction; Judaism; Bibliographies; Book Reviews; Publishing And Book Trade; Religious history; Torah,,,,,,,,,,,,,,,"Fried, E.S.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,journalArticle,Ezra and the law in history and tradition,Choice
I22WKAH4,"Levine, Amy-Jill",2016,"Levine, A.-J.",,0009-4978,,http://search.proquest.com/docview/1761161573/abstract/49A8A6F9DF9B49F8PQ/2,"53-2603 BT652 2014-29088 CIP Bitei, Lisa M. Our Lady of the Rock: vision and pilgrimage in the Mojave Desert. Cornell, 2015. 183p index afp ISBN 9780801448546 cloth, $75.00; ISBN 9780801456626 pbk, $24.95",2016-02,11/7/16 17:41,11/7/16 17:42,11/7/16 17:41,891,,6,53,,,Our Lady of the Rock,,,,,,,English,Copyright American Library Association dba CHOICE Feb 2016,,,,ProQuest,,,,C:\Users\xus12\Zotero\storage\PVJ3DPKF\Levine - 2016 - Our Lady of the Rock vision and pilgrimage in the.pdf,,,Nonfiction; Bibliographies; Book Reviews; Publishing And Book Trade; Religious history; Pilgrimages,,,,,,,,,,,,,,,"Bitel, L.M.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,journalArticle,Our Lady of the Rock: vision and pilgrimage in the Mojave Desert,Choice
DKAGF46A,"Levine, Amy-Jill",2016,"Levine, A.-J.",,0009-4978,,http://search.proquest.com/docview/1802478380/2BE12A091C974BD3PQ/1,"Adopting what he calls in his preface a ""conscientiously Jewish approach"" to the phenomenon of Jew hatred, [Patterson] (Holocaust studies, Univ. of Texas, Dallas) rejects standard explanations: racism, xenophobia, scapegoating, envy, projection, and so on. He argues that no single historical, psychological, sociological, or Christological explanation accounts for the anti-Semitism of, for example, Democritus of Thrace, John Chrysostom, Martin Luther, Henry Ford, and Sayyid Qutb.",2016-07,11/7/16 17:39,7/17/18 18:19,11/7/16 17:39,1628,,11,53,,,,,,,,,,English,Copyright American Library Association dba CHOICE Jul 2016,,,,ProQuest,,,,,,,Nonfiction; Bibliographies; Book Reviews; Publishing And Book Trade; Religious Studies; Anti-Semitism; Metaphysics,,,,,,,,,,,,,,,D. Patterson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,journalArticle,Anti-semitism and its metaphysical origins,Choice
MMSBL3Q7,"Levine, Amy-Jill",1994,"Levine, A.-J.",,0009-4978,,https://search.proquest.com/docview/225833763/CB8D0D24F27641F5PQ/1,Review.,1994-07,6/21/18 17:00,8/11/20 16:17,6/21/18 17:00,1740,,12-Nov,31,,,Religion -- The death and resurrection of the beloved son,,,,,,,English,Copyright American Library Association Jul 1994,,,,ProQuest,,,,,,,Nonfiction; Judaism; Bibliographies; Publishing And Book Trade; Rites & ceremonies; Christianity; Children & youth; Murders & murder attempts,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,journalArticle,Religion -- The death and resurrection of the beloved son: The transformation of child sacrifice in Judaism and Christianity by Jon D. Levenson,Choice
AV23CIUJ,"Levine, Amy-Jill",1999,"Levine, A. J.",,0009-4978,,https://search.proquest.com/docview/225860316/7D025EABC5B94714PQ/1,"""Out of order: Homosexuality in the Bible and the ancient Near East"" by Donald J. Wold is reviewed.",1999-09,6/21/18 17:03,8/11/20 16:17,6/21/18 17:03,165,,1,37,,,Out of order,,,,,,,English,Copyright American Library Association Sep 1999,,,,ProQuest,,,,,,,Nonfiction; Bible; Bibliographies; Publishing And Book Trade; Jews; Homosexuality; Ancient civilizations,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,journalArticle,Out of order: Homosexuality in the Bible and the ancient Near East,Choice
GL7DLM73,"Levine, Amy-Jill",2016,"Levine, A.-J.",,0009-4978,,https://search.proquest.com/docview/1844590461/abstract/A10C33A465774DBAPQ/1,"Part popularizing study and part academic monograph, this readable volume advances [CIP Shoemaker]'s earlier work on [Mary]'s dormition and Assumption with new information from unmined sources, including the Sub tuum praesidium, Book of Mary's Repose, ""Six Books"" Dormition Apocryphon, Hypomnestikon of Joseph, and Jerusalem Armenian Lectionary.",2016-12,6/21/18 18:11,8/11/20 16:17,6/21/18 18:11,552-553,,4,54,,,,,,,,,,English,Copyright American Library Association dba CHOICE Dec 2016,,,,ProQuest,,,,C:\Users\xus12\Zotero\storage\9SL295Z4\Levine - 2016 - Mary in early Christian faith and devotion.pdf,,,Nonfiction; Bibliographies; Book Reviews; Publishing And Book Trade; Christians; Faith,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,journalArticle,Mary in early Christian faith and devotion,Choice
2W2PM9TS,"Anderson, Victor",2011,"Anderson, Victor",,0009-5281,,http://search.ebscohost.com/login.aspx?direct=true&db=rlh&AN=65828645&site=ehost-live,"A review of the book ""The Christian Imagination: Theology and the Origins of Race,"" by Willie James Jennings is presented.",9/6/11,12/10/14 20:59,1/6/15 3:46,12/10/14 20:59,34-38,,18,128,,Christian Century,The Christian Imagination,,,,,,,,,,,,EBSCOhost,,,,C:\Users\xus12\Zotero\storage\8MFXN3UN\Anderson - 2011 - The Christian Imagination Theology and the Origin.pdf,,Book review,"Nonfiction; BOOKS -- Reviews; CHRISTIAN Imagination: Theology & the Origins of Race, The (Book); JENNINGS, Willie James; RACE -- Religious aspects -- Christianity",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,journalArticle,The Christian Imagination: Theology and the Origins of Race,Christian Century
4WZZXTX4,"Levine, Amy-Jill",2014,"Levine, Amy-Jill",,0009-5281,,http://proxy.library.vanderbilt.edu/login?url=http://search.ebscohost.com/login.aspx?direct=true&db=rlh&AN=97536651&site=ehost-live,"An excerpt from the author's book ""Short Stories by Jesus: The Enigmatic Parables of a Controversial Rabbi"" is presented.",9/3/14,11/3/16 19:48,7/13/21 16:22,11/3/16 19:48,20-23,,18,131,,Christian Century,,,,,,,,,,,,,EBSCOhost,,,,C:\Users\xus12\Zotero\storage\N9TQX44X\Levine - 2014 - A parable and its baggage. (cover story).pdf,,,PARABLES; SHORT Stories by Jesus: The Enigmatic Parables of a Controversial Rabbi (Book),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,journalArticle,A parable and its baggage. (cover story),Christian Century
RSK85FWQ,"Townes, Emilie",2000,"Hauerwas, Stanley; Lovin, Robin W.; Townes, Emilie M.",,0009-5281,,http://search.ebscohost.com/login.aspx?direct=true&db=rfh&AN=ATLA0000917158&site=ehost-live,A conversation,9/27/00,7/24/14 17:54,10/13/14 15:13,7/23/14 20:24,952-955,,26,117,,Christian Century,Ethics in our time,,,,,,,,,,,,EBSCOhost,,,,C:\Users\xus12\Zotero\storage\4MNU69MT\Hauerwas et al. - 2000 - Ethics in our time  Social witness for the new ce.pdf,,,"Social ethics, Christian; Church and social problems; Social gospel",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,journalArticle,Ethics in our time : Social witness for the new century,Christian Century
S5CRTCHG,"Townes, Emilie",1989,"Townes, Emilie M.",,0009-5281,,http://search.ebscohost.com/login.aspx?direct=true&db=rfh&AN=ATLA0000811645&site=ehost-live,,3/15/89,7/24/14 18:01,7/24/14 18:01,7/23/14 23:11,285-286,,9,106,,Christian Century,Ida B Wells-Barnett,,,,,,,,,,,,EBSCOhost,,,,C:\Users\xus12\Zotero\storage\XXUJZVW7\Townes - 1989 - Ida B Wells-Barnett  an Afro-American prophet.pdf,,,"Prophetic office; African Americans--Biographies; Biographies; Wells-Barnett, Ida B, 1862-1931",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,journalArticle,Ida B Wells-Barnett : an Afro-American prophet,Christian Century
KHH4KSFE,"Townes, Emilie",2010,"Townes, Emilie M.",,0009-5281,,http://search.ebscohost.com/login.aspx?direct=true&db=rfh&AN=ATLA0001807428&site=ehost-live,,6/29/10,7/23/14 20:02,7/23/14 20:02,5/29/14 18:53,30-34,,13,127,,Christian Century,,,,,,,,,,,,,EBSCOhost,,,,C:\Users\xus12\Zotero\storage\7KMHW6HF\Townes - 2010 - Washed in grace.pdf,,,United States--Race relations; Church and social problems; Autobiographies; Social change and church; Grace; African Americans--Religion; Race relations and church; Women--Biographies,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,journalArticle,Washed in grace,Christian Century
QH7A387M,"Townes, Emilie",2010,"Townes, Emilie M.",,0009-5281,,http://search.ebscohost.com/login.aspx?direct=true&db=rfh&AN=ATLA0001808278&site=ehost-live,,10/19/10,7/23/14 19:54,7/23/14 19:54,5/29/14 18:35,32-32,,21,127,,Christian Century,Emilie M. Townes 5 picks,,,,,,,,,,,,EBSCOhost,,,,C:\Users\xus12\Zotero\storage\FXGWSSNF\Townes - 2010 - Emilie M. Townes 5 picks essential theology books.pdf,,,"Rasmussen, Larry L.; Best books; Cannon, Katie G.; Long, Charles H, 1926-; Paris, Peter J.; Tanner, Kathryn; Theology--1900-",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,journalArticle,Emilie M. Townes 5 picks: essential theology books of the past 25 years,Christian Century
B8W2DN37,"Townes, Emilie",1991,"Townes, Emilie M.",,0009-5745,,http://search.ebscohost.com/login.aspx?direct=true&db=rfh&AN=ATLA0000610481&site=ehost-live,,11/18/91,7/24/14 18:02,12/10/14 16:38,7/23/14 23:08,362-365,,16-17,51,,Christianity and Crisis,Martin and Malcolm and America,,,,,,,,,,,,EBSCOhost,,,,C:\Users\xus12\Zotero\storage\2JAXZS9H\Townes - 1991 - Martin and Malcolm and America A Dream or a Night.pdf,,Book review,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,journalArticle,The Dream or the Nightmare,Christianity and Crisis
P77C2Z54,"Townes, Emilie",1991,"Townes, Emilie Maureen",,0009-5745,,http://proxy.library.vanderbilt.edu/login?url=https://search.ebscohost.com/login.aspx?direct=true&db=lsdar&AN=ATLA0000610481&site=ehost-live&scope=site,,11/18/91,11/15/22 18:46,11/15/22 18:46,11/15/22 18:46,362,,16-17,51,,,Martin and Malcolm and America,,,,,,,,,,,,EBSCOhost,,"Place: Maryknoll, NY",,C:\Users\xus12\Zotero\storage\IS3G66XI\Townes - 1991 - Martin and Malcolm and America A Dream or a Night.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,journalArticle,Martin and Malcolm and America: A Dream or a Nightmare,Christianity and Crisis
VNV3TGG7,"Barnes, Sandra L.",2004,"Barnes, Sandra L.",,1936-007X,,,"Individuals who live in poor urban neighborhoods are often characterized in monolithic ways that understate diverse responses to poverty. Using the Urban Poverty and Family Life Survey of Chicago and bivariate and multivariate statistical analysis techniques, this study examines the degree to which neighborhood poverty constraints, household economics, and demographic variables influence positive homeownership attitudes, homeownership behavior, and neighborhood ties. It documents the presence of attitudes and behavior associated with the middle class as well as social affiliations. The findings demonstrate the greater importance of household economic conditions over neighborhood effects. Results also show that some respondents have attitudes, behavior, and, to a lesser extent, neighborhood ties similar to those found in the larger society. This evidence of continuing diversity among residents of poor urban neighborhoods suggests the need for policies more specifically tailored to the existing strengths of these neighborhoods.",2004,5/28/14 21:21,5/28/14 21:21,,41-55,,1,7,,Cityscape: A Journal of Policy Development and Research,,,,,,,,,,,,,EBSCOhost,,,,,http://search.ebscohost.com/login.aspx?direct=true&db=eoh&AN=0772609&site=ehost-live&scope=cite,,"Measurement and Analysis of Poverty          I32; Neighborhood Characteristics          R23; Population; Regional Labor Markets; Urban, Rural, Regional, Real Estate, and Transportation Economics: Housing Demand          R21; Urban, Rural, Regional, Real Estate, and Transportation Economics: Regional Migration",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,journalArticle,"Positive Homeownership Attitudes, Homeownership Behavior, and Neighborhood Ties in Poor Urban Neighborhoods",Cityscape: A Journal of Policy Development and Research
ZP7H37GX,"Townes, Emilie",2008,"Townes, Emilie M.",,0590-0980,,,,2008,7/23/14 20:02,7/23/14 20:02,,16-23,,3,46,,Criterion,,,,,,,,,,,,,EBSCOhost,,,,,http://search.ebscohost.com/login.aspx?direct=true&db=rfh&AN=ATLA0001689352&site=ehost-live&scope=cite,,"Freedom, Academic; Theological education--United States; Religion--Study--Methodology; Critical thinking",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,journalArticle,The dancing mind,Criterion
DGCPKCFX,"Townes, Emilie",1979,"Townes, Emilie M.",,0590-0980,,,,1979,7/24/14 17:17,12/10/14 15:29,,11-12,,no. 1,18,,,,,,,,,,English,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,journalArticle,"Conference on ""The University and Change in the Catholic World,"" section on ""Pastoral Care""",Criterion
VXMQQPNF,"Levine, Amy-Jill",1994,"Levine, Amy-Jill",,0894-8860,,,,1994,6/22/18 16:49,6/22/18 16:59,,142-144,,,7,,Critical Review of Books in Religion,,,,,,,,,,,,,EBSCOhost,,,,,,Book review,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,journalArticle,Matthew,Critical Review of Books in Religion
CK39ARVC,"Armour, Ellen T.",1998,"Armour, Ellen T.",,0011-1953,,http://go.galegroup.com/ps/i.do?id=GALE%7CA20968464&v=2.1&u=tel_a_vanderbilt&it=r&p=AONE&sw=w&asid=8fdf50beea5f73e5e3fe17af82617712,,1998,5/7/14 19:43,10/6/15 19:22,5/7/14 19:43,230,,2,48,,,,,,,,,,English,,,Academic OneFile,,Gale,,,,C:\Users\xus12\Zotero\storage\R4SJMQMW\retrieve.html,,,Feminist theology; Women theologians,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,journalArticle,Spiritual geography,Cross Currents
6FPIXUIH,"Sheppard, Phillis",2009,"Sheppard, Phillis I",,0883-0053,,http://proxy.library.vanderbilt.edu/login?url=https://search.ebscohost.com/login.aspx?direct=true&db=lsdar&AN=ATLA0001798690&site=ehost-live&scope=site,,2009,11/15/22 17:51,11/15/22 17:51,11/15/22 17:51,17-21,,,25,,,,,,,,,,,,,,,EBSCOhost,,,,C:\Users\xus12\Zotero\storage\HHSPMND9\Sheppard - 2009 - Response to Rambo.pdf,,,"Image of God; Jonestown Mass Suicide, Jonestown, Guyana, 1978; 1900-1999; Rambo, Lewis R,   , 1943-; Theological anthropology -- Christianity -- History of doctrines",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,journalArticle,Response to Rambo,Ex auditu
J8NWI4VW,"Sheppard, Phillis",2009,"Sheppard, Phillis I.",,0883-0053,,http://search.ebscohost.com/login.aspx?direct=true&db=rfh&AN=ATLA0001798690&site=ehost-live,,1/1/09,10/30/14 19:22,8/31/21 17:27,10/30/14 19:22,17-21,,,25,,Ex auditu,,,,,,,,,,,,,EBSCOhost,,,,,,,"Image of God; Jonestown Mass Suicide, Jonestown, Guyana, 1978; Rambo, Lewis R.; Theological anthropology--Christianity--History of doctrines--1900-1999",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,journalArticle,"Conversion Studies, Pastoral Counseling, and Cultural Studies: Engaging and Embracing a New Paradigm",Ex Auditu: An International Journal for the Theological Interpretation of Scripture
75VAG9NV,"Hudnut-Beumler, Jim",1999,"Hudnut-Beumler, James David",,0884-5379,,http://search.proquest.com/docview/229943146/55F10A605F6C47A0PQ/32?accountid=14816,,1999,7/3/14 17:00,6/19/18 15:49,7/3/14 17:00,177,,1,31,,,Houses of God,,,,,,,English,Copyright The Conference on Faith and History Winter 1999,,,,ProQuest,,,,"C:\Users\xus12\Zotero\storage\SNCE3KWR\Hudnut-Beumler - 1999 - Houses of God Region, Religion, and Agriculture i.pdf; C:\Users\xus12\Zotero\storage\2RZVEZCN\32.html",,Book review,History; Religions And Theology,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,journalArticle,"Review of Houses of God: Region, Religion, and Agriculture in the United States",Fides et historia
5QJ6IRPI,"Townes, Emilie",2006,"Townes, Emilie M.",,1550-2465,,,,2006,8/4/14 20:06,10/21/20 18:10,,30-42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,journalArticle,The Cultural Production of Evil: some notes on Aunt Jemima and the Imagination,Harvard Divinity Bulletin
5XPQVQ2E,"Seow, C.L.",1984,"Seow, C. L. (Choon Leong)",,0193-7162,,,,1984-01,10/21/14 17:42,10/21/14 17:51,,185-198,,,8,,,,,,,,,,,,,,,EBSCOhost,,,,,http://search.ebscohost.com/login.aspx?direct=true&db=rfh&AN=ATLA0000960959&site=ehost-live&scope=cite,,"Ark of the Covenant; Hebrew language--Terms--ʻedut; Hebrew language--Terms--ʼaron; Mettinger, Tryggve N D.; Priestly document (Biblical criticism); Treaties, Ancient",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,journalArticle,The designation of the ark in priestly theology,Hebrew Annual Review
E9VCCZ35,"McClure, John S.",1998,"McClure, John S.",,0738-0534,,http://search.ebscohost.com/login.aspx?direct=true&db=rfh&AN=ATLA0001545420&site=ehost-live,,6/1/98,5/9/14 16:10,5/9/14 16:10,5/9/14 16:10,50-53,,1,23,,Homiletic,,,,,,,,,,,,,EBSCOhost,,,,"C:\Users\xus12\Zotero\storage\I23A85NP\McClure - 1998 - Liberation theologies, postmodernity, and the Amer.pdf",,book reviw,Peer reviewed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,journalArticle,"Liberation theologies, postmodernity, and the Americas",Homiletic
