accession_number,mid,description,score,topicality
1984.020,/m/05nnm,Organism,0.8527469,0.8527469
1984.020,/m/0244x1,Gesture,0.85260487,0.85260487
1984.020,/m/0jjw,Art,0.81550723,0.81550723
1984.020,/m/03gq5hm,Font,0.79711986,0.79711986
1984.020,/m/0j62f,Rectangle,0.74683577,0.74683577
1984.020,/m/0hwky,Pattern,0.7177088,0.7177088
1984.020,/m/02csf,Drawing,0.71395403,0.71395403
1984.020,/m/0641k,Paper,0.6895149,0.6895149
1984.020,/m/0919rx,Line art,0.68268967,0.68268967
1984.020,/m/0h8p59j,Paper product,0.6704048,0.6704048
1984.021,/m/062581,Sleeve,0.8621082,0.8621082
1984.021,/m/0244x1,Gesture,0.85260487,0.85260487
1984.021,/m/03gq5hm,Font,0.80871487,0.80871487
1984.021,/m/0jjw,Art,0.79738736,0.79738736
1984.021,/m/02csf,Drawing,0.70162874,0.70162874
1984.021,/m/0hwky,Pattern,0.700515,0.700515
1984.021,/m/0919rx,Line art,0.68415695,0.68415695
1984.021,/m/0641k,Paper,0.6811713,0.6811713
1984.021,/m/0h8p59j,Paper product,0.6731336,0.6731336
1984.021,/m/078hm,Slope,0.63638777,0.63638777
1984.022,/m/05nnm,Organism,0.8530771,0.8530771
1984.022,/m/0244x1,Gesture,0.85260475,0.85260475
1984.022,/m/062581,Sleeve,0.84931916,0.84931916
1984.022,/m/03gq5hm,Font,0.8162218,0.8162218
1984.022,/m/0jjw,Art,0.8146259,0.8146259
1984.022,/m/0hwky,Pattern,0.75987154,0.75987154
1984.022,/m/02csf,Drawing,0.7200298,0.7200298
1984.022,/m/01kr8f,Illustration,0.7133187,0.7133187
1984.022,/m/0641k,Paper,0.7129322,0.7129322
1984.022,/m/0p9xx,Visual arts,0.68753517,0.68753517
1984.023,/m/0dzf4,Arm,0.9444991,0.9444991
1984.023,/m/02p0tk3,Human body,0.88383305,0.88383305
1984.023,/m/01k9lj,Jaw,0.87751186,0.87751186
1984.023,/m/0244x1,Gesture,0.8525594,0.8525594
1984.023,/m/019swr,Knee,0.8258361,0.8258361
1984.023,/m/0jjw,Art,0.80974174,0.80974174
1984.023,/m/03gq5hm,Font,0.7937006,0.7937006
1984.023,/m/01vm1p,Elbow,0.7834406,0.7834406
1984.023,/m/0hwky,Pattern,0.7293464,0.7293464
1984.023,/m/02csf,Drawing,0.7098769,0.7098769
1984.024,/m/0jjw,Art,0.8192977,0.8192977
1984.024,/m/03gq5hm,Font,0.8149969,0.8149969
1984.024,/m/02csf,Drawing,0.7031537,0.7031537
1984.024,/m/01kr8f,Illustration,0.6987332,0.6987332
1984.024,/m/0919rx,Line art,0.6787346,0.6787346
1984.024,/m/0bp7w,Printmaking,0.67053676,0.67053676
1984.024,/m/0641k,Paper,0.6601297,0.6601297
1984.024,/m/0p9xx,Visual arts,0.6491179,0.6491179
1984.024,/m/0h8p59j,Paper product,0.64039266,0.64039266
1984.024,/m/02h7lkt,Fictional character,0.6337415,0.6337415
1984.025,/m/03gq5hm,Font,0.8058165,0.8058165
1984.025,/m/0bt_c3,Book,0.75496274,0.75496274
1984.025,/m/01h1dd,Publication,0.6876741,0.6876741
1984.025,/m/0641k,Paper,0.68013465,0.68013465
1984.025,/m/0h8p59j,Paper product,0.6763576,0.6763576
1984.025,/m/015bv3,Document,0.63333076,0.63333076
1984.025,/m/0gkxy13,Handwriting,0.5572607,0.5572607
1984.025,/m/04jjh,Letter,0.5314892,0.5314892
1984.025,/m/03g3w,History,0.5305448,0.5305448
1984.025,/m/0jjw,Art,0.526814,0.526814
1984.026,/m/0jjw,Art,0.8346378,0.8346378
1984.026,/m/05qdh,Painting,0.802629,0.802629
1984.026,/m/01kr8f,Illustration,0.7244569,0.7244569
1984.026,/m/02csf,Drawing,0.6997249,0.6997249
1984.026,/m/0bp7w,Printmaking,0.6991847,0.6991847
1984.026,/m/0p9xx,Visual arts,0.69657373,0.69657373
1984.026,/m/0dgsmq8,Artwork,0.635154,0.635154
1984.026,/m/0641k,Paper,0.6312284,0.6312284
1984.026,/m/036jvk,Stock photography,0.6223734,0.6223734
1984.026,/m/03g3w,History,0.6218903,0.6218903
1984.027,/m/0k0pj,Nose,0.98358303,0.98358303
1984.027,/m/027n3_,Eyebrow,0.93895525,0.93895525
1984.027,/m/01k9lj,Jaw,0.8828692,0.8828692
1984.027,/m/0244x1,Gesture,0.85260487,0.85260487
1984.027,/m/0jjw,Art,0.8356342,0.8356342
1984.027,/m/039xj_,Ear,0.80643946,0.80643946
1984.027,/m/03gq5hm,Font,0.7740949,0.7740949
1984.027,/m/04sk75,Figure drawing,0.77253276,0.77253276
1984.027,/m/02csf,Drawing,0.7252796,0.7252796
1984.027,/m/05qdh,Painting,0.70726067,0.70726067
