qid,label_en,description_en,instance_of_uuid,instance_of,gender_uuid,gender,orcid_uuid,orcid,orcid_ref1_hash,orcid_ref1_retrieved_nodeId,orcid_ref1_retrieved_val,orcid_ref1_retrieved_prec,employer_uuid,employer,employer_start_time_nodeId,employer_start_time_val,employer_start_time_prec,employer_end_time_nodeId,employer_end_time_val,employer_end_time_prec,employer_ref1_hash,employer_ref1_referenceUrl,employer_ref1_retrieved_nodeId,employer_ref1_retrieved_val,employer_ref1_retrieved_prec,affiliation_uuid,affiliation,affiliation_start_time_nodeId,affiliation_start_time_val,affiliation_start_time_prec,affiliation_end_time_nodeId,affiliation_end_time_val,affiliation_end_time_prec,affiliation_ref1_hash,affiliation_ref1_referenceUrl,affiliation_ref1_retrieved_nodeId,affiliation_ref1_retrieved_val,affiliation_ref1_retrieved_prec
Q89958953,Aaron M. Kipp,medical researcher,E79EA36B-1193-400E-9BEC-3441E1417414,Q5,5862623C-E05E-43C1-82C6-CC16665D468D,Q6581097,61395FFA-6D0C-43F0-B181-E2AD7571D20C,0000-0003-2651-2445,220cc132746fe9acd80a3cb4f6ae76cf4987b557,2d02c245-a2ce-440d-886a-dc3607ff133c,2021-03-27T00:00:00Z,11,BA69852B-6F40-4CF4-AB8E-178E6C847156,Q7914455,9243aeaa-e44b-40b7-9a49-6430cc4f15df,2009-08-15T00:00:00Z,11,7fa66cff-cd02-4a60-9350-4b2bd8744343,2019-08-31T00:00:00Z,11,645c85385520a43d6ce289e5baa4a931e7e70078,https://orcid.org/0000-0003-2651-2445,6d74836a-898c-42d5-a856-d30dbe3618f0,2021-03-27T00:00:00Z,11,D78CB334-0E84-4038-A03E-A66AB4474044,Q89953931,1e758d19-8e3e-4cbf-917e-fe87e26c753c,2009-08-15T00:00:00Z,11,9ca77455-2a16-405b-92eb-52e3939e873e,2019-08-31T00:00:00Z,11,645c85385520a43d6ce289e5baa4a931e7e70078,https://orcid.org/0000-0003-2651-2445,ad1b9e77-9ca3-4443-942a-085ced1b1ec0,2021-03-27T00:00:00Z,11
Q67989637,Robert Means,medical researcher,27FC9166-1630-4E84-9F45-CD04125EE85A,Q5,E3C4F401-2281-4D7E-A57F-8E521E59681C,Q6581097,82E480FC-D33C-4701-AB73-019DF83B727F,0000-0002-0947-2624,220cc132746fe9acd80a3cb4f6ae76cf4987b557,302f17ef-9e4f-408a-b3fe-18b247b7e89c,2021-03-27T00:00:00Z,11,52D97C87-AAE6-4958-8EED-4315A4810F86,Q29052,fb2c623a-668f-42f4-8eb2-04c4c7c6829d,1990-07-01T00:00:00Z,11,17c3ac2e-ec7b-426e-9225-6bb58425f052,1992-08-30T00:00:00Z,11,f9f1efd871efff37ff3ba68a6dd5374968126a06,https://orcid.org/0000-0002-0947-2624,5119f5e8-6df4-4c80-8a45-649d022ef4a1,2021-03-27T00:00:00Z,11,F972E2F0-9CA5-4509-9BBB-9036C7CFE97D,Q89953931,9a0f103d-07ef-4e7b-8440-3479e0dd5f05,1990-07-01T00:00:00Z,11,36c18857-6557-4dc6-ae3e-c2b7a2a13504,1992-08-30T00:00:00Z,11,f9f1efd871efff37ff3ba68a6dd5374968126a06,https://orcid.org/0000-0002-0947-2624,abebf285-a88f-4cc6-9779-75553822e8be,2021-03-27T00:00:00Z,11
Q73024857,Kevin H. Souza,medical researcher,CF4EC573-1156-4190-AC8A-C62E92122163,Q5,F9EEA07A-3AC2-4BED-865B-9CCB9BF43E1C,Q6581097,8C7967B7-9CA5-48B3-9F1C-DC3D79EA1534,0000-0002-4578-9645,220cc132746fe9acd80a3cb4f6ae76cf4987b557,c386ee9a-b7f7-41db-94c3-98640c2a9b88,2021-03-27T00:00:00Z,11,83068F8F-DC30-418F-A8FA-AC1F3FFF0205,Q29052,5be82021-c57d-48f6-a8a8-ee04a45c1930,1987-00-00T00:00:00Z,9,636226aa-d53e-4523-b33f-b368ac094cca,1998-00-00T00:00:00Z,9,704b7238ab4642957079e9627450b82f713c9c53,https://orcid.org/0000-0002-4578-9645,8cc408f9-2298-4c16-9476-05e995d0cdd0,2021-03-27T00:00:00Z,11,164A7C48-4B25-4F13-810A-C113EDB2282C,Q89953931,0f810111-fa20-49fa-8f8d-ea3b535becf8,1987-00-00T00:00:00Z,9,780c2211-a9be-4392-bf48-5616ced1045d,1998-00-00T00:00:00Z,9,704b7238ab4642957079e9627450b82f713c9c53,https://orcid.org/0000-0002-4578-9645,de7ea964-5cfc-4f31-b3d5-d47561999891,2021-03-27T00:00:00Z,11
Q94674028,Charles C. Hong,medical researcher,D54111DB-1296-497B-8903-9AE9961D4258,Q5,FC7087E4-70C4-41CB-8409-8161D7B43927,Q6581097,9868606B-FC8E-4D34-8503-64D8911FC9AA,0000-0002-0424-8252,220cc132746fe9acd80a3cb4f6ae76cf4987b557,c852ec68-92e3-4ac5-9e31-408c30f9943f,2021-03-27T00:00:00Z,11,E2627B7C-625C-4F1B-91D6-9AD2B0391E5F,Q29052,46aeb380-179d-408d-90ff-9767891550a7,2012-00-00T00:00:00Z,9,b4080b4c-245e-4769-a34c-131d9e1d7e44,2018-00-00T00:00:00Z,9,e1e3cd2d7783bb098b230a95b01a8a2c1b402f47,https://orcid.org/0000-0002-0424-8252,b2d17bc1-457b-4b99-a87c-bed00f7419eb,2021-03-27T00:00:00Z,11,038EB653-3E6E-4E1A-8FFD-AB3F9A2D6432,Q89953931,054d916e-6cf6-49a4-bb8e-d5d3c181b6e3,2012-00-00T00:00:00Z,9,22d71dfe-b593-4451-8529-6db2ed16a278,2018-00-00T00:00:00Z,9,e1e3cd2d7783bb098b230a95b01a8a2c1b402f47,https://orcid.org/0000-0002-0424-8252,d544e35e-4071-4109-a4b7-080cdc9f3699,2021-03-27T00:00:00Z,11
Q59707190,Stuart A. Thompson,medical researcher,80E2D563-9316-4937-87D2-C3696C5391BB,Q5,D7948C9E-3441-4BEA-887F-13C1BBC1910C,Q6581097,128E76A4-4CFC-4763-A204-77225C4AC577,0000-0002-0457-6926,220cc132746fe9acd80a3cb4f6ae76cf4987b557,53d0fa52-bb86-4100-ac69-91b34fd3aa35,2021-03-27T00:00:00Z,11,729F3A2C-47ED-4372-A325-800815CC20DC,Q7914455,b83e1e70-299d-4e80-9373-f2b36718d29b,1997-07-01T00:00:00Z,11,c48e0a04-ab2d-45b5-b012-bcfe1d2001dd,1999-06-15T00:00:00Z,11,20164565cb9f15e46340b040e538365c6b1e50c5,https://orcid.org/0000-0002-0457-6926,8e7ca30f-42f4-4365-9876-bf67f4f63262,2021-03-27T00:00:00Z,11,7ED4ACDF-C1BF-4B9F-A0B5-418662C906C6,Q89953931,c981896b-ae89-41f5-b921-5ed807791339,1997-07-01T00:00:00Z,11,d40b9c6d-0535-4154-a25e-4196f11224bd,1999-06-15T00:00:00Z,11,20164565cb9f15e46340b040e538365c6b1e50c5,https://orcid.org/0000-0002-0457-6926,df9b96af-042e-4939-a08c-96ae68820bd0,2021-03-27T00:00:00Z,11
Q39796189,James P. Tam,microbiologist,52727B0B-D9C1-487D-82B4-B5A41631D6E6,Q5,6DFB0076-6A6F-4CB9-9683-D8E988CDAD30,Q6581097,E754EED6-50CD-46E9-9CF7-2A78B71C0B0E,0000-0003-4433-198X,220cc132746fe9acd80a3cb4f6ae76cf4987b557,a29586a0-9bc3-406b-bb4c-943115dc6919,2021-03-27T00:00:00Z,11,64BC8340-6BEE-4F8D-852E-9072863641DE,Q29052,d2c4bd00-027f-4009-8c24-8149682f2cd0,1992-00-00T00:00:00Z,9,c1a83c29-d2f6-459c-b633-508e56bea621,2005-00-00T00:00:00Z,9,a3d19f74b49809672becf43e52adf5a9057ec955,https://orcid.org/0000-0003-4433-198X,1314f93c-25da-423c-a203-42a5bcd01896,2021-03-27T00:00:00Z,11,1806F59D-1F0A-4406-BC15-6F3AD3EA712C,Q89953964,7cceccc9-b765-44f5-b1d4-c9d61a551546,1992-00-00T00:00:00Z,9,2093ed90-52e3-4dc1-bb65-6c18153232a6,2005-00-00T00:00:00Z,9,a3d19f74b49809672becf43e52adf5a9057ec955,https://orcid.org/0000-0003-4433-198X,ee650757-f88b-41f4-bdec-81488e341fe0,2021-03-27T00:00:00Z,11
Q54410341,Bertrand Blondeau,molecular physiologist,77A17F56-6F40-4AA8-BB38-F5F8E9016E22,Q5,C9C713B1-9778-4C95-BF36-4630D68C37AB,Q6581097,4DF1541F-59D4-409F-B01B-1244C0D9909A,0000-0002-1106-1509,220cc132746fe9acd80a3cb4f6ae76cf4987b557,40d8b023-3550-432e-9238-a90e2eda8895,2021-03-27T00:00:00Z,11,01ABD309-AF0E-4727-8E74-E2BE6936D37D,Q29052,d924f5fa-b242-48b0-8f90-cea95323f5bc,2001-01-01T00:00:00Z,11,033fef59-96a9-40bc-8237-a5689870c8f8,2004-05-03T00:00:00Z,11,324947433045cd52597003a951cf152ad7428d99,https://orcid.org/0000-0002-1106-1509,2bf80823-710f-4544-b9f5-8c8b491bc35b,2021-03-27T00:00:00Z,11,1FFF92A1-F476-43CA-B4E2-5A2C2D7804D1,Q89953935,e01d9867-9436-405a-ab94-e9f38ac60b45,2001-01-01T00:00:00Z,11,3798ea77-62ea-4d2a-bac1-766a606a512c,2004-05-03T00:00:00Z,11,324947433045cd52597003a951cf152ad7428d99,https://orcid.org/0000-0002-1106-1509,c05f9a48-00a7-4fb2-9abd-024b88d8affb,2021-03-27T00:00:00Z,11
Q42121868,Brian A. McCool,molecular physiologist,9029C9D0-8E39-41E5-8B38-24276CBFCE38,Q5,A91CBA94-633B-4D08-88B0-F1E868746B2F,Q6581097,1E8C2211-D5E7-4DE4-8B5B-73EB3B35F7F1,0000-0002-1002-9435,220cc132746fe9acd80a3cb4f6ae76cf4987b557,cba21935-cb55-43e5-8c85-5419672da312,2021-03-27T00:00:00Z,11,1BB12468-0C98-4E24-AEC1-524DA5E11304,Q29052,29bf3438-6093-4998-9b8b-5d80eb4fb799,1993-00-00T00:00:00Z,9,af1ccf31-9481-42ad-b762-0bc8dc89e8a1,1997-00-00T00:00:00Z,9,a43d387ade82a322b00a4e07db452cd670d4b606,https://orcid.org/0000-0002-1002-9435,375b6a9e-6514-446d-8b05-4041e39a3c1c,2021-03-27T00:00:00Z,11,928058F9-89CC-40C4-8E09-38A1AAFB8A81,Q89953935,2e0a49cb-50b9-4f3c-a1f8-fb796bcf7495,1993-00-00T00:00:00Z,9,9b299748-62c3-40e1-9253-8f7e6a22a643,1997-00-00T00:00:00Z,9,a43d387ade82a322b00a4e07db452cd670d4b606,https://orcid.org/0000-0002-1002-9435,27cd7d8c-77bf-4e77-aa5f-4e7da42da454,2021-03-27T00:00:00Z,11
Q56993167,Zeno Lavagnino,molecular physiologist,9AFD23C9-248A-4A49-85CA-645E693A5D80,Q5,44BF235F-CDA6-452D-83A7-199C5B7E9E1B,Q6581097,BF82EF5E-2090-4793-904E-78FDDC275A06,0000-0002-7247-8084,220cc132746fe9acd80a3cb4f6ae76cf4987b557,c9993a8f-585a-4d7e-9b74-463dce2db5d1,2021-03-27T00:00:00Z,11,BBA41721-7C9A-4632-B3AD-9531DCE0D499,Q29052,af8a570e-89c0-4815-ae2c-0c250cf276c7,2014-07-14T00:00:00Z,11,5b0aeaef-25dc-4477-a99f-71d547972773,2015-06-30T00:00:00Z,11,182967555347eed28da4ebcecdb0ba61607bcfc5,https://orcid.org/0000-0002-7247-8084,22ac5efa-d263-49ca-a6a0-058eae5f35ca,2021-03-27T00:00:00Z,11,FEE3E108-85D8-4BD2-8ABE-60A81F3EBE83,Q89953935,c6f8f28c-c4c0-4782-9fc3-83f2eb4ef4c0,2014-07-14T00:00:00Z,11,22862a16-009d-432c-b542-80130c22e16f,2015-06-30T00:00:00Z,11,182967555347eed28da4ebcecdb0ba61607bcfc5,https://orcid.org/0000-0002-7247-8084,1d5dc709-a1f3-4022-ad77-fc379b7f0efd,2021-03-27T00:00:00Z,11
Q37374837,Maximilian Michel,molecular physiologist,FA508D81-E6E3-4425-A18F-EB142D62BE9E,Q5,64D9CF8C-6433-4818-AE4E-FD02803FCAD9,Q6581097,B8BDCDF7-DC1F-4C93-A593-7C3CADE46170,0000-0002-5910-5363,220cc132746fe9acd80a3cb4f6ae76cf4987b557,e6aab3f7-8e0a-427c-86c5-eefa0ac7ff9a,2021-03-27T00:00:00Z,11,D2C6F223-4912-4401-B120-3B570C568F4F,Q29052,4e24adf5-424a-4367-8632-e8a1b5d7e018,2012-07-00T00:00:00Z,10,4b1c227b-7574-4473-94c3-3113c30ddf95,2016-10-00T00:00:00Z,10,1a9831dbb1e7b2a8d6fa095df6ece8fc8edfe2a1,https://orcid.org/0000-0002-5910-5363,e31fc173-0a40-4d29-a4aa-9006b433fc02,2021-03-27T00:00:00Z,11,9156F792-3149-4ECD-9CDA-7944D2A3C602,Q89953935,051d3395-b50d-4997-ade6-74f452daa7f9,2012-07-00T00:00:00Z,10,38402f55-2336-4b89-b5d3-bb5c04ef6213,2016-10-00T00:00:00Z,10,1a9831dbb1e7b2a8d6fa095df6ece8fc8edfe2a1,https://orcid.org/0000-0002-5910-5363,8261195b-33c1-4d2e-9cfa-a2dbde50a329,2021-03-27T00:00:00Z,11
Q42613263,Kate Ellacott,molecular physiologist,5AC814D2-162E-45F2-AA5F-2BD9C60EA2E1,Q5,CB34FF9E-C6E5-4666-977F-C2899C380AA8,Q6581072,5650C330-676E-4711-B3A6-F6866A258104,0000-0001-5261-7465,220cc132746fe9acd80a3cb4f6ae76cf4987b557,07cb2094-170f-4bb9-adfb-c57477a85d83,2021-03-27T00:00:00Z,11,74241855-A115-4C8F-8DA3-452949A6E357,Q29052,58aed894-5b2c-4570-a4b1-774dbf3b5ca3,2008-09-00T00:00:00Z,10,6367b17a-56d6-46a4-8f9f-4b3a9e4e6474,2014-01-00T00:00:00Z,10,820124b4c3c6fe41e7a94be90cf3fb233b3b8d00,https://orcid.org/0000-0001-5261-7465,6e942ec4-cb29-44d9-bac3-e3a0b9bb5c0d,2021-03-27T00:00:00Z,11,EC5001B9-B6BA-4348-9EF7-D6D367EC4A88,Q89953935,f7df4ef9-6219-4d41-b745-4d7a54a194a5,2008-09-00T00:00:00Z,10,268b5ec0-ebc2-42a7-b211-7de86fba0780,2014-01-00T00:00:00Z,10,820124b4c3c6fe41e7a94be90cf3fb233b3b8d00,https://orcid.org/0000-0001-5261-7465,b78694fd-070a-4e4d-aa71-f1ae1f2f9c7a,2021-03-27T00:00:00Z,11
Q43124064,Rafael Arrojo e Drigo,molecular physiologist,825169B7-7107-45FE-A731-9CEE2F307938,Q5,0D136060-25BC-454D-9270-C5EB423A804B,Q6581097,2BF719DC-4698-4F4A-B115-8A03FCF9993B,0000-0001-7712-013X,220cc132746fe9acd80a3cb4f6ae76cf4987b557,2709ff01-27b0-4d06-b63c-bc405acbbfb4,2021-03-27T00:00:00Z,11,75B25096-7B31-4F9D-805C-50B543D3BBA1,Q29052,9a6497be-676c-49b7-9f79-510a51bf4f1a,2020-07-16T00:00:00Z,11,,,,2a787b8c4bd0135b2b88f56f872381011599ebc2,https://orcid.org/0000-0001-7712-013X,db7034f1-6e6d-4d24-a72e-bf12f0afb0d0,2021-03-27T00:00:00Z,11,614727A6-D710-4D2D-917E-96EC13BC1E8E,Q89953935,cf6896e5-8268-4994-8fac-948e2d602ba8,2020-07-16T00:00:00Z,11,,,,2a787b8c4bd0135b2b88f56f872381011599ebc2,https://orcid.org/0000-0001-7712-013X,b60ab634-1838-4937-99c1-720e4312b133,2021-03-27T00:00:00Z,11
Q48619624,Habibeh Khoshbouei,molecular physiologist,045F6A75-7549-4ECA-A7B4-E13353D09BE2,Q5,9579115D-B46C-4BC7-86A0-617CF1BA3E68,Q6581097,C8354B4A-F01C-49D6-AEE5-BF609F1DA557,0000-0002-1533-8771,220cc132746fe9acd80a3cb4f6ae76cf4987b557,52bcf172-0a6b-4896-8289-de4f3a9ff403,2021-03-27T00:00:00Z,11,ADA0DD97-3E15-4734-8DE5-895FAF9EF09F,Q29052,4f289e5a-7dfd-4f94-807c-9c6d730fb5b3,2006-00-00T00:00:00Z,9,5e81c22d-7071-4c07-9ebb-2d7e0a93b76d,2007-00-00T00:00:00Z,9,024f4412fc6427b45ef3c2012a569a27adf4a2fe,https://orcid.org/0000-0002-1533-8771,c23d11f7-4277-44b4-acda-56c754f2a83a,2021-03-27T00:00:00Z,11,4C2AEF31-CEB3-4DEA-8288-03DD63A83400,Q89953935,de7f2b59-b917-4130-af38-48f93a8e8c55,2006-00-00T00:00:00Z,9,653c23b8-5edf-4d04-838c-9a2c49de7331,2007-00-00T00:00:00Z,9,024f4412fc6427b45ef3c2012a569a27adf4a2fe,https://orcid.org/0000-0002-1533-8771,aec177e7-562b-4a54-a753-2641c9fcceaf,2021-03-27T00:00:00Z,11
Q58809311,Richard Benninger,molecular physiologist,E6C0867E-7CE6-4F18-AFBD-AE5C821DFA29,Q5,0720E4FB-E9FE-4676-8226-2FD1FF287823,Q6581097,7492FAD0-7207-43FB-A790-230EF520B48B,0000-0002-5063-6096,220cc132746fe9acd80a3cb4f6ae76cf4987b557,0311c86e-9919-4de1-b553-21317873553b,2021-03-27T00:00:00Z,11,EB19142A-7636-4FCD-B522-94E9744E39F7,Q7914455,dcb0d7a3-0083-40b1-9f86-f33ad33e8c57,2006-06-21T00:00:00Z,11,3ab48102-d6cf-4b27-a3c4-90483faf42b4,2011-06-30T00:00:00Z,11,6a1c9fbfb5b9b26ca68303554a5a3f15fc5cbff1,https://orcid.org/0000-0002-5063-6096,a5199741-b232-4666-8bbf-c8f77e0b48ea,2021-03-27T00:00:00Z,11,C8E8FEF2-9716-451F-A0B9-E47C84684F73,Q89953935,cb38f5df-a654-4e87-bb48-3d2d23e7c2bd,2006-06-21T00:00:00Z,11,86917c85-c857-487a-9c23-d91cebcfc93c,2011-06-30T00:00:00Z,11,6a1c9fbfb5b9b26ca68303554a5a3f15fc5cbff1,https://orcid.org/0000-0002-5063-6096,b1a4ecba-b4f4-4792-b574-04978bc74ffa,2021-03-27T00:00:00Z,11
Q58862048,Justin Flatt,molecular physiologist,43A6DE47-1D94-4170-8D35-7AA52190498B,Q5,7BD7404A-97AD-4EA4-94E1-ABFD87EC2C1C,Q6581097,1DA5FDB9-AD1C-4CB7-BD53-3CF2CFB1492E,0000-0001-5406-8156,220cc132746fe9acd80a3cb4f6ae76cf4987b557,c0607ec3-5ae8-4726-a811-19f97a5777e7,2021-03-27T00:00:00Z,11,8743ED12-0485-4815-9B12-44140C5CEEBD,Q29052,3e2569a3-d8bf-40a6-8928-a1caf8e4595b,2009-06-01T00:00:00Z,11,d0769969-beeb-446c-b689-c6f4a73e2946,2011-09-31T00:00:00Z,11,3a0da8e98555252dfb84c4d2a564b15afea1b156,https://orcid.org/0000-0001-5406-8156,09ca61db-bb15-480d-a5a9-51b9934815d8,2021-03-27T00:00:00Z,11,ADC04B64-7186-40E9-8289-C23E4D5976E8,Q89953935,dff47fb1-dacd-4694-b29d-ef4953234deb,2009-06-01T00:00:00Z,11,8aef46f8-c049-433d-8e6a-c69c3c3e4fa2,2011-09-31T00:00:00Z,11,3a0da8e98555252dfb84c4d2a564b15afea1b156,https://orcid.org/0000-0001-5406-8156,45121d1e-8f7e-4737-b53f-107f849a18bc,2021-03-27T00:00:00Z,11
Q59822722,William Reid Bolus,molecular physiologist,4CAFB348-BF96-40E3-9DD1-EC96F634D11C,Q5,E9E40BBF-C9CB-428F-936A-2EEE2007374D,Q6581097,47629F6F-D3FA-4789-863D-0E0BBA7C63E9,0000-0001-5236-0823,220cc132746fe9acd80a3cb4f6ae76cf4987b557,c3eadc6a-70d4-4a2f-a6bd-2880da362d7e,2021-03-27T00:00:00Z,11,3068D536-1A9E-4B0A-B1A2-C7F5420AC0A4,Q29052,69cfa2ef-8cc3-49f8-aba4-ad9cca578ecf,2017-11-00T00:00:00Z,10,bbefb727-993c-4f0d-a98c-333d194b17ff,2018-10-00T00:00:00Z,10,fc25b4de148b9315f2cdd0b4e83e19dc782dbc4d,https://orcid.org/0000-0001-5236-0823,840a5268-3916-4fd5-99e6-d8908bf89de2,2021-03-27T00:00:00Z,11,E64B0142-FD9B-4989-89F6-2FA6BCA7BB0C,Q89953935,be16bbbf-da2e-4926-8d72-b630e37204b2,2017-11-00T00:00:00Z,10,1a18e2a5-a405-4bd1-a8ef-08480801ec35,2018-10-00T00:00:00Z,10,fc25b4de148b9315f2cdd0b4e83e19dc782dbc4d,https://orcid.org/0000-0001-5236-0823,63fbe3c5-4331-4e88-8827-11c0e66bc8ac,2021-03-27T00:00:00Z,11
Q60227498,Heinrich J. Matthies,molecular physiologist,1676624F-BE6D-43C7-90BF-EF0CAFAB48A3,Q5,8762681C-690B-4375-8382-8217AD85B0CC,Q6581097,B3A4EB06-A19B-4164-924E-2A023CC97A3A,0000-0003-3615-7571,220cc132746fe9acd80a3cb4f6ae76cf4987b557,473222ae-3945-4a1b-a283-9a4269f465c5,2021-03-27T00:00:00Z,11,286115EC-8BE5-45A0-81B9-30B65FBC485C,Q29052,48e7bf2d-8689-4a37-8794-52472cd3509b,2006-00-00T00:00:00Z,9,0c079d78-1773-45e7-b6c2-0718dd98718b,2017-00-00T00:00:00Z,9,7becbc3b48e8f80d9729d248864efc58ce4bf240,https://orcid.org/0000-0003-3615-7571,537c10bf-a2bb-4fd3-8d5e-1781ec33a0dd,2021-03-27T00:00:00Z,11,837EF3B4-FC6D-4091-94F4-5EB6BC447288,Q89953935,5ee70066-be3d-4a08-bfec-6b0cb34c7eb0,2006-00-00T00:00:00Z,9,3cb99edd-f99a-4903-8f4b-e51814347f2d,2017-00-00T00:00:00Z,9,7becbc3b48e8f80d9729d248864efc58ce4bf240,https://orcid.org/0000-0003-3615-7571,2d8a533f-b2c2-4164-9c16-594c00f9a957,2021-03-27T00:00:00Z,11
Q61827551,Robert S. Lee-Young,molecular physiologist,591209E9-E0CB-4933-B5B1-BD0C62C08FE5,Q5,36C4D6B0-DAB5-484C-9692-E5158787470B,Q6581097,E4D47498-F623-468E-A155-C2CDBE73CD70,0000-0002-8166-142X,220cc132746fe9acd80a3cb4f6ae76cf4987b557,8f197fc4-b757-4ecd-ba77-8de3aee14e4d,2021-03-27T00:00:00Z,11,DFE0AE48-542D-461E-8031-6B43BBE5752F,Q29052,9746763b-a8fb-412c-8b31-53adb2061886,2005-08-00T00:00:00Z,10,3ed43440-f004-405e-b596-6c2763143a21,2010-07-00T00:00:00Z,10,6338b8eb23e1bb199ed8f11ff62e1ca90f5dd285,https://orcid.org/0000-0002-8166-142X,7183e402-510d-47b3-b4d6-eac6403b31ee,2021-03-27T00:00:00Z,11,562F7F75-76E1-4102-B78E-260BFD62EF75,Q89953935,b774d424-fe08-4d1e-bab6-a78e2e9fd104,2005-08-00T00:00:00Z,10,737dc047-51fe-424f-b988-7002b0c8d1d8,2010-07-00T00:00:00Z,10,6338b8eb23e1bb199ed8f11ff62e1ca90f5dd285,https://orcid.org/0000-0002-8166-142X,3b9fcc47-3791-497e-9c3f-fd1ac7d83618,2021-03-27T00:00:00Z,11
Q79331844,Jun-Seop Shin,molecular physiologist,280E57A6-FC20-4EE9-AFEB-CB39F68C3388,Q5,,,956CFB49-5F68-49F9-8E2B-B6385F91DB5F,0000-0001-5142-2818,220cc132746fe9acd80a3cb4f6ae76cf4987b557,a5ce83e3-d426-45dc-b41a-c12f16b4b5c8,2021-03-27T00:00:00Z,11,EFE320CD-6AFC-4598-9FFC-888CAECB0678,Q29052,84629cc7-23c0-4dc4-b06b-70a262a6c040,2004-08-01T00:00:00Z,11,fdd4416a-c5b1-43f3-94c0-df61430f522a,2005-10-31T00:00:00Z,11,f2567ed09577d56b5dab882c0cf2951a99f3a681,https://orcid.org/0000-0001-5142-2818,15c17a0a-52b2-4950-bc4b-dca9ea64d4c0,2021-03-27T00:00:00Z,11,D3F6CAF6-89FD-49A2-9034-E9296E86EB0F,Q89953935,52fd9568-b514-4a87-aa2e-4b020fc031fb,2004-08-01T00:00:00Z,11,d0941458-b98d-4770-aef1-72ab3af5742c,2005-10-31T00:00:00Z,11,f2567ed09577d56b5dab882c0cf2951a99f3a681,https://orcid.org/0000-0001-5142-2818,932b214d-857f-40e6-b1d2-c1ac56408c8e,2021-03-27T00:00:00Z,11
Q82138074,Bing Han,molecular physiologist,478888CD-CAED-46B9-AC9A-547874CCBA2F,Q5,EBF2595D-962C-4E0D-A4CA-7551596CEAC2,Q6581097,C9E6A57C-B20D-4648-8634-B1856C3DD9CB,0000-0001-6952-7482,220cc132746fe9acd80a3cb4f6ae76cf4987b557,4b0cbbd0-96f6-4c7c-9b9a-a105ef8bf6c6,2021-03-27T00:00:00Z,11,BA417228-1ED4-446D-959D-437EAE963504,Q29052,8b08c18b-ff36-4a75-b693-1cd75b463d05,2017-06-01T00:00:00Z,11,ab36a23b-f272-41b2-a51d-f8b11fdaa9d3,2018-11-01T00:00:00Z,11,24e5a55197140dab55bfccdd7f57c8e024829b75,https://orcid.org/0000-0001-6952-7482,43772602-ba66-4c4c-89b4-c276bcaa8165,2021-03-27T00:00:00Z,11,9387660C-3ABD-43FA-9267-AF10BFFEA8E1,Q89953935,74f31c85-3d48-44d9-8370-09e49c1ec21e,2017-06-01T00:00:00Z,11,5821f08a-1536-4d0e-aa48-0af8d619af51,2018-11-01T00:00:00Z,11,24e5a55197140dab55bfccdd7f57c8e024829b75,https://orcid.org/0000-0001-6952-7482,d1e20ede-e8df-45ad-b167-edb7777b7362,2021-03-27T00:00:00Z,11
Q88619970,Alejandra Paola Torres-Manzo,molecular physiologist,4D0F9F91-862B-453D-B064-39FAB6FA9D0C,Q5,D5EF4184-E52E-4468-AD4F-1D7018C87A2D,Q6581072,7754AE86-B5AC-41A3-B713-150DB9AC19CA,0000-0001-6499-4129,220cc132746fe9acd80a3cb4f6ae76cf4987b557,a1afb16c-d06b-4846-9c03-0fc62fde54ed,2021-03-27T00:00:00Z,11,F938249A-9C84-4DED-907C-A14C009AC8CD,Q29052,9443e595-00c2-4eaf-bbcc-c9b1a722fbc3,2019-01-03T00:00:00Z,11,,,,a2d31dd97320c2a3c08a64428d07fdab857d4c9e,https://orcid.org/0000-0001-6499-4129,e8f757e8-c170-4c1b-bd7d-ffe1fff8a976,2021-03-27T00:00:00Z,11,51950BC9-561E-4674-81E1-8275B4844F97,Q89953935,1c0db400-3d29-4cc3-9f9e-7b47db684e7b,2019-01-03T00:00:00Z,11,,,,a2d31dd97320c2a3c08a64428d07fdab857d4c9e,https://orcid.org/0000-0001-6499-4129,5924b1b8-269c-40ec-934d-2e054fc7bb48,2021-03-27T00:00:00Z,11
