qid,label_en,description_en,act_uuid,act,act_ref1_hash,act_ref1_retrieved_nodeId,act_ref1_retrieved_val,act_ref1_retrieved_prec,inventory_number_uuid,inventory_number,inventory_number_collection,inventory_number_ref1_hash,inventory_number_ref1_referenceUrl,inventory_number_ref1_retrieved_nodeId,inventory_number_ref1_retrieved_val,inventory_number_ref1_retrieved_prec,title_uuid,title,title_ref1_hash,title_ref1_referenceUrl,title_ref1_retrieved_nodeId,title_ref1_retrieved_val,title_ref1_retrieved_prec,creator_uuid,creator,creator_object_has_role,creator_ref1_hash,creator_ref1_referenceUrl,creator_ref1_retrieved_nodeId,creator_ref1_retrieved_val,creator_ref1_retrieved_prec,instance_of_uuid,instance_of,instance_of_ref1_hash,instance_of_ref1_referenceUrl,instance_of_ref1_retrieved_nodeId,instance_of_ref1_retrieved_val,instance_of_ref1_retrieved_prec,inception_uuid,inception_nodeId,inception_val,inception_prec,inception_earliest_date_nodeId,inception_earliest_date_val,inception_earliest_date_prec,inception_latest_date_nodeId,inception_latest_date_val,inception_latest_date_prec,inception_sourcing_circumstances,inception_ref1_hash,inception_ref1_referenceUrl,inception_ref1_retrieved_nodeId,inception_ref1_retrieved_val,inception_ref1_retrieved_prec,country_of_origin_uuid,country_of_origin,country_of_origin_ref1_hash,country_of_origin_ref1_referenceUrl,country_of_origin_ref1_retrieved_nodeId,country_of_origin_ref1_retrieved_val,country_of_origin_ref1_retrieved_prec,copyright_status_uuid,copyright_status,copyright_status_applies_to_jurisdiction,copyright_status_determination_method,copyright_status_ref1_hash,copyright_status_ref1_referenceUrl,copyright_status_ref1_retrieved_nodeId,copyright_status_ref1_retrieved_val,copyright_status_ref1_retrieved_prec,image_uuid,image,image_ref1_hash,image_ref1_referenceUrl,image_ref1_retrieved_nodeId,image_ref1_retrieved_val,image_ref1_retrieved_prec,collection_uuid,collection,collection_ref1_hash,collection_ref1_referenceUrl,collection_ref1_retrieved_nodeId,collection_ref1_retrieved_val,collection_ref1_retrieved_prec
,"Mausoleum of Grigor Tatevatsi, in the Tatev Monastery, Armenia",architectural structure,,54454,,,2022-01-13,,,,,,,,,,,"Mausoleum of Grigor Tatevatsi, in the Tatev Monastery, Armenia",,,,,,,,,,,,,,,Q811979,,http://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=54454,,2022-01-13,,,,0800-01-01T00:00:00Z,7,,,,,,,Q5727902,,https://en.wikipedia.org/wiki/Tatev_Monastery,,2022-01-14,,,,,,,,,,,,,,,,,,,"Monasterio de Tatev, Armenia, 2016-10-01, DD 86-88 HDR.jpg",,http://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=54454,,2022-01-13,,,,,,,,
,Medieval Tithe Barn ,architectural structure,,55175,,,2022-01-13,,,,,,,,,,,Medieval Tithe Barn ,,,,,,,,,,,,,,,Q811979,,http://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=55175,,2022-01-13,,,,1150-01-01T00:00:00Z,7,,,,,,,,,http://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=55175,,2022-01-13,,,Q145,,http://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=55175,,2022-01-13,,,,,,,,,,,,Tithe Barn Pilton.jpg,,http://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=55175,,2022-01-13,,,,,,,,
,Michal lets David escape from the window,print by Gustave Doré,,57284,,,2022-01-13,,,,,,,,,,,Michal lets David escape from the window,,,,,,,Q6682,,,http://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=57284,,2022-01-13,,,Q11060274,,http://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=57284,,2022-01-13,,,,1865-01-01T00:00:00Z,9,,,,,,,,,http://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=57284,,2022-01-13,,,,,,,,,,Q19652,Q60332278,Q29940705,,,,,,,Michal Gustave Doré.jpg,,http://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=57284,,2022-01-13,,,,,,,,
,Mill Children in Macon,photograph by Lewis Wickes Hine,,55696,,,2022-01-13,,,,,,,,,,,Mill Children in Macon,,,,,,,Q347194,,,http://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=55696,,2022-01-13,,,Q125191,,http://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=55696,,2022-01-13,,,,1909-01-01T00:00:00Z,9,,,,,,,,,http://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=55696,,2022-01-13,,,Q30,,http://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=55696,,2022-01-13,,,Q19652,,,,https://commons.wikimedia.org/wiki/File:Mill_Children_in_Macon.jpg,,2022-01-13,,,Mill Children in Macon.jpg,,http://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=55696,,2022-01-13,,,,,,,,
,Naomi entreating Ruth and Orpah to return to the land of Moab,watercolor by William Blake,,57992,,,2022-01-13,,,,,,,,,,,Naomi entreating Ruth and Orpah to return to the land of Moab,,,,,,,Q41513,,,http://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=57992,,2022-01-13,,,Q3305213,,http://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=57992,,2022-01-13,,,,1795-01-01T00:00:00Z,9,,,,,,,,,http://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=57992,,2022-01-13,,,Q145,,http://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=57992,,2022-01-13,,,Q19652,Q60332278,Q29940705,,,,,,,1795-William-Blake-Naomi-entreating-Ruth-Orpah.jpg,,http://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=57992,,2022-01-13,,,,,,,,
,Our Lady of the Unexpected Joy,painting by artist unknown,,56057,,,2022-01-13,,,,,,,,,,,Our Lady of the Unexpected Joy,,,,,,,_:,Q4233718,,http://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=56057,,2022-01-13,,,Q3305213,,http://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=56057,,2022-01-13,,,,1850-01-01T00:00:00Z,7,,,,,,,,,http://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=56057,,2022-01-13,,,,,,,,,,,,,,,,,,,Our Lady the Unexpected Joy.jpeg,,http://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=56057,,2022-01-13,,,,,,,,
,"Parable of the Prodigal Son, detail",tapestry,,55005,,,2022-01-13,,,,,,,,,,,"Parable of the Prodigal Son, detail",,,,,,,,,,,,,,,Q28823,,http://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=55005,,2022-01-13,,,,1550-01-01T00:00:00Z,7,,,,,,,,,http://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=55005,,2022-01-13,,,Q142,,http://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=55005,,2022-01-13,,,,,,,,,,,,Picnic tournai tapisserie.jpg,,http://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=55005,,2022-01-13,,,,,,,,
,"Patrobulus, Hermas, Linus, Caius, Philologus of the 70 Disciples",manuscript by artist unknown,,56974,,,2022-01-13,,,,,,,,,,,"Patrobulus, Hermas, Linus, Caius, Philologus of the 70 Disciples",,,,,,,_:,Q4233718,,"https://commons.wikimedia.org/wiki/File:Patrobulus,_Hermas,_Linus,_Caius,_Philologus_of_70_disciples_(Menologion_of_Basil_II).jpg",,2022-01-13,,,Q87167,,http://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=56974,,2022-01-13,,,,1000-01-01T00:00:00Z,9,,0900-01-01T00:00:00Z,9,,1100-01-01T00:00:00Z,9,Q5727902,,http://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=56974,,2022-01-13,,,,,,,,,,,,,,,,,,,"Patrobulus, Hermas, Linus, Caius, Philologus of 70 disciples (Menologion of Basil II).jpg",,http://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=56974,,2022-01-13,,,,,,,,
,Pentecost,relief sculpture,,56949,,,2022-01-13,,,,,,,,,,,Pentecost,,,,,,,,,,,,,,,Q860861,,http://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=56949,,2022-01-13,,,,1950-01-01T00:00:00Z,7,,,,,,,,,http://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=56949,,2022-01-13,,,Q40,,http://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=56949,,2022-01-13,,,,,,,,,,,,Pallottihaus 03.jpg,,http://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=56949,,2022-01-13,,,,,,,,
,Philemon and Apphia,painting,,55642,,,2022-01-13,,,,,,,,,,,Philemon and Apphia,,,,,,,,,,,,,,,Q3305213,,http://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=55642,,2022-01-13,,,,0000-01-01T00:00:00Z,7,,,,,,,,,http://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=55642,,2022-01-13,,,,,,,,,,,,,,,,,,,Philemon and Apphia.jpg,,http://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=55642,,2022-01-13,,,,,,,,
,Philip the Apostle,painting by Georges du Mesnil de La Tour,,46630,,,2022-01-13,,,,,,,,,,,Philip the Apostle,,,,,,,Q203371,,,http://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=46630,,2022-01-13,,,Q3305213,,http://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=46630,,2022-01-13,,,,1637-01-01T00:00:00Z,9,,1624-01-01T00:00:00Z,9,,1650-01-01T00:00:00Z,9,,,http://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=46630,,2022-01-13,,,Q142,,http://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=46630,,2022-01-13,,,Q19652,Q60332278,Q29940705,,,,,,,Georges de La Tour 053.jpg,,http://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=46630,,2022-01-13,,,,,,,,
,Piercing of Christ's Side,painting by fra Angelico,,47767,,,2022-01-13,,,,,,,,,,,Piercing of Christ's Side,,,,,,,Q5664,,,http://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=47767,,2022-01-13,,,Q3305213,,http://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=47767,,2022-01-13,,,,1450-01-01T00:00:00Z,9,,,,,,,,,http://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=47767,,2022-01-13,,,Q38,,http://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=47767,,2022-01-13,,,Q19652,Q60332278,Q29940705,,,,,,,Fra Angelico 027.jpg,,http://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=47767,,2022-01-13,,,Q13453137,,https://commons.wikimedia.org/wiki/File:Fra_Angelico_027.jpg,,2022-01-13,
,"Portrait of Pope John VII, presenting model of a newly dedicated church",mosaic,,46635,,,2022-01-13,,,,,,,,,,,"Portrait of Pope John VII, presenting model of a newly dedicated church",,,,,,,_:,Q4233718,,https://commons.wikimedia.org/wiki/File:Byzantinischer_Mosaizist_um_705_002.jpg,,2022-01-13,,,Q3305213,,http://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=47767,,2022-01-13,,,,0706-01-01T00:00:00Z,9,,0705-01-01T00:00:00Z,9,,0707-01-01T00:00:00Z,9,,,http://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=46635,,2022-01-13,,,,,,,,,,,,,,,,,,,Byzantinischer Mosaizist um 705 002.jpg,,http://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=46635,,2022-01-13,,,Q774940,,https://commons.wikimedia.org/wiki/File:Byzantinischer_Mosaizist_um_705_002.jpg,,2022-01-13,
,Poste Camino de Santiago,guide marker for pilgrims,,56696,,,2022-01-13,,,,,,,,,,,Poste Camino de Santiago,,,,,,,,,,,,,,,Q16980762,,http://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=56696,,2022-01-13,,,,2000-01-01T00:00:00Z,9,,,,,,,Q5727902,,http://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=56696,,2022-01-13,,,Q29,,http://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=56696,,2022-01-13,,,,,,,,,,,,Poste Camino de Santiago.jpg,,http://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=56696,,2022-01-13,,,,,,,,
,Prophet Hosea,painting by Duccio di Buoninsegna,,46447,,,2022-01-13,,,,,,,,,,,Prophet Hosea,,,,,,,Q15792,,,http://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=46447,,2022-01-13,,,Q3305213,,https://commons.wikimedia.org/wiki/File:Duccio_di_Buoninsegna_063.jpg,,2022-01-13,,,,1309-01-01T00:00:00Z,9,,1308-01-01T00:00:00Z,9,,1311-01-01T00:00:00Z,9,,,http://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=46447,,2022-01-13,,,Q38,,http://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=46447,,2022-01-13,,,,,,,,,,,,Duccio di Buoninsegna 063.jpg,,http://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=46447,,2022-01-13,,,Q869130,,https://commons.wikimedia.org/wiki/File:Duccio_di_Buoninsegna_063.jpg,,2022-01-13,
,Psalter Manuscript,manuscript by Folchardus,,47458,,,2022-01-13,,,,,,,,,,,Psalter Manuscript,,,,,,,Q59650587,,,http://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=47458,,2022-01-13,,,Q87167,,http://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=47458,,2022-01-13,,,,0870-01-01T00:00:00Z,9,,,,,,,,,http://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=47458,,2022-01-13,,,Q142,,http://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=47458,,2022-01-13,,,,,,,,,,,,Folchard 001.jpg,,http://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=47458,,2022-01-13,,,,,,,,
,"Rankin House on Liberty Hill in Ripley, home of Abolitionist John Rankin",architectural structure,,55547,,,2022-01-13,,,,,,,,,,,"Rankin House on Liberty Hill in Ripley, home of Abolitionist John Rankin",,,,,,,,,,,,,,,Q125191,,http://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=55547,,2022-01-13,,,,2005-01-01T00:00:00Z,9,,,,,,,,,http://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=55547,,2022-01-13,,,Q30,,http://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=55547,,2022-01-13,,,,,,,,,,,,Rankin house looking up path 2005.jpg,,http://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=55547,,2022-01-13,,,,,,,,
,"Regent receiving a falcon, surrounded by birds",painting by Brügger Meister von 1482,,46586,,,2022-01-13,,,,,,,,,,,"Regent receiving a falcon, surrounded by birds",,,,,,,,,,,,,,,Q3305213,,http://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=46586,,2022-01-13,,,,1482-01-01T00:00:00Z,9,,,,,,,,,http://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=46586,,2022-01-13,,,Q31,,http://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=46586,,2022-01-13,,,,,,,,,,,,Brügger Meister von 1482 001.jpg,,http://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=46586,,2022-01-13,,,,,,,,
,Righteous Job,manuscript by artist unknown,,57678,,,2022-01-13,,,,,,,,,,,Righteous Job,,,,,,,_:,Q4233718,,https://commons.wikimedia.org/wiki/File:MARC538fol5.jpg,,2022-01-13,,,Q87167,,http://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=57678,,2022-01-13,,,,0905-01-01T00:00:00Z,9,,,,,,,,,http://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=57678,,2022-01-13,,,Q38,,http://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=57678,,2022-01-13,,,Q19652,,,,https://commons.wikimedia.org/wiki/File:MARC538fol5.jpg,,2022-01-13,,,MARC538fol5.jpg,,http://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=57678,,2022-01-13,,,,,,,,
,Rossano Gospels - Christ before Pilate,manuscript,,54506,,,2022-01-13,,,,,,,,,,,Rossano Gospels - Christ before Pilate,,,,,,,,,,,,,,,Q87167,,http://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=54506,,2022-01-13,,,,0550-01-01T00:00:00Z,7,,,,,,,,,http://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=54506,,2022-01-13,,,Q38,,http://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=54506,,2022-01-13,,,,,,,,,,,,RossanoGospelsChristBeforePilate.jpg,,http://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=54506,,2022-01-13,,,,,,,,
,Sacrifice of Isaac,painting by Michelangelo Merisi da Caravaggio,,54822,,,2022-01-13,,,,,,,,,,,Sacrifice of Isaac,,,,,,,Q42207,,,http://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=54822,,2022-01-13,,,Q3305213,,http://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=54822,,2022-01-13,,,,1603-01-01T00:00:00Z,9,,,,,,,Q5727902,,http://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=54822,,2022-01-13,,,Q30,,http://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=54822,,2022-01-13,,,Q19652,Q60332278,Q29940705,,,,,,,Sacrifice of Isaac-Caravaggio (c. 1603).jpg,,http://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=54822,,2022-01-13,,,,,,,,
,Saint Apollinaris,mosaic by artist unknown,,58666,,,2022-01-13,,,,,,,,,,,Saint Apollinaris,,,,,,,_:,Q4233718,,http://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=58666,,2022-01-13,,,Q133067,,http://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=58666,,2022-01-13,,,,0550-01-01T00:00:00Z,7,,,,,,,,,http://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=58666,,2022-01-13,,,Q38,,http://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=58666,,2022-01-13,,,,,,,,,,,,Saint Apollenaris.jpg,,http://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=58666,,2022-01-13,,,Q744552,,https://commons.wikimedia.org/wiki/File:Saint_Apollenaris.jpg,,2022-01-13,
,"Sanctuary of the Divine Works of Mercy, Window",stained glass window by Jorge Luis Narea,,57774,,,2022-01-13,,,,,,,,,,,"Sanctuary of the Divine Works of Mercy, Window",,,,,,,,,,,,,,,Q1473346,,http://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=57774,,2022-01-13,,,,2009-01-01T00:00:00Z,9,,,,,,,,,http://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=57774,,2022-01-13,,,Q736,,http://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=57774,,2022-01-13,,,,,,,,,,,,Santuario de la Divina Misericordia de Guayaquil (17613500314).jpg,,http://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=57774,,2022-01-13,,,,,,,,
,Santa Prassede,architectural structure by Sixtus,,54435,,,2022-01-13,,,,,,,,,,,Santa Prassede,,,,,,,,,,,,,,,Q811979,,http://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=54435,,2022-01-13,,,,0780-01-01T00:00:00Z,9,,,,,,,,,http://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=54435,,2022-01-13,,,Q38,,http://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=54435,,2022-01-13,,,,,,,,,,,,"Interior of Basilica di Santa Prassede, Rome.JPG",,http://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=54435,,2022-01-13,,,,,,,,
,Satan Sowing,drawing by Félicien Rops,,54997,,,2022-01-13,,,,,,,,,,,Satan Sowing,,,,,,,Q378129,,,http://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=54997,,2022-01-13,,,Q93184,,http://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=54997,,2022-01-13,,,,1872-01-01T00:00:00Z,9,,,,,,,Q5727902,,http://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=54997,,2022-01-13,,,,,,,,,,Q19652,Q60332278,Q29940705,,,,,,,Satansowing.JPG,,http://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=54997,,2022-01-13,,,,,,,,
,"Shiphrah, Puah, Jocheved, Miriam, Pharoah's Daughter, and the infant Moses",mural by artist unknown,,55961,,,2022-01-13,,,,,,,,,,,"Shiphrah, Puah, Jocheved, Miriam, Pharoah's Daughter, and the infant Moses",,,,,,,_:,Q4233718,,https://commons.wikimedia.org/wiki/File:Dura_Europos_fresco_Moses_from_river.jpg,,2022-01-13,,,Q219423,,http://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=55961,,2022-01-13,,,,0245-01-01T00:00:00Z,9,,,,,,,Q5727902,,http://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=55961,,2022-01-13,,,Q858,,http://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=55961,,2022-01-13,,,Q19652,,,,https://commons.wikimedia.org/wiki/File:Dura_Europos_fresco_Moses_from_river.jpg,,2022-01-13,,,Dura Europos fresco Moses from river.jpg,,http://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=55961,,2022-01-13,,,,,,,,
,Snowstorm of Stars,photograph by NASA and ESA,,56825,,,2022-01-13,,,,,,,,,,,Snowstorm of Stars,,,,,,,,,,,,,,,Q125191,,http://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=56825,,2022-01-13,,,,2017-01-01T00:00:00Z,9,,,,,,,,,http://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=56825,,2022-01-13,,,,,,,,,,,,,,,,,,,A snowstorm of stars.jpg,,http://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=56825,,2022-01-13,,,,,,,,
,Solomon and the Queen of Sheba,sculpture by Lorenzo Ghiberti,,58618,,,2022-01-13,,,,,,,,,,,Solomon and the Queen of Sheba,,,,,,,Q208125,,,http://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=58618,,2022-01-13,,,Q860861,,http://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=58618,,2022-01-13,,,,1438-01-01T00:00:00Z,9,,1425-01-01T00:00:00Z,9,,1452-01-01T00:00:00Z,9,,,http://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=58618,,2022-01-13,,,Q38,,http://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=58618,,2022-01-13,,,Q19652,Q60332278,Q29940705,,,,,,,Saabaghiberti.jpg,,http://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=58618,,2022-01-13,,,,,,,,
,Still Life,painting by Albrecht Kauw,,46266,,,2022-01-13,,,,,,,,,,,Still Life,,,,,,,Q580452,,,http://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=46266,,2022-01-13,,,Q3305213,,http://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=46266,,2022-01-13,,,,1678-01-01T00:00:00Z,9,,,,,,,,,http://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=46266,,2022-01-13,,,Q39,,http://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=46266,,2022-01-13,,,,,,,,,,,,Albrecht Kauw 001.jpg,,http://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=46266,,2022-01-13,,,Q194622,,https://commons.wikimedia.org/wiki/File:Albrecht_Kauw_001.jpg,,2022-01-13,
,Sun of Righteousness,print by Albrecht Dürer,,55638,,,2022-01-13,,,1943.3.3484,Q214867,,https://commons.wikimedia.org/wiki/File:Albrecht_D%C3%BCrer_-_Sol_Iustitiae_(Sun_of_Righteousness)_(NGA_1943.3.3484).jpg,,2022-01-13,,,Sun of Righteousness,,,,,,,Q5580,,,http://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=55638,,2022-01-13,,,Q11060274,,http://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=55638,,2022-01-13,,,,1499-01-01T00:00:00Z,9,,1499-01-01T00:00:00Z,9,,1500-01-01T00:00:00Z,9,Q5727902,,http://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=55638,,2022-01-13,,,Q30,,http://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=55638,,2022-01-13,,,Q19652,Q60332278,Q29940705,,,,,,,Albrecht Dürer - Sol Iustitiae (Sun of Righteousness) (NGA 1943.3.3484).jpg,,http://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=55638,,2022-01-13,,,Q214867,,https://commons.wikimedia.org/wiki/File:Albrecht_D%C3%BCrer_-_Sol_Iustitiae_(Sun_of_Righteousness)_(NGA_1943.3.3484).jpg,,2022-01-13,
,Sunday School,architectural structure,,57773,,,2022-01-13,,,,,,,,,,,Sunday School,,,,,,,,,,,,,,,Q125191,,http://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=57773,,2022-01-13,,,,2010-01-01T00:00:00Z,9,,,,,,,,,http://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=57773,,2022-01-13,,,Q30,,http://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=57773,,2022-01-13,,,,,,,,,,,,Korean Central Presbyterian Church.jpg,,http://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=57773,,2022-01-13,,,,,,,,
,Sweet Honey in the Rock live at Ravinia,photograph by singitonline,,57041,,,2022-01-13,,,,,,,,,,,Sweet Honey in the Rock live at Ravinia,,,,,,,Q110548787,,,https://commons.wikimedia.org/wiki/File:Sweet_Honey_in_the_Rock.jpg,,2022-01-13,,,Q125191,,http://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=57041,,2022-01-13,,,,2006-01-01T00:00:00Z,9,,,,,,,,,http://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=57041,,2022-01-13,,,,,,,,,,,,,,,,,,,Sweet Honey in the Rock.jpg,,http://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=57041,,2022-01-13,,,,,,,,
,The Promised Land,painting by Lette Valeska,,57433,,,2022-01-13,,,,,,,,,,,The Promised Land,,,,,,,Q6533524,,,http://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=57433,,2022-01-13,,,Q3305213,,http://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=57433,,2022-01-13,,,,1950-01-01T00:00:00Z,7,,,,,,,,,http://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=57433,,2022-01-13,,,,,,,,,,,,,,,,,,,The Promised Land.jpg,,http://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=57433,,2022-01-13,,,,,,,,
,The Reverend Absalom Jones,painting by Raphaelle Peale,,54362,,,2022-01-13,,,,,,,,,,,The Reverend Absalom Jones,,,,,,,Q1374536,,,http://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=54362,,2022-01-13,,,Q3305213,,http://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=54362,,2022-01-13,,,,1810-01-01T00:00:00Z,9,,,,,,,,,http://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=54362,,2022-01-13,,,Q30,,http://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=54362,,2022-01-13,,,Q19652,Q60332278,Q29940705,,,,,,,Absalom-Jones Peale.jpg,,http://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=54362,,2022-01-13,,,Q1183941,,https://commons.wikimedia.org/wiki/File:Absalom-Jones_Peale.jpg,,2022-01-13,
