Title,Url
Sacramental Theology: Theory and Practice from Multiple Perspectives: Theory and Practice from Multiple Perspectives,http://resolver.ebscohost.com/Redirect/PRL?EPPackageLocationID=5937.23591671.55580054&epcustomerid=s8491974&db=5937
"Jesuit Life, Family Life",https://theotherjournal.com/2021/03/08/jesuit-life-family-life/
Des modèles de mémoire liturgique,https://www.cccb.ca/wp-content/uploads/2021/03/242-vetc_hiver_2020-2021.pdf
Modèles	de	mémoire	liturgique,https://www.cccb.ca/wp-content/uploads/2021/03/242-vetc_hiver_2020-2021.pdf
“Did	you	get	your	ashes?”	Writing	and	Lecturing	on	Ash	Wednesday,https://www.praytellblog.com/index.php/author/bmorrill/
"Shorter Notices: Southgate, Christopher: Theology in a Suffering World: Glory and Longing",https://doi.org/10.1177/00405639221078113a
Congregations in America,http://onlinelibrary.wiley.com/doi/10.1111/j.1479-2214.2006.00081.x/abstract
The New Spirituality: An Introduction to Progressive Belief in the Twenty-First Century – By Gordon Lynch,http://onlinelibrary.wiley.com/doi/abs/10.1111/j.1479-2214.2010.00182.x
Frederick Herzog,http://www.oxfordreference.com/view/10.1093/acref/9780199754663.001.0001/acref-9780199754663
Decolonizing Theology and Postmodernism and Liberation Theologies,http://hdl.handle.net/1803/4166
Occupy Wall Street and Everything Else: Lessons for the Study and Praxis of Religion,http://peacestudiesjournal.org/volume-5-issue-1-2012/
Methodism and Liberation Theology,https://www.routledgehandbooks.com/doi/10.4324/9781315613789.ch11
Constructive Theology,//www.springer.com/us/book/9781402082641
Losing Confidence in Free-Market Economics and Free-Market Religion: Recovering True Hope,https://www.bloomsbury.com/us/loss-and-hope-9781472525413/
A Response to Reviews of Occupy Religion,https://syndicate.network/symposia/theology/occupy-religion/
"Resistance and Theological Ethics by Ronald H. Stone and Robert L. Stivers, eds",http://place.asburyseminary.edu/cgi/viewcontent.cgi?article=1106&context=asburyjournal
"Notes on Recent Publications - Ordinary Theology: Looking, Listening and Learning in Theology , Jeff Astley (book review)",https://onlinelibrary.wiley.com/doi/abs/10.1111/j.1748-0922.2005.0015.x
Jesus was a worker. He would have joined Occupy – Joerg Rieger | Aeon Essays,https://aeon.co/essays/jesus-was-a-worker-he-would-have-joined-occupy
Christianity and Empire,https://onlinelibrary.wiley.com/doi/abs/10.1111/rec3.12158
"The Turning of the Tide: Theology, Religion, and Economics1",https://onlinelibrary.wiley.com/doi/abs/10.1111/dial.12007
"Religion, Class, and Denominationalism in the US",https://divinity.uchicago.edu/sightings/religion-class-and-denominationalism-us-joerg-rieger
The Economy is Expanding: Theology to the Rescue,https://onlinelibrary.wiley.com/doi/epdf/10.1111/j.1748-0922.2002.tb00381.x
"Book Review of A Palestinian Theology of Liberation: The Bible, Justice, and the Palestine-Israel Conflict",http://readingreligion.org/books/palestinian-theology-liberation
ASSEMBLY Ep 02: Economic Justice,https://politicaltheology.com/assembly-podcast/assembly_ep02/
ASSEMBLY Ep 03: Economic Justice (cont.),https://politicaltheology.com/assembly-podcast/assembly_ep03/
The Executed God—Syndicate Theology,https://syndicate.network/symposia/theology/the-executed-god/
"Empire, Deep Solidarity, and the Future of Liberation Theology",https://doi.org/10.1080/1462317X.2017.1311060
Divine Currency: The Theological Power of Money in the West,https://doi.org/10.1080/1462317X.2020.1734282
Religion and Class,https://digitalcommons.fiu.edu/classracecorporatepower/vol4/iss1/3
A Palestinian Theology of Liberation | Reading Religion,https://readingreligion.org/books/palestinian-theology-liberation
Just Capitalism: A Christian Ethic of Globalization. By Brent Waters,https://academic.oup.com/jcs/article/60/1/141/4732609
Imagining Life Beyond Capital: Joerg Rieger on Thomas Piketty’s Capital in the Twenty-First Century,https://themarginaliareview.com/imagining-life-beyond-capital/
Controversies in Political Theology: Development or Liberation? – By Thia Cooper,http://onlinelibrary.wiley.com/doi/abs/10.1111/j.1748-0922.2009.01360_6.x
The Ill-Fated Impasse of United Methodist Theology,https://um-insight.net/api/content/85b2baae-7ac9-11eb-999f-1244d5f7c7c6/
Hoping against Hope: Dealing with Hopelessness in Ancient Times and Today †,https://www.mdpi.com/2077-1444/11/7/331
Capitalism and Christian theology,https://onlinelibrary.wiley.com/doi/abs/10.1111/rec3.12350
Engaging whiteness (more) constructively: Conversations with James Cone and Frederick Herzog on the future of race and class in theology,https://doi.org/10.1177/0034637320903301
Deep Solidarity: Dealing with Oppression and Exploitation beyond Charity and Advocacy,https://doi.org/10.1515/9780271085593
Restructuring Interreligious Dialogue from the Bottom Up through the Lenses of Deep Solidarity and the Multitude,https://onlinelibrary.wiley.com/doi/abs/10.1111/erev.12468
"Socialism, Religion, and That Pesky Working Class",https://syndicate.network/symposia/theology/social-democracy-in-the-making/
"Religion, Labor, Class, and Justice: Buddhist—Christian Dialogue in Fresh Perspective",https://muse.jhu.edu/article/735301
The Bible in the German Empire,https://www.oxfordhandbooks.com/view/10.1093/oxfordhb/9780190888459.001.0001/oxfordhb-9780190888459
Book Review of Divine Currency: The Theological Power of Money in the West,https://doi.org/10.1080/1462317X.2020.1734282
What Have Socialism and Christianity to Do With Each Other,https://www.religionandjustice.org/interventions-forum-engaging-christianities-and-socialisms
Liberating Christmas 2020,https://www.religionandjustice.org/blog/liberating-christmas-2020
For the Transformation of the World: Worker Cooperatives and Faith Communities,https://www.religionandjustice.org/interventions-forum-coops
"Fooling Americans is Becoming More Difficult: COVID-19, Black Lives, Matter, and What Is and Isn’t Essential",https://www.religionandjustice.org/interventions-forum-covid19
The Ugly Truth of a Pandemic and the Logic of Downturn,https://um-insight.net/api/content/fef34eae-7e50-11ea-bab6-1244d5f7c7c6/
Faith Panel | The Christian Left,https://soundcloud.com/cheri-dinovo/the-christian-left
Religion and Labor Webinars,https://www.religionandjustice.org/labor-and-religion
Liberating People and the Planet Webinars,https://www.religionandjustice.org/liberating
Listen to the latest interview with Dr. Rieger on The Quest!,https://www.joergrieger.com/blog-home/watch-the-latest-interview-with-dr-rieger-on-the-quest
"029 | Malignant Faith, Class Struggle, and Social Justice with Joerg Rieger",https://www.stitcher.com/show/faith-and-capital/episode/029-malignant-faith-class-struggle-and-social-justice-with-joerg-rieger-66890500
Joerg Rieger on Jesus vs. Caesar,https://soundcloud.com/user-673959570/joerg-rieger-on-jesus-vs-caesar
From Charity to Advocacy and Deep Solidarity,https://www.patheos.com/topics/charitable-giving/from-charity-to-advocacy-and-deep-solidarity-joerg-rieger-12-09-2015
Why Consumerism Is Not the Problem: Reshaping Desire from the Bottom Up,https://www.patheos.com/topics/consumerism/why-consumerism-is-not-the-problem-joerg-rieger-11-18-2015
The Cooperative Way to Fix the Supply Chain,https://www.proquest.com/docview/2652911960/abstract/7843A84BB320483BPQ/1
"Rethinking religion, theology, and what really matters: the ultimate concerns of essential work",https://ojs.reformedjournals.co.za/stj/article/view/2199
Interventions Forum Climate Change and Capitalism,https://www.religionandjustice.org/interventions-forum-climate-change-and-capitalism
Slavery was the ultimate labor distortion – empowering workers today would be a form of reparations,http://theconversation.com/slavery-was-the-ultimate-labor-distortion-empowering-workers-today-would-be-a-form-of-reparations-162334
Women in (Class) Conflict - by Bruce Rogers-Vaughn | Reflections,https://reflections.yale.edu/article/sex-gender-power-reckoning/women-class-conflict-bruce-rogers-vaughn
Introduction: Preface to a Post-Capitalist Pastoral Theology,https://doi.org/10.1057/978-1-137-55339-3_1
Some literary motifs in the composition of the Gilgamesh epic,https://www.jstor.org/stable/4173765
Another wrinkle on Old Adapa,https://citeseerx.ist.psu.edu/viewdoc/download?doi=10.1.1.1038.375&rep=rep1&type=pdf
The Numerical Progression in Keret I:15-20: Yet Another Suggestion,http://www.sel.cchs.csic.es/sites/default/files/17sasson_f6ff31a2.pdf
Unlocking the Poetry of Love in the Song of Songs,https://www.baslibrary.org/bible-review/1/1/3
"On Relating ""Religious"" Texts to the Old Testament",http://www.maarav.com/issue3_2.shtml
Two Recent Works on Mari,http://www.jstor.org/stable/41636423
Ruth III: a Response,http://jot.sagepub.com/content/3/5/49
Treatment of Criminals at Mari: A Survey,http://www.jstor.org/stable/3632052
Biographical Notices on Some Royal Ladies from Mari,http://www.jstor.org/stable/1359419
Jephthah: Chutzpah and overreach in a Hebrew judge,https://www.degruyter.com/document/doi/10.1515/9781575068671-025/html
"""It is for this reason that i have not come down to my lord ...” visit obligations and vassal pretexts in the Mari archives",http://www.cairn.info/article.php?ID_ARTICLE=ASSY_107_0119
An Early King of Assyria: Shamsi-Adad,http://www.historytoday.com/jack-m-sasson/king-early-assyria-shamsi-adad
Ritual Wisdom? On ‘Seething a Kid in its Mother’s Milk,https://ir.vanderbilt.edu/handle/1803/4755
On Pope’s Song of Songs (AB 7c),http://www.maarav.com/issue1_2.shtml
The King and I: a Mari King in Changing Perceptions,http://www.jstor.org/stable/604782
Mari Notes,http://www.jstor.org/stable/23283439
Otto Maduro: In Remembrance and Celebration,http://jaar.oxfordjournals.org/content/82/1/30
Postcolonial Biblical Criticism: Critiques and Challenges,http://booksandjournals.brillonline.com/content/journals/10.1163/156851510x524494
The Passion of the Lord: African  American Reflections,https://www.sblcentral.org/home/bookDetails/4698?search=The%20Passion%20of%20the%20Lord:%20African%20%20American%20Reflections&type=0
John 15:18-16:4a : a first addition to the original farewell discourse?,https://www.jstor.org/stable/43719005
Recent Research in the Johannine Letters,https://onlinelibrary.wiley.com/doi/10.1111/j.1748-0922.1987.tb00286.x
Intercultural Bible Reading and Liberation  In the Steps of Dom Hélder Câmara,https://kspronk.files.wordpress.com/2007/12/spronk-judging-samson-art-2015.pdf
Jesus as Victim of State Terror: A Critical Reflection Twenty Years Later,https://ourarchive.otago.ac.nz/handle/10523/8558
An Exquisitely Poetic Introduction to the Psalter,http://muse.jhu.edu/journals/journal_of_biblical_literature/v132/132.2.seow.html
Review of Linguistic Evidence for the Northern Origin of Selected Psalms,http://www.jstor.org/stable/3267241
"Review of Byzantine Illuminated Manuscripts of the Book of Job: A Preliminary Study of the Miniature Illustrations, Its Origin and Development",http://www.jstor.org/stable/23924242
Text Critical Notes on 4QJoba,http://booksandjournals.brillonline.com/content/journals/10.1163/15685179-12341350
Divine Justice in the Book of Job,https://doi.org/10.1017/9781108562072
Book Review of Reception History and Biblical Studies: Theory and   Practice,https://www.sblcentral.org/home/bookDetails/10539?search=Reception%20History%20and%20Biblical%20Studies:%20Theory%20and%20%20%20Practice&type=0
Empowering Activist Pedagogies in Pastoral Theology: Accountabilities and Transformative Possibilities,https://doi.org/10.1080/10649867.2018.1453015
"Hegemonic Imagination, Historical Ethos, and Colonized Minds in the Pedagogical Space: Pastoral Ethics and Teaching as if our Lives Depended on it",https://doi.org/10.1080/10649867.2018.1452691
"A Dark Body of Goodness Created in the Image of God: Navigating Sexuality, Race, and Gender, Alone and Together",https://doi.org/10.1057/9780230118027_8
Black Women and Self Psychology: Toward a Usable Dialogue,https://doi.org/10.1057/9780230118027_6
Black Embodiment and Religious Experience after Trauma: A Womanist Self Psychological Perspective on Mourning the Loss of Cultural Selfobjects,https://doi.org/10.1057/9780230118027_7
Black Psychoanalysis and Black Feminist Psychoanalytic Literary Criticism: Resources toward a Critical Appropriation of Psychoanalysis,https://doi.org/10.1057/9780230118027_5
The Current Shape of Womanist Practical Theology,https://doi.org/10.1057/9780230118027_3
Womanist–Lesbian Pastoral Ethics: A Post-Election Perspective,https://doi.org/10.1080/10649867.2017.1315791
Building Communities of Beauty,https://public.ebookcentral.proquest.com/choice/publicfullrecord.aspx?p=5964778
Review of Understanding Pastoral Counseling,https://doi.org/10.1080/10649867.2016.1178987
"Review of Object Relations, Buddhism, and Relationality in Womanist Practical Theology",https://doi.org/10.1080/10649867.2019.1673042
"Unions, Politics and Inequality: Putting Christian Ethics to Work",https://news.vanderbilt.edu/2012/11/15/harrod-lecture-unions-politics-and-inequality/
Come Walk with Us—the Journey is Long: An Interview with C. Melissa Snarr,http://theotherjournal.com/2012/05/16/come-walk-with-us-the-journey-is-long-an-interview-with-c-melissa-snarr/
"Identity Quests, Indebted Diversities, and Serving “The Church”: Living the Questions of Ministerial Formation",https://onlinelibrary.wiley.com/doi/abs/10.1111/cros.12360
Elaborating Faith,https://onlinelibrary.wiley.com/doi/abs/10.1111/jore.12176
Economic Justice,https://doi.org/10.1093/oxfordhb/9780198813569.013.29
At the Intersections: Creativity and Theological Field Education Supervision,http://navigatingintersections.blogspot.com/2012/09/creativity-and-theological-field.html
"At the Intersections: The ""F"" Word in Theological Field Education Supervision",http://navigatingintersections.blogspot.com/2012/02/f-word-in-theological-field-education.html
"At the Intersections: The Importance of ""I don't know"" in Theological Supervision",http://navigatingintersections.blogspot.com/2013/09/the-importance-of-i-dont-know-in_13.html
Jesus Loves the Little Children: Dr. Elsa Tamez and Birthing a Worldwide Church,https://wellspringsjournalpodcast.org/2016-2/
"Lament, Gospel, Response",https://wellspringsjournalpodcast.org/2017/05/30/2017-theological-reflection/
Interprofessional Simulation for Nursing and Divinity Students: Learning Beyond Checklists,https://www.sciencedirect.com/science/article/pii/S1876139919300477
Preaching as an Outsider,http://www.ministrymatters.com/all/entry/9324/preaching-as-an-outsider
2 Kings 5: 1-15 A Commentary,https://www.workingpreacher.org/commentaries/narrative-lectionary/elisha-heals-naaman-2/commentary-on-2-kings-51-15a
Commentary on 1 Kings 17:8-16,http://www.workingpreacher.org/preaching.aspx?commentary_id=3901
Preaching and teaching about gun violence,https://faithandleadership.com/lisa-l-thompson-preaching-and-teaching-about-gun-violence
Preaching the headlines: possibilities and pitfalls,https://muse.jhu.edu/book/84663/
Commentary on Ezekiel 37:1-14,https://www.workingpreacher.org/commentaries/narrative-lectionary/ezekiel-valley-of-dry-bones/commentary-on-ezekiel-371-14-10
Everydayness,http://reflections.yale.edu/article/future-prophetic-voice/everydayness-0
Womanist Ethics and the Cultural Production of Evil,https://link.springer.com/book/10.1057/9780230601628
Roundtable Discussion: Christian Ethics and Theology in Womanist Perspective,https://www.jstor.org/stable/pdf/25002114.pdf
Appropriation and Reciprocity in the Doing of Feminist and Womanist Ethics,https://www.pdcnet.org/pdc/bvdb.nsf/purchase?openform&fp=asce&id=asce_1993_0013_0187_0203
