accession_number,description,score,rel_left_x,rel_right_x,rel_top_y,rel_bottom_y,abs_left_x,abs_right_x,abs_top_y,abs_bottom_y
1994.539c,Person,0.5513849,0.16628711,0.805434,0.027876757,0.9956129,166,805,40,1446
1994.539d,Person,0.6889665,0.034787398,0.9497003,0.029776819,0.9670287,35,950,43,1400
1994.539e,Hat,0.6718277,0.051138517,0.9673119,0.017934198,0.9706184,51,967,26,1414
1994.539f,Animal,0.57145953,0.24791054,0.6494884,0.55489546,0.65201193,248,649,799,939
1994.539f,Animal,0.56787115,0.35861203,0.5263204,0.44450435,0.5442479,359,526,640,784
1994.539h,Hat,0.6290879,0.045545544,0.9435747,0.070629515,0.9239729,46,944,102,1341
1994.539h,Person,0.512199,0.043468084,0.9566188,0.06710235,0.9717109,43,957,97,1410
1994.539i,Person,0.83642673,0.3246582,0.796205,0.08650156,0.85962343,325,796,125,1240
1994.539i,Hat,0.7268291,0.38675407,0.6509909,0.059817035,0.1593302,387,651,86,230
1994.539i,Clothing,0.6600532,0.30926535,0.82249117,0.14075343,0.60638696,309,822,203,874
1994.540,Painting,0.7138152,0.09100598,0.9004466,0.055665407,0.93112445,32,316,39,652
1994.540,Person,0.5005958,0.18815954,0.81619567,0.11979118,0.84755063,66,286,84,593
1994.542,Person,0.56798863,0.40111634,0.6316536,0.64009506,0.8441244,401,632,843,1112
1994.542,Picture frame,0.5343937,0.054130334,0.9006431,0.04178156,0.8818657,54,901,55,1161
1994.543,Poster,0.760659,0.10926195,0.92219263,0.067650504,0.8496914,68,576,32,408
1994.543,Person,0.52770007,0.6224459,0.76720786,0.39721084,0.7693682,389,480,191,369
1995.020,Packaged goods,0.7873684,0.069283225,0.9372053,0.039922994,0.9350863,93,1252,40,935
1995.020,Bracelet,0.5758069,0.16526143,0.6377597,0.099537335,0.8451698,221,852,100,845
1995.021,Packaged goods,0.69960654,0.022946855,0.9931479,0.0,0.9973958,31,1344,0,996
1995.028,Packaged goods,0.7469011,0.004550556,0.9973958,0.011179226,0.98880076,5,997,17,1503
1995.029,Hat,0.8127934,0.49805656,0.7324522,0.07297728,0.18778008,498,732,109,281
1995.056a,Person,0.69298416,0.16633703,0.2925169,0.47167793,0.6521254,245,430,472,652
1995.056a,Furniture,0.64222,0.13958786,0.3780612,0.6208756,0.82821983,205,556,621,828
1995.056a,Person,0.53788954,0.7271121,0.8365901,0.5127317,0.8306437,1070,1231,513,831
1995.056b,Person,0.57066697,0.44109324,0.523706,0.478605,0.7374129,641,761,479,737
1995.056b,Person,0.544566,0.5165192,0.62468195,0.71247405,0.9130438,751,908,712,913
1995.056b,Pillow,0.5180636,0.004883919,0.9969956,0.048470482,0.9864543,7,1449,48,986
1995.056c,Person,0.6249084,0.8175461,0.8989603,0.7067861,0.9446368,1173,1290,706,944
1995.056c,Person,0.6206029,0.6918171,0.7734062,0.51865816,0.7303073,993,1110,518,730
1995.056c,Person,0.6147431,0.54961634,0.62689286,0.5444353,0.7853002,789,900,544,785
1995.056c,Person,0.5835736,0.43116856,0.55249864,0.5487847,0.8618152,619,793,548,861
1995.056c,Person,0.576887,0.3126021,0.42360118,0.5266159,0.8474706,449,608,526,847
1995.056c,Person,0.562604,0.19778568,0.3244494,0.5507987,0.8577351,284,466,550,857
1995.056d,Person,0.5670268,0.52252555,0.6003832,0.50190336,0.7000801,755,868,502,700
1995.056d,Person,0.56593645,0.19439925,0.31988153,0.3980998,0.7228565,281,462,398,723
1995.056d,Person,0.5570311,0.4070696,0.49605465,0.5494122,0.75592476,588,717,549,756
1995.056d,Person,0.5279599,0.030065285,0.117162734,0.46183273,0.72860336,43,169,462,729
1995.056d,Person,0.5094931,0.112137824,0.20162742,0.48033845,0.74139357,162,291,480,741
1995.056e,Packaged goods,0.56027555,0.004479811,0.9883929,0.007349495,0.9973958,6,1428,7,996
1995.056f,Picture frame,0.53836423,0.588081,0.860841,0.20445251,0.7564698,863,1264,204,756
1995.056g,Person,0.62883884,0.34691736,0.42212152,0.38331667,0.6096146,507,617,383,610
1995.056g,Person,0.58151174,0.20175473,0.33772075,0.38666818,0.7018563,295,493,387,702
1995.056g,Person,0.54605806,0.1326105,0.21000214,0.38056734,0.64048904,194,307,381,640
1995.056g,Person,0.5409198,0.5422693,0.64937204,0.4218149,0.6136449,792,949,422,614
1995.056h,Person,0.5568394,0.25085828,0.3795198,0.3994739,0.75954765,371,562,399,760
1995.056h,Person,0.54805,0.75817806,0.8790188,0.5128351,0.9165549,1122,1301,513,917
1996.007,Person,0.7471742,0.30028737,0.6736564,0.14788033,0.8980691,300,673,231,1404
1996.007,Dress,0.68219924,0.30997255,0.6643668,0.22866888,0.72681826,310,664,357,1136
1996.007,Shoe,0.65589035,0.50367045,0.60157555,0.841175,0.93544585,503,601,1315,1462
1996.007,Footwear,0.612531,0.4910692,0.5957544,0.84390044,0.9360234,491,595,1319,1463
1996.007,Footwear,0.54165626,0.44059625,0.52208424,0.81989485,0.9380091,440,522,1281,1466
1996.010,1D barcode,0.53643954,0.0,0.9928272,0.07102628,0.9872082,0,993,109,1521
1996.012,Animal,0.59910625,0.18615095,0.7549718,0.11817909,0.80688787,186,755,189,1291
1996.013,Picture frame,0.7920177,0.10139471,0.90747976,0.10390389,0.89681715,101,907,104,900
1996.014,Shoe,0.6094801,0.7332997,0.98735785,0.43161783,0.5744623,733,987,563,749
1996.014,Packaged goods,0.5768446,0.0,0.9958722,0.1079197,0.9299577,0,996,141,1213
1996.015,Bowtie,0.8985811,0.51788986,0.6782298,0.6606448,0.721792,518,678,933,1019
1996.015,Person,0.786096,0.0015468146,0.9929467,0.431815,0.9923426,2,993,610,1401
1996.015,Suit,0.54684454,0.027222633,0.98848206,0.5597041,0.98240095,27,988,790,1387
1996.016,Picture frame,0.6260218,0.07826068,0.95694536,0.05055615,0.9331624,95,1157,51,932
1996.017,Animal,0.65584326,0.15690319,0.9497755,0.41072384,0.7120668,157,949,558,968
1996.017,Person,0.5823118,0.03782856,0.9660155,0.09343603,0.8706186,38,965,127,1183
1996.017,Hat,0.57281834,0.01403375,0.99567914,0.07181101,0.7460006,14,995,98,1014
1996.018,Packaged goods,0.7298814,0.03795801,0.97082883,0.050954044,0.8506732,38,971,69,1148
1996.019,Shoe,0.59800124,0.1130774,0.43154356,0.08016292,0.27994737,113,431,109,382
1996.019,Packaged goods,0.5535933,0.0,0.9813084,0.0018892433,0.98063093,0,980,3,1337
1996.020,Animal,0.59944576,0.7051913,0.9747469,0.59837264,0.8099048,705,975,713,965
1996.020,Animal,0.58124065,0.81031424,0.9938682,0.52595645,0.6601618,810,994,627,787
1996.021,Hat,0.68093854,0.09622413,0.87644434,0.15657023,0.71225893,96,876,218,990
1996.030,Packaged goods,0.64593166,0.0,0.99500626,0.0,0.9855731,0,995,0,1423
1996.030,Person,0.520837,0.17259856,0.77001685,0.17368114,0.8106828,173,770,251,1171
1996.064,Belt,0.7237495,0.05975205,0.9348805,0.06277629,0.28854707,93,1455,63,289
1996.072,Table,0.5118769,0.014169146,0.96904904,0.023093991,0.96491843,14,969,30,1233
1996.073,Table top,0.5760289,0.015394191,0.9665584,0.043622356,0.94432396,15,967,59,1271
1996.074,Table top,0.50909346,0.016873946,0.9831857,0.030814985,0.9483741,17,983,42,1279
1996.077,Person,0.7300711,0.42239365,0.5396664,0.42321637,0.9230719,559,715,423,922
1996.077,Person,0.7156545,0.2547878,0.3861972,0.41834572,0.8898019,337,511,418,889
1996.077,Person,0.6998844,0.56911606,0.64443845,0.4107748,0.661491,754,853,410,661
1996.077,Person,0.644566,0.05243106,0.19080907,0.41007388,0.8440644,69,253,410,843
1996.077,Animal,0.6327955,0.1411862,0.23870979,0.4013685,0.83947843,187,316,401,839
1996.077,Animal,0.6034608,0.6282867,0.79619557,0.55870414,0.88520575,832,1054,558,884
1996.077,Person,0.5786489,0.63214123,0.6823527,0.41608563,0.62469345,837,903,416,624
1996.109,Shorts,0.53661054,0.048869804,0.95615965,0.04354192,0.9436946,58,1126,43,943
1996.125,Picture frame,0.54144835,0.0069520455,0.9941785,0.009710083,0.96355987,7,994,13,1327
1996.134,Packaged goods,0.60306185,0.017599586,0.9672603,0.33200535,0.9973959,18,967,391,1175
1996.134,Animal,0.56292987,0.2060749,0.35888278,0.80217934,0.8787926,206,359,945,1035
1996.135,Food,0.6849146,0.014488984,0.9592653,0.020058533,0.9775829,14,959,26,1267
