accession_number,mid,description,score,topicality
1992.118,/m/0hwky,Pattern,0.6967705,0.6967705
1992.118,/m/02csf,Drawing,0.68107444,0.68107444
1992.118,/m/0641k,Paper,0.67300725,0.67300725
1992.118,/m/01kr8f,Illustration,0.67046964,0.67046964
1992.118,/m/0h8p59j,Paper product,0.6618538,0.6618538
1992.129,/m/0cgh4,Building,0.90669996,0.90669996
1992.129,/m/0d4v4,Window,0.9001212,0.9001212
1992.129,/m/02dgv,Door,0.8856581,0.8856581
1992.129,/m/0jjw,Art,0.8040892,0.8040892
1992.129,/m/03jm5,House,0.8039728,0.8039728
1992.129,/m/02q_bfg,Tints and shades,0.7728045,0.7728045
1992.129,/m/05s2s,Plant,0.7424232,0.7424232
1992.129,/m/01x314,Facade,0.7303251,0.7303251
1992.129,/m/0p9xx,Visual arts,0.6870769,0.6870769
1992.129,/m/01kr8f,Illustration,0.6486629,0.6486629
1992.130,/m/05nnm,Organism,0.86635464,0.86635464
1992.130,/m/0jjw,Art,0.8482277,0.8482277
1992.130,/m/0dw9f6,Creative arts,0.8269939,0.8269939
1992.130,/m/0j62f,Rectangle,0.77582103,0.77582103
1992.130,/m/05qdh,Painting,0.77138066,0.77138066
1992.130,/m/0p9xx,Visual arts,0.700387,0.700387
1992.130,/m/02h7lkt,Fictional character,0.660885,0.660885
1992.130,/m/01kr8f,Illustration,0.6539677,0.6539677
1992.130,/m/021sdg,Graphics,0.6130152,0.6130152
1992.130,/m/02csf,Drawing,0.5989838,0.5989838
1992.131,/m/0jjw,Art,0.8312976,0.8312976
1992.131,/m/03scnj,Line,0.8209554,0.8209554
1992.131,/m/03gq5hm,Font,0.7990979,0.7990979
1992.131,/m/02q_bfg,Tints and shades,0.76540494,0.76540494
1992.131,/m/06pg22,Snapshot,0.7428471,0.7428471
1992.131,/m/01n5jq,Poster,0.73940337,0.73940337
1992.131,/m/0hr8,Asphalt,0.73723114,0.73723114
1992.131,/m/0j62f,Rectangle,0.72595483,0.72595483
1992.131,/m/01h1dd,Publication,0.68318564,0.68318564
1992.131,/m/0d9wj,Urban design,0.68127453,0.68127453
1992.132,/m/0jjw,Art,0.8231566,0.8231566
1992.132,/m/03gq5hm,Font,0.79429036,0.79429036
1992.132,/m/02q_bfg,Tints and shades,0.76733273,0.76733273
1992.132,/m/030zfn,Parallel,0.7632961,0.7632961
1992.132,/m/0d9wj,Urban design,0.7379404,0.7379404
1992.132,/m/04szw,Musical instrument,0.70594007,0.70594007
1992.132,/m/01kr8f,Illustration,0.6985202,0.6985202
1992.132,/m/0hwky,Pattern,0.67277086,0.67277086
1992.132,/m/0j62f,Rectangle,0.6688374,0.6688374
1992.132,/m/021sdg,Graphics,0.6587424,0.6587424
1992.133,/m/0jjw,Art,0.77671003,0.77671003
1992.133,/m/02q_bfg,Tints and shades,0.76550466,0.76550466
1992.133,/m/0j62f,Rectangle,0.71990234,0.71990234
1992.133,/m/05qdh,Painting,0.6682014,0.6682014
1992.133,/m/0bp3j53,Boats and boating--Equipment and supplies,0.6612508,0.6612508
1992.133,/m/0p9xx,Visual arts,0.6344844,0.6344844
1992.133,/m/08xgn7,Comfort,0.60627747,0.60627747
1992.133,/m/078hm,Slope,0.6030276,0.6030276
1992.133,/m/06bm2,Recreation,0.5987895,0.5987895
1992.133,/m/04g3r,Leisure,0.5839765,0.5839765
1992.138,/m/0dnr7,Textile,0.87305593,0.87305593
1992.138,/m/0jjw,Art,0.8437368,0.8437368
1992.138,/m/0j62f,Rectangle,0.8030466,0.8030466
1992.138,/m/06fvc,Red,0.80008036,0.80008036
1992.138,/m/03gq5hm,Font,0.79452026,0.79452026
1992.138,/m/05qdh,Painting,0.73784834,0.73784834
1992.138,/m/01n5jq,Poster,0.72927046,0.72927046
1992.138,/m/01kr8f,Illustration,0.7048492,0.7048492
1992.138,/m/0hwky,Pattern,0.6842454,0.6842454
1992.138,/m/02h7lkt,Fictional character,0.67291754,0.67291754
1992.250,/m/09q2t,Brown,0.98046786,0.98046786
1992.250,/m/0j62f,Rectangle,0.8968584,0.8968584
1992.250,/m/083vt,Wood,0.87098247,0.87098247
1992.250,/m/062581,Sleeve,0.8664853,0.8664853
1992.250,/m/036k5h,Grey,0.8427029,0.8427029
1992.250,/m/03gq5hm,Font,0.79670805,0.79670805
1992.250,/m/05t06b,Wood stain,0.7901203,0.7901203
1992.250,/m/02q_bfg,Tints and shades,0.7679546,0.7679546
1992.250,/m/0hwky,Pattern,0.74451935,0.74451935
1992.250,/m/020g49,Hardwood,0.72824484,0.72824484
1992.258,/m/05nnm,Organism,0.8629199,0.8629199
1992.258,/m/03gq5hm,Font,0.8357845,0.8357845
1992.258,/m/0j62f,Rectangle,0.7806034,0.7806034
1992.258,/m/0hwky,Pattern,0.761267,0.761267
1992.258,/m/030zfn,Parallel,0.7569821,0.7569821
1992.258,/m/0jjw,Art,0.75096095,0.75096095
1992.258,/m/02csf,Drawing,0.7191292,0.7191292
1992.258,/m/01kr8f,Illustration,0.7188072,0.7188072
1992.258,/m/0919rx,Line art,0.69896555,0.69896555
1992.258,/m/02cwm,Design,0.68242335,0.68242335
1992.272,/m/0jjw,Art,0.8448912,0.8448912
1992.272,/m/05s2s,Plant,0.8300942,0.8300942
1992.272,/m/05qdh,Painting,0.7864999,0.7864999
1992.272,/m/01kr8f,Illustration,0.73767537,0.73767537
1992.272,/m/02csf,Drawing,0.6992259,0.6992259
1992.272,/m/01n5jq,Poster,0.68913794,0.68913794
1992.272,/m/0p9xx,Visual arts,0.6361777,0.6361777
1992.272,/m/0bp7w,Printmaking,0.63396037,0.63396037
1992.272,/m/036jvk,Stock photography,0.6260051,0.6260051
1992.272,/m/08v4gh,Vintage clothing,0.58943224,0.58943224
1992.296,/m/09q2t,Brown,0.98046786,0.98046786
1992.296,/m/0j62f,Rectangle,0.8832755,0.8832755
1992.296,/m/083vt,Wood,0.81306493,0.81306493
1992.296,/m/02q_bfg,Tints and shades,0.73245305,0.73245305
1992.296,/m/03gq5hm,Font,0.70889354,0.70889354
1992.296,/m/0hwky,Pattern,0.7050391,0.7050391
1992.296,/m/04t7l,Metal,0.6797986,0.6797986
1992.296,/m/0p9xx,Visual arts,0.61628824,0.61628824
1992.296,/m/0ggr_,Collectable,0.55938447,0.55938447
1992.296,/m/030jx3,Square,0.5158491,0.5158491
1992.297,/m/09q2t,Brown,0.98046786,0.98046786
1992.297,/m/0j62f,Rectangle,0.88570714,0.88570714
1992.297,/m/03gq5hm,Font,0.8075411,0.8075411
1992.297,/m/02q_bfg,Tints and shades,0.77246684,0.77246684
1992.297,/m/0jjw,Art,0.7691548,0.7691548
1992.297,/m/083vt,Wood,0.7651079,0.7651079
1992.297,/m/01vkl,Circle,0.68404615,0.68404615
1992.297,/m/0p9xx,Visual arts,0.63659286,0.63659286
1992.297,/m/07j7r,Tree,0.6266629,0.6266629
1992.297,/m/0hwky,Pattern,0.6075212,0.6075212
1992.298,/m/09q2t,Brown,0.98046786,0.98046786
1992.298,/m/0j62f,Rectangle,0.888505,0.888505
1992.298,/m/07j7r,Tree,0.8448743,0.8448743
1992.298,/m/02q_bfg,Tints and shades,0.76810116,0.76810116
1992.298,/m/03gq5hm,Font,0.7589735,0.7589735
1992.298,/m/0hwky,Pattern,0.69599205,0.69599205
1992.298,/m/0jjw,Art,0.6721537,0.6721537
1992.298,/m/0h8p59j,Paper product,0.59328777,0.59328777
1992.298,/m/0p9xx,Visual arts,0.5906693,0.5906693
1992.298,/m/030jx3,Square,0.57869405,0.57869405
1992.300,/m/09q2t,Brown,0.98046786,0.98046786
1992.300,/m/0j62f,Rectangle,0.8767124,0.8767124
1992.300,/m/083vt,Wood,0.8179808,0.8179808
1992.300,/m/0jjw,Art,0.7811738,0.7811738
1992.300,/m/02q_bfg,Tints and shades,0.7737513,0.7737513
1992.300,/m/05s2s,Plant,0.7338822,0.7338822
1992.300,/m/0p9xx,Visual arts,0.6621549,0.6621549
1992.300,/m/07j7r,Tree,0.6612156,0.6612156
1992.300,/m/016nqt,Twig,0.6526902,0.6526902
1992.300,/m/01mwkf,Monochrome,0.63118,0.63118
1992.301,/m/0h8mv94,Circuit component,0.88592577,0.88592577
1992.301,/m/03x851,Hardware programmer,0.8372489,0.8372489
1992.301,/m/0j62f,Rectangle,0.82288826,0.82288826
1992.301,/m/03gq5hm,Font,0.7922149,0.7922149
1992.301,/m/063syt,Electronic component,0.7594682,0.7594682
1992.301,/m/01mfj,Computer hardware,0.7345163,0.7345163
1992.301,/m/0hwky,Pattern,0.7061964,0.7061964
1992.301,/m/01g1rg,Electronic engineering,0.63953197,0.63953197
1992.301,/m/0j24d_1,Personal computer hardware,0.6006646,0.6006646
1992.301,/m/0p9xx,Visual arts,0.59898996,0.59898996
1992.302,/m/09q2t,Brown,0.98046786,0.98046786
1992.302,/m/0j62f,Rectangle,0.87311536,0.87311536
1992.302,/m/083vt,Wood,0.83440375,0.83440375
1992.302,/m/02q_bfg,Tints and shades,0.7485033,0.7485033
1992.302,/m/0jjw,Art,0.7344883,0.7344883
1992.302,/m/03gq5hm,Font,0.68645453,0.68645453
1992.302,/m/0p9xx,Visual arts,0.6512624,0.6512624
1992.302,/m/05qdh,Painting,0.61403024,0.61403024
1992.302,/m/02csf,Drawing,0.56341743,0.56341743
1992.302,/m/0h8p59j,Paper product,0.5632613,0.5632613
1992.303,/m/0j62f,Rectangle,0.90180725,0.90180725
1992.303,/m/0dw9f6,Creative arts,0.82946235,0.82946235
1992.303,/m/0jjw,Art,0.78924936,0.78924936
1992.303,/m/0hwky,Pattern,0.759283,0.759283
1992.303,/m/083vt,Wood,0.7173484,0.7173484
1992.303,/m/0p9xx,Visual arts,0.6601643,0.6601643
1992.303,/m/02q_bfg,Tints and shades,0.64831436,0.64831436
1992.303,/m/03gq5hm,Font,0.62061256,0.62061256
1992.303,/m/02csf,Drawing,0.57541645,0.57541645
1992.303,/m/05qdh,Painting,0.5723291,0.5723291
1992.304,/m/09q2t,Brown,0.98046786,0.98046786
1992.304,/m/0j62f,Rectangle,0.88028806,0.88028806
1992.304,/m/02q_bfg,Tints and shades,0.6746122,0.6746122
1992.304,/m/0h8p59j,Paper product,0.61784697,0.61784697
1992.304,/m/030jx3,Square,0.5357304,0.5357304
1992.304,/m/02vwbzz,Electric blue,0.52941966,0.52941966
1992.304,/m/0641k,Paper,0.50593257,0.50593257
1992.305,/m/09q2t,Brown,0.98046786,0.98046786
1992.305,/m/0j62f,Rectangle,0.8962618,0.8962618
1992.305,/m/03gq5hm,Font,0.78045416,0.78045416
1992.305,/m/083vt,Wood,0.7797353,0.7797353
1992.305,/m/016nqt,Twig,0.7534005,0.7534005
1992.305,/m/0jjw,Art,0.7512668,0.7512668
1992.305,/m/03hzcs,Beige,0.7497341,0.7497341
1992.305,/m/04t7l,Metal,0.70835865,0.70835865
1992.305,/m/0hwky,Pattern,0.6977074,0.6977074
1992.305,/m/05s2s,Plant,0.6666686,0.6666686
1992.306,/m/0j62f,Rectangle,0.90221655,0.90221655
1992.306,/m/083vt,Wood,0.87569404,0.87569404
1992.306,/m/03gq5hm,Font,0.7967143,0.7967143
1992.306,/m/0jjw,Art,0.7743939,0.7743939
1992.306,/m/0hwky,Pattern,0.7528223,0.7528223
1992.306,/m/02dgv,Door,0.73866445,0.73866445
1992.306,/m/04t7l,Metal,0.6670679,0.6670679
1992.306,/m/0p9xx,Visual arts,0.65508676,0.65508676
1992.306,/m/01kr8f,Illustration,0.6108659,0.6108659
1992.306,/m/02csf,Drawing,0.5872498,0.5872498
1992.307,/m/09q2t,Brown,0.98046786,0.98046786
1992.307,/m/0j62f,Rectangle,0.8887606,0.8887606
1992.307,/m/07j7r,Tree,0.84954274,0.84954274
1992.307,/m/083vt,Wood,0.8454412,0.8454412
1992.307,/m/016nqt,Twig,0.8177269,0.8177269
1992.307,/m/0jjw,Art,0.792282,0.792282
1992.307,/m/02q_bfg,Tints and shades,0.7727789,0.7727789
1992.307,/m/03gq5hm,Font,0.74558675,0.74558675
1992.307,/m/05qdh,Painting,0.7229152,0.7229152
1992.307,/m/0641k,Paper,0.65789396,0.65789396
1992.308,/m/09q2t,Brown,0.98046786,0.98046786
1992.308,/m/0j62f,Rectangle,0.8925862,0.8925862
1992.308,/m/083vt,Wood,0.8638724,0.8638724
1992.308,/m/062581,Sleeve,0.8398031,0.8398031
1992.308,/m/03hzcs,Beige,0.8200379,0.8200379
1992.308,/m/0jjw,Art,0.8156144,0.8156144
1992.308,/m/02q_bfg,Tints and shades,0.77300406,0.77300406
1992.308,/m/03gq5hm,Font,0.77269536,0.77269536
1992.308,/m/016nqt,Twig,0.7367144,0.7367144
1992.308,/m/07j7r,Tree,0.7156311,0.7156311
1992.309,/m/09q2t,Brown,0.98046786,0.98046786
1992.309,/m/0j62f,Rectangle,0.89191455,0.89191455
1992.309,/m/0hwky,Pattern,0.75457007,0.75457007
1992.309,/m/02q_bfg,Tints and shades,0.7438822,0.7438822
1992.309,/m/03gq5hm,Font,0.7298487,0.7298487
1992.309,/m/0h8nvk9,Dishware,0.72962916,0.72962916
1992.309,/m/09m6nf,Motif,0.6894446,0.6894446
1992.309,/m/06httj,Linens,0.68321353,0.68321353
1992.309,/m/0h8n22v,Serveware,0.6750426,0.6750426
1992.309,/m/0f28m,Symmetry,0.65879875,0.65879875
1992.339,/m/0j62f,Rectangle,0.88073,0.88073
1992.339,/m/083vt,Wood,0.86692744,0.86692744
1992.339,/m/0jjw,Art,0.84021264,0.84021264
1992.339,/m/03gq5hm,Font,0.7908121,0.7908121
1992.339,/m/02q_bfg,Tints and shades,0.76853377,0.76853377
1992.339,/m/05qdh,Painting,0.70255536,0.70255536
1992.339,/m/0p9xx,Visual arts,0.6795149,0.6795149
1992.339,/m/0641k,Paper,0.6653351,0.6653351
1992.339,/m/0h8p59j,Paper product,0.64984286,0.64984286
1992.339,/m/06ht1,Room,0.62929875,0.62929875
1992.340,/m/0j62f,Rectangle,0.89263,0.89263
1992.340,/m/083vt,Wood,0.86582625,0.86582625
1992.340,/m/0jjw,Art,0.8158231,0.8158231
1992.340,/m/03gq5hm,Font,0.79906684,0.79906684
1992.340,/m/02csf,Drawing,0.696623,0.696623
1992.340,/m/0p9xx,Visual arts,0.67496836,0.67496836
1992.340,/m/05qdh,Painting,0.6668511,0.6668511
1992.340,/m/01kr8f,Illustration,0.65932375,0.65932375
1992.340,/m/0hwky,Pattern,0.64536357,0.64536357
1992.340,/m/04t7l,Metal,0.6166945,0.6166945
1992.391A-F,/m/0jjw,Art,0.8550643,0.8550643
1992.391A-F,/m/04wnmd,Fixture,0.8523726,0.8523726
1992.391A-F,/m/015h_t,Beard,0.78594136,0.78594136
1992.391A-F,/m/0p9xx,Visual arts,0.7068899,0.7068899
1992.391A-F,/m/039jq,Glass,0.68828326,0.68828326
1992.391A-F,/m/05qdh,Painting,0.6852941,0.6852941
1992.391A-F,/m/01kr8f,Illustration,0.6839801,0.6839801
1992.391A-F,/m/021sdg,Graphics,0.65315694,0.65315694
1992.391A-F,/m/03gq5hm,Font,0.611457,0.611457
1992.391A-F,/m/03c31,Graphic design,0.5954705,0.5954705
1992.392,/m/01bwr,Botany,0.886045,0.886045
1992.392,/m/0244x1,Gesture,0.85260487,0.85260487
1992.392,/m/0dw9f6,Creative arts,0.8328029,0.8328029
1992.392,/m/0jjw,Art,0.8258676,0.8258676
1992.392,/m/062581,Sleeve,0.8048946,0.8048946
1992.392,/m/0hwky,Pattern,0.76569986,0.76569986
1992.392,/m/05qdh,Painting,0.70304674,0.70304674
1992.392,/m/02csf,Drawing,0.6872683,0.6872683
1992.392,/m/02cwm,Design,0.6836919,0.6836919
1992.392,/m/0p9xx,Visual arts,0.6813728,0.6813728
1992.393,/m/09686,Vertebrate,0.9264172,0.9264172
1992.393,/m/0244x1,Gesture,0.85260487,0.85260487
1992.393,/m/0jjw,Art,0.8357011,0.8357011
1992.393,/m/062581,Sleeve,0.81414515,0.81414515
1992.393,/m/05qdh,Painting,0.8116998,0.8116998
1992.393,/m/01443y,Headgear,0.808047,0.808047
1992.393,/m/0hwky,Pattern,0.70467323,0.70467323
1992.393,/m/02csf,Drawing,0.6604883,0.6604883
1992.393,/m/01kr8f,Illustration,0.64552516,0.64552516
1992.393,/m/0p9xx,Visual arts,0.6282317,0.6282317
1992.394,/m/05nnm,Organism,0.8556437,0.8556437
1992.394,/m/0jjw,Art,0.81546056,0.81546056
1992.394,/m/0j62f,Rectangle,0.80985284,0.80985284
1992.394,/m/05qdh,Painting,0.7162815,0.7162815
1992.394,/m/02h7lkt,Fictional character,0.7143921,0.7143921
1992.394,/m/02csf,Drawing,0.7020281,0.7020281
1992.394,/m/01kr8f,Illustration,0.69488055,0.69488055
1992.394,/m/03gq5hm,Font,0.67322713,0.67322713
1992.394,/m/0hwky,Pattern,0.6583005,0.6583005
1992.394,/m/0p9xx,Visual arts,0.6417919,0.6417919
1992.395,/m/0jjw,Art,0.77386856,0.77386856
1992.395,/m/04s5jq,Costume design,0.6734807,0.6734807
1992.395,/m/02h7lkt,Fictional character,0.6645257,0.6645257
1992.395,/m/02csf,Drawing,0.6635018,0.6635018
1992.395,/m/05qdh,Painting,0.65474945,0.65474945
1992.395,/m/081pkj,Event,0.6088822,0.6088822
1992.395,/m/01kr8f,Illustration,0.5833496,0.5833496
1992.395,/m/0jgcl,Conquistador,0.5777576,0.5777576
1992.395,/m/09ddf,Symbol,0.5473596,0.5473596
1992.395,/m/0p9xx,Visual arts,0.516234,0.516234
1992.396,/m/09686,Vertebrate,0.9203233,0.9203233
1992.396,/m/0j62f,Rectangle,0.8698125,0.8698125
1992.396,/m/03gq5hm,Font,0.82696134,0.82696134
1992.396,/m/0jjw,Art,0.82082695,0.82082695
1992.396,/m/05qdh,Painting,0.78270215,0.78270215
1992.396,/m/0hwky,Pattern,0.7574354,0.7574354
1992.396,/m/01kr8f,Illustration,0.7225343,0.7225343
1992.396,/m/02csf,Drawing,0.7040591,0.7040591
1992.396,/m/0p9xx,Visual arts,0.6858549,0.6858549
1992.396,/m/062581,Sleeve,0.6704919,0.6704919
1992.398,/m/09686,Vertebrate,0.922647,0.922647
1992.398,/m/0jjw,Art,0.8209028,0.8209028
1992.398,/m/03gq5hm,Font,0.78574187,0.78574187
1992.398,/m/0j62f,Rectangle,0.7353308,0.7353308
1992.398,/m/05qdh,Painting,0.7291156,0.7291156
1992.398,/m/02csf,Drawing,0.6829748,0.6829748
1992.398,/m/0p9xx,Visual arts,0.67951363,0.67951363
1992.398,/m/01kr8f,Illustration,0.67790663,0.67790663
1992.398,/m/02h7lkt,Fictional character,0.66491914,0.66491914
1992.398,/m/0dw9f6,Creative arts,0.65413666,0.65413666
1992.399,/m/09686,Vertebrate,0.91999084,0.91999084
1992.399,/m/03gq5hm,Font,0.78613675,0.78613675
1992.399,/m/0jjw,Art,0.7798882,0.7798882
1992.399,/m/05qdh,Painting,0.75451624,0.75451624
1992.399,/m/01kr8f,Illustration,0.6962155,0.6962155
1992.399,/m/02csf,Drawing,0.69429415,0.69429415
1992.399,/m/0p9xx,Visual arts,0.6809729,0.6809729
1992.399,/m/015p6,Bird,0.6362432,0.6362432
1992.399,/m/02h7lkt,Fictional character,0.6358125,0.6358125
1992.399,/m/0j62f,Rectangle,0.63011765,0.63011765
1992.404,/m/0dzf4,Arm,0.94372576,0.94372576
1992.404,/m/02p0tk3,Human body,0.8842404,0.8842404
1992.404,/m/03gq5hm,Font,0.80616426,0.80616426
1992.404,/m/0jjw,Art,0.7721032,0.7721032
1992.404,/m/01kr8f,Illustration,0.7352458,0.7352458
1992.404,/m/05qdh,Painting,0.7212441,0.7212441
1992.404,/m/02csf,Drawing,0.70450443,0.70450443
1992.404,/m/01vkl,Circle,0.6594965,0.6594965
1992.404,/m/081pkj,Event,0.6477153,0.6477153
1992.404,/m/03g3w,History,0.6091322,0.6091322
1992.406,/m/09q2t,Brown,0.98046786,0.98046786
1992.406,/m/0j62f,Rectangle,0.8630605,0.8630605
1992.406,/m/036k5h,Grey,0.84010553,0.84010553
1992.406,/m/06z37_,Picture frame,0.8400754,0.8400754
1992.406,/m/083vt,Wood,0.8132045,0.8132045
1992.406,/m/03hzcs,Beige,0.80685216,0.80685216
1992.406,/m/02q_bfg,Tints and shades,0.7519784,0.7519784
1992.406,/m/0hwky,Pattern,0.732143,0.732143
1992.406,/m/03gq5hm,Font,0.73153204,0.73153204
1992.406,/m/04t7l,Metal,0.6739158,0.6739158
1992.407,/m/09q2t,Brown,0.98046786,0.98046786
1992.407,/m/083vt,Wood,0.84939766,0.84939766
1992.407,/m/03gq5hm,Font,0.7860269,0.7860269
1992.407,/m/0hwky,Pattern,0.68487173,0.68487173
1992.407,/m/0jjw,Art,0.6409551,0.6409551
1992.407,/m/0j62f,Rectangle,0.6367984,0.6367984
1992.407,/m/0p9xx,Visual arts,0.614258,0.614258
1992.407,/m/081pkj,Event,0.6126669,0.6126669
1992.407,/m/07sx2n,Natural material,0.54295945,0.54295945
1992.408,/m/09q2t,Brown,0.98046786,0.98046786
1992.408,/m/0j62f,Rectangle,0.84897196,0.84897196
1992.408,/m/03gq5hm,Font,0.8225068,0.8225068
1992.408,/m/0jjw,Art,0.7259584,0.7259584
1992.408,/m/0hwky,Pattern,0.7038704,0.7038704
1992.408,/m/04t7l,Metal,0.6660736,0.6660736
1992.408,/m/0463sg,Fashion accessory,0.6629142,0.6629142
1992.408,/m/01cd9,Brand,0.6383235,0.6383235
1992.408,/m/0dwx7,Logo,0.635887,0.635887
1992.408,/m/0h8p59j,Paper product,0.63054967,0.63054967
1992.409,/m/09q2t,Brown,0.98046786,0.98046786
1992.409,/m/0j62f,Rectangle,0.8806563,0.8806563
1992.409,/m/03gq5hm,Font,0.74917656,0.74917656
1992.409,/m/0hwky,Pattern,0.73747444,0.73747444
1992.409,/m/0jjw,Art,0.71998036,0.71998036
1992.409,/m/01vkl,Circle,0.67653203,0.67653203
1992.409,/m/0p9xx,Visual arts,0.6735725,0.6735725
1992.409,/m/0nbvh3_,Rug,0.6260255,0.6260255
1992.409,/m/04t7l,Metal,0.61422503,0.61422503
1992.409,/m/0463sg,Fashion accessory,0.5844549,0.5844549
1992.410,/m/09q2t,Brown,0.98046786,0.98046786
1992.410,/m/0j62f,Rectangle,0.8725333,0.8725333
1992.410,/m/02q_bfg,Tints and shades,0.7207038,0.7207038
1992.410,/m/03gq5hm,Font,0.7029688,0.7029688
1992.410,/m/0jjw,Art,0.6130699,0.6130699
1992.410,/m/0p9xx,Visual arts,0.5831956,0.5831956
1992.410,/m/0h8p59j,Paper product,0.5795517,0.5795517
1992.410,/m/030jx3,Square,0.56692636,0.56692636
1992.410,/m/0hwky,Pattern,0.5579255,0.5579255
1992.410,/m/0641k,Paper,0.54883254,0.54883254
1992.411,/m/09q2t,Brown,0.98046786,0.98046786
1992.411,/m/0j62f,Rectangle,0.8768291,0.8768291
1992.411,/m/04t7l,Metal,0.71100724,0.71100724
1992.411,/m/0hwky,Pattern,0.66710293,0.66710293
1992.411,/m/03gq5hm,Font,0.65699106,0.65699106
1992.411,/m/01vkl,Circle,0.58012307,0.58012307
1992.411,/m/030jx3,Square,0.5570998,0.5570998
1992.411,/m/04lbp,Leather,0.5198135,0.5198135
1992.411,/m/0ggr_,Collectable,0.5135796,0.5135796
1992.411,/m/083vt,Wood,0.50323874,0.50323874
1992.412,/m/09q2t,Brown,0.98046786,0.98046786
1992.412,/m/0j62f,Rectangle,0.8941626,0.8941626
1992.412,/m/07j7r,Tree,0.73839736,0.73839736
1992.412,/m/0hwky,Pattern,0.728125,0.728125
1992.412,/m/0jjw,Art,0.6736363,0.6736363
1992.412,/m/0h8p59j,Paper product,0.6508433,0.6508433
1992.412,/m/0nbvh3_,Rug,0.6351506,0.6351506
1992.412,/m/0641k,Paper,0.6314678,0.6314678
1992.412,/m/03gq5hm,Font,0.6194891,0.6194891
1992.412,/m/05s2s,Plant,0.58239776,0.58239776
1992.413,/m/09q2t,Brown,0.98046786,0.98046786
1992.413,/m/0j62f,Rectangle,0.8918571,0.8918571
1992.413,/m/083vt,Wood,0.87289214,0.87289214
1992.413,/m/03gq5hm,Font,0.78482443,0.78482443
1992.413,/m/0bt_c3,Book,0.7640897,0.7640897
1992.413,/m/0hwky,Pattern,0.74834454,0.74834454
1992.413,/m/02q_bfg,Tints and shades,0.72487336,0.72487336
1992.413,/m/0f28m,Symmetry,0.7123531,0.7123531
1992.413,/m/04t7l,Metal,0.6981537,0.6981537
1992.413,/m/09xbm8,Book cover,0.69643897,0.69643897
1992.414,/m/09q2t,Brown,0.98046786,0.98046786
1992.414,/m/0j62f,Rectangle,0.85997033,0.85997033
1992.414,/m/0jjw,Art,0.7791113,0.7791113
1992.414,/m/016nqt,Twig,0.73075366,0.73075366
1992.414,/m/05qdh,Painting,0.69613564,0.69613564
1992.414,/m/02q_bfg,Tints and shades,0.69607586,0.69607586
1992.414,/m/0hwky,Pattern,0.6884315,0.6884315
1992.414,/m/02r4lqp,Pedicel,0.67245334,0.67245334
1992.414,/m/0p9xx,Visual arts,0.66348183,0.66348183
1992.414,/m/0641k,Paper,0.6575736,0.6575736
1992.415,/m/09q2t,Brown,0.98046786,0.98046786
1992.415,/m/0j62f,Rectangle,0.8874056,0.8874056
1992.415,/m/083vt,Wood,0.8481257,0.8481257
1992.415,/m/0jjw,Art,0.75578415,0.75578415
1992.415,/m/03gq5hm,Font,0.7522234,0.7522234
1992.415,/m/02q_bfg,Tints and shades,0.718636,0.718636
1992.415,/m/05qdh,Painting,0.68893003,0.68893003
1992.415,/m/0p9xx,Visual arts,0.6795502,0.6795502
1992.415,/m/036jvk,Stock photography,0.62264484,0.62264484
1992.415,/m/02csf,Drawing,0.59055024,0.59055024
1992.416,/m/0j62f,Rectangle,0.8721883,0.8721883
1992.416,/m/0jjw,Art,0.821418,0.821418
1992.416,/m/03gq5hm,Font,0.7706266,0.7706266
1992.416,/m/062hnh,Art book,0.7492477,0.7492477
1992.416,/m/0hwky,Pattern,0.6890734,0.6890734
1992.416,/m/02csf,Drawing,0.6516654,0.6516654
1992.416,/m/05qdh,Painting,0.6294085,0.6294085
1992.416,/m/01kr8f,Illustration,0.6092254,0.6092254
1992.416,/m/05s2s,Plant,0.60888463,0.60888463
1992.416,/m/0p9xx,Visual arts,0.5810597,0.5810597
1992.417,/m/0gkxy13,Handwriting,0.8822046,0.8822046
1992.417,/m/0j62f,Rectangle,0.8649268,0.8649268
1992.417,/m/03gq5hm,Font,0.7216074,0.7216074
1992.417,/m/083vt,Wood,0.7136941,0.7136941
1992.417,/m/0jjw,Art,0.7110675,0.7110675
1992.417,/m/0hwky,Pattern,0.70978135,0.70978135
1992.417,/m/02kdvj,Blackboard,0.69005024,0.69005024
1992.417,/m/04t7l,Metal,0.62001055,0.62001055
1992.417,/m/05qdh,Painting,0.59587884,0.59587884
1992.417,/m/02csf,Drawing,0.5802259,0.5802259
1992.418,/m/09q2t,Brown,0.98046786,0.98046786
1992.418,/m/0j62f,Rectangle,0.90161544,0.90161544
1992.418,/m/07jx7,Triangle,0.8630509,0.8630509
1992.418,/m/03gq5hm,Font,0.8220616,0.8220616
1992.418,/m/0457gc6,Material property,0.80070925,0.80070925
1992.418,/m/02q_bfg,Tints and shades,0.7739486,0.7739486
1992.418,/m/0hwky,Pattern,0.7647543,0.7647543
1992.418,/m/01vkl,Circle,0.7322632,0.7322632
1992.418,/m/0f28m,Symmetry,0.7016563,0.7016563
1992.418,/m/0jjw,Art,0.65629655,0.65629655
1992.419,/m/0dnr7,Textile,0.87208986,0.87208986
1992.419,/m/0dw9f6,Creative arts,0.8132083,0.8132083
1992.419,/m/0jjw,Art,0.8110272,0.8110272
