qid,label_en,description_en,act_uuid,act,act_ref1_hash,act_ref1_retrieved_nodeId,act_ref1_retrieved_val,act_ref1_retrieved_prec,inventory_number_uuid,inventory_number,inventory_number_collection,inventory_number_ref1_hash,inventory_number_ref1_referenceUrl,inventory_number_ref1_retrieved_nodeId,inventory_number_ref1_retrieved_val,inventory_number_ref1_retrieved_prec,title_uuid,title,title_ref1_hash,title_ref1_referenceUrl,title_ref1_retrieved_nodeId,title_ref1_retrieved_val,title_ref1_retrieved_prec,creator_uuid,creator,creator_object_has_role,creator_ref1_hash,creator_ref1_referenceUrl,creator_ref1_retrieved_nodeId,creator_ref1_retrieved_val,creator_ref1_retrieved_prec,instance_of_uuid,instance_of,instance_of_ref1_hash,instance_of_ref1_referenceUrl,instance_of_ref1_retrieved_nodeId,instance_of_ref1_retrieved_val,instance_of_ref1_retrieved_prec,inception_uuid,inception_nodeId,inception_val,inception_prec,inception_earliest_date_nodeId,inception_earliest_date_val,inception_earliest_date_prec,inception_latest_date_nodeId,inception_latest_date_val,inception_latest_date_prec,inception_sourcing_circumstances,inception_ref1_hash,inception_ref1_referenceUrl,inception_ref1_retrieved_nodeId,inception_ref1_retrieved_val,inception_ref1_retrieved_prec,country_of_origin_uuid,country_of_origin,country_of_origin_ref1_hash,country_of_origin_ref1_referenceUrl,country_of_origin_ref1_retrieved_nodeId,country_of_origin_ref1_retrieved_val,country_of_origin_ref1_retrieved_prec,copyright_status_uuid,copyright_status,copyright_status_applies_to_jurisdiction,copyright_status_determination_method,copyright_status_ref1_hash,copyright_status_ref1_referenceUrl,copyright_status_ref1_retrieved_nodeId,copyright_status_ref1_retrieved_val,copyright_status_ref1_retrieved_prec,image_uuid,image,image_ref1_hash,image_ref1_referenceUrl,image_ref1_retrieved_nodeId,image_ref1_retrieved_val,image_ref1_retrieved_prec,collection_uuid,collection,collection_ref1_hash,collection_ref1_referenceUrl,collection_ref1_retrieved_nodeId,collection_ref1_retrieved_val,collection_ref1_retrieved_prec
,Eve,painting by Anna Lea Merritt,,50216,,,2022-04-04,,,,,,,,,,,,,,,,,,Q2850565,,,http://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=50216,,2022-04-04,,,Q3305213,,https://commons.wikimedia.org/wiki/File:Merritt_Anna_Lea_Eve_1885_Oil_On_Canvas-large.jpg,,2022-04-04,,,,1885-01-01T00:00:00Z,9,,,,,,,,,http://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=50216,,2022-04-04,,,,,,,,,,,,,,,,,,,Merritt Anna Lea Eve 1885 Oil On Canvas-large.jpg,,http://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=50216,,2022-04-04,,,,,,,,
,The First Four Articles of the Creed,taperstry by artist unknown,,50218,,,2022-04-04,,,,,,,,,,,,,,,,,,_:,Q4233718,,https://commons.wikimedia.org/wiki/File:First_Four_Articles_of_the_Creed_tapestry.jpg,,2022-04-04,,,Q184296,,,,,,,,1487-01-01T00:00:00Z,9,,1475-01-01T00:00:00Z,9,,1500-01-01T00:00:00Z,9,Q5727902,,http://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=50218,,2022-04-04,,,,,,,,,,,,,,,,,,,First Four Articles of the Creed tapestry.jpg,,http://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=50218,,2022-04-04,,,,,,,,
,"Jesus, Judas, and the Others",sculpture by artist unknown,,54139,,,2022-04-04,,,,,,,,,,,,,,,,,,_:,Q4233718,,,,,,,Q860861,,http://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=54139,,2022-04-04,,,,1515-01-01T00:00:00Z,9,,1500-01-01T00:00:00Z,9,,1530-01-01T00:00:00Z,9,,,http://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=54139,,2022-04-04,,,Q30,,http://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=54139,,2022-04-04,,,Q19652,,,,https://commons.wikimedia.org/wiki/File:The_Last_Supper_MET_sf32-100-143s1.jpg,,2022-04-04,,,The Last Supper MET sf32-100-143s1.jpg,,http://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=54139,,2022-04-04,,,,,,,,
,Paradise,painting by Jan Bruegel,,54171,,,2022-04-04,,,,,,,,,,,,,,,,,,Q209050,,,http://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=54171,,2022-04-04,,,Q3305213,,http://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=54171,,2022-04-04,,,,1650-01-01T00:00:00Z,9,,,,,,,Q5727902,,http://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=54171,,2022-04-04,,,Q183,,http://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=54171,,2022-04-04,,,Q19652,Q60332278,Q29940705,,,,,,,Jan Brueghel the Younger Paradise.jpg,,http://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=54171,,2022-04-04,,,,,,,,
,Esther and Haman before Ahasuerus,painting by Jan Victors,,54179,,,2022-04-04,,,WRM 1016,Q700959,,https://commons.wikimedia.org/wiki/File:Jan_Victors_-_Esther_en_Haman_voor_Ahasverus.jpg,,2022-04-04,,,,,,,,,,Q1357477,,,http://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=54179,,2022-04-04,,,Q3305213,,http://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=54179,,2022-04-04,,,,1638-01-01T00:00:00Z,9,,1635-01-01T00:00:00Z,9,,1640-01-01T00:00:00Z,9,,,http://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=54179,,2022-04-04,,,Q183,,http://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=54179,,2022-04-04,,,Q19652,Q60332278,Q29940705,,,,,,,Jan Victors - Esther en Haman voor Ahasverus.jpg,,http://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=54179,,2022-04-04,,,Q700959,,https://commons.wikimedia.org/wiki/File:Jan_Victors_-_Esther_en_Haman_voor_Ahasverus.jpg,,2022-04-04,
,Temptation in the Desert,watercolor by James Tissot,,54304,,,2022-04-04,,,,,,,,,,,,,,,,,,Q381248,,,http://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=54304,,2022-04-04,,,Q3305213,,http://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=54304,,2022-04-04,,,,1890-01-01T00:00:00Z,9,,1886-01-01T00:00:00Z,9,,1894-01-01T00:00:00Z,9,,,http://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=54304,,2022-04-04,,,Q30,,http://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=54304,,2022-04-04,,,Q19652,Q60332278,Q29940705,,,,,,,Brooklyn Museum - Jesus Tempted in the Wilderness (Jésus tenté dans le désert) - James Tissot - overall.jpg,,http://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=54304,,2022-04-04,,,,,,,,
,Lost Coin,painting by Domenico Fetti,,54793,,,2022-04-04,,,,,,,,,,,,,,,,,,Q551695,,,http://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=54793,,2022-04-04,,,Q3305213,,https://commons.wikimedia.org/wiki/File:Parable_of_the_Lost_Drachma_by_Fetti.jpg,,2022-04-04,,,,1620-01-01T00:00:00Z,9,,1618-01-01T00:00:00Z,9,,1622-01-01T00:00:00Z,9,,,http://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=54793,,2022-04-04,,,Q183,,http://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=54793,,2022-04-04,,,Q19652,Q60332278,Q29940705,,https://commons.wikimedia.org/wiki/File:Parable_of_the_Lost_Drachma_by_Fetti.jpg,,2022-04-04,,,Parable of the Lost Drachma by Fetti.jpg,,http://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=54793,,2022-04-04,,,,,,,,
,Sacrifice of Isaac,painting by Jerónimo Jacinto de Espinosa,,54810,,,2022-04-04,,,,,,,,,,,,,,,,,,Q3496858,,,http://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=54810,,2022-04-04,,,Q3305213,,http://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=54810,,2022-04-04,,,,1644-01-01T00:00:00Z,9,,1621-01-01T00:00:00Z,9,,1667-01-01T00:00:00Z,9,,,http://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=54810,,2022-04-04,,,Q29,,http://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=54810,,2022-04-04,,,Q19652,Q60332278,Q29940705,,,,,,,Espinosa-sacrificiodeisaac.jpg,,http://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=54810,,2022-04-04,,,,,,,,
,Sacrifice of Isaac,painting by Juan de Valdés Leal,,54813,,,2022-04-04,,,,,,,,,,,,,,,,,,Q518898,,,http://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=54813,,2022-04-04,,,Q3305213,,"https://commons.wikimedia.org/wiki/File:Juan_de_Vald%C3%A9s_Leal_,_Sacrifice_of_Isaac_01.jpg",,2022-04-04,,,,1658-01-01T00:00:00Z,9,,,,,,,,,http://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=54813,,2022-04-04,,,,,,,,,,Q19652,Q60332278,Q29940705,,,,,,,"Juan de Valdés Leal , Sacrifice of Isaac 01.jpg",,http://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=54813,,2022-04-04,,,,,,,,
,Parable of the Rich Man and Lazarus,painting by Bartholomeus van Bassen,,54986,,,2022-04-04,,,,,,,,,,,,,,,,,,Q613336,,,http://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=54986,,2022-04-04,,,Q3305213,,,,,,,,1625-01-01T00:00:00Z,9,,1620-01-01T00:00:00Z,9,,1630-01-01T00:00:00Z,9,Q5727902,,http://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=54986,,2022-04-04,,,,,,,,,,Q19652,Q60332278,Q29940705,,,,,,,"Bartholomeus van Bassen, The Parable of the Rich Man and Lazarus, ca. 1620-30..jpg",,http://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=54986,,2022-04-04,,,,,,,,
,Landscape with the parable of the Good Samaritan,painting by Henri Bles,,55020,,,2022-04-04,,,,,,,,,,,,,,,,,,Q677006,,,,,,,,Q3305213,,http://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=55020,,2022-04-04,,,,,,,,,,,,,,,,,,,Q38,,http://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=55020,,2022-04-04,,,,,,,,,,,,Met-de-bles-2.jpg,,http://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=55020,,2022-04-04,,,,,,,,
,Sarah Leading Hagar to Abraham,painting by Matthias Stomer,,55118,,,2022-04-04,,,,,,,,,,,,,,,,,,Q949627,,,,,,,,Q3305213,,http://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=55118,,2022-04-04,,,,1638-01-01T00:00:00Z,9,,,,,,,,,http://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=55118,,2022-04-04,,,Q183,,http://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=55118,,2022-04-04,,,,,,,,,,,,Matthias Stom - Sarah Leading Hagar to Abraham - WGA21803.jpg,,http://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=55118,,2022-04-04,,,,,,,,
,"January - God creates the heavens and the earth, from the Grandes Heures de Rohan",manuscript by 15th cent. Rohan Master,,55134,,,2022-04-04,,,,,,,,,,,,,,,,,,Q744415,,,,,,,,Q87167,,http://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=55134,,2022-04-04,,,,1422-01-01T00:00:00Z,9,,1418-01-01T00:00:00Z,9,,1425-01-01T00:00:00Z,9,,,http://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=55134,,2022-04-04,,,Q142,,http://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=55134,,2022-04-04,,,,,,,,,,,,Maitre de Rohan january.jpg,,http://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=55134,,2022-04-04,,,,,,,,
,Pentecost,manuscript by 15th cent. Rohan Master,,55168,,,2022-04-04,,,,,,,,,,,,,,,,,,Q744415,,,,,,,,Q87167,,http://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=55168,,2022-04-04,,,,1422-01-01T00:00:00Z,9,,1418-01-01T00:00:00Z,9,,1425-01-01T00:00:00Z,9,,,http://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=55168,,2022-04-04,,,Q142,,http://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=55168,,2022-04-04,,,,,,,,,,,,Maitre de Rohan (pentecost).jpg,,http://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=55168,,2022-04-04,,,,,,,,
,Augustine baptized by Ambrose,painting by Niccolò di Pietro Gerini,,55208,,,2022-04-04,,,,,,,,,,,,,,,,,,Q1077403,,,http://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=55208,,2022-04-04,,,Q3305213,,http://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=55208,,2022-04-04,,,,1414-01-01T00:00:00Z,9,,1413-01-01T00:00:00Z,9,,1415-01-01T00:00:00Z,9,,,http://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=55208,,2022-04-04,,,,,,,,,,Q19652,Q60332278,Q29940705,,,,,,,"8 Nicolo di Pietro,1413-15. The Saint Augustine Baptized by Saint Ambrose. Pinacoteca, Vatican..jpg",,http://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=55208,,2022-04-04,,,Q774940,,"https://commons.wikimedia.org/wiki/File:8_Nicolo_di_Pietro,1413-15._The_Saint_Augustine_Baptized_by_Saint_Ambrose._Pinacoteca,_Vatican..jpg",,2022-04-04,
,Old Testament stories, Illuminated manuscript by Ferrer Bassa,,55261,,,2022-04-04,,,,,,,,,,,,,,,,,,Q769717,,,,,,,,Q48498,,,,,,,,,,,,,,,,,,,,,,,Q142,,http://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=55261,,2022-04-04,,,,,,,,,,,,Saltiri anglocatalà f93r.jpg,,http://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=55261,,2022-04-04,,,,,,,,
,Pilate's First Interrogation of Christ,painting by di Buoninsegna Duccio,,55283,,,2022-04-04,,,,,,,,,,,,,,,,,,Q15792,,,,,,,,Q3305213,,http://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=55283,,2022-04-04,,,,1309-01-01T00:00:00Z,9,,1308-01-01T00:00:00Z,9,,1311-01-01T00:00:00Z,9,Q5727902,,http://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=55283,,2022-04-04,,,Q38,,http://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=55283,,2022-04-04,,,Q19652,,,,https://commons.wikimedia.org/wiki/File:Duccio_di_Buoninsegna_-_Pilate%27s_First_Interrogation_of_Christ_-_WGA06803.jpg,,2022-04-04,,,Duccio di Buoninsegna - Pilate's First Interrogation of Christ - WGA06803.jpg,,http://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=55283,,2022-04-04,,,,,,,,
,Stephen and the Dispute before Sanhedrin,fresco by fra Angelico,,55294,,,2022-04-04,,,,,,,,,,,,,,,,,,Q5664,,,http://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=55294,,2022-04-04,,,Q22669139,,http://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=55294,,2022-04-04,,,,1448-01-01T00:00:00Z,9,,,,,,,,,http://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=55294,,2022-04-04,,,,,,,,,,Q19652,Q60332278,Q29940705,,"https://commons.wikimedia.org/wiki/File:Angelico,_niccolina_02.jpg",,2022-04-04,,,"Angelico, niccolina 02.jpg",,http://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=55294,,2022-04-04,,,,,,,,
,Resurrection of Christ,painting by Andrea del Castagno,,55333,,,2022-04-04,,,,,,,,,,,,,,,,,,Q240737,,,http://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=55333,,2022-04-04,,,Q3305213,,http://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=55333,,2022-04-04,,,,1400-01-01T00:00:00Z,9,,1390-01-01T00:00:00Z,9,,1410-01-01T00:00:00Z,9,Q5727902,,http://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=55333,,2022-04-04,,,Q30,,http://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=55333,,2022-04-04,,,Q19652,Q60332278,Q29940705,,,,,,,Andrea di Bartolo - The Resurrection - Walters 37741.jpg,,http://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=55333,,2022-04-04,,,,,,,,
,"Payment of the Tithes, or, The Tax-Collector",painting by 1564-1638 Workshop of Pieter Bruegel the Younger,,55413,,,2022-04-04,,,,,,,,,,,,,,,,,,,,,,,,,,Q3305213,,http://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=55413,,2022-04-04,,,,1616-01-01T00:00:00Z,9,,,,,,,Q5727902,,http://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=55413,,2022-04-04,,,,,,,,,,,,,,,,,,,Pieter Brueghel the Younger (or workshop) The Payment of the Tithes Bonhams.jpg,,http://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=55413,,2022-04-04,,,,,,,,
,Fountain of Life and Four Rivers of Paradise,manuscript by van Delf Dirc,,55435,,,2022-04-04,,,,,,,,,,,,,,,,,,Q2361614,,,http://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=55435,,2022-04-04,,,Q87167,,http://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=55435,,2022-04-04,,,,1402-01-01T00:00:00Z,9,,,,,,,,,http://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=55435,,2022-04-04,,,Q30,,http://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=55435,,2022-04-04,,,Q19652,Q60332278,Q29940705,,,,,,,Dirc van Delft - Fountain of Life and the Four Rivers of Paradise - Walters W17119V - Full Page.jpg,,http://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=55435,,2022-04-04,,,,,,,,
