commons_template,label_en,label_commons,description_en,act_uuid,act,act_ref1_hash,act_ref1_retrieved_nodeId,act_ref1_retrieved_val,act_ref1_retrieved_prec,inventory_number_uuid,inventory_number,inventory_number_collection,inventory_number_ref1_hash,inventory_number_ref1_referenceUrl,inventory_number_ref1_retrieved_nodeId,inventory_number_ref1_retrieved_val,inventory_number_ref1_retrieved_prec,title_uuid,title,title_ref1_hash,title_ref1_referenceUrl,title_ref1_retrieved_nodeId,title_ref1_retrieved_val,title_ref1_retrieved_prec,creator_uuid,creator,"creator_object_has_role,creator_ref1_hash",creator_ref1_referenceUrl,creator_ref1_retrieved_nodeId,creator_ref1_retrieved_val,creator_ref1_retrieved_prec,instance_of_uuid,instance_of,instance_of_ref1_hash,instance_of_ref1_referenceUrl,instance_of_ref1_retrieved_nodeId,instance_of_ref1_retrieved_val,instance_of_ref1_retrieved_prec,inception_uuid,inception_nodeId,inception_val,inception_prec,inception_earliest_date_nodeId,inception_earliest_date_val,inception_earliest_date_prec,inception_latest_date_nodeId,inception_latest_date_val,inception_latest_date_prec,inception_sourcing_circumstances,inception_ref1_hash,inception_ref1_referenceUrl,inception_ref1_retrieved_nodeId,inception_ref1_retrieved_val,inception_ref1_retrieved_prec,country_of_origin_uuid,country_of_origin,country_of_origin_ref1_hash,country_of_origin_ref1_referenceUrl,country_of_origin_ref1_retrieved_nodeId,country_of_origin_ref1_retrieved_val,country_of_origin_ref1_retrieved_prec,copyright_status_uuid,copyright_status,copyright_status_applies_to_jurisdiction,copyright_status_determination_method,copyright_status_ref1_hash,copyright_status_ref1_referenceUrl,copyright_status_ref1_retrieved_nodeId,copyright_status_ref1_retrieved_val,copyright_status_ref1_retrieved_prec,image_uuid,image,image_ref1_hash,image_ref1_referenceUrl,image_ref1_retrieved_nodeId,image_ref1_retrieved_val,image_ref1_retrieved_prec,collection_uuid,collection,collection_ref1_hash,collection_ref1_referenceUrl,collection_ref1_retrieved_nodeId,collection_ref1_retrieved_val,collection_ref1_retrieved_prec
artwork,The young Mary in prayer,,painting by da Fabriano Gentile,,46781,,,2022-04-04,,,,,,,,,,,The young Mary in prayer,,http://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=46781,,2022-04-04,,,Q312393,,http://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=46781,,2022-04-04,,,Q3305213,,https://commons.wikimedia.org/wiki/File:Gentile_da_Fabriano_033.jpg,,2022-04-04,,,,1423-01-01T00:00:00Z,9,,,,,,,,,http://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=46781,,2022-04-04,,,Q38,,http://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=46781,,2022-04-04,,,Q19652,Q60332278,Q29940705,,,,,,,Gentile da Fabriano 033.jpg,,http://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=46781,,2022-04-04,,,Q16335227,,https://commons.wikimedia.org/wiki/File:Gentile_da_Fabriano_033.jpg,,2022-04-04,
artwork,"Adoration of the Three Kings, detail of Joseph at Rest",,painting by da Fabriano Gentile,,46782,,,2022-04-04,,,,,,,,,,,"Adoration of the Three Kings, detail of Joseph at Rest",,http://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=46782,,2022-04-04,,,Q312393,,http://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=46782,,2022-04-04,,,Q3305213,,https://commons.wikimedia.org/wiki/File:Gentile_da_Fabriano_030.jpg,,2022-04-04,,,,1423-01-01T00:00:00Z,9,,,,,,,,,http://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=46782,,2022-04-04,,,Q38,,http://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=46782,,2022-04-04,,,Q19652,Q60332278,Q29940705,,,,,,,Gentile da Fabriano 030.jpg,,http://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=46782,,2022-04-04,,,Q16335227,,https://commons.wikimedia.org/wiki/File:Gentile_da_Fabriano_030.jpg,,2022-04-04,
artwork,Adoration of the Three Kings - Pantocrator - Christ,,painting by da Fabriano Gentile,,46784,,,2022-04-04,,,,,,,,,,,Adoration of the Three Kings - Pantocrator - Christ,,http://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=46784,,2022-04-04,,,Q312393,,http://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=46784,,2022-04-04,,,Q3305213,,https://commons.wikimedia.org/wiki/File:Gentile_da_Fabriano_028.jpg,,2022-04-04,,,,1423-01-01T00:00:00Z,9,,,,,,,,,http://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=46784,,2022-04-04,,,Q38,,http://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=46784,,2022-04-04,,,Q19652,Q60332278,Q29940705,,,,,,,Gentile da Fabriano 028.jpg,,http://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=46784,,2022-04-04,,,Q16335227,,https://commons.wikimedia.org/wiki/File:Gentile_da_Fabriano_028.jpg,,2022-04-04,
artwork,"Peter, the Apostle",,painting by Carlo Crivelli,,46785,,,2022-04-04,,,,,,,,,,,"Peter, the Apostle",,http://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=46785,,2022-04-04,,,Q348024,,,,,,,Q3305213,,https://commons.wikimedia.org/wiki/File:Carlo_Crivelli_015.jpg,,2022-04-04,,,,1470-01-01T00:00:00Z,9,,,,,,,,,http://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=46785,,2022-04-04,,,Q38,,http://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=46785,,2022-04-04,,,,,,,,,,,,Carlo Crivelli 015.jpg,,http://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=46785,,2022-04-04,,,,,,,,
artwork,"John, the Apostle, detail from Crucifixion",,painting by Carlo Crivelli,,46787,,,2022-04-04,,,,,,,,,,,"John, the Apostle, detail from Crucifixion",,http://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=46787,,2022-04-04,,,Q348024,,,,,,,Q3305213,,https://commons.wikimedia.org/wiki/File:Carlo_Crivelli_004.jpg,,2022-04-04,,,,1490-01-01T00:00:00Z,9,,,,,,,,,http://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=46787,,2022-04-04,,,Q38,,http://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=46787,,2022-04-04,,,,,,,,,,,,Carlo Crivelli 004.jpg,,http://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=46787,,2022-04-04,,,,,,,,
artwork,Pilate Debates Christ's Fate,,painting by Christian Wilhelm Ernst Dietrich,,46807,,,2022-04-04,,,,,,,,,,,Pilate Debates Christ's Fate,,http://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=46807,,2022-04-04,,,Q536581,,http://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=46807,,2022-04-04,,,Q3305213,,https://commons.wikimedia.org/wiki/File:Christian_Wilhelm_Ernst_Dietrich_001.jpg,,2022-04-04,,,,1755-01-01T00:00:00Z,9,,,,,,,,,http://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=46807,,2022-04-04,,,Q159,,http://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=46807,,2022-04-04,,,Q19652,Q60332278,Q29940705,,,,,,,Christian Wilhelm Ernst Dietrich 001.jpg,,http://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=46807,,2022-04-04,,,,,,,,
artwork,"John, the Evangelist",Christ Enthroned between the Virgin and St John the Evangelist (detail), mosaic by Cimabue,,46999,,,2022-04-04,,,,,,,,,,,"John, the Evangelist",,http://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=46999,,2022-04-04,,,Q15790,,,,,,,Q133067,,,,,,,,1301-01-01T00:00:00Z,9,,1301-01-01T00:00:00Z,9,,1302-01-01T00:00:00Z,9,,,http://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=46999,,2022-04-04,,,Q38,,http://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=46999,,2022-04-04,,,Q19652,,,,https://commons.wikimedia.org/wiki/File:Cimabue_-_Christ_Enthroned_between_the_Virgin_and_St_John_the_Evangelist_(detail)_-_WGA04939.jpg,,2022-04-04,,,Cimabue - Christ Enthroned between the Virgin and St John the Evangelist (detail) - WGA04939.jpg,,http://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=46999,,2022-04-04,,,,,,,,
artwork,Joseph's Brothers return with the Cup,,painting by Claes Cornelisz Moeyaert,,47003,,,2022-04-04,,,,,,,,,,,Joseph's Brothers return with the Cup,,http://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=47003,,2022-04-04,,,Q59661,,http://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=47003,,2022-04-04,,,Q3305213,,https://commons.wikimedia.org/wiki/File:Claes_Cornelisz._Moeyaert_001.jpg,,2022-04-04,,,,1633-01-01T00:00:00Z,9,,,,,,,,,http://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=47003,,2022-04-04,,,Q28,,http://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=47003,,2022-04-04,,,Q19652,Q60332278,Q29940705,,,,,,,Claes Cornelisz. Moeyaert 001.jpg,,http://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=47003,,2022-04-04,,,,,,,,
artwork,"John, detail from Crucifixtion",,painting by Cimabue,,47006,,,2022-04-04,,,,,,,,,,,"John, detail from Crucifixtion",,http://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=47006,,2022-04-04,,,Q15790,,,,,,,Q3305213,,https://commons.wikimedia.org/wiki/File:Cimabue_030.jpg,,2022-04-04,,,,1269-01-01T00:00:00Z,9,,1268-01-01T00:00:00Z,9,,1271-01-01T00:00:00Z,9,,,http://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=47006,,2022-04-04,,,Q38,,http://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=47006,,2022-04-04,,,,,,,,,,,,Cimabue 030.jpg,,http://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=47006,,2022-04-04,,,,,,,,
artwork,Joseph and Jacob,"German: Jakob segnet die Söhne Joseph title QS:P1476,de:""Jakob segnet die Söhne Joseph"" label QS:Lde,""Jakob segnet die Söhne Joseph""",painting by Jan Victors,,47015,,,2022-04-04,,,,,,,,,,,Joseph and Jacob,,http://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=47015,,2022-04-04,,,Q1357477,,http://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=47015,,2022-04-04,,,Q3305213,,https://commons.wikimedia.org/wiki/File:Jan_Victors_002.jpg,,2022-04-04,,,,1635-01-01T00:00:00Z,9,,,,,,,,,http://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=47015,,2022-04-04,,,Q28,,http://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=47015,,2022-04-04,,,Q19652,Q60332278,Q29940705,,http://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=47015,,2022-04-04,,,Jan Victors 002.jpg,,http://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=47015,,2022-04-04,,,,,,,,
artwork,Autumn Tree in the Wind,,painting by Egon Schiele,,47298,,,2022-04-04,,,,,,,,,,,Autumn Tree in the Wind,,http://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=47298,,2022-04-04,,,Q44032,,http://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=47298,,2022-04-04,,,Q3305213,,http://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=47298,,2022-04-04,,,,1912-01-01T00:00:00Z,9,,,,,,,,,http://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=47298,,2022-04-04,,,Q40,,http://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=47298,,2022-04-04,,,Q19652,Q60332278,Q29940705,,,,,,,Egon Schiele 027.jpg,,http://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=47298,,2022-04-04,,,,,,,,
artwork,Jacob's Dream,,painting by Ferdinand Bol,,47419,,,2022-04-04,,,,,,,,,,,Jacob's Dream,,http://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=47419,,2022-04-04,,,Q374039,,http://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=47419,,2022-04-04,,,Q3305213,,https://commons.wikimedia.org/wiki/File:Ferdinand_Bol_001.jpg,,2022-04-04,,,,1650-01-01T00:00:00Z,9,,,,,,,,,http://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=47419,,2022-04-04,,,Q183,,http://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=47419,,2022-04-04,,,Q19652,Q60332278,Q29940705,,,,,,,Ferdinand Bol 001.jpg,,http://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=47419,,2022-04-04,,,,,,,,
artwork,John the Baptist,"John the Baptist label QS:Len,""John the Baptist"" label QS:Lde,""Johannes der Täufer"" label QS:Lit,""Giovanni Battista""",painting by Federico Zuccari,,47420,,,2022-04-04,,,,,,,,,,,John the Baptist,,http://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=47420,,2022-04-04,,,Q345605,,http://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=47420,,2022-04-04,,,Q3305213,,https://commons.wikimedia.org/wiki/File:Federico_Zuccari_001.jpg,,2022-04-04,,,,1566-01-01T00:00:00Z,9,,,,,,,,,http://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=47420,,2022-04-04,,,Q38,,http://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=47420,,2022-04-04,,,Q19652,Q60332278,Q29940705,,,,,,,Federico Zuccari 001.jpg,,http://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=47420,,2022-04-04,,,,,,,,
artwork,Landscape - Austria,"German: Der Dachstein vom Sophienplatze aus title QS:P1476,de:""Der Dachstein vom Sophienplatze aus"" label QS:Lde,""Der Dachstein vom Sophienplatze aus""",painting by Ferdinand Georg Waldmüller,,47422,,,2022-04-04,,,,,,,,,,,Landscape - Austria,,http://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=47422,,2022-04-04,,,Q186816,,http://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=47422,,2022-04-04,,,Q3305213,,https://commons.wikimedia.org/wiki/File:Ferdinand_Georg_Waldm%C3%BCller_004.jpg,,2022-04-04,,,,1835-01-01T00:00:00Z,9,,,,,,,,,http://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=47422,,2022-04-04,,,Q40,,http://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=47422,,2022-04-04,,,Q19652,Q60332278,Q29940705,,http://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=47422,,2022-04-04,,,Ferdinand Georg Waldmüller 004.jpg,,http://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=47422,,2022-04-04,,,,,,,,
artwork,Soldiers Preparing,,painting by Ferdinand Hodler,,47424,,,2022-04-04,,,,,,,,,,,Soldiers Preparing,,http://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=47424,,2022-04-04,,,Q214564,,http://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=47424,,2022-04-04,,,Q3305213,,https://commons.wikimedia.org/wiki/File:Ferdinand_Hodler_001.jpg,,2022-04-04,,,,1908-01-01T00:00:00Z,9,,,,,,,,,http://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=47424,,2022-04-04,,,Q183,,http://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=47424,,2022-04-04,,,Q19652,Q60332278,Q29940705,,http://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=47424,,2022-04-04,,,Ferdinand Hodler 001.jpg,,http://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=47424,,2022-04-04,,,,,,,,
artwork,Jesus with Disciples,"German: Jesus mit seinen Jüngern title QS:P1476,de:""Jesus mit seinen Jüngern"" label QS:Lde,""Jesus mit seinen Jüngern""",painting by Ferdinand Olivier,,47426,,,2022-04-04,,,,,,,,,,,Jesus with Disciples,,http://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=47426,,2022-04-04,,,Q1405446,,http://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=47426,,2022-04-04,,,Q3305213,,https://commons.wikimedia.org/wiki/File:Ferdinand_Olivier_003.jpg,,2022-04-04,,,,1840-01-01T00:00:00Z,9,,,,,,,,,http://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=47426,,2022-04-04,,,Q183,,http://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=47426,,2022-04-04,,,Q19652,Q60332278,Q29940705,,http://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=47426,,2022-04-04,,,Ferdinand Olivier 003.jpg,,http://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=47426,,2022-04-04,,,,,,,,
artwork,Peter and Paul Disputing Simon Magus,,painting by Filippino Lippi,,47434,,,2022-04-04,,,,,,,,,,,Peter and Paul Disputing Simon Magus,,http://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=47434,,2022-04-04,,,Q296265,,http://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=47434,,2022-04-04,,,Q3305213,,https://commons.wikimedia.org/wiki/File:Filippino_Lippi_004.jpg,,2022-04-04,,,,1481-01-01T00:00:00Z,9,,,,,,,,,http://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=47434,,2022-04-04,,,Q38,,http://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=47434,,2022-04-04,,,Q19652,Q60332278,Q29940705,,http://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=47434,,2022-04-04,,,Filippino Lippi 004.jpg,,http://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=47434,,2022-04-04,,,,,,,,
artwork,Martyrdom of Peter and Peter and Paul in Dispute Before Nero,,painting by Filippino Lippi,,47435,,,2022-04-04,,,,,,,,,,,Martyrdom of Peter and Peter and Paul in Dispute Before Nero,,http://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=47435,,2022-04-04,,,Q296265,,http://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=47435,,2022-04-04,,,Q3305213,,https://commons.wikimedia.org/wiki/File:Filippino_Lippi_008.jpg,,2022-04-04,,,,1481-01-01T00:00:00Z,9,,,,,,,,,http://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=47435,,2022-04-04,,,Q38,,http://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=47435,,2022-04-04,,,Q19652,Q60332278,Q29940705,,http://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=47435,,2022-04-04,,,Filippino Lippi 008.jpg,,http://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=47435,,2022-04-04,,,,,,,,
artwork,Martyrdom of Peter - detail,,painting by Filippino Lippi,,47436,,,2022-04-04,,,,,,,,,,,Martyrdom of Peter - detail,,http://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=47436,,2022-04-04,,,Q296265,,http://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=47436,,2022-04-04,,,Q3305213,,https://commons.wikimedia.org/wiki/File:Filippino_Lippi_006.jpg,,2022-04-04,,,,1481-01-01T00:00:00Z,9,,,,,,,,,http://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=47436,,2022-04-04,,,Q38,,http://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=47436,,2022-04-04,,,Q19652,Q60332278,Q29940705,,http://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=47436,,2022-04-04,,,Filippino Lippi 006.jpg,,http://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=47436,,2022-04-04,,,,,,,,
artwork,Norwegian Sea,"Liensfiord [possibly Lifjord, a part of Sognefjord] Norsk nynorsk: Lienfiord, kanskje eit motiv frå Lifjorden i Sognefjorden .",painting by Francis Danby,,47440,,,2022-04-04,,,,,,,,,,,Norwegian Sea,,http://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=47440,,2022-04-04,,,Q709816,,http://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=47440,,2022-04-04,,,Q3305213,,https://commons.wikimedia.org/wiki/File:Francis_Danby_001.jpg,,2022-04-04,,,,1841-01-01T00:00:00Z,9,,,,,,,,,http://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=47440,,2022-04-04,,,Q145,,http://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=47440,,2022-04-04,,,Q19652,Q60332278,Q29940705,,http://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=47440,,2022-04-04,,,Francis Danby 001.jpg,,http://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=47440,,2022-04-04,,,,,,,,
artwork,Basket of bread,,painting by Francisco Zurbarán,,47448,,,2022-04-04,,,,,,,,,,,Basket of bread,,http://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=47448,,2022-04-04,,,Q209615,,http://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=47448,,2022-04-04,,,Q3305213,,http://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=47448,,2022-04-04,,,,1639-01-01T00:00:00Z,9,,,,,,,,,http://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=47448,,2022-04-04,,,Q29,,http://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=47448,,2022-04-04,,,Q19652,Q60332278,Q29940705,,http://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=47448,,2022-04-04,,,Francisco de Zurbarán 020.jpg,,http://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=47448,,2022-04-04,,,,,,,,
artwork,Joseph's Servants Find the Cup in Benjamin's Sack,,painting by Claes Cornelisz Moeyaert,,47451,,,2022-04-04,,,,,,,,,,,Joseph's Servants Find the Cup in Benjamin's Sack,,http://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=47451,,2022-04-04,,,Q59661,,http://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=47451,,2022-04-04,,,Q3305213,,https://commons.wikimedia.org/wiki/File:Claes_Cornelisz._Moeyaert_002.jpg,,2022-04-04,,,,1627-01-01T00:00:00Z,9,,,,,,,,,http://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=47451,,2022-04-04,,,Q28,,http://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=47451,,2022-04-04,,,Q19652,Q60332278,Q29940705,,,,,,,Claes Cornelisz. Moeyaert 002.jpg,,http://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=47451,,2022-04-04,,,,,,,,
artwork,Massacre of the Innocents in Bethlehem,,painting by fra Angelico,,47680,,,2022-04-04,,,,,,,,,,,Massacre of the Innocents in Bethlehem,,http://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=47680,,2022-04-04,,,Q5664,,http://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=47680,,2022-04-04,,,Q3305213,,https://commons.wikimedia.org/wiki/File:Fra_Angelico_003.jpg,,2022-04-04,,,,1450-01-01T00:00:00Z,9,,,,,,,,,http://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=47680,,2022-04-04,,,Q38,,http://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=47680,,2022-04-04,,,Q19652,Q60332278,Q29940705,,,,,,,Fra Angelico 003.jpg,,http://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=47680,,2022-04-04,,,Q13453137,,https://commons.wikimedia.org/wiki/File:Fra_Angelico_003.jpg,,2022-04-04,
artwork,Flight into Egypt,,painting by fra Angelico,,47681,,,2022-04-04,,,,,,,,,,,Flight into Egypt,,http://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=47681,,2022-04-04,,,Q5664,,http://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=47681,,2022-04-04,,,Q3305213,,https://commons.wikimedia.org/wiki/File:Fra_Angelico_005.jpg,,2022-04-04,,,,1450-01-01T00:00:00Z,9,,,,,,,,,http://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=47681,,2022-04-04,,,Q38,,http://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=47681,,2022-04-04,,,Q19652,Q60332278,Q29940705,,,,,,,Fra Angelico 005.jpg,,http://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=47681,,2022-04-04,,,Q13453137,,https://commons.wikimedia.org/wiki/File:Fra_Angelico_005.jpg,,2022-04-04,
artwork,"Crucifixion, detail",,painting by fra Angelico,,47682,,,2022-04-04,,,,,,,,,,,"Crucifixion, detail",,http://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=47682,,2022-04-04,,,Q5664,,http://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=47682,,2022-04-04,,,Q3305213,,https://commons.wikimedia.org/wiki/File:Fra_Angelico_012.jpg,,2022-04-04,,,,1450-01-01T00:00:00Z,9,,,,,,,,,http://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=47682,,2022-04-04,,,Q38,,http://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=47682,,2022-04-04,,,Q19652,Q60332278,Q29940705,,,,,,,Fra Angelico 012.jpg,,http://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=47682,,2022-04-04,,,Q13453137,,https://commons.wikimedia.org/wiki/File:Fra_Angelico_012.jpg,,2022-04-04,
artwork,Scenes from the Life of Christ,,painting by fra Angelico,,47684,,,2022-04-04,,,,,,,,,,,Scenes from the Life of Christ,,http://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=47684,,2022-04-04,,,Q5664,,http://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=47684,,2022-04-04,,,Q3305213,,https://commons.wikimedia.org/wiki/File:Fra_Angelico_008.jpg,,2022-04-04,,,,1450-01-01T00:00:00Z,9,,,,,,,,,http://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=47684,,2022-04-04,,,Q38,,http://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=47684,,2022-04-04,,,Q19652,Q60332278,Q29940705,,,,,,,Fra Angelico 008.jpg,,http://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=47684,,2022-04-04,,,Q13453137,,https://commons.wikimedia.org/wiki/File:Fra_Angelico_008.jpg,,2022-04-04,
artwork,Scenes of the Last Judgment,,painting by fra Angelico,,47688,,,2022-04-04,,,,,,,,,,,Scenes of the Last Judgment,,http://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=47688,,2022-04-04,,,Q5664,,http://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=47688,,2022-04-04,,,Q3305213,,https://commons.wikimedia.org/wiki/File:Fra_Angelico_010.jpg,,2022-04-04,,,,1450-01-01T00:00:00Z,9,,,,,,,,,http://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=47688,,2022-04-04,,,Q38,,http://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=47688,,2022-04-04,,,Q19652,Q60332278,Q29940705,,,,,,,Fra Angelico 010.jpg,,http://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=47688,,2022-04-04,,,Q13453137,,https://commons.wikimedia.org/wiki/File:Fra_Angelico_010.jpg,,2022-04-04,
