RecordNumber,ImageLink,file_url
46387,DSC00319,https://diglib.library.vanderbilt.edu/cdri/fulljpeg/DSC00319.jpg
46388,DSC00320,https://diglib.library.vanderbilt.edu/cdri/fulljpeg/DSC00320.jpg
46389,DSC00322,https://diglib.library.vanderbilt.edu/cdri/fulljpeg/DSC00322.jpg
46390,DSC00329,https://diglib.library.vanderbilt.edu/cdri/fulljpeg/DSC00329.jpg
46391,DSC00296,https://diglib.library.vanderbilt.edu/cdri/fulljpeg/DSC00296.jpg
46392,DSC00258,https://diglib.library.vanderbilt.edu/cdri/fulljpeg/DSC00258.jpg
46393,DSC00326,https://diglib.library.vanderbilt.edu/cdri/fulljpeg/DSC00326.jpg
46394,DSC00327,https://diglib.library.vanderbilt.edu/cdri/fulljpeg/DSC00327.jpg
46395,DSC00328,https://diglib.library.vanderbilt.edu/cdri/fulljpeg/DSC00328.jpg
46396,DSC00234,https://diglib.library.vanderbilt.edu/cdri/fulljpeg/DSC00234.jpg
46397,DSC00265,https://diglib.library.vanderbilt.edu/cdri/fulljpeg/DSC00265.jpg
46398,DSC00252,https://diglib.library.vanderbilt.edu/cdri/fulljpeg/DSC00252.jpg
46399,DSC00335,https://diglib.library.vanderbilt.edu/cdri/fulljpeg/DSC00335.jpg
46400,DSC00336,https://diglib.library.vanderbilt.edu/cdri/fulljpeg/DSC00336.jpg
46401,DSC00337,https://diglib.library.vanderbilt.edu/cdri/fulljpeg/DSC00337.jpg
46402,DSC00338,https://diglib.library.vanderbilt.edu/cdri/fulljpeg/DSC00338.jpg
46403,DSC00339,https://diglib.library.vanderbilt.edu/cdri/fulljpeg/DSC00339.jpg
46405,DSC00457,https://diglib.library.vanderbilt.edu/cdri/fulljpeg/DSC00457.jpg
46406,DSC00456,https://diglib.library.vanderbilt.edu/cdri/fulljpeg/DSC00456.jpg
46407,DSC00455,https://diglib.library.vanderbilt.edu/cdri/fulljpeg/DSC00455.jpg
51555,Amiens09a,https://diglib.library.vanderbilt.edu/cdri/fulljpeg/Amiens09a.jpg
55881,woman-harvest-9285,https://diglib.library.vanderbilt.edu/cdri/fulljpeg/woman-harvest-9285.jpg
53848,Kimbell_Arles_sarcophagus,https://diglib.library.vanderbilt.edu/cdri/fulljpeg/Kimbell_Arles_sarcophagus.jpg
47024,Clermont_Cathedral_001,https://diglib.library.vanderbilt.edu/cdri/fulljpeg/Clermont_Cathedral_001.jpg
47025,Clermont_Cathedral_002,https://diglib.library.vanderbilt.edu/cdri/fulljpeg/Clermont_Cathedral_002.jpg
47026,Clermont_Cathedral_003,https://diglib.library.vanderbilt.edu/cdri/fulljpeg/Clermont_Cathedral_003.jpg
47027,Clermont_Cathedral_004,https://diglib.library.vanderbilt.edu/cdri/fulljpeg/Clermont_Cathedral_004.jpg
47028,Clermont_Cathedral_005,https://diglib.library.vanderbilt.edu/cdri/fulljpeg/Clermont_Cathedral_005.jpg
47029,Clermont_Cathedral_006,https://diglib.library.vanderbilt.edu/cdri/fulljpeg/Clermont_Cathedral_006.jpg
47030,Clermont_Cathedral_007,https://diglib.library.vanderbilt.edu/cdri/fulljpeg/Clermont_Cathedral_007.jpg
47031,Clermont_Cathedral_008,https://diglib.library.vanderbilt.edu/cdri/fulljpeg/Clermont_Cathedral_008.jpg
47032,Clermont_Cathedral_009,https://diglib.library.vanderbilt.edu/cdri/fulljpeg/Clermont_Cathedral_009.jpg
47033,Clermont_Cathedral_010,https://diglib.library.vanderbilt.edu/cdri/fulljpeg/Clermont_Cathedral_010.jpg
47034,Clermont_Cathedral_011,https://diglib.library.vanderbilt.edu/cdri/fulljpeg/Clermont_Cathedral_011.jpg
47035,Clermont_Cathedral_012,https://diglib.library.vanderbilt.edu/cdri/fulljpeg/Clermont_Cathedral_012.jpg
47036,Clermont_Cathedral_013,https://diglib.library.vanderbilt.edu/cdri/fulljpeg/Clermont_Cathedral_013.jpg
47037,Clermont_Cathedral_014,https://diglib.library.vanderbilt.edu/cdri/fulljpeg/Clermont_Cathedral_014.jpg
47038,Clermont_Cathedral_015,https://diglib.library.vanderbilt.edu/cdri/fulljpeg/Clermont_Cathedral_015.jpg
47039,Clermont_Cathedral_016,https://diglib.library.vanderbilt.edu/cdri/fulljpeg/Clermont_Cathedral_016.jpg
47040,Clermont_Cathedral_017,https://diglib.library.vanderbilt.edu/cdri/fulljpeg/Clermont_Cathedral_017.jpg
47041,Clermont_Cathedral_018,https://diglib.library.vanderbilt.edu/cdri/fulljpeg/Clermont_Cathedral_018.jpg
47042,Clermont_Cathedral_019,https://diglib.library.vanderbilt.edu/cdri/fulljpeg/Clermont_Cathedral_019.jpg
47043,Clermont_Cathedral_020,https://diglib.library.vanderbilt.edu/cdri/fulljpeg/Clermont_Cathedral_020.jpg
47044,Clermont_Cathedral_021,https://diglib.library.vanderbilt.edu/cdri/fulljpeg/Clermont_Cathedral_021.jpg
47045,Clermont_Cathedral_022,https://diglib.library.vanderbilt.edu/cdri/fulljpeg/Clermont_Cathedral_022.jpg
47046,Clermont_Cathedral_023,https://diglib.library.vanderbilt.edu/cdri/fulljpeg/Clermont_Cathedral_023.jpg
47047,Clermont_Cathedral_024,https://diglib.library.vanderbilt.edu/cdri/fulljpeg/Clermont_Cathedral_024.jpg
47048,Clermont_Cathedral_025,https://diglib.library.vanderbilt.edu/cdri/fulljpeg/Clermont_Cathedral_025.jpg
47049,Clermont_Cathedral_026,https://diglib.library.vanderbilt.edu/cdri/fulljpeg/Clermont_Cathedral_026.jpg
47050,Clermont_Cathedral_027,https://diglib.library.vanderbilt.edu/cdri/fulljpeg/Clermont_Cathedral_027.jpg
47051,Clermont_Cathedral_028,https://diglib.library.vanderbilt.edu/cdri/fulljpeg/Clermont_Cathedral_028.jpg
47052,Clermont_Cathedral_029,https://diglib.library.vanderbilt.edu/cdri/fulljpeg/Clermont_Cathedral_029.jpg
47053,Clermont_Cathedral_030,https://diglib.library.vanderbilt.edu/cdri/fulljpeg/Clermont_Cathedral_030.jpg
47054,Clermont_Cathedral_031,https://diglib.library.vanderbilt.edu/cdri/fulljpeg/Clermont_Cathedral_031.jpg
47055,Clermont_Cathedral_032,https://diglib.library.vanderbilt.edu/cdri/fulljpeg/Clermont_Cathedral_032.jpg
47056,Clermont_Cathedral_033,https://diglib.library.vanderbilt.edu/cdri/fulljpeg/Clermont_Cathedral_033.jpg
47057,Clermont_Cathedral_034,https://diglib.library.vanderbilt.edu/cdri/fulljpeg/Clermont_Cathedral_034.jpg
47058,Clermont_Cathedral_035,https://diglib.library.vanderbilt.edu/cdri/fulljpeg/Clermont_Cathedral_035.jpg
47059,Clermont_Cathedral_036,https://diglib.library.vanderbilt.edu/cdri/fulljpeg/Clermont_Cathedral_036.jpg
47060,Clermont_Cathedral_037,https://diglib.library.vanderbilt.edu/cdri/fulljpeg/Clermont_Cathedral_037.jpg
47061,Clermont_Cathedral_038,https://diglib.library.vanderbilt.edu/cdri/fulljpeg/Clermont_Cathedral_038.jpg
47062,Clermont_Cathedral_039,https://diglib.library.vanderbilt.edu/cdri/fulljpeg/Clermont_Cathedral_039.jpg
47063,Clermont_Cathedral_040,https://diglib.library.vanderbilt.edu/cdri/fulljpeg/Clermont_Cathedral_040.jpg
47065,Clermont_ND_du_Port01,https://diglib.library.vanderbilt.edu/cdri/fulljpeg/Clermont_ND_du_Port01.jpg
47066,Clermont_ND_du_Port02,https://diglib.library.vanderbilt.edu/cdri/fulljpeg/Clermont_ND_du_Port02.jpg
47067,Clermont_ND_du_Port03,https://diglib.library.vanderbilt.edu/cdri/fulljpeg/Clermont_ND_du_Port03.jpg
47068,Clermont_ND_du_Port04,https://diglib.library.vanderbilt.edu/cdri/fulljpeg/Clermont_ND_du_Port04.jpg
47069,Clermont_ND_du_Port05,https://diglib.library.vanderbilt.edu/cdri/fulljpeg/Clermont_ND_du_Port05.jpg
47071,Clermont_ND_du_Port07,https://diglib.library.vanderbilt.edu/cdri/fulljpeg/Clermont_ND_du_Port07.jpg
47087,Brioude001,https://diglib.library.vanderbilt.edu/cdri/fulljpeg/Brioude001.jpg
47088,Brioude002,https://diglib.library.vanderbilt.edu/cdri/fulljpeg/Brioude002.jpg
47090,Brioude003,https://diglib.library.vanderbilt.edu/cdri/fulljpeg/Brioude003.jpg
47091,Brioude004,https://diglib.library.vanderbilt.edu/cdri/fulljpeg/Brioude004.jpg
47092,Brioude005,https://diglib.library.vanderbilt.edu/cdri/fulljpeg/Brioude005.jpg
47093,Brioude006,https://diglib.library.vanderbilt.edu/cdri/fulljpeg/Brioude006.jpg
47094,Brioude007,https://diglib.library.vanderbilt.edu/cdri/fulljpeg/Brioude007.jpg
47095,Brioude008,https://diglib.library.vanderbilt.edu/cdri/fulljpeg/Brioude008.jpg
47096,Brioude009,https://diglib.library.vanderbilt.edu/cdri/fulljpeg/Brioude009.jpg
47097,Brioude010,https://diglib.library.vanderbilt.edu/cdri/fulljpeg/Brioude010.jpg
47098,Brioude011,https://diglib.library.vanderbilt.edu/cdri/fulljpeg/Brioude011.jpg
47099,Brioude012,https://diglib.library.vanderbilt.edu/cdri/fulljpeg/Brioude012.jpg
47100,Brioude013,https://diglib.library.vanderbilt.edu/cdri/fulljpeg/Brioude013.jpg
47101,Brioude014,https://diglib.library.vanderbilt.edu/cdri/fulljpeg/Brioude014.jpg
47102,Brioude015,https://diglib.library.vanderbilt.edu/cdri/fulljpeg/Brioude015.jpg
47103,Brioude016,https://diglib.library.vanderbilt.edu/cdri/fulljpeg/Brioude016.jpg
47104,Brioude018,https://diglib.library.vanderbilt.edu/cdri/fulljpeg/Brioude018.jpg
47105,Brioude019,https://diglib.library.vanderbilt.edu/cdri/fulljpeg/Brioude019.jpg
47106,Brioude020,https://diglib.library.vanderbilt.edu/cdri/fulljpeg/Brioude020.jpg
47107,Brioude021,https://diglib.library.vanderbilt.edu/cdri/fulljpeg/Brioude021.jpg
47108,Brioude022,https://diglib.library.vanderbilt.edu/cdri/fulljpeg/Brioude022.jpg
47109,Brioude023,https://diglib.library.vanderbilt.edu/cdri/fulljpeg/Brioude023.jpg
47110,Brioude024,https://diglib.library.vanderbilt.edu/cdri/fulljpeg/Brioude024.jpg
47111,Brioude025,https://diglib.library.vanderbilt.edu/cdri/fulljpeg/Brioude025.jpg
47112,Brioude026,https://diglib.library.vanderbilt.edu/cdri/fulljpeg/Brioude026.jpg
47113,Brioude027,https://diglib.library.vanderbilt.edu/cdri/fulljpeg/Brioude027.jpg
47114,Brioude028,https://diglib.library.vanderbilt.edu/cdri/fulljpeg/Brioude028.jpg
47115,Brioude029,https://diglib.library.vanderbilt.edu/cdri/fulljpeg/Brioude029.jpg
47116,Brioude030,https://diglib.library.vanderbilt.edu/cdri/fulljpeg/Brioude030.jpg
47117,Brioude031,https://diglib.library.vanderbilt.edu/cdri/fulljpeg/Brioude031.jpg
47118,Brioude032,https://diglib.library.vanderbilt.edu/cdri/fulljpeg/Brioude032.jpg
47119,Brioude033,https://diglib.library.vanderbilt.edu/cdri/fulljpeg/Brioude033.jpg
47120,Brioude034,https://diglib.library.vanderbilt.edu/cdri/fulljpeg/Brioude034.jpg
47121,Brioude017,https://diglib.library.vanderbilt.edu/cdri/fulljpeg/Brioude017.jpg
47122,Brioude035,https://diglib.library.vanderbilt.edu/cdri/fulljpeg/Brioude035.jpg
47125,Angouleme002,https://diglib.library.vanderbilt.edu/cdri/fulljpeg/Angouleme002.jpg
47143,Angouleme003,https://diglib.library.vanderbilt.edu/cdri/fulljpeg/Angouleme003.jpg
47144,Angouleme004,https://diglib.library.vanderbilt.edu/cdri/fulljpeg/Angouleme004.jpg
47145,Angouleme005,https://diglib.library.vanderbilt.edu/cdri/fulljpeg/Angouleme005.jpg
47146,Angouleme006,https://diglib.library.vanderbilt.edu/cdri/fulljpeg/Angouleme006.jpg
47147,Angouleme007,https://diglib.library.vanderbilt.edu/cdri/fulljpeg/Angouleme007.jpg
47148,Angouleme008,https://diglib.library.vanderbilt.edu/cdri/fulljpeg/Angouleme008.jpg
47149,Angouleme009,https://diglib.library.vanderbilt.edu/cdri/fulljpeg/Angouleme009.jpg
47150,Angouleme010,https://diglib.library.vanderbilt.edu/cdri/fulljpeg/Angouleme010.jpg
47151,Angouleme011,https://diglib.library.vanderbilt.edu/cdri/fulljpeg/Angouleme011.jpg
47152,Angouleme012,https://diglib.library.vanderbilt.edu/cdri/fulljpeg/Angouleme012.jpg
47153,Angouleme013,https://diglib.library.vanderbilt.edu/cdri/fulljpeg/Angouleme013.jpg
47154,Angouleme014,https://diglib.library.vanderbilt.edu/cdri/fulljpeg/Angouleme014.jpg
47157,Angouleme017,https://diglib.library.vanderbilt.edu/cdri/fulljpeg/Angouleme017.jpg
47158,Angouleme001,https://diglib.library.vanderbilt.edu/cdri/fulljpeg/Angouleme001.jpg
47159,Aulnay001,https://diglib.library.vanderbilt.edu/cdri/fulljpeg/Aulnay001.jpg
47160,Aulnay002,https://diglib.library.vanderbilt.edu/cdri/fulljpeg/Aulnay002.jpg
47161,Aulnay003,https://diglib.library.vanderbilt.edu/cdri/fulljpeg/Aulnay003.jpg
47162,Aulnay004,https://diglib.library.vanderbilt.edu/cdri/fulljpeg/Aulnay004.jpg
47163,Aulnay005,https://diglib.library.vanderbilt.edu/cdri/fulljpeg/Aulnay005.jpg
47164,Aulnay006,https://diglib.library.vanderbilt.edu/cdri/fulljpeg/Aulnay006.jpg
47165,Aulnay007,https://diglib.library.vanderbilt.edu/cdri/fulljpeg/Aulnay007.jpg
47166,Aulnay008,https://diglib.library.vanderbilt.edu/cdri/fulljpeg/Aulnay008.jpg
47167,Aulnay009,https://diglib.library.vanderbilt.edu/cdri/fulljpeg/Aulnay009.jpg
47168,Aulnay010,https://diglib.library.vanderbilt.edu/cdri/fulljpeg/Aulnay010.jpg
47169,Aulnay011,https://diglib.library.vanderbilt.edu/cdri/fulljpeg/Aulnay011.jpg
47170,Aulnay012,https://diglib.library.vanderbilt.edu/cdri/fulljpeg/Aulnay012.jpg
47171,Aulnay013,https://diglib.library.vanderbilt.edu/cdri/fulljpeg/Aulnay013.jpg
47172,Aulnay014,https://diglib.library.vanderbilt.edu/cdri/fulljpeg/Aulnay014.jpg
47173,Aulnay015,https://diglib.library.vanderbilt.edu/cdri/fulljpeg/Aulnay015.jpg
47174,Aulnay016,https://diglib.library.vanderbilt.edu/cdri/fulljpeg/Aulnay016.jpg
47175,Aulnay017,https://diglib.library.vanderbilt.edu/cdri/fulljpeg/Aulnay017.jpg
47176,Aulnay018,https://diglib.library.vanderbilt.edu/cdri/fulljpeg/Aulnay018.jpg
47177,Aulnay019,https://diglib.library.vanderbilt.edu/cdri/fulljpeg/Aulnay019.jpg
47178,Aulnay020,https://diglib.library.vanderbilt.edu/cdri/fulljpeg/Aulnay020.jpg
47179,Aulnay021,https://diglib.library.vanderbilt.edu/cdri/fulljpeg/Aulnay021.jpg
47180,Aulnay022,https://diglib.library.vanderbilt.edu/cdri/fulljpeg/Aulnay022.jpg
47181,Aulnay023,https://diglib.library.vanderbilt.edu/cdri/fulljpeg/Aulnay023.jpg
47182,Aulnay024,https://diglib.library.vanderbilt.edu/cdri/fulljpeg/Aulnay024.jpg
47183,Aulnay025,https://diglib.library.vanderbilt.edu/cdri/fulljpeg/Aulnay025.jpg
47184,Aulnay026,https://diglib.library.vanderbilt.edu/cdri/fulljpeg/Aulnay026.jpg
47185,Aulnay027,https://diglib.library.vanderbilt.edu/cdri/fulljpeg/Aulnay027.jpg
47186,Aulnay028,https://diglib.library.vanderbilt.edu/cdri/fulljpeg/Aulnay028.jpg
47187,Aulnay029,https://diglib.library.vanderbilt.edu/cdri/fulljpeg/Aulnay029.jpg
47188,Aulnay030,https://diglib.library.vanderbilt.edu/cdri/fulljpeg/Aulnay030.jpg
47189,Aulnay031,https://diglib.library.vanderbilt.edu/cdri/fulljpeg/Aulnay031.jpg
47190,Aulnay032,https://diglib.library.vanderbilt.edu/cdri/fulljpeg/Aulnay032.jpg
54370,Nursing4,https://diglib.library.vanderbilt.edu/cdri/fulljpeg/Nursing4.jpg
54368,Charity,https://diglib.library.vanderbilt.edu/cdri/fulljpeg/Charity.jpg
54366,Nursing5,https://diglib.library.vanderbilt.edu/cdri/fulljpeg/Nursing5.jpg
54371,Tender3,https://diglib.library.vanderbilt.edu/cdri/fulljpeg/Tender3.jpg
49995,179,https://diglib.library.vanderbilt.edu/cdri/fulljpeg/00000179.jpg
50206,1347,https://diglib.library.vanderbilt.edu/cdri/fulljpeg/00001347.jpg
50497,952,https://diglib.library.vanderbilt.edu/cdri/fulljpeg/00000952.jpg
51478,BostonTrinityChurch02,https://diglib.library.vanderbilt.edu/cdri/fulljpeg/BostonTrinityChurch02.jpg
51479,BostonTrinityChurch01,https://diglib.library.vanderbilt.edu/cdri/fulljpeg/BostonTrinityChurch01.jpg
51494,BostonTrinityChurch03,https://diglib.library.vanderbilt.edu/cdri/fulljpeg/BostonTrinityChurch03.jpg
51495,BostonTrinityChurch04,https://diglib.library.vanderbilt.edu/cdri/fulljpeg/BostonTrinityChurch04.jpg
51517,BostonTrinityChurch05,https://diglib.library.vanderbilt.edu/cdri/fulljpeg/BostonTrinityChurch05.jpg
51518,BostonTrinityChurch06,https://diglib.library.vanderbilt.edu/cdri/fulljpeg/BostonTrinityChurch06.jpg
51519,BostonTrinityChurch07,https://diglib.library.vanderbilt.edu/cdri/fulljpeg/BostonTrinityChurch07.jpg
51520,BostonTrinityChurch08,https://diglib.library.vanderbilt.edu/cdri/fulljpeg/BostonTrinityChurch08.jpg
51521,BostonTrinityChurch18,https://diglib.library.vanderbilt.edu/cdri/fulljpeg/BostonTrinityChurch18.jpg
51522,BostonTrinityChurch19,https://diglib.library.vanderbilt.edu/cdri/fulljpeg/BostonTrinityChurch19.jpg
51523,BostonTrinityChurch12,https://diglib.library.vanderbilt.edu/cdri/fulljpeg/BostonTrinityChurch12.jpg
51524,BostonTrinityChurch09,https://diglib.library.vanderbilt.edu/cdri/fulljpeg/BostonTrinityChurch09.jpg
51525,BostonTrinityChurch10,https://diglib.library.vanderbilt.edu/cdri/fulljpeg/BostonTrinityChurch10.jpg
51526,BostonTrinityChurch11,https://diglib.library.vanderbilt.edu/cdri/fulljpeg/BostonTrinityChurch11.jpg
51527,BostonTrinityChurch17,https://diglib.library.vanderbilt.edu/cdri/fulljpeg/BostonTrinityChurch17.jpg
51528,BostonTrinityChurch15,https://diglib.library.vanderbilt.edu/cdri/fulljpeg/BostonTrinityChurch15.jpg
51529,BostonTrinityChurch13,https://diglib.library.vanderbilt.edu/cdri/fulljpeg/BostonTrinityChurch13.jpg
51530,BostonTrinityChurch20,https://diglib.library.vanderbilt.edu/cdri/fulljpeg/BostonTrinityChurch20.jpg
51531,BostonTrinityChurch21,https://diglib.library.vanderbilt.edu/cdri/fulljpeg/BostonTrinityChurch21.jpg
51532,BostonTrinityChurch22,https://diglib.library.vanderbilt.edu/cdri/fulljpeg/BostonTrinityChurch22.jpg
51533,BostonTrinityChurch23,https://diglib.library.vanderbilt.edu/cdri/fulljpeg/BostonTrinityChurch23.jpg
51534,BostonTrinityChurch24,https://diglib.library.vanderbilt.edu/cdri/fulljpeg/BostonTrinityChurch24.jpg
51535,BostonTrinityChurch25,https://diglib.library.vanderbilt.edu/cdri/fulljpeg/BostonTrinityChurch25.jpg
51536,BostonTrinityChurch26,https://diglib.library.vanderbilt.edu/cdri/fulljpeg/BostonTrinityChurch26.jpg
51537,BostonTrinityChurch27,https://diglib.library.vanderbilt.edu/cdri/fulljpeg/BostonTrinityChurch27.jpg
51538,Amiens02,https://diglib.library.vanderbilt.edu/cdri/fulljpeg/Amiens02.jpg
51539,Amiens03,https://diglib.library.vanderbilt.edu/cdri/fulljpeg/Amiens03.jpg
51540,Amiens04,https://diglib.library.vanderbilt.edu/cdri/fulljpeg/Amiens04.jpg
51541,Amiens05,https://diglib.library.vanderbilt.edu/cdri/fulljpeg/Amiens05.jpg
51542,Amiens06,https://diglib.library.vanderbilt.edu/cdri/fulljpeg/Amiens06.jpg
51543,Amiens07,https://diglib.library.vanderbilt.edu/cdri/fulljpeg/Amiens07.jpg
51544,Amiens21,https://diglib.library.vanderbilt.edu/cdri/fulljpeg/Amiens21.jpg
51545,Amiens12,https://diglib.library.vanderbilt.edu/cdri/fulljpeg/Amiens12.jpg
51546,Amiens13,https://diglib.library.vanderbilt.edu/cdri/fulljpeg/Amiens13.jpg
51547,Amiens14,https://diglib.library.vanderbilt.edu/cdri/fulljpeg/Amiens14.jpg
51548,Amiens15,https://diglib.library.vanderbilt.edu/cdri/fulljpeg/Amiens15.jpg
51549,Amiens16,https://diglib.library.vanderbilt.edu/cdri/fulljpeg/Amiens16.jpg
51550,Amiens19,https://diglib.library.vanderbilt.edu/cdri/fulljpeg/Amiens19.jpg
51551,Amiens17,https://diglib.library.vanderbilt.edu/cdri/fulljpeg/Amiens17.jpg
51552,Amiens20,https://diglib.library.vanderbilt.edu/cdri/fulljpeg/Amiens20.jpg
51553,Amiens09,https://diglib.library.vanderbilt.edu/cdri/fulljpeg/Amiens09.jpg
51554,Amiens10,https://diglib.library.vanderbilt.edu/cdri/fulljpeg/Amiens10.jpg
51556,Amiens22,https://diglib.library.vanderbilt.edu/cdri/fulljpeg/Amiens22.jpg
51557,Amiens23,https://diglib.library.vanderbilt.edu/cdri/fulljpeg/Amiens23.jpg
51558,Amiens24,https://diglib.library.vanderbilt.edu/cdri/fulljpeg/Amiens24.jpg
51559,Amiens25,https://diglib.library.vanderbilt.edu/cdri/fulljpeg/Amiens25.jpg
51560,Amiens26,https://diglib.library.vanderbilt.edu/cdri/fulljpeg/Amiens26.jpg
51561,Amiens27,https://diglib.library.vanderbilt.edu/cdri/fulljpeg/Amiens27.jpg
51562,Amiens28,https://diglib.library.vanderbilt.edu/cdri/fulljpeg/Amiens28.jpg
51563,Amiens29,https://diglib.library.vanderbilt.edu/cdri/fulljpeg/Amiens29.jpg
51564,Amiens30,https://diglib.library.vanderbilt.edu/cdri/fulljpeg/Amiens30.jpg
51565,Amiens31,https://diglib.library.vanderbilt.edu/cdri/fulljpeg/Amiens31.jpg
51566,Amiens32,https://diglib.library.vanderbilt.edu/cdri/fulljpeg/Amiens32.jpg
51567,Amiens33,https://diglib.library.vanderbilt.edu/cdri/fulljpeg/Amiens33.jpg
51568,Amiens34,https://diglib.library.vanderbilt.edu/cdri/fulljpeg/Amiens34.jpg
51569,Amiens35,https://diglib.library.vanderbilt.edu/cdri/fulljpeg/Amiens35.jpg
51570,Amiens36,https://diglib.library.vanderbilt.edu/cdri/fulljpeg/Amiens36.jpg
51571,Amiens37,https://diglib.library.vanderbilt.edu/cdri/fulljpeg/Amiens37.jpg
51572,Amiens39,https://diglib.library.vanderbilt.edu/cdri/fulljpeg/Amiens39.jpg
51573,Amiens40,https://diglib.library.vanderbilt.edu/cdri/fulljpeg/Amiens40.jpg
53847,Kimbell_Adam_naming_animals,https://diglib.library.vanderbilt.edu/cdri/fulljpeg/Kimbell_Adam_naming_animals.jpg
51574,Amiens41,https://diglib.library.vanderbilt.edu/cdri/fulljpeg/Amiens41.jpg
53837,Prague_John_Hus,https://diglib.library.vanderbilt.edu/cdri/fulljpeg/Prague_John_Hus.jpg
53838,Prague_St_Nicholas,https://diglib.library.vanderbilt.edu/cdri/fulljpeg/Prague_St_Nicholas.jpg
53839,Prague_St_Nicholas_Dome,https://diglib.library.vanderbilt.edu/cdri/fulljpeg/Prague_St_Nicholas_Dome.jpg
53840,Prague_St_Vitus2,https://diglib.library.vanderbilt.edu/cdri/fulljpeg/Prague_St_Vitus2.jpg
53841,Prague_St_Vitus3,https://diglib.library.vanderbilt.edu/cdri/fulljpeg/Prague_St_Vitus3.jpg
53842,Prague_St_Vitus,https://diglib.library.vanderbilt.edu/cdri/fulljpeg/Prague_St_Vitus.jpg
53843,Prague_Strahov_Monastery,https://diglib.library.vanderbilt.edu/cdri/fulljpeg/Prague_Strahov_Monastery.jpg
53844,Prague_Town_Hall,https://diglib.library.vanderbilt.edu/cdri/fulljpeg/Prague_Town_Hall.jpg
53845,Prague_Tyn_Church,https://diglib.library.vanderbilt.edu/cdri/fulljpeg/Prague_Tyn_Church.jpg
53846,Kimbell_Ascension_Rabbula_Gospels,https://diglib.library.vanderbilt.edu/cdri/fulljpeg/Kimbell_Ascension_Rabbula_Gospels.jpg
53849,Budapest_Dohany_Synagogue,https://diglib.library.vanderbilt.edu/cdri/fulljpeg/Budapest_Dohany_Synagogue.jpg
53850,Budapest_Dohany_MemorialTree,https://diglib.library.vanderbilt.edu/cdri/fulljpeg/Budapest_Dohany_MemorialTree.jpg
53852,Budapest_Herzl,https://diglib.library.vanderbilt.edu/cdri/fulljpeg/Budapest_Herzl.jpg
53853,Budapest_Dohany_Synagogue4,https://diglib.library.vanderbilt.edu/cdri/fulljpeg/Budapest_Dohany_Synagogue4.jpg
53854,Budapest_Dohany_Synagogue3,https://diglib.library.vanderbilt.edu/cdri/fulljpeg/Budapest_Dohany_Synagogue3.jpg
53855,Budapest_Dohany_Synagogue2,https://diglib.library.vanderbilt.edu/cdri/fulljpeg/Budapest_Dohany_Synagogue2.jpg
53856,Budapest_Dohany_Cemetery,https://diglib.library.vanderbilt.edu/cdri/fulljpeg/Budapest_Dohany_Cemetery.jpg
53857,Budapest_Dohany_Cemetery,https://diglib.library.vanderbilt.edu/cdri/fulljpeg/Budapest_Dohany_Cemetery.jpg
53858,Osca_A_Bethlehem_for_gifts,https://diglib.library.vanderbilt.edu/cdri/fulljpeg/Osca_A_Bethlehem_for_gifts.jpg
53859,Ocsa_13th_cen_church,https://diglib.library.vanderbilt.edu/cdri/fulljpeg/Ocsa_13th_cen_church.jpg
53860,Ocsa_13th_cen_church,https://diglib.library.vanderbilt.edu/cdri/fulljpeg/Ocsa_13th_cen_church.jpg
53861,Ocsa_13th_cen_church3,https://diglib.library.vanderbilt.edu/cdri/fulljpeg/Ocsa_13th_cen_church3.jpg
53862,Kecskemet_Compromise_1867,https://diglib.library.vanderbilt.edu/cdri/fulljpeg/Kecskemet_Compromise_1867.jpg
53863,Kecskemet_1956_revolution,https://diglib.library.vanderbilt.edu/cdri/fulljpeg/Kecskemet_1956_revolution.jpg
53864,Budapest_StStevens_Dome,https://diglib.library.vanderbilt.edu/cdri/fulljpeg/Budapest_StStevens_Dome.jpg
53865,Budapest_StStephens_relic,https://diglib.library.vanderbilt.edu/cdri/fulljpeg/Budapest_StStephens_relic.jpg
53866,Budapest_Rumbach_Synagogue,https://diglib.library.vanderbilt.edu/cdri/fulljpeg/Budapest_Rumbach_Synagogue.jpg
53867,Budapest_Rumbach_Synagogue2,https://diglib.library.vanderbilt.edu/cdri/fulljpeg/Budapest_Rumbach_Synagogue2.jpg
53868,Budapest_Inner_City_Parish_Church,https://diglib.library.vanderbilt.edu/cdri/fulljpeg/Budapest_Inner_City_Parish_Church.jpg
53870,Autun01,https://diglib.library.vanderbilt.edu/cdri/fulljpeg/Autun01.jpg
53871,Autun02,https://diglib.library.vanderbilt.edu/cdri/fulljpeg/Autun02.jpg
53872,Autun03,https://diglib.library.vanderbilt.edu/cdri/fulljpeg/Autun03.jpg
53873,Autun04,https://diglib.library.vanderbilt.edu/cdri/fulljpeg/Autun04.jpg
53874,Autun05,https://diglib.library.vanderbilt.edu/cdri/fulljpeg/Autun05.jpg
53875,Autun06,https://diglib.library.vanderbilt.edu/cdri/fulljpeg/Autun06.jpg
53900,Autun24,https://diglib.library.vanderbilt.edu/cdri/fulljpeg/Autun24.jpg
53877,Autun07,https://diglib.library.vanderbilt.edu/cdri/fulljpeg/Autun07.jpg
53878,Autun08,https://diglib.library.vanderbilt.edu/cdri/fulljpeg/Autun08.jpg
