qid,label_en,description_en,act_uuid,act,act_ref1_hash,act_ref1_retrieved_nodeId,act_ref1_retrieved_val,act_ref1_retrieved_prec,inventory_number_uuid,inventory_number,inventory_number_collection,inventory_number_ref1_hash,inventory_number_ref1_referenceUrl,inventory_number_ref1_retrieved_nodeId,inventory_number_ref1_retrieved_val,inventory_number_ref1_retrieved_prec,title_uuid,title,title_ref1_hash,title_ref1_referenceUrl,title_ref1_retrieved_nodeId,title_ref1_retrieved_val,title_ref1_retrieved_prec,creator_uuid,creator,creator_object_has_role,creator_ref1_hash,creator_ref1_referenceUrl,creator_ref1_retrieved_nodeId,creator_ref1_retrieved_val,creator_ref1_retrieved_prec,instance_of_uuid,instance_of,instance_of_ref1_hash,instance_of_ref1_referenceUrl,instance_of_ref1_retrieved_nodeId,instance_of_ref1_retrieved_val,instance_of_ref1_retrieved_prec,inception_uuid,inception,inception_nodeId,inception_val,inception_prec,inception_earliest_date_nodeId,inception_earliest_date_val,inception_earliest_date_prec,inception_latest_date_nodeId,inception_latest_date_val,inception_latest_date_prec,inception_sourcing_circumstances,inception_ref1_hash,inception_ref1_referenceUrl,inception_ref1_retrieved_nodeId,inception_ref1_retrieved_val,inception_ref1_retrieved_prec,country_of_origin_uuid,country_of_origin,country_of_origin_ref1_hash,country_of_origin_ref1_referenceUrl,country_of_origin_ref1_retrieved_nodeId,country_of_origin_ref1_retrieved_val,country_of_origin_ref1_retrieved_prec,copyright_status_uuid,copyright_status,copyright_status_applies_to_jurisdiction,copyright_status_determination_method,copyright_status_ref1_hash,copyright_status_ref1_referenceUrl,copyright_status_ref1_retrieved_nodeId,copyright_status_ref1_retrieved_val,copyright_status_ref1_retrieved_prec,image_uuid,image,image_ref1_hash,image_ref1_referenceUrl,image_ref1_retrieved_nodeId,image_ref1_retrieved_val,image_ref1_retrieved_prec,collection_uuid,collection,collection_ref1_hash,collection_ref1_referenceUrl,collection_ref1_retrieved_nodeId,collection_ref1_retrieved_val,collection_ref1_retrieved_prec,iiif_manifest_uuid,iiif_manifest,iiif_manifest_ref1_hash,iiif_manifest_ref1_referenceUrl,iiif_manifest_ref1_retrieved_nodeId,iiif_manifest_ref1_retrieved_val,iiif_manifest_ref1_retrieved_prec,part_of,part_of_ref1_hash,part_of_ref1_referenceUrl,part_of_ref1_retrieved_nodeId,part_of_ref1_retrieved_val,part_of_ref1_retrieved_prec
,"Reims; Melchizedek, Abraham, John the Baptist, Herod; reverse side of the central portal, west facade",artwork ACT ID: 27209,,27209,,,2023-10-06,,,,,,,,,,,"Reims; Melchizedek, Abraham, John the Baptist, Herod; reverse side of the central portal, west facade",,https://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=27209,,2023-10-06,,,_:,Q4233718,,https://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=27209,,2023-10-06,,,Q838948,,https://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=27209,,2023-10-06,,,,,1211-01-01T00:00:00Z,9,,,,,,,,,,,,,,Q142,,https://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=27209,,2023-10-06,,,Q19652,Q60332278,Q29940705,,https://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=27209,,2023-10-06,,,,,,,,,,,,,,,,,,,,,,,Q206823,,https://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=27209,,2023-10-06,
,"Laon; Annunciation, Nativity, Visit of the Three Wise Men, Virtues and Vices, prophets; lintel, tympanum and archivolts of the north portal, west facade (Nativity Portal)",artwork ACT ID: 27211,,27211,,,2023-10-06,,,,,,,,,,,"Laon; Annunciation, Nativity, Visit of the Three Wise Men, Virtues and Vices, prophets; lintel, tympanum and archivolts of the north portal, west facade (Nativity Portal)",,https://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=27211,,2023-10-06,,,_:,Q4233718,,https://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=27211,,2023-10-06,,,Q838948,,https://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=27211,,2023-10-06,,,,,1155-01-01T00:00:00Z,9,,,,,,,,,,,,,,Q142,,https://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=27211,,2023-10-06,,,Q19652,Q60332278,Q29940705,,https://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=27211,,2023-10-06,,,,,,,,,,,,,,,,,,,,,,,Q585947,,https://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=27211,,2023-10-06,
,"Chartres Cathedral; Matthew, Charlemagne (Constantine), Hildegarde (queen); right embrasure, right portal, west facade",artwork ACT ID: 27212,,27212,,,2023-10-06,,,,,,,,,,,"Chartres Cathedral; Matthew, Charlemagne (Constantine), Hildegarde (queen); right embrasure, right portal, west facade",,https://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=27212,,2023-10-06,,,_:,Q4233718,,https://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=27212,,2023-10-06,,,Q838948,,https://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=27212,,2023-10-06,,,,,1145-01-01T00:00:00Z,9,,,,,,,,,,,,,,Q142,,https://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=27212,,2023-10-06,,,Q19652,Q60332278,Q29940705,,https://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=27212,,2023-10-06,,,,,,,,,,,,,,,,,,,,,,,Q180274,,https://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=27212,,2023-10-06,
,"Chartres Cathedral; twenty-four elders of the apocalypse; voussoirs, left side, central portal, west facade",artwork ACT ID: 27213,,27213,,,2023-10-06,,,,,,,,,,,"Chartres Cathedral; twenty-four elders of the apocalypse; voussoirs, left side, central portal, west facade",,https://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=27213,,2023-10-06,,,_:,Q4233718,,https://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=27213,,2023-10-06,,,Q838948,,https://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=27213,,2023-10-06,,,,,1145-01-01T00:00:00Z,9,,,,,,,,,,,,,,Q142,,https://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=27213,,2023-10-06,,,Q19652,Q60332278,Q29940705,,https://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=27213,,2023-10-06,,,,,,,,,,,,,,,,,,,,,,,Q180274,,https://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=27213,,2023-10-06,
,"Laon; Virgin Mary, Jesus Christ; gable of the center portal porch, west facade",artwork ACT ID: 27215,,27215,,,2023-10-06,,,,,,,,,,,"Laon; Virgin Mary, Jesus Christ; gable of the center portal porch, west facade",,https://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=27215,,2023-10-06,,,_:,Q4233718,,https://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=27215,,2023-10-06,,,Q838948,,https://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=27215,,2023-10-06,,,,,1155-01-01T00:00:00Z,9,,,,,,,,,,,,,,Q142,,https://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=27215,,2023-10-06,,,Q19652,Q60332278,Q29940705,,https://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=27215,,2023-10-06,,,,,,,,,,,,,,,,,,,,,,,Q585947,,https://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=27215,,2023-10-06,
,"Laon; Abraham and Isaac, Moses?, Samuel, David; left jamb figures of the center portal, west facade (Coronation Portal)",artwork ACT ID: 27217,,27217,,,2023-10-06,,,,,,,,,,,"Laon; Abraham and Isaac, Moses?, Samuel, David; left jamb figures of the center portal, west facade (Coronation Portal)",,https://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=27217,,2023-10-06,,,_:,Q4233718,,https://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=27217,,2023-10-06,,,Q838948,,https://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=27217,,2023-10-06,,,,,1155-01-01T00:00:00Z,9,,,,,,,,,,,,,,Q142,,https://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=27217,,2023-10-06,,,Q19652,Q60332278,Q29940705,,https://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=27217,,2023-10-06,,,,,,,,,,,,,,,,,,,,,,,Q585947,,https://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=27217,,2023-10-06,
,"Laon; Presentation in the Temple, Virgin Mary, Jesus Christ; right embrasure figures of the north portal, west facade (Nativity Portal)",artwork ACT ID: 27218,,27218,,,2023-10-06,,,,,,,,,,,"Laon; Presentation in the Temple, Virgin Mary, Jesus Christ; right embrasure figures of the north portal, west facade (Nativity Portal)",,https://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=27218,,2023-10-06,,,_:,Q4233718,,https://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=27218,,2023-10-06,,,Q838948,,https://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=27218,,2023-10-06,,,,,1155-01-01T00:00:00Z,9,,,,,,,,,,,,,,Q142,,https://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=27218,,2023-10-06,,,Q19652,Q60332278,Q29940705,,https://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=27218,,2023-10-06,,,,,,,,,,,,,,,,,,,,,,,Q585947,,https://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=27218,,2023-10-06,
,"Laon; Annunciation; embrasure figures of the north portal, west facade (Nativity Portal)",artwork ACT ID: 27219,,27219,,,2023-10-06,,,,,,,,,,,"Laon; Annunciation; embrasure figures of the north portal, west facade (Nativity Portal)",,https://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=27219,,2023-10-06,,,_:,Q4233718,,https://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=27219,,2023-10-06,,,Q838948,,https://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=27219,,2023-10-06,,,,,1155-01-01T00:00:00Z,9,,,,,,,,,,,,,,Q142,,https://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=27219,,2023-10-06,,,Q19652,Q60332278,Q29940705,,https://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=27219,,2023-10-06,,,,,,,,,,,,,,,,,,,,,,,Q585947,,https://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=27219,,2023-10-06,
,"Laon; Isaiah, Jeremiah, Simeon, John the Baptist; right jamb figures of the center portal, west facade (Coronation Portal)",artwork ACT ID: 27220,,27220,,,2023-10-06,,,,,,,,,,,"Laon; Isaiah, Jeremiah, Simeon, John the Baptist; right jamb figures of the center portal, west facade (Coronation Portal)",,https://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=27220,,2023-10-06,,,_:,Q4233718,,https://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=27220,,2023-10-06,,,Q838948,,https://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=27220,,2023-10-06,,,,,1155-01-01T00:00:00Z,9,,,,,,,,,,,,,,Q142,,https://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=27220,,2023-10-06,,,Q19652,Q60332278,Q29940705,,https://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=27220,,2023-10-06,,,,,,,,,,,,,,,,,,,,,,,Q585947,,https://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=27220,,2023-10-06,
,"Laon; Presentation in the temple; right embrasure figures of the north portal, west facade (Nativity Portal)",artwork ACT ID: 27221,,27221,,,2023-10-06,,,,,,,,,,,"Laon; Presentation in the temple; right embrasure figures of the north portal, west facade (Nativity Portal)",,https://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=27221,,2023-10-06,,,_:,Q4233718,,https://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=27221,,2023-10-06,,,Q838948,,https://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=27221,,2023-10-06,,,,,1155-01-01T00:00:00Z,9,,,,,,,,,,,,,,Q142,,https://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=27221,,2023-10-06,,,Q19652,Q60332278,Q29940705,,https://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=27221,,2023-10-06,,,,,,,,,,,,,,,,,,,,,,,Q585947,,https://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=27221,,2023-10-06,
,"Laon; Nebuchadnezzar; right archivolts of the left portal, west facade",artwork ACT ID: 27222,,27222,,,2023-10-06,,,,,,,,,,,"Laon; Nebuchadnezzar; right archivolts of the left portal, west facade",,https://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=27222,,2023-10-06,,,_:,Q4233718,,https://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=27222,,2023-10-06,,,Q838948,,https://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=27222,,2023-10-06,,,,,1155-01-01T00:00:00Z,9,,,,,,,,,,,,,,Q142,,https://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=27222,,2023-10-06,,,Q19652,Q60332278,Q29940705,,https://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=27222,,2023-10-06,,,,,,,,,,,,,,,,,,,,,,,Q585947,,https://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=27222,,2023-10-06,
,"Laon; Abraham and Isaac, Moses?, Samuel, David; left jamb figures of the center portal, west facade (Coronation portal)",artwork ACT ID: 27223,,27223,,,2023-10-06,,,,,,,,,,,"Laon; Abraham and Isaac, Moses?, Samuel, David; left jamb figures of the center portal, west facade (Coronation portal)",,https://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=27223,,2023-10-06,,,_:,Q4233718,,https://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=27223,,2023-10-06,,,Q838948,,https://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=27223,,2023-10-06,,,,,1155-01-01T00:00:00Z,9,,,,,,,,,,,,,,Q142,,https://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=27223,,2023-10-06,,,Q19652,Q60332278,Q29940705,,https://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=27223,,2023-10-06,,,,,,,,,,,,,,,,,,,,,,,Q585947,,https://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=27223,,2023-10-06,
,"Laon; Coronation, Death, and Assumption of the Virgin, Tree of Jesse, Virgin Mary, Jesus Christ, Jesse, David, Bathesheba; trumeau, lintel, tympanum, archivolts and embrasures of the center portal, west facade (Coronation Portal)",artwork ACT ID: 27224,,27224,,,2023-10-06,,,,,,,,,,,"Laon; Coronation, Death, and Assumption of the Virgin, Tree of Jesse, Virgin Mary, Jesus Christ, Jesse, David, Bathesheba; trumeau, lintel, tympanum, archivolts and embrasures of the center portal, west facade (Coronation Portal)",,https://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=27224,,2023-10-06,,,_:,Q4233718,,https://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=27224,,2023-10-06,,,Q838948,,https://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=27224,,2023-10-06,,,,,1155-01-01T00:00:00Z,9,,,,,,,,,,,,,,Q142,,https://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=27224,,2023-10-06,,,Q19652,Q60332278,Q29940705,,https://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=27224,,2023-10-06,,,,,,,,,,,,,,,,,,,,,,,Q585947,,https://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=27224,,2023-10-06,
,"Laon; Coronation, Death, and Assumption of the Virgin, Tree of Jesse, Virgin Mary, Jesus Christ, Jesse, David, Bathesheba; tympanum and archivolts of the center portal, west facade (Coronation Portal)",artwork ACT ID: 27225,,27225,,,2023-10-06,,,,,,,,,,,"Laon; Coronation, Death, and Assumption of the Virgin, Tree of Jesse, Virgin Mary, Jesus Christ, Jesse, David, Bathesheba; tympanum and archivolts of the center portal, west facade (Coronation Portal)",,https://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=27225,,2023-10-06,,,_:,Q4233718,,https://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=27225,,2023-10-06,,,Q838948,,https://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=27225,,2023-10-06,,,,,1155-01-01T00:00:00Z,9,,,,,,,,,,,,,,Q142,,https://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=27225,,2023-10-06,,,Q19652,Q60332278,Q29940705,,https://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=27225,,2023-10-06,,,,,,,,,,,,,,,,,,,,,,,Q585947,,https://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=27225,,2023-10-06,
,Laon; western exterior,artwork ACT ID: 27226,,27226,,,2023-10-06,,,,,,,,,,,Laon; western exterior,,https://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=27226,,2023-10-06,,,_:,Q4233718,,https://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=27226,,2023-10-06,,,Q838948,,https://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=27226,,2023-10-06,,,,,1155-01-01T00:00:00Z,9,,,,,,,,,,,,,,Q142,,https://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=27226,,2023-10-06,,,Q19652,Q60332278,Q29940705,,https://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=27226,,2023-10-06,,,,,,,,,,,,,,,,,,,,,,,Q585947,,https://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=27226,,2023-10-06,
,"Laon: Presentation in the temple, Virtues and Vices, prophets; right archivolts and heads of the right jamb figures of the north portal, west facade (Nativity Portal)",artwork ACT ID: 27227,,27227,,,2023-10-06,,,,,,,,,,,"Laon: Presentation in the temple, Virtues and Vices, prophets; right archivolts and heads of the right jamb figures of the north portal, west facade (Nativity Portal)",,https://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=27227,,2023-10-06,,,_:,Q4233718,,https://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=27227,,2023-10-06,,,Q838948,,https://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=27227,,2023-10-06,,,,,1155-01-01T00:00:00Z,9,,,,,,,,,,,,,,Q142,,https://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=27227,,2023-10-06,,,Q19652,Q60332278,Q29940705,,https://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=27227,,2023-10-06,,,,,,,,,,,,,,,,,,,,,,,Q585947,,https://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=27227,,2023-10-06,
,"Laon; David; left end of the lintel and the left embrasure figure of the center portal, west facade (Coronation portal)",artwork ACT ID: 27228,,27228,,,2023-10-06,,,,,,,,,,,"Laon; David; left end of the lintel and the left embrasure figure of the center portal, west facade (Coronation portal)",,https://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=27228,,2023-10-06,,,_:,Q4233718,,https://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=27228,,2023-10-06,,,Q838948,,https://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=27228,,2023-10-06,,,,,1155-01-01T00:00:00Z,9,,,,,,,,,,,,,,Q142,,https://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=27228,,2023-10-06,,,Q19652,Q60332278,Q29940705,,https://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=27228,,2023-10-06,,,,,,,,,,,,,,,,,,,,,,,Q585947,,https://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=27228,,2023-10-06,
,"Laon; Nativity, Coronation of the Virgin, Last Judgment; portals and porches of west facade",artwork ACT ID: 27229,,27229,,,2023-10-06,,,,,,,,,,,"Laon; Nativity, Coronation of the Virgin, Last Judgment; portals and porches of west facade",,https://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=27229,,2023-10-06,,,_:,Q4233718,,https://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=27229,,2023-10-06,,,Q838948,,https://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=27229,,2023-10-06,,,,,1155-01-01T00:00:00Z,9,,,,,,,,,,,,,,Q142,,https://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=27229,,2023-10-06,,,Q19652,Q60332278,Q29940705,,https://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=27229,,2023-10-06,,,,,,,,,,,,,,,,,,,,,,,Q585947,,https://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=27229,,2023-10-06,
,"Laon; Annunciation, Nativity, Visit by the Three Wise Men, Virtures and Vices, prophets; lintel, tympanum and archivolts of the north portal, west facade (Nativity Portal)",artwork ACT ID: 27230,,27230,,,2023-10-06,,,,,,,,,,,"Laon; Annunciation, Nativity, Visit by the Three Wise Men, Virtures and Vices, prophets; lintel, tympanum and archivolts of the north portal, west facade (Nativity Portal)",,https://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=27230,,2023-10-06,,,_:,Q4233718,,https://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=27230,,2023-10-06,,,Q838948,,https://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=27230,,2023-10-06,,,,,1155-01-01T00:00:00Z,9,,,,,,,,,,,,,,Q142,,https://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=27230,,2023-10-06,,,Q19652,Q60332278,Q29940705,,https://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=27230,,2023-10-06,,,,,,,,,,,,,,,,,,,,,,,Q585947,,https://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=27230,,2023-10-06,
,"Laon; Adoration of Magi; typanum of the north portal, west facade",artwork ACT ID: 27231,,27231,,,2023-10-06,,,,,,,,,,,"Laon; Adoration of Magi; typanum of the north portal, west facade",,https://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=27231,,2023-10-06,,,_:,Q4233718,,https://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=27231,,2023-10-06,,,Q838948,,https://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=27231,,2023-10-06,,,,,1155-01-01T00:00:00Z,9,,,,,,,,,,,,,,Q142,,https://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=27231,,2023-10-06,,,Q19652,Q60332278,Q29940705,,https://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=27231,,2023-10-06,,,,,,,,,,,,,,,,,,,,,,,Q585947,,https://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=27231,,2023-10-06,
,"Laon; Nativity, Annunciation, Visit by the Three Wise Men, Presentation in the Temple; north portal, west facade",artwork ACT ID: 27232,,27232,,,2023-10-06,,,,,,,,,,,"Laon; Nativity, Annunciation, Visit by the Three Wise Men, Presentation in the Temple; north portal, west facade",,https://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=27232,,2023-10-06,,,_:,Q4233718,,https://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=27232,,2023-10-06,,,Q838948,,https://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=27232,,2023-10-06,,,,,1155-01-01T00:00:00Z,9,,,,,,,,,,,,,,Q142,,https://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=27232,,2023-10-06,,,Q19652,Q60332278,Q29940705,,https://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=27232,,2023-10-06,,,,,,,,,,,,,,,,,,,,,,,Q585947,,https://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=27232,,2023-10-06,
,"Laon; Virgin Mary, Jesus Christ; gable the center portal, west facade",artwork ACT ID: 27234,,27234,,,2023-10-06,,,,,,,,,,,"Laon; Virgin Mary, Jesus Christ; gable the center portal, west facade",,https://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=27234,,2023-10-06,,,_:,Q4233718,,https://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=27234,,2023-10-06,,,Q838948,,https://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=27234,,2023-10-06,,,,,1155-01-01T00:00:00Z,9,,,,,,,,,,,,,,Q142,,https://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=27234,,2023-10-06,,,Q19652,Q60332278,Q29940705,,https://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=27234,,2023-10-06,,,,,,,,,,,,,,,,,,,,,,,Q585947,,https://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=27234,,2023-10-06,
,"Laon; Abraham, Isaac, Moses (Solomon?), Samuel; left jamb figures of the center portal, west facade",artwork ACT ID: 27235,,27235,,,2023-10-06,,,,,,,,,,,"Laon; Abraham, Isaac, Moses (Solomon?), Samuel; left jamb figures of the center portal, west facade",,https://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=27235,,2023-10-06,,,_:,Q4233718,,https://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=27235,,2023-10-06,,,Q838948,,https://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=27235,,2023-10-06,,,,,1155-01-01T00:00:00Z,9,,,,,,,,,,,,,,Q142,,https://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=27235,,2023-10-06,,,Q19652,Q60332278,Q29940705,,https://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=27235,,2023-10-06,,,,,,,,,,,,,,,,,,,,,,,Q585947,,https://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=27235,,2023-10-06,
,"Laon; Tree of Jesse; archivolts above the left jamb figures of center portal, west facade (Coronation Portal)",artwork ACT ID: 27236,,27236,,,2023-10-06,,,,,,,,,,,"Laon; Tree of Jesse; archivolts above the left jamb figures of center portal, west facade (Coronation Portal)",,https://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=27236,,2023-10-06,,,_:,Q4233718,,https://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=27236,,2023-10-06,,,Q838948,,https://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=27236,,2023-10-06,,,,,1155-01-01T00:00:00Z,9,,,,,,,,,,,,,,Q142,,https://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=27236,,2023-10-06,,,Q19652,Q60332278,Q29940705,,https://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=27236,,2023-10-06,,,,,,,,,,,,,,,,,,,,,,,Q585947,,https://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=27236,,2023-10-06,
,"Laon; Samuel, David; left jamb figures of the center portal, west facade",artwork ACT ID: 27237,,27237,,,2023-10-06,,,,,,,,,,,"Laon; Samuel, David; left jamb figures of the center portal, west facade",,https://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=27237,,2023-10-06,,,_:,Q4233718,,https://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=27237,,2023-10-06,,,Q838948,,https://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=27237,,2023-10-06,,,,,1155-01-01T00:00:00Z,9,,,,,,,,,,,,,,Q142,,https://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=27237,,2023-10-06,,,Q19652,Q60332278,Q29940705,,https://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=27237,,2023-10-06,,,,,,,,,,,,,,,,,,,,,,,Q585947,,https://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=27237,,2023-10-06,
