act_id,qid,commons_iri,commons_filename,commons_page_url
57237,Q111842159,http://commons.wikimedia.org/wiki/Special:FilePath/Temple%20detail%20guanajuato.jpg,Temple detail guanajuato.jpg,https://commons.wikimedia.org/wiki/File:Temple_detail_guanajuato.jpg
57580,Q111842048,http://commons.wikimedia.org/wiki/Special:FilePath/Saint%20Mary%20Magdalene%20Church%20%28Columbus%2C%20Ohio%29%20-%20mosaic%2C%20Israelites%20apply%20blood%20of%20the%20paschal%20lamb%20to%20the%20doorpost.jpg,"Saint Mary Magdalene Church (Columbus, Ohio) - mosaic, Israelites apply blood of the paschal lamb to the doorpost.jpg","https://commons.wikimedia.org/wiki/File:Saint_Mary_Magdalene_Church_(Columbus,_Ohio)_-_mosaic,_Israelites_apply_blood_of_the_paschal_lamb_to_the_doorpost.jpg"
58640,Q111842137,http://commons.wikimedia.org/wiki/Special:FilePath/VeresegyhazaSzentlelekFotoTalerTamas8.jpg,VeresegyhazaSzentlelekFotoTalerTamas8.jpg,https://commons.wikimedia.org/wiki/File:VeresegyhazaSzentlelekFotoTalerTamas8.jpg
57635,Q3428032,http://commons.wikimedia.org/wiki/Special:FilePath/Jarbach%20Altarpiece%2001.jpg,Jarbach Altarpiece 01.jpg,https://commons.wikimedia.org/wiki/File:Jarbach_Altarpiece_01.jpg
57189,Q21530716,http://commons.wikimedia.org/wiki/Special:FilePath/Rembrandt%20Harmensz.%20van%20Rijn%20085.jpg,Rembrandt Harmensz. van Rijn 085.jpg,https://commons.wikimedia.org/wiki/File:Rembrandt_Harmensz._van_Rijn_085.jpg
57189,Q21530716,http://commons.wikimedia.org/wiki/Special:FilePath/Rembrandt%20Harmensz%20van%20Rijn%2C%20%2C%20Kunsthistorisches%20Museum%20Wien%2C%20Gem%C3%A4ldegalerie%20-%20Die%20Prophetin%20Hanna%20-%20GG%20408%20-%20Kunsthistorisches%20Museum.jpg,"Rembrandt Harmensz van Rijn, , Kunsthistorisches Museum Wien, Gemäldegalerie - Die Prophetin Hanna - GG 408 - Kunsthistorisches Museum.jpg","https://commons.wikimedia.org/wiki/File:Rembrandt_Harmensz_van_Rijn,_,_Kunsthistorisches_Museum_Wien,_Gem%C3%A4ldegalerie_-_Die_Prophetin_Hanna_-_GG_408_-_Kunsthistorisches_Museum.jpg"
56500,Q21771319,http://commons.wikimedia.org/wiki/Special:FilePath/Lithuanian%20Girl%20with%20Palm%20Sunday%20Fronds.jpeg,Lithuanian Girl with Palm Sunday Fronds.jpeg,https://commons.wikimedia.org/wiki/File:Lithuanian_Girl_with_Palm_Sunday_Fronds.jpeg
57228,Q16622054,http://commons.wikimedia.org/wiki/Special:FilePath/1627%20Rembrandt%20Paulus%20im%20Gef%C3%A4ngnis%20Staatsgalerie%20Stuttgart%20anagoria.JPG,1627 Rembrandt Paulus im Gefängnis Staatsgalerie Stuttgart anagoria.JPG,https://commons.wikimedia.org/wiki/File:1627_Rembrandt_Paulus_im_Gef%C3%A4ngnis_Staatsgalerie_Stuttgart_anagoria.JPG
46721,Q28795868,http://commons.wikimedia.org/wiki/Special:FilePath/Claude%20Lorrain%20-%20Die%20Versto%C3%9Fung%20der%20Hagar%20%281668%29.jpg,Claude Lorrain - Die Verstoßung der Hagar (1668).jpg,https://commons.wikimedia.org/wiki/File:Claude_Lorrain_-_Die_Versto%C3%9Fung_der_Hagar_(1668).jpg
57590,Q20537606,http://commons.wikimedia.org/wiki/Special:FilePath/Bierstadt%20Albert%20A%20Rocky%20Mountain%20Sheep%20Ovis%20Montana.jpg,Bierstadt Albert A Rocky Mountain Sheep Ovis Montana.jpg,https://commons.wikimedia.org/wiki/File:Bierstadt_Albert_A_Rocky_Mountain_Sheep_Ovis_Montana.jpg
57229,Q20887918,http://commons.wikimedia.org/wiki/Special:FilePath/WLA%20lacma%20The%20Martyrdom%20of%20St%20Cecilia.jpg,WLA lacma The Martyrdom of St Cecilia.jpg,https://commons.wikimedia.org/wiki/File:WLA_lacma_The_Martyrdom_of_St_Cecilia.jpg
46449,Q111821699,http://commons.wikimedia.org/wiki/Special:FilePath/Duccio%20di%20Buoninsegna%20056.jpg,Duccio di Buoninsegna 056.jpg,https://commons.wikimedia.org/wiki/File:Duccio_di_Buoninsegna_056.jpg
46478,Q111821908,http://commons.wikimedia.org/wiki/Special:FilePath/Carlo%20Crivelli%20051.jpg,Carlo Crivelli 051.jpg,https://commons.wikimedia.org/wiki/File:Carlo_Crivelli_051.jpg
49249,Q111821761,http://commons.wikimedia.org/wiki/Special:FilePath/Duccio%20di%20Buoninsegna%20029.jpg,Duccio di Buoninsegna 029.jpg,https://commons.wikimedia.org/wiki/File:Duccio_di_Buoninsegna_029.jpg
55384,Q111821603,http://commons.wikimedia.org/wiki/Special:FilePath/Alms%20houses%2C%20Chipping%20Norton.JPG,"Alms houses, Chipping Norton.JPG","https://commons.wikimedia.org/wiki/File:Alms_houses,_Chipping_Norton.JPG"
55390,Q111821676,http://commons.wikimedia.org/wiki/Special:FilePath/French%20-%20Book%20Cover%20Plaque%20-%20Walters%204482.jpg,French - Book Cover Plaque - Walters 4482.jpg,https://commons.wikimedia.org/wiki/File:French_-_Book_Cover_Plaque_-_Walters_4482.jpg
55691,Q111821575,http://commons.wikimedia.org/wiki/Special:FilePath/Accusing%20Finger%20of%20Conscience...God%20and%20Conscience%20Witness%20Every%20Action...The%20Authorities%20Ask%20That%20You%20Save%20Fats...Reli%20-%20NARA%20-%20512560.jpg,Accusing Finger of Conscience...God and Conscience Witness Every Action...The Authorities Ask That You Save Fats...Reli - NARA - 512560.jpg,https://commons.wikimedia.org/wiki/File:Accusing_Finger_of_Conscience...God_and_Conscience_Witness_Every_Action...The_Authorities_Ask_That_You_Save_Fats...Reli_-_NARA_-_512560.jpg
55330,Q111822114,http://commons.wikimedia.org/wiki/Special:FilePath/William%20de%20Brailes%20-%20Top%20-%20Ruth%20Meets%20Boaz%20as%20she%20gleans%20%28Ruth%202%20-4-16%29%20-%20Walters%20W10618R%20-%20Full%20Page.jpg,William de Brailes - Top - Ruth Meets Boaz as she gleans (Ruth 2 -4-16) - Walters W10618R - Full Page.jpg,https://commons.wikimedia.org/wiki/File:William_de_Brailes_-_Top_-_Ruth_Meets_Boaz_as_she_gleans_(Ruth_2_-4-16)_-_Walters_W10618R_-_Full_Page.jpg
55854,Q111821708,http://commons.wikimedia.org/wiki/Special:FilePath/Christ%20and%20a%20Monk%20Holding%20the%20Ends%20of%20a%20Staff%20and%20Two%20Shepherds%20with%20their%20Flock%20-%20Google%20Art%20Project.jpg,Christ and a Monk Holding the Ends of a Staff and Two Shepherds with their Flock - Google Art Project.jpg,https://commons.wikimedia.org/wiki/File:Christ_and_a_Monk_Holding_the_Ends_of_a_Staff_and_Two_Shepherds_with_their_Flock_-_Google_Art_Project.jpg
55812,Q111822057,http://commons.wikimedia.org/wiki/Special:FilePath/Red%20sea%20passage.jpg,Red sea passage.jpg,https://commons.wikimedia.org/wiki/File:Red_sea_passage.jpg
55281,Q111842103,http://commons.wikimedia.org/wiki/Special:FilePath/Br%C3%B8ns%20kirke%20-%20Wandmalerei%202%20-%20Christus%20vor%20Hohempriester%20Annas.jpg,Brøns kirke - Wandmalerei 2 - Christus vor Hohempriester Annas.jpg,https://commons.wikimedia.org/wiki/File:Br%C3%B8ns_kirke_-_Wandmalerei_2_-_Christus_vor_Hohempriester_Annas.jpg
57048,Q23941672,http://commons.wikimedia.org/wiki/Special:FilePath/Maurice%20Prendergast%20-%20Picnic%20-%20Google%20Art%20Project.jpg,Maurice Prendergast - Picnic - Google Art Project.jpg,https://commons.wikimedia.org/wiki/File:Maurice_Prendergast_-_Picnic_-_Google_Art_Project.jpg
57286,Q59684856,http://commons.wikimedia.org/wiki/Special:FilePath/Escalante-abigail.jpg,Escalante-abigail.jpg,https://commons.wikimedia.org/wiki/File:Escalante-abigail.jpg
55315,Q26221146,http://commons.wikimedia.org/wiki/Special:FilePath/Vincent%20Van%20Gogh%20-%20Corn%20Harvest%20in%20Provence%20-%20Google%20Art%20Project.jpg,Vincent Van Gogh - Corn Harvest in Provence - Google Art Project.jpg,https://commons.wikimedia.org/wiki/File:Vincent_Van_Gogh_-_Corn_Harvest_in_Provence_-_Google_Art_Project.jpg
57720,Q64962554,http://commons.wikimedia.org/wiki/Special:FilePath/William%20Blake%2C%20The%20Vision%20of%20Eliphaz%2C%201825%2C%20NGA%20813.jpg,"William Blake, The Vision of Eliphaz, 1825, NGA 813.jpg","https://commons.wikimedia.org/wiki/File:William_Blake,_The_Vision_of_Eliphaz,_1825,_NGA_813.jpg"
46727,Q26514337,http://commons.wikimedia.org/wiki/Special:FilePath/Claude%20Lorrain%20016.jpg,Claude Lorrain 016.jpg,https://commons.wikimedia.org/wiki/File:Claude_Lorrain_016.jpg
57260,Q1759631,http://commons.wikimedia.org/wiki/Special:FilePath/The%20Tribute%20Money%20Masaccio%20Cappella%20Brancacci.jpg,The Tribute Money Masaccio Cappella Brancacci.jpg,https://commons.wikimedia.org/wiki/File:The_Tribute_Money_Masaccio_Cappella_Brancacci.jpg
56514,Q19858712,http://commons.wikimedia.org/wiki/Special:FilePath/Brooklyn%20Museum%20-%20Get%20Thee%20Behind%20Me%20Satan%20%28R%C3%A9tire-toi%20Satan%29%20-%20James%20Tissot.jpg,Brooklyn Museum - Get Thee Behind Me Satan (Rétire-toi Satan) - James Tissot.jpg,https://commons.wikimedia.org/wiki/File:Brooklyn_Museum_-_Get_Thee_Behind_Me_Satan_(R%C3%A9tire-toi_Satan)_-_James_Tissot.jpg
51094,Q20789828,http://commons.wikimedia.org/wiki/Special:FilePath/George%20Cochran%20Lambdin%20-%20Vase%20of%20Flowers%20-%2064.458%20-%20Museum%20of%20Fine%20Arts.jpg,George Cochran Lambdin - Vase of Flowers - 64.458 - Museum of Fine Arts.jpg,https://commons.wikimedia.org/wiki/File:George_Cochran_Lambdin_-_Vase_of_Flowers_-_64.458_-_Museum_of_Fine_Arts.jpg
57998,Q28840319,http://commons.wikimedia.org/wiki/Special:FilePath/The%20Nativity%20of%20Christ%20-%20Google%20Art%20Project.jpg,The Nativity of Christ - Google Art Project.jpg,https://commons.wikimedia.org/wiki/File:The_Nativity_of_Christ_-_Google_Art_Project.jpg
46786,Q3698183,http://commons.wikimedia.org/wiki/Special:FilePath/Carlo%20Crivelli%20003.jpg,Carlo Crivelli 003.jpg,https://commons.wikimedia.org/wiki/File:Carlo_Crivelli_003.jpg
46558,Q3698243,http://commons.wikimedia.org/wiki/Special:FilePath/Giunta%20Pisano%20001.jpg,Giunta Pisano 001.jpg,https://commons.wikimedia.org/wiki/File:Giunta_Pisano_001.jpg
50303,Q20537129,http://commons.wikimedia.org/wiki/Special:FilePath/Alexandre%20Gabriel%20Decamps%20-%20Young%20Beggars%20-%2023.508%20-%20Museum%20of%20Fine%20Arts.jpg,Alexandre Gabriel Decamps - Young Beggars - 23.508 - Museum of Fine Arts.jpg,https://commons.wikimedia.org/wiki/File:Alexandre_Gabriel_Decamps_-_Young_Beggars_-_23.508_-_Museum_of_Fine_Arts.jpg
48042,Q1114913,http://commons.wikimedia.org/wiki/Special:FilePath/La%20adoraci%C3%B3n%20de%20los%20pastores%20%28El%20Greco%29.jpg,La adoración de los pastores (El Greco).jpg,https://commons.wikimedia.org/wiki/File:La_adoraci%C3%B3n_de_los_pastores_(El_Greco).jpg
57263,Q84448006,http://commons.wikimedia.org/wiki/Special:FilePath/Gregorio%20Lazzarini%20001.jpg,Gregorio Lazzarini 001.jpg,https://commons.wikimedia.org/wiki/File:Gregorio_Lazzarini_001.jpg
57228,Q16622054,http://commons.wikimedia.org/wiki/Special:FilePath/Rembrandt%2C%20%22St.%20Paul%20in%20Prison%22.jpg,"Rembrandt, ""St. Paul in Prison"".jpg","https://commons.wikimedia.org/wiki/File:Rembrandt,_%22St._Paul_in_Prison%22.jpg"
46319,Q3842750,http://commons.wikimedia.org/wiki/Special:FilePath/Betende%20Maria%20-%20Gem%C3%A4ldegalerie%20Berlin%20-%205184312.jpg,Betende Maria - Gemäldegalerie Berlin - 5184312.jpg,https://commons.wikimedia.org/wiki/File:Betende_Maria_-_Gem%C3%A4ldegalerie_Berlin_-_5184312.jpg
57229,Q20887918,http://commons.wikimedia.org/wiki/Special:FilePath/Carlo%20Saraceni%20-%20The%20Martyrdom%20of%20St%20Cecilia%20-%20WGA20831.jpg,Carlo Saraceni - The Martyrdom of St Cecilia - WGA20831.jpg,https://commons.wikimedia.org/wiki/File:Carlo_Saraceni_-_The_Martyrdom_of_St_Cecilia_-_WGA20831.jpg
57740,Q21727688,http://commons.wikimedia.org/wiki/Special:FilePath/Giovanni%20Paolo%20Pannini%20-%20Apostle%20Paul%20Preaching%20on%20the%20Ruins%20-%20WGA16977.jpg,Giovanni Paolo Pannini - Apostle Paul Preaching on the Ruins - WGA16977.jpg,https://commons.wikimedia.org/wiki/File:Giovanni_Paolo_Pannini_-_Apostle_Paul_Preaching_on_the_Ruins_-_WGA16977.jpg
57727,Q64962566,http://commons.wikimedia.org/wiki/Special:FilePath/William%20Blake%2C%20The%20Fall%20of%20Satan%2C%201825%2C%20NGA%20820.jpg,"William Blake, The Fall of Satan, 1825, NGA 820.jpg","https://commons.wikimedia.org/wiki/File:William_Blake,_The_Fall_of_Satan,_1825,_NGA_820.jpg"
57410,Q19820166,http://commons.wikimedia.org/wiki/Special:FilePath/Eli%C3%A9zer%20et%20R%C3%A9becca%20-%201648%20-%20Nicolas%20Poussin%20-%20Louvre%20-%20INV%207270%20%3B%20MR%202315.jpg,Eliézer et Rébecca - 1648 - Nicolas Poussin - Louvre - INV 7270 ; MR 2315.jpg,https://commons.wikimedia.org/wiki/File:Eli%C3%A9zer_et_R%C3%A9becca_-_1648_-_Nicolas_Poussin_-_Louvre_-_INV_7270_%3B_MR_2315.jpg
56404,Q18574350,http://commons.wikimedia.org/wiki/Special:FilePath/Bruno%20Liljefors%20-%20Sea%20Eagles%20Nest.jpg,Bruno Liljefors - Sea Eagles Nest.jpg,https://commons.wikimedia.org/wiki/File:Bruno_Liljefors_-_Sea_Eagles_Nest.jpg
48068,Q18748474,http://commons.wikimedia.org/wiki/Special:FilePath/Christ%20sur%20la%20mer%20de%20Galil%C3%A9e%20%28Delacroix%29%20Walters%20Art%20Museum%2037.186.jpg,Christ sur la mer de Galilée (Delacroix) Walters Art Museum 37.186.jpg,https://commons.wikimedia.org/wiki/File:Christ_sur_la_mer_de_Galil%C3%A9e_(Delacroix)_Walters_Art_Museum_37.186.jpg
48068,Q18748474,http://commons.wikimedia.org/wiki/Special:FilePath/Le%20Christ%20sur%20le%20lac%20de%20G%C3%A9n%C3%A9sareth%2C%20huile%20sur%20toile%2C%201854%2C%20Eug%C3%A8ne%20Delacroix%20%283%29.jpg,"Le Christ sur le lac de Génésareth, huile sur toile, 1854, Eugène Delacroix (3).jpg","https://commons.wikimedia.org/wiki/File:Le_Christ_sur_le_lac_de_G%C3%A9n%C3%A9sareth,_huile_sur_toile,_1854,_Eug%C3%A8ne_Delacroix_(3).jpg"
58466,Q106397188,http://commons.wikimedia.org/wiki/Special:FilePath/SAAM-1983.95.178%202.jpg,SAAM-1983.95.178 2.jpg,https://commons.wikimedia.org/wiki/File:SAAM-1983.95.178_2.jpg
56798,Q19925099,http://commons.wikimedia.org/wiki/Special:FilePath/Peter%20Paul%20Rubens%20The%20Three%20Crosses.jpg,Peter Paul Rubens The Three Crosses.jpg,https://commons.wikimedia.org/wiki/File:Peter_Paul_Rubens_The_Three_Crosses.jpg
55524,Q20442040,http://commons.wikimedia.org/wiki/Special:FilePath/Sir%20Luke%20Fildes%20-%20The%20widower%20-%20Google%20Art%20Project.jpg,Sir Luke Fildes - The widower - Google Art Project.jpg,https://commons.wikimedia.org/wiki/File:Sir_Luke_Fildes_-_The_widower_-_Google_Art_Project.jpg
48049,Q50900161,http://commons.wikimedia.org/wiki/Special:FilePath/El%20Greco%20-%20Apostle%20St%20Andrew%20-%20WGA10610.jpg,El Greco - Apostle St Andrew - WGA10610.jpg,https://commons.wikimedia.org/wiki/File:El_Greco_-_Apostle_St_Andrew_-_WGA10610.jpg
54933,Q3910903,http://commons.wikimedia.org/wiki/Special:FilePath/Ambrogio%20Lorenzetti%20-%20The%20Presentation%20in%20the%20Temple%20-%20WGA13480.jpg,Ambrogio Lorenzetti - The Presentation in the Temple - WGA13480.jpg,https://commons.wikimedia.org/wiki/File:Ambrogio_Lorenzetti_-_The_Presentation_in_the_Temple_-_WGA13480.jpg
46309,Q3947190,http://commons.wikimedia.org/wiki/Special:FilePath/Durer%2C%20san%20giacomo.jpg,"Durer, san giacomo.jpg","https://commons.wikimedia.org/wiki/File:Durer,_san_giacomo.jpg"
46322,Q22250338,http://commons.wikimedia.org/wiki/Special:FilePath/Albrecht%20D%C3%BCrer%20022.jpg,Albrecht Dürer 022.jpg,https://commons.wikimedia.org/wiki/File:Albrecht_D%C3%BCrer_022.jpg
55743,Q16536241,http://commons.wikimedia.org/wiki/Special:FilePath/IMG%206849%20-%20Duomo%20-%20Menorah%20Trivulzio%20-%20Foto%20Giovanni%20Dall%27Orto%203-Mar-2007.jpg,IMG 6849 - Duomo - Menorah Trivulzio - Foto Giovanni Dall'Orto 3-Mar-2007.jpg,https://commons.wikimedia.org/wiki/File:IMG_6849_-_Duomo_-_Menorah_Trivulzio_-_Foto_Giovanni_Dall%27Orto_3-Mar-2007.jpg
46654,Q18685738,http://commons.wikimedia.org/wiki/Special:FilePath/Gerard%20David%20-%20The%20Virgin%20and%20Child%20with%20Saints%20and%20Donor%20-%20Google%20Art%20Project.jpg,Gerard David - The Virgin and Child with Saints and Donor - Google Art Project.jpg,https://commons.wikimedia.org/wiki/File:Gerard_David_-_The_Virgin_and_Child_with_Saints_and_Donor_-_Google_Art_Project.jpg
57977,Q18683955,http://commons.wikimedia.org/wiki/Special:FilePath/Claude%20Monet%20-%20L%27%C3%89t%C3%A9%20-%20Google%20Art%20Project.jpg,Claude Monet - L'Été - Google Art Project.jpg,https://commons.wikimedia.org/wiki/File:Claude_Monet_-_L%27%C3%89t%C3%A9_-_Google_Art_Project.jpg
55840,Q19926297,http://commons.wikimedia.org/wiki/Special:FilePath/Francisco%20Collantes%20-%20The%20Vision%20of%20Ezekiel%20-%20WGA5153.jpg,Francisco Collantes - The Vision of Ezekiel - WGA5153.jpg,https://commons.wikimedia.org/wiki/File:Francisco_Collantes_-_The_Vision_of_Ezekiel_-_WGA5153.jpg
46656,Q64799025,http://commons.wikimedia.org/wiki/Special:FilePath/Gerard%20David%20005.jpg,Gerard David 005.jpg,https://commons.wikimedia.org/wiki/File:Gerard_David_005.jpg
55013,Q1111394,http://commons.wikimedia.org/wiki/Special:FilePath/Rembrandt%20Harmensz.%20van%20Rijn%20139.jpg,Rembrandt Harmensz. van Rijn 139.jpg,https://commons.wikimedia.org/wiki/File:Rembrandt_Harmensz._van_Rijn_139.jpg
54241,Q2566840,http://commons.wikimedia.org/wiki/Special:FilePath/De%20Heilige%20Hi%C3%ABronymus%20in%20gebed%2C%20Jheronimus%20Bosch%2C%20Koninklijk%20Museum%20voor%20Schone%20Kunsten%20Gent%2C%201908%20H.jpg,"De Heilige Hiëronymus in gebed, Jheronimus Bosch, Koninklijk Museum voor Schone Kunsten Gent, 1908 H.jpg","https://commons.wikimedia.org/wiki/File:De_Heilige_Hi%C3%ABronymus_in_gebed,_Jheronimus_Bosch,_Koninklijk_Museum_voor_Schone_Kunsten_Gent,_1908_H.jpg"
56162,Q61700082,http://commons.wikimedia.org/wiki/Special:FilePath/Luca%20Signorelli%20-%20Christ%20in%20the%20House%20of%20Simon%20the%20Pharisee%20-%20National%20Gallery%20of%20Ireland%20%281%29.jpg,Luca Signorelli - Christ in the House of Simon the Pharisee - National Gallery of Ireland (1).jpg,https://commons.wikimedia.org/wiki/File:Luca_Signorelli_-_Christ_in_the_House_of_Simon_the_Pharisee_-_National_Gallery_of_Ireland_(1).jpg
56781,Q3172226,http://commons.wikimedia.org/wiki/Special:FilePath/Mary%20Cassatt%20-%20The%20Child%27s%20Bath%20-%20Google%20Art%20Project.jpg,Mary Cassatt - The Child's Bath - Google Art Project.jpg,https://commons.wikimedia.org/wiki/File:Mary_Cassatt_-_The_Child%27s_Bath_-_Google_Art_Project.jpg
55748,Q20176899,http://commons.wikimedia.org/wiki/Special:FilePath/Jan%20Brueghel%20the%20Elder%20-%20River%20Landscape%20-%20Google%20Art%20Project.jpg,Jan Brueghel the Elder - River Landscape - Google Art Project.jpg,https://commons.wikimedia.org/wiki/File:Jan_Brueghel_the_Elder_-_River_Landscape_-_Google_Art_Project.jpg
54933,Q3910903,http://commons.wikimedia.org/wiki/Special:FilePath/Ambrogio%20Lorenzetti%20-%20Presentazione%20di%20Ges%C3%B9%20al%20tempio%20-%20Google%20Art%20Project.jpg,Ambrogio Lorenzetti - Presentazione di Gesù al tempio - Google Art Project.jpg,https://commons.wikimedia.org/wiki/File:Ambrogio_Lorenzetti_-_Presentazione_di_Ges%C3%B9_al_tempio_-_Google_Art_Project.jpg
55840,Q19926297,http://commons.wikimedia.org/wiki/Special:FilePath/Collantes%2C%20Francisco%20-%20The%20Vision%20of%20Ezekiel%20-%201630.jpg,"Collantes, Francisco - The Vision of Ezekiel - 1630.jpg","https://commons.wikimedia.org/wiki/File:Collantes,_Francisco_-_The_Vision_of_Ezekiel_-_1630.jpg"
58126,Q38228978,http://commons.wikimedia.org/wiki/Special:FilePath/An%20Old%20Woman%20Praying%2C%20circa%201655%2C%20by%20Nicolaes%20Maes%20%281634-1693%29%20-%20IMG%207382.JPG,"An Old Woman Praying, circa 1655, by Nicolaes Maes (1634-1693) - IMG 7382.JPG","https://commons.wikimedia.org/wiki/File:An_Old_Woman_Praying,_circa_1655,_by_Nicolaes_Maes_(1634-1693)_-_IMG_7382.JPG"
57977,Q18683955,http://commons.wikimedia.org/wiki/Special:FilePath/1874%20Monet%20Sommer%20anagoria.JPG,1874 Monet Sommer anagoria.JPG,https://commons.wikimedia.org/wiki/File:1874_Monet_Sommer_anagoria.JPG
48051,Q18684100,http://commons.wikimedia.org/wiki/Special:FilePath/El%20Greco%20021.jpg,El Greco 021.jpg,https://commons.wikimedia.org/wiki/File:El_Greco_021.jpg
46654,Q18685738,http://commons.wikimedia.org/wiki/Special:FilePath/Gerard%20David%20003.jpg,Gerard David 003.jpg,https://commons.wikimedia.org/wiki/File:Gerard_David_003.jpg
58375,Q50913178,http://commons.wikimedia.org/wiki/Special:FilePath/Pieter%20Bruegel%20the%20Elder%20-%20The%20Sermon%20of%20Saint%20John%20the%20Baptist%20-%20Google%20Art%20Project.jpg,Pieter Bruegel the Elder - The Sermon of Saint John the Baptist - Google Art Project.jpg,https://commons.wikimedia.org/wiki/File:Pieter_Bruegel_the_Elder_-_The_Sermon_of_Saint_John_the_Baptist_-_Google_Art_Project.jpg
48051,Q18684100,http://commons.wikimedia.org/wiki/Special:FilePath/El%20Greco%20%28Domenikos%20Theotokopoulos%29%20-%20Christ%20Blessing%20%28%27The%20Saviour%20of%20the%20World%27%29%20-%20NG%202160%20-%20National%20Galleries%20of%20Scotland.jpg,El Greco (Domenikos Theotokopoulos) - Christ Blessing ('The Saviour of the World') - NG 2160 - National Galleries of Scotland.jpg,https://commons.wikimedia.org/wiki/File:El_Greco_(Domenikos_Theotokopoulos)_-_Christ_Blessing_(%27The_Saviour_of_the_World%27)_-_NG_2160_-_National_Galleries_of_Scotland.jpg
49128,Q25444855,http://commons.wikimedia.org/wiki/Special:FilePath/Domenico%20Ghirlandaio%2C%20Visitation.jpg,"Domenico Ghirlandaio, Visitation.jpg","https://commons.wikimedia.org/wiki/File:Domenico_Ghirlandaio,_Visitation.jpg"
46608,Q27697334,http://commons.wikimedia.org/wiki/Special:FilePath/Bernaerd%20van%20Orley%20001FXD.jpg,Bernaerd van Orley 001FXD.jpg,https://commons.wikimedia.org/wiki/File:Bernaerd_van_Orley_001FXD.jpg
55994,Q62015666,http://commons.wikimedia.org/wiki/Special:FilePath/Malczewski%20Jacek%20Grosz%20czynszowy.jpg,Malczewski Jacek Grosz czynszowy.jpg,https://commons.wikimedia.org/wiki/File:Malczewski_Jacek_Grosz_czynszowy.jpg
57481,Q111821738,http://commons.wikimedia.org/wiki/Special:FilePath/Rembrandt%20Heilung%20der%20Schwiegermutter%20des%20Petrus.jpg,Rembrandt Heilung der Schwiegermutter des Petrus.jpg,https://commons.wikimedia.org/wiki/File:Rembrandt_Heilung_der_Schwiegermutter_des_Petrus.jpg
48049,Q50900161,http://commons.wikimedia.org/wiki/Special:FilePath/El%20Greco%20027.jpg,El Greco 027.jpg,https://commons.wikimedia.org/wiki/File:El_Greco_027.jpg
57991,Q83742678,http://commons.wikimedia.org/wiki/Special:FilePath/Christ%20Healing%20the%20Blind%20by%20Philippe%20de%20Champaigne%2C%20Timken%20Museum%20of%20Art.JPG,"Christ Healing the Blind by Philippe de Champaigne, Timken Museum of Art.JPG","https://commons.wikimedia.org/wiki/File:Christ_Healing_the_Blind_by_Philippe_de_Champaigne,_Timken_Museum_of_Art.JPG"
55161,Q110561893,http://commons.wikimedia.org/wiki/Special:FilePath/Anne%20BnF%20Grec%20139%20fol.%20428v.jpg,Anne BnF Grec 139 fol. 428v.jpg,https://commons.wikimedia.org/wiki/File:Anne_BnF_Grec_139_fol._428v.jpg
56138,Q28039360,http://commons.wikimedia.org/wiki/Special:FilePath/Jacopo%20Bassano%20-%20Christ%20in%20the%20House%20of%20Mary%2C%20Martha%2C%20and%20Lazarus%20-%20Google%20Art%20Project.jpg,"Jacopo Bassano - Christ in the House of Mary, Martha, and Lazarus - Google Art Project.jpg","https://commons.wikimedia.org/wiki/File:Jacopo_Bassano_-_Christ_in_the_House_of_Mary,_Martha,_and_Lazarus_-_Google_Art_Project.jpg"
56138,Q28039360,http://commons.wikimedia.org/wiki/Special:FilePath/Jacopo%20Bassano%2C%20Francesco%20Bassano%20-%20Christ%20in%20the%20House%20of%20Mary%2C%20Martha%2C%20and%20Lazarus%20-%20BF.1979.13%20-%20Museum%20of%20Fine%20Arts.jpg,"Jacopo Bassano, Francesco Bassano - Christ in the House of Mary, Martha, and Lazarus - BF.1979.13 - Museum of Fine Arts.jpg","https://commons.wikimedia.org/wiki/File:Jacopo_Bassano,_Francesco_Bassano_-_Christ_in_the_House_of_Mary,_Martha,_and_Lazarus_-_BF.1979.13_-_Museum_of_Fine_Arts.jpg"
55738,Q18748592,http://commons.wikimedia.org/wiki/Special:FilePath/Hugues%20Merle%20-%20The%20Scarlet%20Letter%20-%20Walters%2037172.jpg,Hugues Merle - The Scarlet Letter - Walters 37172.jpg,https://commons.wikimedia.org/wiki/File:Hugues_Merle_-_The_Scarlet_Letter_-_Walters_37172.jpg
56408,Q28133348,http://commons.wikimedia.org/wiki/Special:FilePath/WLA%20cma%20Christ%20Healing%20the%20Blind%20Man%20c%201640.jpg,WLA cma Christ Healing the Blind Man c 1640.jpg,https://commons.wikimedia.org/wiki/File:WLA_cma_Christ_Healing_the_Blind_Man_c_1640.jpg
46606,Q20546827,http://commons.wikimedia.org/wiki/Special:FilePath/Lucas%20van%20Leyden%20-%20Moses%20and%20the%20Israelites%20after%20the%20Miracle%20of%20Water%20from%20the%20Rock%20-%2054.1432%20-%20Museum%20of%20Fine%20Arts.jpg,Lucas van Leyden - Moses and the Israelites after the Miracle of Water from the Rock - 54.1432 - Museum of Fine Arts.jpg,https://commons.wikimedia.org/wiki/File:Lucas_van_Leyden_-_Moses_and_the_Israelites_after_the_Miracle_of_Water_from_the_Rock_-_54.1432_-_Museum_of_Fine_Arts.jpg
